,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
113,113,0.03,3620,2,100000.0,3.60295263305225,,4638.0,4.638,3620.0,0.3595163335312463,0.0099270680029676,0.0096506959151072,10062472285714.283,10.069083550234245,46.70040950598642,101319874166773.69,0.0015791962325031,0.0005751693237827
114,114,0.03,3660,2,100000.0,3.65228949266039,,4658.0,4.658,3660.0,0.3977804189926246,0.009961232424932,0.0097987991089467,9854779982035.928,9.201056224107052,42.85851989189065,90674384690917.28,0.0015632861693113,0.0005607973676383
115,115,0.03,3700,2,100000.0,3.70099744748659,,4543.0,4.543,3700.0,0.4031037680556437,0.0094401345109908,0.0096037340529009,9371111788423.154,9.178778005094854,41.69918847714592,86015354766863.55,0.0015023629289649,0.0005307216725333
116,116,0.03,3740,2,100000.0,3.74885067802124,,4588.0,4.588,3740.0,0.3751951020358319,0.0093788935444723,0.0095960886343531,9221188594810.38,9.96814718450888,45.73385928252674,91918165129184.5,0.0014937015782404,0.0005196323930895
117,117,0.03,3780,2,100000.0,3.82819160856547,,4588.0,4.588,3780.0,0.3632713347797107,0.0100569969781356,0.0096332786923698,8983029269461.078,10.405445291443677,47.74018299714358,93472419614814.48,0.0014698699143327,0.0005034709435754
118,118,0.03,3820,2,100000.0,3.89188744414466,,4407.0,4.407,3820.0,0.385157472604078,0.0096346780783366,0.0092823308540802,8405969856287.425,9.918021255495052,43.7087196729667,83370587707709.38,0.0013891790109474,0.000468523630056
119,119,0.03,3860,2,100000.0,3.93764934167081,,4339.0,4.339,3860.0,0.4109829092449217,0.0104280761543339,0.009694319825882,8058051301397.205,9.392118049608884,40.75240021725295,75682169072527.05,0.0013447289344103,0.0004464591164729
120,120,0.03,3900,2,100000.0,4.01836387682479,,4265.0,4.265,3900.0,0.3970290641518659,0.0101622802094741,0.0088156385889918,8720137275449.1,9.822958448473251,41.89491778273842,85657546121719.27,0.0014692081747157,0.0004801943476425
121,121,0.03,3940,2,100000.0,4.06144504068815,,4204.0,4.204,3940.0,0.4040725038703385,0.0097659995870168,0.0097776358060745,8402386275449.102,9.750725333353277,40.99204930141717,81929360716641.44,0.0014289718240887,0.0004597220716333
122,122,0.03,3980,2,100000.0,4.14181347894905,,4290.0,4.29,3980.0,0.4106233478519243,0.0098016777356166,0.0097634211405485,8378810988023.951,9.692580854986442,41.58117186789184,81212302970070.98,0.0014379864790661,0.0004553874869165
123,123,0.03,4020,2,100000.0,4.20163096522017,,4170.0,4.17,4020.0,0.4655880278278346,0.0099673878750536,0.0096545389074496,7957109101796.407,8.634242634534662,36.004791786009534,68703610654374.34,0.0013778517606834,0.0004294825500775
124,124,0.03,4060,2,100000.0,4.28133904167396,,4023.0,4.023000000000001,4060.0,0.4456607144074951,0.0115307116253769,0.0097173690557733,7499903847305.391,9.110069316739663,36.64980886124368,68324643917834.6,0.0013099944522453,0.0004019176458741
125,125,0.03,4100,2,100000.0,4.33800413641743,,4071.0,4.071000000000001,4100.0,0.4226076304512389,0.0107701195160217,0.0100102774100154,7410577000000.001,9.701670543956409,39.49550078444654,71894976594620.84,0.0013053433800706,0.0003942299548878
126,126,0.03,4140,2,100000.0,4.39203553043678,,3894.0,3.894,4140.0,0.4581656470845701,0.0114920897600996,0.0089977931318565,6921235239520.957,9.03603320402549,35.186313296475255,62540511437182.68,0.0012292514793333,0.0003653986590109
127,127,0.03,4180,2,100000.0,4.49142648540093,,3781.0,3.781,4180.0,0.4179914392880164,0.0096706594527069,0.009815787141616,6561876445109.781,10.000204805916557,37.810774371170496,65620108362217.47,0.0011747538357833,0.0003437499119974
128,128,0.03,4220,2,100000.0,4.54014619807071,,3736.0,3.736,4220.0,0.4859287150029558,0.0098346029508343,0.009774704224573,6327154626746.507,8.684401373510783,32.44492353143628,54947550330932.48,0.0011415611887644,0.0003287841274336
129,129,0.03,4260,2,100000.0,4.63698373150229,,3644.0,3.644,4260.0,0.5020396403160703,0.0100002977216944,0.0093376889166197,6022222778443.113,8.485385730334006,30.92074560133712,51100883229093.61,0.0010947473448169,0.0003103918553985
130,130,0.03,4300,2,100000.0,4.67799535753017,,3676.0,3.676,4300.0,0.4349457705448003,0.0101515549949474,0.0098328680771901,5925770698602.794,9.886289949696362,36.34200185508384,58583887301801.99,0.0010850831605962,0.0003028482275386
131,131,0.03,4340,2,100000.0,4.76956602764708,,3462.0,3.462,4340.0,0.4304829613256515,0.0104620340324698,0.0098468741475425,5442561137724.551,10.081699834611754,34.902844827425895,54870267722061.97,0.0010036014449417,0.0002757751836905
132,132,0.03,4380,2,100000.0,4.82902597469063,,3426.0,3.426,4380.0,0.4594796175042575,0.0115829493060929,0.0096005315583458,5252591389221.557,9.53252295235798,32.65842363477844,50070447977112.38,0.0009751759871073,0.0002638154197729
133,133,0.03,4420,2,100000.0,4.85299849190085,,3307.0,3.3070000000000004,4420.0,0.4786664845923951,0.0102959600949923,0.0091028295604994,4942321401197.605,9.23398679931355,30.53679434532992,45637330576623.54,0.0009236071272883,0.0002460127030865
134,134,0.03,4460,2,100000.0,4.96126439299933,,3198.0,3.198,4460.0,0.5182354059124918,0.0108736803246004,0.0096694406851998,4658097646706.587,8.606127541878346,27.52239587892695,40088182450080.266,0.0008760066810672,0.0002297606084092
135,135,0.03,4500,2,100000.0,5.03390777967259,,3162.0,3.1620000000000004,4500.0,0.5194235601456967,0.011217888903192,0.0094020856803614,4488032982035.928,8.66344991886345,27.393828643446227,38881848974075.64,0.0008491346703561,0.0002193221481506
136,136,0.03,4540,2,100000.0,5.13327980426306,,2959.0,2.959,4540.0,0.5457382410386344,0.0089511229145318,0.0099755628752346,4091384494011.9766,8.319006546727591,24.615940371766943,34036254390865.387,0.0007786186065242,0.0001980489578846
137,137,0.03,4580,2,100000.0,5.1915616530718,,3016.0,3.016,4580.0,0.5725252116308184,0.0112787632208456,0.0099087518426178,4061811544910.18,7.999647713249216,24.126937503159635,32493061436889.992,0.0007772378888675,0.0001947429218983
138,138,0.03,4620,2,100000.0,5.27607950618037,,2781.0,2.781,4620.0,0.507058397108267,0.0099755587998492,0.0095671790975873,4165430092814.371,9.111376571905067,25.338738246468,37952802159577.22,0.0008013135446664,0.0001977746168513
139,139,0.03,4660,2,100000.0,5.31403296323338,,2678.0,2.6780000000000004,4660.0,0.4868938874396917,0.0096291356755755,0.0095034277151581,3918224027944.113,9.57087390130196,25.630800307686656,37500828088504.56,0.0007575926033305,0.0001842041092347
140,140,0.03,4700,2,100000.0,5.37696098997247,,2550.0,2.55,4700.0,0.5988101413204276,0.0086870723832994,0.0096408367182059,3644403446553.4463,7.848898466609295,20.014691089853702,28604552623358.977,0.0007080630544032,0.00016962232244
141,141,0.03,4740,2,100000.0,5.46576162053198,,2494.0,2.494,4740.0,0.4560329521991662,0.0107892155309144,0.0093523903937492,3482207012987.0137,10.393985735333157,25.92260042392089,36194010020464.1,0.0006796636413547,0.0001604319247455
142,142,0.03,4780,2,100000.0,5.50107846400201,,2328.0,2.328,4780.0,0.5384042621371918,0.0106458067657437,0.0097250956564837,3173738445554.445,8.878087222091862,20.66818705302985,28176726739738.605,0.0006221558465388,0.0001447259349616
143,143,0.03,4820,2,100000.0,5.60158436369854,,2244.0,2.244,4820.0,0.5720070145771388,0.0097219562251901,0.0093514297647997,2987539648351.649,8.426470090691506,18.908998883511742,25174413491590.19,0.000588064011261,0.0001348271143703
144,144,0.03,4860,2,100000.0,5.68579300733066,,2168.0,2.168,4860.0,0.5552747288747923,0.0096251376661214,0.0097873491510227,2817102665334.665,8.752424245649168,18.9752557645674,24656477670558.016,0.0005566603806975,0.0001258090052802
145,145,0.03,4900,2,100000.0,5.70607918152316,,2037.0,2.037,4900.0,0.5217193525922994,0.0110462201145862,0.0098256232660826,2582203762237.7617,9.392022695062137,19.13155022984157,24252116338211.89,0.0005121125385198,0.0001141002943854
146,146,0.03,4940,2,100000.0,5.79187090357445,,1978.0,1.978,4940.0,0.5729592207990208,0.0120857825644629,0.0093435763210911,2447801676323.677,8.621905051307,17.054128191485248,21104713637692.85,0.0004871148404264,0.0001070105303887
147,147,0.03,4980,2,100000.0,5.85260940838092,,1912.0,1.912,4980.0,0.5775889865290083,0.0104680384079005,0.0093999807729904,2307302657342.6577,8.622048058649902,16.485355888138617,19893674397459.023,0.0004606088765919,9.978603772700434e-05
148,148,0.03,5020,2,100000.0,5.88370805533401,,1819.0,1.819,5020.0,0.5213195219503177,0.011481203657596,0.0098444810538664,2142103051896.2075,9.629411116659488,17.51589882120361,20627190940959.56,0.0004288938818816,9.164077227363456e-05
149,149,0.03,5060,2,100000.0,5.97762364573449,,1696.0,1.696,5060.0,0.5558181707001495,0.0092253400781367,0.0092655048115589,1946749029940.12,9.103696616514084,15.439869461607888,17722612557067.95,0.0003908340274343,8.237487855607969e-05
150,150,0.03,5100,2,100000.0,5.98566522431033,,1612.0,1.612,5100.0,0.585246223782633,0.011242840747455,0.0093551950446592,1805272686626.7463,8.714280917588964,14.047420839153409,15731653324116.018,0.0003633340673192,7.555244081754838e-05
151,151,0.03,5140,2,100000.0,6.05046240373416,,1578.0,1.5779999999999998,5140.0,0.5838276626955121,0.0109195489385003,0.0094558296642287,1721511383233.5327,8.803967897425068,13.892661342136757,15156130953039.846,0.0003472654288541,7.125166107501894e-05
152,152,0.03,5180,2,100000.0,6.06719135785489,,1444.0,1.444,5180.0,0.6417004922077467,0.0107432512726777,0.009684832693728,1536407353293.4136,8.07230174030006,11.656403712993288,12402343751800.232,0.0003105654868974,6.288504229262499e-05
153,153,0.03,5220,2,100000.0,6.13182087478199,,1339.0,1.3390000000000002,5220.0,0.532877981621823,0.0108616035617353,0.0098693055805479,1387444538922.156,9.795863556067458,13.116661301574329,13591217394892.363,0.000280972465093,5.615706550592581e-05
154,154,0.03,5260,2,100000.0,6.18704915255539,,1345.0,1.345,5260.0,0.6170308846049011,0.0118317310627451,0.0086602261727641,1358573493013.972,8.524694843059756,11.465714563915371,11581424449813.885,0.0002755738582613,5.437099515405838e-05
155,155,0.03,5300,2,100000.0,6.20709113408728,,1218.0,1.218,5300.0,0.6616631367032824,0.0099910261589961,0.0094237013680888,1219572459880.2332,8.010118300389376,9.75632408987426,9768919679537.545,0.0002477376725263,4.826205430514817e-05
156,156,0.03,5340,2,100000.0,6.29518269467762,,1131.0,1.131,5340.0,0.6682081837952865,0.0103516996774874,0.0093945895107159,1246576461077.8445,7.991521399318827,9.038410702629593,9962042464590.729,0.0002535237906839,4.877384102533598e-05
157,157,0.03,5380,2,100000.0,6.32906861969231,,1072.0,1.072,5380.0,0.7109843423941129,0.0134187279660717,0.009367238799317,1153844311377.2456,7.566973953158813,8.111796077786249,8731109850192.085,0.0002348904215617,4.4635539223927176e-05
158,158,0.03,5420,2,100000.0,6.36385203035625,,1087.0,1.087,5420.0,0.693650206933853,0.0105575119693338,0.0092495762092718,1142860083832.335,7.813736586280374,8.493531669286766,8930007650040.17,0.0002328458330815,4.370953442814332e-05
159,159,0.03,5460,2,100000.0,6.39955377027064,,1019.0,1.019,5460.0,0.7184656438876118,0.0124736658157776,0.0096388136332178,1045933329341.3174,7.599528309323163,7.743919347200302,7948599945993.969,0.0002132341901478,3.955067154746449e-05
160,160,0.03,5500,2,100000.0,6.43619560112135,,956.0,0.956,5500.0,0.5952256165201106,0.0103147669295927,0.0099194370078563,957441823552.8944,9.24019371369608,8.833625190293453,8846947919223.164,0.0001952819583915,3.579315434620323e-05
161,161,0.03,5540,2,100000.0,6.47380024286971,,808.0,0.808,5540.0,0.6817793165027979,0.0107127770506763,0.0095356307369832,790236095808.383,8.125796523745473,6.565643591186342,6421297720257.954,0.0001612212280035,2.9207856998491368e-05
162,162,0.03,5580,2,100000.0,6.57487849067915,,799.0,0.799,5580.0,0.7678957081079716,0.0077881207936268,0.0092940216707476,762616952894.2117,7.266611782150256,5.806022813938054,5541641335168.605,0.0001555985136711,2.786690806588413e-05
163,163,0.03,5620,2,100000.0,6.61550323964032,,764.0,0.764,5620.0,0.6019687343914484,0.0092272227498051,0.0089902632478332,711527610778.4431,9.336033051087709,7.13272925103101,6642845290989.016,0.0001451581974453,2.570482721818607e-05
164,164,0.03,5660,2,100000.0,6.65719616369663,,709.0,0.709,5660.0,0.6348688767993735,0.0121924926581056,0.0094557850022227,644172351497.0059,8.915226760735715,6.320895773361621,5742942586592.159,0.0001313827554974,2.3007963179142853e-05
165,165,0.03,5700,2,100000.0,6.50695469362058,,693.0,0.6930000000000001,5700.0,0.7063889775145071,0.0105994223748505,0.0089075770451453,614212193712.575,8.06920858258004,5.591961547727968,4956206305030.824,0.0001252207764597,2.168912612116201e-05
166,166,0.03,5740,2,100000.0,6.54761845812481,,659.0,0.659,5740.0,0.561258079419531,0.0095009383851626,0.0090238326137226,569608031137.7246,10.22702427007638,6.739608993980336,5825395158875.933,0.0001160568662266,1.988736810795884e-05
167,167,0.03,5780,2,100000.0,6.58933858255238,,643.0,0.643,5780.0,0.6573937023094913,0.0083072932358938,0.0086165268794062,541980657185.6287,8.792295970731494,5.653446309180351,4765254348387.61,0.0001103390981197,1.87080187496118e-05
168,168,0.03,5820,2,100000.0,6.44115787871136,,642.0,0.642,5820.0,0.678576180291202,0.0093736314313237,0.0091999826634086,527553184431.1379,8.576782046051814,5.506294073565265,4524708680566.444,0.0001073039530866,1.8006272870137103e-05
169,169,0.03,5860,2,100000.0,6.48184465903661,,672.0,0.672,5860.0,0.7049086708284449,0.0091379409061379,0.0094089226438727,538320891017.9641,8.313133661858673,5.586425820769029,4475133520003.191,0.0001093773164874,1.8167121958246064e-05
170,170,0.03,5900,2,100000.0,6.85985152170491,,598.0,0.598,5900.0,0.6313029051852936,0.0120787036091215,0.0089146114605853,466864687425.14966,9.345751384223856,5.588759327765866,4363201298748.831,9.47426904027602e-05,1.558059328288974e-05
171,171,0.03,5940,2,100000.0,6.83721920171921,,571.0,0.571,5940.0,0.7995760847998099,0.0109758188049581,0.0096120416015749,434442557684.6308,7.428936548905411,4.24192276942499,3227446195183.3013,8.804144164946169e-05,1.4337139178884189e-05
172,172,0.03,5980,2,100000.0,7.51518993117889,,673.0,0.673,5980.0,0.8000516348001838,0.0099330067817014,0.009328098377469,498882004191.6168,7.474517568473602,5.030350323582734,3728902304925.561,0.0001009446859466,1.628157150056352e-05
