,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
52,52,0.05,570,2.25,1,500000.0,,37681.05,9.41789,,570.0,0.05613272546515304,0.01833008587477428,0.018693312839310063,10.172752084589218,95.80373543500615,
53,53,0.05,580,2.25,1,500000.0,,38146.8,9.5382,,580.0,0.056209657750690666,0.018617810960777186,0.018619712621836967,10.333953202845793,98.56312591076077,
54,54,0.05,590,2.25,1,500000.0,,38460.6,9.618239999999998,,590.0,0.05879154428216112,0.018605988794556008,0.018655121932674927,10.04953623512598,96.65487196978334,
55,55,0.05,600,2.25,1,500000.0,,38860.45,9.72281,,600.0,0.06066990015006013,0.018007897601876082,0.018452012564099136,9.908545617630018,96.33660190178212,
56,56,0.05,610,2.25,1,500000.0,,39232.5,9.80754,,610.0,0.06185267678486071,0.01851965860560347,0.018712858784388317,9.87807529862168,96.8699355861157,
57,57,0.05,620,2.25,1,500000.0,,39586.1,9.88782,,620.0,0.06387699541105576,0.018725291192941237,0.018561763627087644,9.713082463141026,96.04077572536816,
58,58,0.05,630,2.25,1,500000.0,,39955.3,9.98814,,630.0,0.06517488121133966,0.018466286864974035,0.018591383880481167,9.686645038413658,96.75463893968465,
59,59,0.05,640,2.25,1,500000.0,,40280.35,10.07039,,640.0,0.06594149928866955,0.01809450900562068,0.01854616838570912,9.727458923250602,97.9544148137682,
60,60,0.05,650,2.25,1,500000.0,,40607.5,10.14634,,650.0,0.0676811711988421,0.018613444027274332,0.018561922471247664,9.615429687157416,97.56163475596925,
61,61,0.05,660,2.25,1,500000.0,,40851.6,10.227279999999999,,660.0,0.06957435058237138,0.01838046621624582,0.018578244262921977,9.502809472725408,97.18436147656568,
62,62,0.05,670,2.25,1,500000.0,,41272.95,10.322349999999997,,670.0,0.07196661397011894,0.018500778484555277,0.018696854237321432,9.326926253865917,96.2785798284309,
63,63,0.05,680,2.25,1,500000.0,,41645.3,10.41194,,680.0,0.07370413704389307,0.018262977385505964,0.018566350656007122,9.238873855776951,96.18361234443184,
64,64,0.05,690,2.25,1,500000.0,,41930.65,10.488849999999996,,690.0,0.07581128801877526,0.018321071350663475,0.0185731688761434,9.113193579517574,95.58602512242193,
