,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
747,747,0.01,750.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5707.54,1.426885,750.0,0.0283506517332329,0.0073531143814668,0.0032737202352624,-0.0007859592215623,1.5806725248097472e-06,16138446795123.775,26.91174133079554,38.42592425448952,434607367891971.1,0.0005272436382868,0.0002980801494445
748,748,0.01,750.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5694.2,1.4235499999999994,750.0,0.0841625383314294,0.0074347231368432,0.0032765571402811,-0.0007857888827573,-4.866888632314902e-07,16100727062936.713,8.96084913991329,12.757375068049113,144289286649694.44,0.0005260113332772,0.0002973834588924
749,749,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5694.4,1.4236000000000002,750.0,0.0270916206184301,0.0073322622098051,0.0032755935032587,-0.0007998874373671,1.4417926442509476e-06,16101292576162.904,28.65954194022476,40.80143400244148,461475011520308.94,0.0005260298086146,0.0002973939040281
750,750,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5711.58,1.4278950000000004,750.0,0.027976369330895,0.0074010099627618,0.0032724131704414,-0.0007849469705869,-1.9523295677705054e-06,16149870162292.877,27.188845816692936,38.83583397651623,439243555278993.94,0.0005276168401038,0.0002982911411859
751,751,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5719.62,1.4299049999999998,750.0,0.0270961247675722,0.0073029112879908,0.0032748102893807,-0.0007979195121186,1.647100099667807e-06,16172603793985.82,28.355320297309,40.55518444170492,458689863849495.1,0.0005283595486704,0.0002987110356416
752,752,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5698.6,1.4246499999999995,750.0,0.0270222735413448,0.0074168811197653,0.003274999583406,-0.0007891669115815,7.522494676131462e-07,16113168353912.951,28.467880430409256,40.56668118703421,458819895080332.56,0.0005264177907016,0.0002976132518781
753,753,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5704.44,1.42611,750.0,0.028712337311706,0.007328278961619,0.0032760282716752,-0.0007792817393907,-2.107982474379768e-06,16129681340117.783,26.613609918069624,37.94547228518071,429173329028080.3,0.0005269572705559,0.0002979182498409
754,754,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5695.08,1.4237699999999998,750.0,0.0329821912219494,0.0073813451673106,0.0032722906142001,-0.0007949150928166,8.664839709768138e-07,16103215321131.965,23.052199821110204,32.81783491109941,371178393944805.2,0.0005260926247621,0.0002974294174895
755,755,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5711.24,1.42781,750.0,0.036605822483566,0.0074564533651492,0.0032749705295797,-0.0007891882260094,1.1265058615532312e-06,16148908789808.342,20.819983456217543,29.724111597922512,336187564909151.2,0.0005275854320301,0.0002982733844552
756,756,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5435.76,1.35894,750.0,0.4123509997097199,0.0074962341035689,0.0032755575015154,-0.0007900450996268,-3.882693608969358e-07,15369970872050.309,1.8258722754435457,2.481026914402364,28061070692699.58,0.0005021375021908,0.0002838862545237
757,757,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5698.96,1.42474,750.0,0.0276033124335958,0.0072136465825877,0.0032756095743237,-0.0007923721123953,6.398231195486943e-07,16114186277720.102,27.73566940842069,39.52568473718115,447045949864098.3,0.0005264510463091,0.0002976320531224
758,758,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5689.9,1.4224749999999995,750.0,0.0272825712521375,0.0073472336862819,0.003274503573488,-0.0007948643801953,-2.5756826388411347e-06,16088568528573.562,28.221528495910835,40.13185930867853,453901944615369.5,0.0005256141135214,0.0002971588884746
759,759,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5704.32,1.4260799999999998,750.0,0.0272347098938598,0.0073842458080098,0.0032725641989361,-0.0007837299261822,-6.80072090256676e-07,16129342032182.07,28.133264345967827,40.13547869311364,453942880810744.25,0.0005269461853535,0.0002979119827595
760,760,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,5704.94,1.4262350000000004,750.0,0.0269547572934152,0.0073189846870078,0.00327534287797,-0.0007892583015756,-1.4548281022045056e-06,16131095123183.266,28.370275846380437,40.46674231293598,457689559978065.2,0.0005270034588996,0.0002979443626802
761,761,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,0.75,5714.02,1.4285050000000004,750.0,0.026245220520152,0.0073999082785302,0.0032727876332032,-0.0007760080689447,-3.551190053858718e-06,16156769423652.422,29.324629059474308,41.903306919959874,473937485689116.2,0.000527842239221,0.0002984185718416
762,762,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.75,5687.84,1.42196,750.0,0.0282375431825652,0.0071809534891297,0.0032760079828883,-0.00078284042875,-5.033258016113181e-06,16082743742343.783,27.13349442155709,38.5950101521951,436519774122275.25,0.0005254238175454,0.0002970513035767
763,763,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,0.75,5701.06,1.4252650000000002,750.0,0.0304699064321834,0.0074910963168539,0.0032737345250342,-0.0007954228991156,-1.463160451095952e-06,16120124166595.123,25.020531664373927,35.66349719317794,403363587100676.5,0.0005266450373526,0.0002977417270474
764,764,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,0.75,5712.44,1.42811,750.0,0.0399528830732492,0.0073425913174635,0.0032762666598132,-0.0007972879049016,1.4959171635560776e-06,16152301869165.502,18.966304485095264,27.08235601091579,306308610412727.6,0.000527696284055,0.0002983360552695
765,765,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,0.75,5689.0,1.4222499999999996,750.0,0.0271880474097178,0.0072879681521161,0.0032757980662695,-0.0007897941274456,-1.260359897060483e-06,16086023719055.7,27.957175113283814,39.788893690026896,450022912745831.1,0.0005255309745028,0.0002971118853639
766,766,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,0.75,5718.22,1.4295549999999997,750.0,0.0273810246393781,0.0072166596349849,0.0032739587811115,-0.0007881107742721,6.1453935420751e-07,16168645201402.473,28.101230656850444,40.18287000902456,454478889129830.3,0.000528230221308,0.0002986379196916
767,767,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,0.75,5707.78,1.426945,750.0,0.027361188487905,0.0073724580516805,0.0032736467322697,-0.0007921197522988,1.1627377749141075e-06,16139125410995.203,27.98440806988828,39.9283059477595,451599702258655.1,0.0005272658086918,0.0002980926836073
768,768,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,0.75,5546.52,1.38663,750.0,0.0277924316656366,0.0078382852517182,0.0032739983152211,-0.00081880135996,1.2227968724463523e-06,15683152096715.908,27.5860793299339,38.2497015296897,432614242259370.4,0.0005123691440849,0.0002896707706817
769,769,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,0.75,5711.36,1.42784,750.0,0.0268580984550362,0.0073881425465331,0.0031166125940218,-0.000786213649873,-3.964536465138934e-06,16149248097744.057,28.554908109324742,40.788406611651965,461327668284423.7,0.0005275965172326,0.0002982796515366
770,770,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,0.75,5692.92,1.42323,750.0,0.0272320036112227,0.0073220197582201,0.0030949586406481,-0.0007918966221271,-6.167658319403039e-06,16097107778289.08,28.30391941347443,40.27318008963967,455500320030758.0,0.0005258930911173,0.0002973166100238
771,771,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,0.75,5708.82,1.4272049999999998,750.0,0.027349263643723,0.0074398507997109,0.0031394071919875,-0.0007994047263046,-1.6630682641246897e-06,16142066079771.408,27.94281434149373,39.86852480970455,450923561773716.3,0.0005273618804467,0.000298146998313
772,772,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,0.75,5709.04,1.4272600000000002,750.0,0.0270769209857826,0.0074597814535926,0.0057049927179997,-0.0007911025801536,-5.909387377026877e-07,16142688144320.225,28.54903743748452,40.76009306734365,461007434608688.6,0.0005273822033179,0.0002981584879623
773,773,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,0.75,5701.82,1.425455,750.0,0.0277863412143892,0.0072496457354012,0.003275766699481,-0.0007877662414649,1.1425769574278988e-06,16122273116854.664,27.3816205242823,39.02637741076597,441398651923642.8,0.000526715243635,0.0002977814185631
774,774,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,0.75,5714.66,1.428665,750.0,0.0270076191020916,0.007413445853224,0.0032756062571486,-0.000797524997397,1.7157104193779878e-06,16158579065976.238,28.411900730597896,40.5882462494904,459063801641185.44,0.000527901360301,0.0002984519962759
775,775,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,0.75,5728.86,1.432215,750.0,0.0272274459187928,0.0073548600422969,0.0032735287925521,-0.000801981083286,6.261202134000427e-07,16198730505035.94,27.91567053608869,39.97766651143174,452157983290834.8,0.0005292131092617,0.0002991936009115
776,776,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,0.75,5714.3,1.428575,750.0,0.027554742975094,0.0074832475214749,0.0032760532355769,-0.0007981271422866,-2.919053158481289e-07,16157561142169.092,27.77687451553719,39.679055028768886,448780608432056.56,0.0005278681046935,0.0002984331950316
777,777,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,0.75,5714.62,1.428655,750.0,0.0274706980709492,0.0073441192208622,0.0032733993644687,-0.0007990826981959,3.093599573706289e-06,16158465963331.002,27.83954112506651,39.75560051029222,449646358076191.5,0.0005278976652335,0.0002984499072487
778,778,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,0.75,5715.36,1.4288399999999997,750.0,0.0275417946035372,0.0074615493256139,0.0032739055264209,-0.0008059751527222,-9.780078559253054e-07,16160558362267.918,28.012044267128744,40.04442714274551,452913063690773.4,0.0005279660239821,0.0002984885542509
779,779,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,0.75,5685.06,1.4212650000000002,750.0,0.0272403098754761,0.0076780102810069,0.0032756747624721,-0.0007951451402843,-8.307458178218816e-07,16074883108499.703,28.069578558546016,39.89282901996433,451198448820797.94,0.0005251670103545,0.0002969061161903
780,780,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,0.75,5715.12,1.4287800000000004,750.0,0.0266797249799332,0.0073514503929803,0.0032802373941669,-0.0007943183399939,1.5905236752615024e-06,16159879746396.488,28.66324245793812,40.97844211898207,463477020141252.8,0.0005279438535772,0.000298476020088
781,781,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,0.75,5700.14,1.425035,750.0,0.0279124623701636,0.007392115495528,0.0032789672476836,-0.0007934869760101,-1.599599742755365e-07,16117522805754.637,27.293302444905912,38.88004827725548,439743630716092.3,0.0005265600508002,0.0002976936794231
782,782,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,0.75,5702.0,1.4254999999999998,750.0,0.0278544998108349,0.0073105293645042,0.0032890354512622,-0.000792038470289,-3.3314340664300346e-07,16122782078758.232,27.43198401720249,39.10669146572715,442307025130237.06,0.0005267318714387,0.0002977908191852
783,783,0.01,750.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,0.75,5702.24,1.42556,750.0,0.02796569310962,0.0075140240489413,0.0032334013374834,-0.0007964390266707,-3.84289215153625e-06,16123460694629.664,27.19722071774945,38.78383583505553,438655442544324.5,0.0005267540418437,0.0002978033533481
784,784,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7426.36,1.8565899999999995,1000.0,0.0420132788261184,0.0072738025495397,0.0032779315724395,-0.0007370303070096,-8.869420669695589e-07,14143497615714.283,24.18997192882172,44.911648228718775,342136815150724.2,0.0006177683065273,0.0003255142754889
785,785,0.01,1000.0,10,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.0,7406.7,1.8516750000000004,1000.0,0.0505897470067816,0.0092625533676493,0.0031213228859536,-0.0007185355606435,9.751788387879633e-07,14106055158962.262,20.070834747756702,37.163169662057946,283108926315288.8,0.0006161328720875,0.0003246525329049
786,786,0.01,1000.0,10,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7405.56,1.85139,1000.0,0.0419397731469325,0.007527525987383,0.0032749844359407,-0.0007289231057388,-1.2627947294440683e-06,14103884029730.46,24.37739802252757,45.14972845644118,343950509683787.75,0.0006160380401821,0.0003246025641081
787,787,0.01,1000.0,10,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7410.02,1.852505,1000.0,0.0437206418998857,0.0091618397327772,0.0032786881551712,-0.0007193938692935,-1.5152101189580872e-06,14112378096725.062,23.180009057450693,42.93645677148648,327089811953494.6,0.0006164090492157,0.0003247980560676
788,788,0.01,1000.0,10,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7388.76,1.847190000000001,1000.0,0.0417349865018149,0.0105473294135738,0.0032758828223576,-0.0007050961349786,1.7054266602788466e-06,14071888441051.21,24.349539742774493,44.98520583334503,342697176784498.44,0.0006146405173647,0.0003238661818389
789,789,0.01,1000.0,10,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7287.56,1.821890000000001,1000.0,0.0426293589505916,0.0223386233115727,0.0032782128352166,-0.0006186679741923,-3.0890561978032744e-06,13879153109245.283,23.87059671393464,43.49995664564776,331382552475987.75,0.000606222106108,0.000319430355313
790,790,0.01,1000.0,10,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7430.58,1.857645,1000.0,0.0421349243432723,0.0073167544831907,0.0032816282135388,-0.0007288279909038,-1.7138135972675302e-06,14151534602870.623,24.08382214278557,44.73451593334718,340787421802028.75,0.0006181193509493,0.0003256992477017
791,791,0.01,1000.0,10,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7398.94,1.849735,1000.0,0.0419413165630294,0.0073312441757104,0.0032797594062478,-0.0007296261362529,1.5728961971820266e-06,14091276244191.37,24.330841787478,44.99441069768531,342767299416231.6,0.0006154873496433,0.0003243123944282
792,792,0.01,1000.0,10,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7413.28,1.8533199999999996,1000.0,0.0426219012082947,0.0073183434547349,0.0032773435200763,-0.0007338391037299,1.344487061464864e-06,14118586764528.3,23.88332521046173,44.26097360480344,337179977619576.94,0.000616680235191,0.0003249409492936
793,793,0.01,1000.0,10,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7401.76,1.8504399999999992,1000.0,0.0414409590814079,0.0073051436573723,0.0032790980790025,-0.0007404799347167,1.2119341783370753e-07,14096646932291.102,24.580637413532887,45.49953829662815,346615360103448.2,0.0006157219338305,0.0003244360014519
794,794,0.01,1000.0,10,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7417.66,1.854415,1000.0,0.0403930286661738,0.0073336452788848,0.0032786999329017,-0.0007251888543394,-2.535961814127399e-06,14126928471576.818,25.228704826945933,46.77648531391768,356343139039254.06,0.0006170445893541,0.000325132934671
795,795,0.01,1000.0,10,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7405.46,1.851365,1000.0,0.0424349179293585,0.0073013651513924,0.0032774130213684,-0.0007237101472225,-2.1510984657855247e-06,14103693579797.84,23.989986553922662,44.431504065615215,338479078210390.3,0.0006160297215939,0.0003245981808803
796,796,0.01,1000.0,10,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7411.4,1.85285,1000.0,0.0437923720563639,0.0072300836717623,0.0032778478885362,-0.0007317392383786,-1.088867626382161e-06,14115006305795.145,23.224565866014377,43.02691357348979,327778911627337.06,0.0006165238457329,0.0003248585446111
797,797,0.01,1000.0,10,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7400.68,1.8501700000000003,1000.0,0.1309562818736617,0.007383156903694,0.0032796688933865,-0.0007262549570472,2.964809997544089e-06,14094590073018.863,7.671058401258183,14.194896713028813,108136684898676.38,0.000615632093078,0.0003243886625918
798,798,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7413.38,1.853345,1000.0,0.0422518399407408,0.0072806730897452,0.0032772643814568,-0.000719065147412,2.484498055651547e-07,14118777214460.918,24.00418987806896,44.4805198927345,338852480649266.7,0.0006166885537792,0.0003249453325214
799,799,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7427.6,1.8568999999999996,1000.0,0.0415258899794116,0.0073481552343596,0.0032749026063751,-0.0007257527099595,-1.268460594180874e-07,14145859194878.703,24.4814513205036,45.44868433463896,346227954758087.2,0.000617871457021,0.0003255686275135
800,800,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7413.8,1.85345,1000.0,0.0410104346804996,0.0073194867677223,0.003278826629054,-0.0007278768065197,7.545838846001704e-07,14119577104177.9,24.74044984979865,45.85092433292962,349292217980860.8,0.0006167234918496,0.0003249637420782
801,801,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7422.08,1.85552,1000.0,0.042037126023631,0.0072882353108791,0.0032779352916355,-0.0007260205170717,-1.4022332556308023e-06,14135346358598.377,24.02958055699909,44.5871295089678,339664632418374.7,0.0006174122709524,0.0003253266733394
802,802,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7439.66,1.8599149999999995,1000.0,0.0473660849122665,0.0073691326807916,0.0032763244159935,-0.0007278329124424,-1.508019450369556e-07,14168827456752.02,21.44243756567213,39.89089461687031,303888727668690.94,0.0006188746787577,0.0003260972447853
803,803,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7425.5,1.8563749999999992,1000.0,0.0494570093427955,0.0074422117228052,0.0032789640458118,-0.0007420708356298,3.6364008087453226e-07,14141859746293.8,20.56155006060656,38.17351051959522,290805700244717.06,0.0006176967666688,0.0003254765797299
804,804,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7397.76,1.8494400000000004,1000.0,0.0554492478640758,0.0073140342137828,0.0032803269617847,-0.0007335162112317,-2.1375168498679465e-06,14089028934986.518,18.242493253393324,33.74096029739959,257038544599605.44,0.0006153891903026,0.0003242606723403
805,805,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,6739.04,1.68476,1000.0,0.6434643557952608,0.0073750414588274,0.0032768328613528,-0.0007224357428392,3.98657319956993e-07,12834497138867.922,1.5594774960466686,2.627544439216626,20016626455622.234,0.0005605929861224,0.0002953874742257
806,806,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7403.86,1.850965,1000.0,0.0424683360923995,0.0074250734461862,0.0032786538987321,-0.0007252855210461,8.281966408614993e-07,14100646380876.008,24.088331129262865,44.58981005555791,339685052815072.94,0.0006158966241827,0.0003245280492356
807,807,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7398.34,1.849585,1000.0,0.0434113550487017,0.0073822092135641,0.003276906276996,-0.0007248104235498,4.464988246624826e-07,14090133544595.686,23.367453218041195,43.21793175830856,329234087644412.44,0.0006154374381141,0.0003242860950614
808,808,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7400.3,1.8500750000000008,1000.0,0.0409854347487225,0.0073029962532286,0.0032796752596388,-0.0007262335238495,8.103439215179869e-07,14093866363274.932,24.964225070005508,46.17193301091688,351737661224515.2,0.0006156004824428,0.0003243720063262
809,809,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,7392.9,1.848225,1000.0,0.0426262575591681,0.0073734062903067,0.0032766701961964,-0.0007292108502422,1.0371037181041642e-06,14079773068261.455,23.79266988820416,43.98195652882877,335054426286869.44,0.0006149849069161,0.0003240476474695
810,810,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,7413.7,1.853425,1000.0,0.0425436344276272,0.0074117706005634,0.0032789152748125,-0.0007313486761931,-1.315534025204602e-06,14119386654245.283,23.900565783485607,44.295983050654606,337446679483705.94,0.0006167151732614,0.0003249593588504
811,811,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,7433.84,1.85846,1000.0,0.045043836273337,0.0073221099041999,0.0032759584303168,-0.0007267278828592,6.579559305506758e-07,14157743270673.855,22.56120962217182,41.91305086921222,319293508548475.6,0.0006183905369246,0.0003258421409278
812,812,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.0,7424.62,1.856155,1000.0,0.0462659410928176,0.0072522081545359,0.0032785443878871,-0.0007287093503576,-6.95742692859316e-07,14140183786886.787,22.00093676272517,40.8340449512856,311073644374082.4,0.0006176235630927,0.0003254380073253
813,813,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,7426.5,1.856625,1000.0,0.0615671083404867,0.0073322297578556,0.0032791938099752,-0.0007298164296357,-7.435133900203692e-07,14143764245619.947,16.365390237431203,30.386638162324463,231485327615902.72,0.0006177799525508,0.0003255204120078
814,814,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,7412.86,1.853215,1000.0,0.0440776586176911,0.0072898806259319,0.0032753335915247,-0.0007290806446389,6.305459777572573e-07,14117786874811.32,23.085773050076256,42.78025330616397,325899854375701.3,0.0006166452971205,0.0003249225397369
815,815,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,7420.44,1.8551100000000005,1000.0,0.0436510520082288,0.0073195458323845,0.0032801012379139,-0.0007248461940985,3.262830263667844e-06,14132222979703.506,23.1849929040986,43.00250547275033,327592970781693.7,0.000617275846106,0.0003252547884036
816,816,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,7425.62,1.856405,1000.0,0.0425772245938764,0.0074310090464674,0.0032766814591154,-0.000725643360438,-4.943854328128905e-07,14142088286212.94,23.8455419664308,44.2667069026139,337223653866843.4,0.0006177067489747,0.0003254818396032
817,817,0.01,1000.0,10,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,7214.12,1.80353,1000.0,0.0432156332353769,0.0077100791190683,0.0032776890894203,-0.0007410864695838,-3.646479247995237e-07,13739286678733.158,23.65619216282137,42.65326866599133,324932485729142.8,0.0006001129349351,0.0003162113128222
