,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs,AXUVCurrentAmp,GaAsPCurrentAmp
4000,4000,0.04,1500,1.5,1,500000.0,,138.0,0.0276,,300.0,0.05305046227696948,0.003493823108783989,0.0026672428335514577,1.169287983117038,0.1613184600703554,,,
4001,4001,0.04,1500,2.25,1,500000.0,,571.8399999999999,0.114368,,300.0,0.039696464826183726,0.0037182765053662666,0.0028651721414070684,1.5139516812692895,0.8658724844302074,,,
4002,4002,0.04,1500,3.0,1,500000.0,,562.2,0.11244,,300.0,0.03827525417655124,0.0035470893455665327,0.0027649107423997417,1.568457660939866,0.882085660756431,,,
4003,4003,0.04,1500,5.0,1,500000.0,,402.8,0.08056,,300.0,0.0370875762066953,0.0037449714168570334,0.0027818257221915426,1.6203136731430976,0.6528751451174534,,,
4004,4004,0.04,1501,1.5,1,500000.0,,143.16,0.028632,,300.2,0.04816836451615927,0.0033938756373951646,0.00274858265698313,1.253507992332445,0.17919932723665727,,,
4005,4005,0.04,1501,2.25,1,500000.0,,568.12,0.11362399999999998,,300.2,0.042010893704546096,0.003829999860397655,0.0028396534143436273,1.4326728930133863,0.8136649284744054,,,
4006,4006,0.04,1501,3.0,1,500000.0,,557.12,0.111424,,300.2,0.03786100578682635,0.003598568868970572,0.002799758134445849,1.58863983292192,0.8847373019528122,,,
4007,4007,0.04,1501,5.0,1,500000.0,,401.64,0.08032799999999998,,300.2,0.038419680625229366,0.003739573011278959,0.0027601625677141977,1.5655686832291196,0.6284647497264002,,,
4008,4008,0.04,1502,1.5,1,500000.0,,147.6,0.02952,,300.4,0.048020728989886255,0.0033458759394625398,0.0028493700505355284,1.2987446199683839,0.19158045140573135,,,
4009,4009,0.04,1502,2.25,1,500000.0,,576.08,0.11521599999999999,,300.4,0.04310721590789399,0.0037865172085878784,0.0028977002753974744,1.3950122833288003,0.8036541768556058,,,
4010,4010,0.04,1502,3.0,1,500000.0,,561.44,0.11228799999999999,,300.4,0.038960738244613824,0.0034761146585011414,0.0028666024503268077,1.5456064921082815,0.8678868717143722,,,
4011,4011,0.04,1502,5.0,1,500000.0,,408.64,0.08172799999999998,,300.4,0.037982200411806846,0.003724691816005683,0.002705152208256561,1.5832071315652363,0.6470384496716234,,,
4012,4012,0.04,1503,1.5,1,500000.0,,140.07999999999998,0.028015999999999996,,300.6,0.05336643439525688,0.0035619465299702503,0.0026768342196552062,1.1313770222565995,0.1586751482998821,,,
4013,4013,0.04,1503,2.25,1,500000.0,,566.88,0.113376,,300.6,0.04248713217576551,0.003608731639066098,0.002831914568173948,1.4236195194808512,0.8078910399738463,,,
4014,4014,0.04,1503,3.0,1,500000.0,,562.92,0.11258399999999996,,300.6,0.04001771076288606,0.0037703490225799927,0.002839700033440582,1.5074991784786267,0.8483578812773767,,,
4015,4015,0.04,1503,5.0,1,500000.0,,410.52,0.08210399999999998,,300.6,0.037017308284684976,0.0037853260348018705,0.002874211400485897,1.630938881470192,0.6693336261374044,,,
4016,4016,0.04,1504,1.5,1,500000.0,,140.84,0.028168000000000006,,300.8,0.046956841366654775,0.0035393759649504377,0.002753289630414191,1.3124149377478032,0.18486943325429217,,,
4017,4017,0.04,1504,2.25,1,500000.0,,565.28,0.11305599999999996,,300.8,0.03970096623133941,0.0036930715768230303,0.0028248937107513356,1.5217520187143805,0.8607697586011542,,,
4018,4018,0.04,1504,3.0,1,500000.0,,571.36,0.114272,,300.8,0.03940822679508528,0.003479606403211307,0.0028691983536682916,1.533251244814481,0.875151244407663,,,
4019,4019,0.04,1504,5.0,1,500000.0,,402.96,0.08059200000000001,,300.8,0.03749062115084598,0.003715453596167719,0.00278030925576062,1.609283311553717,0.6490033867648681,,,
4020,4020,0.04,1505,1.5,1,500000.0,,138.35999999999999,0.027672,,301.0,0.050535743310529145,0.00408859195574536,0.0026263685970081374,1.1956582718411737,0.16540239851915178,,,
4021,4021,0.04,1505,2.25,1,500000.0,,562.24,0.11244799999999996,,301.0,0.04053381572626676,0.003897501068752752,0.0027974815282173254,1.491472674132284,0.839015421520833,,,
4022,4022,0.04,1505,3.0,1,500000.0,,559.88,0.111976,,301.0,0.03850251515617856,0.0036889859267496606,0.0028969161911078503,1.5688745307742027,0.8788762538545223,,,
4023,4023,0.04,1505,5.0,1,500000.0,,407.08,0.081416,,301.0,0.03806542945585534,0.0036595685546419138,0.00283454095070699,1.583026743137072,0.6444969766550085,,,
4024,4024,0.04,1506,1.5,1,500000.0,,140.24,0.028048000000000007,,301.2,0.049052107993857126,0.0034485220186695072,0.002721539130323792,1.2407351730762894,0.17394857341617523,,,
4025,4025,0.04,1506,2.25,1,500000.0,,578.36,0.11567200000000002,,301.2,0.0424115568812158,0.0039168206577341325,0.0027623816976524223,1.4246298920777842,0.8240641964258569,,,
4026,4026,0.04,1506,3.0,1,500000.0,,557.12,0.111424,,301.2,0.03927827686652562,0.00374083925660258,0.0028205232889170974,1.5472437280941524,0.8620455274161352,,,
4027,4027,0.04,1506,5.0,1,500000.0,,409.04,0.08180799999999998,,301.2,0.036782666888220766,0.003615718072826269,0.002765317469257057,1.6384177747840312,0.6702099155490946,,,
4028,4028,0.04,1507,1.5,1,500000.0,,139.16,0.027832,,301.4,0.05448818820154884,0.0034821825264473904,0.0028229623960020806,1.1186950691518696,0.1558705171158166,,,
4029,4029,0.04,1507,2.25,1,500000.0,,567.4,0.11348,,301.4,0.043550137069787526,0.003894049139297301,0.0028701652163827807,1.3886896416949353,0.7874546748025837,,,
4030,4030,0.04,1507,3.0,1,500000.0,,562.12,0.112424,,301.4,0.04204886554292898,0.0035077252454167344,0.002823172937688633,1.442446819398913,0.8109267775574419,,,
4031,4031,0.04,1507,5.0,1,500000.0,,407.6,0.08151999999999998,,301.4,0.0378771737318948,0.0037028234818952312,0.00266722536107186,1.5919529538957935,0.6489180990353203,,,
4032,4032,0.04,1508,1.5,1,500000.0,,137.0,0.0274,,301.6,0.048964120787450154,0.0031704539646221093,0.00270669783817542,1.2408162841483632,0.17045129831851824,,,
4033,4033,0.04,1508,2.25,1,500000.0,,572.64,0.114528,,301.6,0.041424840083209354,0.003583432757120896,0.0028664633450627658,1.4604471032111648,0.8369536540106524,,,
4034,4034,0.04,1508,3.0,1,500000.0,,564.8399999999999,0.112968,,301.6,0.03979927257967574,0.003617214702654133,0.0027368155949451497,1.517158939126546,0.856835681795374,,,
4035,4035,0.04,1508,5.0,1,500000.0,,414.32,0.082864,,301.6,0.037515294216755125,0.004061451423583154,0.002836602888281133,1.6108539294817177,0.6672067229387502,,,
4036,4036,0.04,1509,1.5,1,500000.0,,140.48,0.028096,,301.8,0.04914250120436918,0.003702906578757535,0.0027947546666661346,1.2686927759984212,0.17855374298370677,,,
4037,4037,0.04,1509,2.25,1,500000.0,,568.0,0.1136,,301.8,0.04218076742227823,0.003705797992156193,0.002835823374070556,1.431384325270406,0.812999996199912,,,
4038,4038,0.04,1509,3.0,1,500000.0,,559.52,0.111904,,301.8,0.039902789066100015,0.003925477499155163,0.00290354610779638,1.5248104914304883,0.8530815830845042,,,
4039,4039,0.04,1509,5.0,1,500000.0,,411.04,0.082208,,301.8,0.03795925654683742,0.0038972707919624305,0.0027426510834602574,1.5994092058999256,0.6575088135137828,,,
4040,4040,0.04,1510,1.5,1,500000.0,,136.48,0.027296,,302.0,0.054054596141168074,0.003364371118494919,0.002811633429912383,1.1244201072941191,0.153814838573085,,,
4041,4041,0.04,1510,2.25,1,500000.0,,564.6,0.11291999999999996,,302.0,0.04205242912442372,0.0035392635417383455,0.002755937547169264,1.4469934907366897,0.816997724121509,,,
4042,4042,0.04,1510,3.0,1,500000.0,,560.96,0.11219199999999999,,302.0,0.03949140105013612,0.0035890725176391334,0.002836761518515532,1.5305491668964404,0.858627871241463,,,
4043,4043,0.04,1510,5.0,1,500000.0,,401.88,0.080376,,302.0,0.036665100987629554,0.003578377591067495,0.002729879252793716,1.663434724775692,0.6686320185566677,,,
4044,4044,0.04,1511,1.5,1,500000.0,,135.6,0.02712,,302.2,0.0501336174190692,0.003621253564937075,0.0027511562544464286,1.2126799969975839,0.16447417850444285,,,
4045,4045,0.04,1511,2.25,1,500000.0,,577.5600000000001,0.11551199999999998,,302.2,0.04208003698720859,0.003667600021243336,0.002791758863187971,1.4392531497867456,0.8312633037535173,,,
4046,4046,0.04,1511,3.0,1,500000.0,,560.28,0.11205599999999996,,302.2,0.040377778027459496,0.0036551307164645456,0.0028404395576854015,1.5062330668817567,0.8443192670351786,,,
4047,4047,0.04,1511,5.0,1,500000.0,,408.48,0.08169600000000003,,302.2,0.039248625530981365,0.00353716259969984,0.0027655323709265406,1.5422803804483403,0.6301318253441477,,,
4048,4048,0.04,1512,1.5,1,500000.0,,142.2,0.028440000000000003,,302.4,0.052116858755125575,0.003519446202929749,0.0027105926211492327,1.170088553206304,0.16616658946040672,,,
4049,4049,0.04,1512,2.25,1,500000.0,,573.1600000000001,0.114632,,302.4,0.04273500044641878,0.003859081345813591,0.0027905034853452034,1.4194724193979067,0.8136797626909857,,,
4050,4050,0.04,1512,3.0,1,500000.0,,557.8399999999999,0.111568,,302.4,0.037437168751757774,0.003672006608235159,0.0028102111018409688,1.6214040612188154,0.9038356308271271,,,
4051,4051,0.04,1512,5.0,1,500000.0,,407.08,0.081416,,302.4,0.037596012434351,0.003667367683893529,0.0026747842191337115,1.6134346281547884,0.6564474569052905,,,
4052,4052,0.04,1513,1.5,1,500000.0,,135.44,0.027087999999999997,,302.6,0.05531061916557519,0.003746257939491125,0.002639294466437308,1.1024647249801076,0.14955103135132167,,,
4053,4053,0.04,1513,2.25,1,500000.0,,574.04,0.114808,,302.6,0.042629271875812266,0.0038560992495932913,0.002878554676612729,1.4261139776382177,0.8190277222746515,,,
4054,4054,0.04,1513,3.0,1,500000.0,,554.64,0.110928,,302.6,0.03868588771353643,0.003829640905708988,0.00277196728792859,1.568404099348216,0.8703125918521325,,,
4055,4055,0.04,1513,5.0,1,500000.0,,403.88,0.080776,,302.6,0.03965710744754688,0.003919655514809285,0.0027944469390276134,1.5275108726257238,0.6169060930314726,,,
4056,4056,0.04,1514,1.5,1,500000.0,,134.8,0.026959999999999994,,302.8,0.050862277345049736,0.003465402955200177,0.0027483689262175997,1.1924780249011135,0.160779351724475,,,
4057,4057,0.04,1514,2.25,1,500000.0,,572.8399999999999,0.114568,,302.8,0.04138487932430508,0.003453851293448044,0.002877904279715681,1.470357640797047,0.8421426110815805,,,
4058,4058,0.04,1514,3.0,1,500000.0,,561.28,0.112256,,302.8,0.040794480298145565,0.003827644961124561,0.002806964101410398,1.4853092153484764,0.8338144330289513,,,
4059,4059,0.04,1514,5.0,1,500000.0,,406.52,0.081304,,302.8,0.038172797294473634,0.0036754063697131247,0.002716409991712999,1.587889370582219,0.6455508980672338,,,
4060,4060,0.04,1515,1.5,1,500000.0,,140.07999999999998,0.028016,,303.0,0.05205999677481486,0.00361071422864168,0.002822621605975133,1.165928840973253,0.16317417334102213,,,
4061,4061,0.04,1515,2.25,1,500000.0,,573.08,0.114616,,303.0,0.04401979848988959,0.003706131298819535,0.002786766190451232,1.380338393749658,0.7908894570984718,,,
4062,4062,0.04,1515,3.0,1,500000.0,,557.08,0.111416,,303.0,0.04049379027383111,0.003806762565194728,0.00285376327123193,1.5013972997052272,0.837009923571843,,,
4063,4063,0.04,1515,5.0,1,500000.0,,404.88,0.080976,,303.0,0.03918623603177366,0.00366912610439672,0.0028245528441379385,1.5503775151225732,0.6283637129826252,,,
4064,4064,0.04,1516,1.5,1,500000.0,,137.28,0.027456,,303.2,0.05102465480517822,0.003302528808932724,0.002789761580406932,1.2211071459222456,0.16758048096774775,,,
4065,4065,0.04,1516,2.25,1,500000.0,,577.6800000000001,0.115536,,303.2,0.0409121827114086,0.0036734400560785086,0.002885350228269008,1.486938293137582,0.8588715928898594,,,
4066,4066,0.04,1516,3.0,1,500000.0,,560.52,0.11210399999999998,,303.2,0.04137646354608478,0.0036957306698221126,0.0028428868428261094,1.4699577258485563,0.8246561558120875,,,
4067,4067,0.04,1516,5.0,1,500000.0,,410.48,0.082096,,303.2,0.03647512581976116,0.003729630878900584,0.0025890630328543507,1.6682759636082682,0.6841960135519931,,,
4068,4068,0.04,1517,1.5,1,500000.0,,136.24,0.027248,,303.4,0.045435439077518826,0.003082273213862059,0.002797117433722742,1.421301465727041,0.19253851125746932,,,
4069,4069,0.04,1517,2.25,1,500000.0,,576.2,0.11524,,303.4,0.04186781316599081,0.0036473893053601534,0.002809265509346217,1.4577889556934704,0.8400398542039593,,,
4070,4070,0.04,1517,3.0,1,500000.0,,559.44,0.111888,,303.4,0.04038091845484815,0.0038433957852502696,0.0028442259331075536,1.5054409543987517,0.8421327004802432,,,
4071,4071,0.04,1517,5.0,1,500000.0,,405.2,0.08103999999999999,,303.4,0.03624630783429893,0.0037738582010685535,0.002702703810402356,1.6911690751273272,0.6850545909819324,,,
4072,4072,0.04,1518,1.5,1,500000.0,,137.88,0.027576,,303.6,0.04737951170260203,0.0032600599387864865,0.002733051869978823,1.3496613086288198,0.18526593211297848,,,
4073,4073,0.04,1518,2.25,1,500000.0,,571.88,0.114376,,303.6,0.0425043773706966,0.00360429291814176,0.0028462371992994265,1.4331999550447212,0.8193386896406329,,,
4074,4074,0.04,1518,3.0,1,500000.0,,557.8,0.11156000000000002,,303.6,0.038696635738842806,0.0036358692754826817,0.0028467067920376382,1.5737397519503769,0.8771446794399995,,,
4075,4075,0.04,1518,5.0,1,500000.0,,399.0,0.07979999999999998,,303.6,0.03780025410679627,0.0038431385959244568,0.0026260990950347164,1.607892514292724,0.6415865009234624,,,
4076,4076,0.04,1519,1.5,1,500000.0,,137.07999999999998,0.027415999999999996,,303.8,0.05221239163687642,0.0033420009018083176,0.0028004154709641337,1.174212982914914,0.16084923908781934,,,
4077,4077,0.04,1519,2.25,1,500000.0,,570.6,0.11412,,303.8,0.04240273863060793,0.0035322284418783803,0.0028522284516441588,1.436030396671082,0.8196030250633884,,,
4078,4078,0.04,1519,3.0,1,500000.0,,554.3199999999999,0.110864,,303.8,0.039864999096180326,0.003770743473504336,0.0028418886923635414,1.5259593136601788,0.8461503819639606,,,
4079,4079,0.04,1519,5.0,1,500000.0,,406.24,0.08124800000000001,,303.8,0.03928482242866266,0.003758475936036376,0.0027552515231456303,1.5489750806833715,0.6292718250933521,,,
4080,4080,0.04,1520,1.5,1,500000.0,,133.24,0.026648,,304.0,0.05387189617088552,0.003619277498624817,0.0028056107951423105,1.1386183760371351,0.15182726617832948,,,
4081,4081,0.04,1520,2.25,1,500000.0,,567.2,0.11344,,304.0,0.04310912439693311,0.0038570261026492658,0.002880515582564942,1.4244845952391425,0.8077037069118985,,,
4082,4082,0.04,1520,3.0,1,500000.0,,557.3199999999999,0.111464,,304.0,0.03868613786391507,0.003934996873215019,0.00274890776338655,1.5742095824221412,0.8768048707467312,,,
4083,4083,0.04,1520,5.0,1,500000.0,,406.16,0.081232,,304.0,0.03740967152382836,0.003645669664235919,0.002689778387737857,1.6302484614997408,0.6620730403985184,,,
4084,4084,0.04,1521,1.5,1,500000.0,,134.28,0.026856,,304.2,0.04404490785105736,0.003411364791897044,0.002655467979786717,1.4748037706958228,0.19755989746497593,,,
4085,4085,0.04,1521,2.25,1,500000.0,,570.04,0.114008,,304.2,0.04300270449428353,0.003564739210609504,0.002941120353664696,1.4162274519467655,0.8072566073135745,,,
4086,4086,0.04,1521,3.0,1,500000.0,,555.44,0.111088,,304.2,0.04092750752870415,0.0038010262607678607,0.002811074062477117,1.4895668460160585,0.826979075438875,,,
4087,4087,0.04,1521,5.0,1,500000.0,,408.28,0.08165599999999998,,304.2,0.0376340764190536,0.003764185186486988,0.002797753427493198,1.6178964606103083,0.6607149395483203,,,
4088,4088,0.04,1522,1.5,1,500000.0,,131.64,0.026328,,304.4,0.05631019000111337,0.0038880112264231674,0.0026387863367343255,1.0857716462207967,0.14333120964562554,,,
4089,4089,0.04,1522,2.25,1,500000.0,,565.44,0.113088,,304.4,0.04070484732472322,0.0038696249780239863,0.0028119446536734555,1.50004498103745,0.8478670995167984,,,
4090,4090,0.04,1522,3.0,1,500000.0,,555.36,0.111072,,304.4,0.040357970488084906,0.003903728693300783,0.002855585813023454,1.5116199054267052,0.8389994187558689,,,
4091,4091,0.04,1522,5.0,1,500000.0,,408.4,0.08168,,304.4,0.03759479867278969,0.0037804544019575657,0.002735093937587203,1.6204940889282589,0.6616420400035341,,,
4092,4092,0.04,1523,1.5,1,500000.0,,133.28,0.026656,,304.6,0.04923022122284237,0.0036761865967402632,0.0026334686818608216,1.2555529231033995,0.16743417240502648,,,
4093,4093,0.04,1523,2.25,1,500000.0,,572.48,0.11449599999999996,,304.6,0.041523489993714975,0.0034540362174723047,0.002856431593284301,1.4804610315054698,0.8480589182432134,,,
4094,4094,0.04,1523,3.0,1,500000.0,,558.52,0.111704,,304.6,0.04011306944734314,0.0038436388318657615,0.0028131830911239525,1.5233549970618592,0.8509118894909421,,,
4095,4095,0.04,1523,5.0,1,500000.0,,404.68,0.080936,,304.6,0.03920723903671387,0.003607789827884093,0.0027674321197830457,1.5560924604921536,0.629483152787788,,,
4096,4096,0.04,1524,1.5,1,500000.0,,134.0,0.0268,,304.8,0.05454364779065145,0.003505010001726847,0.002664897223017015,1.1667774605238204,0.15615405119388198,,,
4097,4097,0.04,1524,2.25,1,500000.0,,570.2,0.11404,,304.8,0.044147250006117245,0.0037526127225864865,0.0028322658210847102,1.3850549663880378,0.7892677967394445,,,
4098,4098,0.04,1524,3.0,1,500000.0,,560.44,0.112088,,304.8,0.04023852251124481,0.0037966967020235326,0.002827842276086022,1.522953538666671,0.8535145799888243,,,
4099,4099,0.04,1524,5.0,1,500000.0,,406.64,0.08132799999999998,,304.8,0.038752945357809945,0.003717728126220456,0.002816375603344285,1.575983125625744,0.6408575087104429,,,
4100,4100,0.04,1525,1.5,1,500000.0,,134.12,0.026824000000000004,,305.0,0.05305085814557969,0.0033535128366944432,0.0028216173967732217,1.1555862756322384,0.15504077549455192,,,
4101,4101,0.04,1525,2.25,1,500000.0,,567.04,0.113408,,305.0,0.04259873222310489,0.0037663865851032974,0.0029045807132067774,1.4436640016688027,0.8182510333378851,,,
4102,4102,0.04,1525,3.0,1,500000.0,,559.12,0.111824,,305.0,0.04137998490649807,0.0035470738822520726,0.002818482371123526,1.4743492720781939,0.8242708460026356,,,
4103,4103,0.04,1525,5.0,1,500000.0,,398.84,0.07976799999999998,,305.0,0.03828620052409861,0.0035409168860195414,0.002852155410393823,1.5975889381673516,0.6367090257029685,,,
4104,4104,0.04,1526,1.5,1,500000.0,,132.16,0.026432,,305.2,0.0545127618002607,0.004101588187653537,0.0026856813074555494,1.1443237671153814,0.15075580596498775,,,
4105,4105,0.04,1526,2.25,1,500000.0,,572.96,0.11459199999999999,,305.2,0.04547466709455875,0.003963220421626124,0.002814777367999593,1.3453590211290571,0.7708500226020459,,,
4106,4106,0.04,1526,3.0,1,500000.0,,552.0,0.11039999999999998,,305.2,0.039575959431413135,0.0035331777722453703,0.002803952603745463,1.5512996102780128,0.8557022318386093,,,
4107,4107,0.04,1526,5.0,1,500000.0,,405.0,0.081,,305.2,0.04022884690002684,0.003713736329960747,0.0028143810258506015,1.5186759891016213,0.6150946638142852,,,
4108,4108,0.04,1527,1.5,1,500000.0,,132.12,0.026424000000000003,,305.4,0.05162517489931815,0.0035276715162248008,0.002712288293078167,1.2016801583318326,0.15908250860547796,,,
4109,4109,0.04,1527,2.25,1,500000.0,,561.88,0.112376,,305.4,0.04158324166094644,0.0035420307748496005,0.002833239693556748,1.470654867667966,0.8260733795226598,,,
4110,4110,0.04,1527,3.0,1,500000.0,,563.08,0.112616,,305.4,0.039813896636387645,0.0036426814477094767,0.002843057240854748,1.537155168038601,0.8656673877736264,,,
4111,4111,0.04,1527,5.0,1,500000.0,,396.88,0.079376,,305.4,0.03820864413521122,0.003502518682312441,0.0027700156318719777,1.6099267708929053,0.6383722294697205,,,
4112,4112,0.04,1528,1.5,1,500000.0,,131.32,0.026264,,305.6,0.05099543089101644,0.0037460658822216887,0.0027538809405310088,1.22255042257386,0.16043552096586483,,,
4113,4113,0.04,1528,2.25,1,500000.0,,561.96,0.112392,,305.6,0.04121999352983039,0.0034469264393575142,0.002886012764390335,1.490738328163569,0.8378410441297175,,,
4114,4114,0.04,1528,3.0,1,500000.0,,552.52,0.110504,,305.6,0.04182390956192648,0.0035735317388780018,0.0027592335233031207,1.4637809657904295,0.8082932532345746,,,
4115,4115,0.04,1528,5.0,1,500000.0,,405.92,0.08118399999999998,,305.6,0.0383265964524071,0.0035778518641694,0.002790774166877395,1.5972114745106458,0.6488590087263825,,,
4116,4116,0.04,1529,1.5,1,500000.0,,136.72,0.027344,,305.8,0.04850550370413657,0.003183168860724671,0.002693115737031331,1.299867245178603,0.17758292624656946,,,
4117,4117,0.04,1529,2.25,1,500000.0,,568.36,0.113672,,305.8,0.04296727741372706,0.0039157337667514,0.002833245158233095,1.4295445571774814,0.8121091661304046,,,
4118,4118,0.04,1529,3.0,1,500000.0,,559.0,0.1118,,305.8,0.03934783555211652,0.0038615650421677857,0.002838813764112511,1.5604631630078696,0.8721973378598415,,,
4119,4119,0.04,1529,5.0,1,500000.0,,400.6,0.08011999999999998,,305.8,0.03873079034504372,0.003470183786454682,0.002767009106617661,1.5843790018229362,0.6347066504645981,,,
4120,4120,0.04,1530,1.5,1,500000.0,,131.12,0.026224,,306.0,0.05393493935394872,0.003290848075703047,0.002774437340637876,1.1462893807645296,0.1502064647790373,,,
4121,4121,0.04,1530,2.25,1,500000.0,,568.1600000000001,0.113632,,306.0,0.043588710277936114,0.0036650961385537935,0.002856177386455384,1.4087271220515782,0.7996557694774976,,,
4122,4122,0.04,1530,3.0,1,500000.0,,557.52,0.111504,,306.0,0.04150462674838309,0.00372702974941612,0.002807121643260862,1.4763880619331187,0.8234075579852702,,,
4123,4123,0.04,1530,5.0,1,500000.0,,405.68,0.081136,,306.0,0.039583332487172815,0.003467150002066393,0.0026954749686957753,1.5516421076127784,0.6296711510305742,,,
4124,4124,0.04,1531,1.5,1,500000.0,,128.84,0.025768,,306.2,0.05202506489184089,0.0033176432989864527,0.0027573875907065367,1.1976325311920537,0.15432537927258733,,,
4125,4125,0.04,1531,2.25,1,500000.0,,566.48,0.113296,,306.2,0.041825879327752766,0.003665928839189917,0.002785010640976531,1.46682512864539,0.8309969290536087,,,
4126,4126,0.04,1531,3.0,1,500000.0,,552.2,0.11043999999999998,,306.2,0.042073800439047765,0.003775061710306024,0.00276125533615494,1.4601782427283776,0.8064734008579088,,,
4127,4127,0.04,1531,5.0,1,500000.0,,405.92,0.08118399999999998,,306.2,0.03903068494251784,0.0035477931558987644,0.002733175877829299,1.5702888760048916,0.6374309276736421,,,
4128,4128,0.04,1532,1.5,1,500000.0,,132.56,0.026512,,306.4,0.05451250001124208,0.003855939445612127,0.002803971374423896,1.1318507423548807,0.14998343153806398,,,
4129,4129,0.04,1532,2.25,1,500000.0,,563.6,0.11271999999999996,,306.4,0.04281674306413151,0.003571387098648391,0.002869308114651829,1.4391796658105644,0.8100092625800938,,,
4130,4130,0.04,1532,3.0,1,500000.0,,554.2,0.11084,,306.4,0.037687560763179126,0.0036060094838173047,0.002809056932376381,1.632650114799296,0.904611813720124,,,
4131,4131,0.04,1532,5.0,1,500000.0,,404.72,0.080944,,306.4,0.039762939106722114,0.0035280807715501765,0.00277065280056184,1.5429187630799839,0.6244136637142585,,,
4132,4132,0.04,1533,1.5,1,500000.0,,134.04000000000002,0.026808,,306.6,0.04887284457106943,0.0035733731021139045,0.0025435341735983424,1.2781260859294667,0.1710529585844548,,,
4133,4133,0.04,1533,2.25,1,500000.0,,562.96,0.112592,,306.6,0.04173824701569175,0.003918214787956157,0.0027959598445810715,1.4735216359058867,0.8300093708544034,,,
4134,4134,0.04,1533,3.0,1,500000.0,,547.4,0.10948,,306.6,0.03968601801958357,0.003724866209677972,0.0028397384949251582,1.550949532506892,0.8493319695611593,,,
4135,4135,0.04,1533,5.0,1,500000.0,,400.2,0.08004,,306.6,0.03858056458272586,0.0036614223639841775,0.0028825520616855395,1.5924948507287415,0.6378836725879865,,,
4136,4136,0.04,1534,1.5,1,500000.0,,132.56,0.026512,,306.8,0.04936782465369106,0.0035472577156922935,0.0027216423368566006,1.2713590289169248,0.16845968913922807,,,
4137,4137,0.04,1534,2.25,1,500000.0,,564.08,0.112816,,306.8,0.04075658348798242,0.0034592509429279884,0.0028797585895221417,1.5095618259896344,0.8513385031345392,,,
4138,4138,0.04,1534,3.0,1,500000.0,,561.44,0.11228799999999999,,306.8,0.04182711082896276,0.003984468842387105,0.002736650730421169,1.4690454391469596,0.8248581562685174,,,
4139,4139,0.04,1534,5.0,1,500000.0,,398.48,0.07969600000000002,,306.8,0.03761018222681741,0.003739896693924489,0.0027277904369515616,1.638106887043835,0.6529271726229922,,,
4140,4140,0.04,1535,1.5,1,500000.0,,131.2,0.02624,,307.0,0.0481734594331192,0.003530446526900207,0.0027669786462912135,1.2890513600162248,0.16902640563903612,,,
4141,4141,0.04,1535,2.25,1,500000.0,,574.24,0.114848,,307.0,0.04251915225202538,0.0037967534309808425,0.002887417461636932,1.446565708118268,0.8309370178006719,,,
4142,4142,0.04,1535,3.0,1,500000.0,,547.04,0.109408,,307.0,0.04097631591063873,0.004009543927834193,0.002711827335932131,1.5050068667787366,0.8236937676974718,,,
4143,4143,0.04,1535,5.0,1,500000.0,,402.32,0.080464,,307.0,0.03973509060701872,0.0036963600249387833,0.0027072426994450096,1.5480572564149755,0.6225422339389707,,,
4144,4144,0.04,1536,1.5,1,500000.0,,127.84,0.025568,,307.2,0.049107005036894406,0.003681186326861512,0.002749952149567376,1.277889084288986,0.16263275831781607,,,
4145,4145,0.04,1536,2.25,1,500000.0,,561.04,0.112208,,307.2,0.043417101478480616,0.00365728500798304,0.0029032726489866,1.419273757233397,0.7966448894160733,,,
4146,4146,0.04,1536,3.0,1,500000.0,,548.1600000000001,0.109632,,307.2,0.03984812510734628,0.0034837199406143617,0.0027271072306983,1.5432553646737952,0.8459192657986925,,,
4147,4147,0.04,1536,5.0,1,500000.0,,401.64,0.08032799999999998,,307.2,0.038121517584722826,0.003923253023236946,0.0026593716987595864,1.614975658639708,0.6484370208012875,,,
4148,4148,0.04,1537,1.5,1,500000.0,,126.8,0.025359999999999997,,307.4,0.0477465380232661,0.00360643487249637,0.002662246868771469,1.320924213683586,0.16800951849847987,,,
4149,4149,0.04,1537,2.25,1,500000.0,,562.08,0.112416,,307.4,0.04448736082808864,0.003706376038773372,0.0027789252631859524,1.3870265066844372,0.7794979593898875,,,
4150,4150,0.04,1537,3.0,1,500000.0,,544.64,0.108928,,307.4,0.04207023536992892,0.0037715440283317874,0.0027660104416700687,1.4648206592278967,0.7976031676486169,,,
4151,4151,0.04,1537,5.0,1,500000.0,,402.08,0.08041599999999999,,307.4,0.03796024962211959,0.0038217577614593594,0.00270796999964364,1.6212554685304952,0.6520289239051491,,,
4152,4152,0.04,1538,1.5,1,500000.0,,125.72,0.025144,,307.6,0.05031733519896988,0.0035024353432064675,0.002665020230912428,1.2377817460160243,0.1555590166815127,,,
4153,4153,0.04,1538,2.25,1,500000.0,,562.76,0.11255200000000001,,307.6,0.04589992488387906,0.003708170394621709,0.0028398958493372982,1.3427064323499447,0.7550970473650434,,,
