# SourcePhotonFlux	NumberRaysSurvived	PercentageRaysSurvived	PhotonFlux	PhotonEnergy	Bandwidth	HorizontalFocusFWHM	VerticalFocusFWHM	EnergyPerMilPerBw	FluxPerMilPerBwPerc	FluxPerMilPerBwAbs	AXUVCurrentAmp	GaAsPCurrentAmp
nan	3.199800000000000182e+03	6.399599999999999733e-01	nan	1.130000000000000000e+03	1.443339641817146801e-01	1.908152502726601779e-02	1.457195085007358636e-02	7.872278698114024920e+00	5.042371954008202373e+00	nan	nan	nan
nan	2.890400000000000091e+03	5.780799999999999272e-01	nan	1.130000000000000000e+03	1.311755358279242389e-01	1.979902739851360782e-02	1.412829873882905443e-02	8.641707697868920235e+00	4.993586237300253750e+00	nan	nan	nan
nan	1.938799999999999955e+03	3.877599999999999936e-01	nan	1.130000000000000000e+03	1.308663726192662580e-01	1.847944379305748591e-02	1.356205441603291172e-02	8.640548364615389332e+00	3.348879981612278733e+00	nan	nan	nan
nan	1.454200000000000045e+03	2.908399999999999874e-01	nan	1.131000000000000000e+03	1.646437343255456598e-01	1.833789751634755383e-02	1.407280365371436914e-02	6.964296855070327474e+00	2.028393029792582070e+00	nan	nan	nan
nan	3.117000000000000000e+03	6.233999999999999542e-01	nan	1.131000000000000000e+03	1.383670704912674521e-01	1.901005135380672353e-02	1.424835617233675099e-02	8.187556567779468608e+00	5.103987223020893360e+00	nan	nan	nan
nan	2.896199999999999818e+03	5.792399999999999771e-01	nan	1.131000000000000000e+03	1.331759284656072739e-01	1.912722125477949592e-02	1.401382355172241766e-02	8.517312907282375889e+00	4.937264843651298918e+00	nan	nan	nan
nan	1.916200000000000045e+03	3.832399999999999696e-01	nan	1.131000000000000000e+03	1.259374082560043573e-01	1.829200931581926801e-02	1.357520556034757034e-02	8.987799775693742887e+00	3.443690155472391545e+00	nan	nan	nan
nan	1.511799999999999955e+03	3.023600000000000176e-01	nan	1.132000000000000000e+03	1.831029426301938601e-01	1.759080886015863474e-02	1.394315529554576195e-02	6.193624689627707625e+00	1.873726957862647424e+00	nan	nan	nan
nan	3.183400000000000091e+03	6.366799999999999127e-01	nan	1.132000000000000000e+03	1.349090117580544756e-01	1.928880672747783354e-02	1.385821711110607826e-02	8.403712127532543263e+00	5.352231174427569904e+00	nan	nan	nan
nan	2.918400000000000091e+03	5.836799999999999766e-01	nan	1.132000000000000000e+03	1.320082999107398680e-01	1.820631335088986752e-02	1.396093268957011337e-02	8.585195362998828017e+00	5.009849272960758881e+00	nan	nan	nan
nan	2.001400000000000091e+03	4.002800000000000802e-01	nan	1.132000000000000000e+03	1.252781136081466684e-01	1.794088421868984123e-02	1.359831257503174226e-02	9.050842635343608222e+00	3.624654063412028560e+00	nan	nan	nan
nan	1.444599999999999909e+03	2.889199999999999546e-01	nan	1.133000000000000000e+03	1.733817597935740085e-01	1.812083987566953658e-02	1.383151767070887883e-02	6.551020964414670189e+00	1.893441118574922033e+00	nan	nan	nan
nan	3.107000000000000000e+03	6.214000000000000634e-01	nan	1.133000000000000000e+03	1.377285847652728878e-01	1.879242181672069120e-02	1.405110006655528598e-02	8.258622371940401052e+00	5.130609022719556656e+00	nan	nan	nan
nan	2.926800000000000182e+03	5.853599999999999914e-01	nan	1.133000000000000000e+03	1.266160222735834284e-01	1.805923272959938583e-02	1.370771295829589786e-02	8.961199844115403934e+00	5.246153890398263187e+00	nan	nan	nan
nan	1.974400000000000091e+03	3.948800000000000088e-01	nan	1.133000000000000000e+03	1.210316283539214083e-01	1.858350141194454325e-02	1.353518335108934434e-02	9.371994520843797360e+00	3.700781414175094319e+00	nan	nan	nan
nan	1.451200000000000045e+03	2.902399999999999980e-01	nan	1.134000000000000000e+03	1.685922164307157856e-01	1.866300872713030912e-02	1.435729355102607560e-02	6.761523968448353905e+00	1.964027346718498324e+00	nan	nan	nan
nan	3.151800000000000182e+03	6.303600000000000314e-01	nan	1.134000000000000000e+03	1.400943518577150715e-01	1.899340089253632666e-02	1.398276436314769590e-02	8.099598431572671231e+00	5.106578580820398727e+00	nan	nan	nan
nan	2.920400000000000091e+03	5.840799999999999326e-01	nan	1.134000000000000000e+03	1.340790888042192874e-01	1.791779513457709624e-02	1.373339401323395506e-02	8.464788228146151283e+00	4.944638415640215889e+00	nan	nan	nan
nan	1.939799999999999955e+03	3.879599999999999715e-01	nan	1.134000000000000000e+03	1.223497815120936083e-01	1.888800513016813259e-02	1.310111088549235914e-02	9.291857377554967101e+00	3.605012626762160721e+00	nan	nan	nan
nan	1.475200000000000045e+03	2.950400000000000245e-01	nan	1.135000000000000000e+03	1.747716781014332921e-01	1.805367079295541050e-02	1.419760252052531049e-02	6.508771826591365439e+00	1.920726796461228902e+00	nan	nan	nan
nan	3.097599999999999909e+03	6.195200000000000706e-01	nan	1.135000000000000000e+03	1.296061970135269914e-01	1.883123692522216050e-02	1.419530035822390637e-02	8.780142776168203156e+00	5.439571510238660146e+00	nan	nan	nan
nan	2.920800000000000182e+03	5.841600000000000126e-01	nan	1.135000000000000000e+03	1.285327142265487166e-01	1.897463319894723485e-02	1.403582930379062080e-02	8.848890320009418886e+00	5.168592900532811285e+00	nan	nan	nan
nan	1.947200000000000045e+03	3.894400000000000084e-01	nan	1.135000000000000000e+03	1.216758680964630940e-01	1.839747325367053349e-02	1.365800041237632580e-02	9.390467782210597747e+00	3.657257296304663896e+00	nan	nan	nan
nan	1.463400000000000091e+03	2.926799999999999957e-01	nan	1.136000000000000000e+03	1.808250162283457085e-01	1.782019118867587265e-02	1.408262700093628264e-02	6.322438766007698163e+00	1.851081634381130270e+00	nan	nan	nan
nan	3.140000000000000000e+03	6.280000000000000027e-01	nan	1.136000000000000000e+03	1.352371610372301858e-01	1.829484666138459295e-02	1.380528978723218926e-02	8.404856558978739400e+00	5.280057663787060207e+00	nan	nan	nan
nan	2.912000000000000000e+03	5.824000000000000288e-01	nan	1.136000000000000000e+03	1.323348482798337444e-01	1.835489570254991709e-02	1.398856741740246365e-02	8.619397173232277609e+00	5.013327889410987837e+00	nan	nan	nan
nan	1.934799999999999955e+03	3.869600000000000262e-01	nan	1.136000000000000000e+03	1.213399293264501438e-01	1.823663943747462837e-02	1.427776806655140993e-02	9.394586193929390205e+00	3.631295995612257688e+00	nan	nan	nan
nan	1.477799999999999955e+03	2.955599999999999339e-01	nan	1.137000000000000000e+03	1.712912898644390336e-01	1.874163885885632430e-02	1.419951698467604960e-02	6.664130691832255593e+00	1.970002120115268651e+00	nan	nan	nan
nan	3.151400000000000091e+03	6.302800000000000624e-01	nan	1.137000000000000000e+03	1.357615305184936005e-01	1.871555881292020010e-02	1.435562357316041981e-02	8.408394660191323311e+00	5.302168699810239971e+00	nan	nan	nan
nan	2.912199999999999818e+03	5.824399999999999578e-01	nan	1.137000000000000000e+03	1.298352936611991137e-01	1.826906337885072021e-02	1.425205149372358801e-02	8.774026266605654101e+00	5.109304919789784627e+00	nan	nan	nan
nan	1.943400000000000091e+03	3.886799999999999700e-01	nan	1.137000000000000000e+03	1.220998753905860185e-01	1.888277480547722806e-02	1.384563984003837900e-02	9.333563671554102825e+00	3.626753153583170963e+00	nan	nan	nan
nan	1.468000000000000000e+03	2.935999999999999721e-01	nan	1.138000000000000000e+03	1.607645318035338389e-01	1.827501910921142808e-02	1.413535460427783365e-02	7.182748188414793233e+00	2.107125033274995562e+00	nan	nan	nan
nan	3.201800000000000182e+03	6.403600000000000403e-01	nan	1.138000000000000000e+03	1.343826704024650154e-01	1.895900131377407580e-02	1.408062344652291110e-02	8.493938877911684671e+00	5.433744758439358336e+00	nan	nan	nan
nan	2.938199999999999818e+03	5.876400000000000512e-01	nan	1.138000000000000000e+03	1.282733166087382526e-01	1.907229707160553595e-02	1.395494696216482457e-02	8.887384108512332404e+00	5.222600473695580447e+00	nan	nan	nan
nan	1.942200000000000045e+03	3.884400000000000075e-01	nan	1.138000000000000000e+03	1.213511489127995502e-01	1.768205925019595073e-02	1.355536626762244602e-02	9.416319706199633544e+00	3.658466043403667989e+00	nan	nan	nan
nan	1.454400000000000091e+03	2.908799999999999719e-01	nan	1.139000000000000000e+03	1.680665020587639447e-01	1.952918617673238613e-02	1.379686434454222010e-02	6.787487297307568390e+00	1.973537729622178549e+00	nan	nan	nan
nan	3.166199999999999818e+03	6.332400000000000251e-01	nan	1.139000000000000000e+03	1.349504955825523156e-01	1.886211931805358358e-02	1.422869144893089063e-02	8.475462683527021923e+00	5.367382709829539245e+00	nan	nan	nan
nan	2.918199999999999818e+03	5.836400000000001587e-01	nan	1.139000000000000000e+03	1.277333987870861165e-01	1.872487625275985265e-02	1.393629741023577270e-02	8.957125614847043948e+00	5.227883556723751823e+00	nan	nan	nan
nan	1.975400000000000091e+03	3.950799999999999867e-01	nan	1.139000000000000000e+03	1.220623335132586390e-01	1.860887250668904688e-02	1.378807083199596294e-02	9.348889347894916213e+00	3.694557121393362564e+00	nan	nan	nan
nan	1.438400000000000091e+03	2.876800000000000468e-01	nan	1.140000000000000000e+03	1.744883502465199854e-01	1.869271023102910337e-02	1.419346749068777815e-02	6.574987378289586459e+00	1.890159039971242461e+00	nan	nan	nan
nan	3.167199999999999818e+03	6.334400000000000031e-01	nan	1.140000000000000000e+03	1.422529210639368047e-01	1.977841644193409354e-02	1.438998655680653362e-02	8.031165806519664940e+00	5.083861493421953703e+00	nan	nan	nan
nan	2.954400000000000091e+03	5.908800000000000718e-01	nan	1.140000000000000000e+03	1.295546024804480056e-01	1.980843298282580767e-02	1.371753328049456558e-02	8.811311718331293008e+00	5.204509540598144746e+00	nan	nan	nan
nan	1.986000000000000000e+03	3.971999999999999975e-01	nan	1.140000000000000000e+03	1.223338112316923743e-01	1.853263152303936609e-02	1.354080994583363451e-02	9.333401798025697360e+00	3.707092703247774068e+00	nan	nan	nan
nan	1.455000000000000000e+03	2.910000000000000364e-01	nan	1.141000000000000000e+03	1.761180674489878639e-01	1.771581724665699520e-02	1.440948959805943806e-02	6.495978140874153262e+00	1.888629490534103894e+00	nan	nan	nan
nan	3.109199999999999818e+03	6.218399999999999483e-01	nan	1.141000000000000000e+03	1.429171555265384141e-01	1.857584763232548314e-02	1.406492077114553096e-02	7.988615502195360207e+00	4.968476771986730434e+00	nan	nan	nan
nan	2.961000000000000000e+03	5.922000000000000597e-01	nan	1.141000000000000000e+03	1.264353162036968570e-01	1.848039398707742101e-02	1.408677366274623845e-02	9.063784454712045857e+00	5.369997264866681164e+00	nan	nan	nan
nan	1.986000000000000000e+03	3.971999999999999975e-01	nan	1.141000000000000000e+03	1.227726006513421425e-01	1.943234804186476372e-02	1.323556806504245023e-02	9.339511831295757460e+00	3.709640076492322525e+00	nan	nan	nan
nan	1.444599999999999909e+03	2.889199999999999546e-01	nan	1.142000000000000000e+03	1.703926185611635558e-01	1.990352251984573578e-02	1.417491683939202732e-02	6.746541054836479034e+00	1.950718278341392331e+00	nan	nan	nan
nan	3.179599999999999909e+03	6.359200000000000408e-01	nan	1.142000000000000000e+03	1.328793611725359314e-01	1.844712439791731245e-02	1.385808713129244377e-02	8.614635029244027464e+00	5.478010291433032641e+00	nan	nan	nan
nan	2.941599999999999909e+03	5.883200000000000651e-01	nan	1.142000000000000000e+03	1.327052415843354427e-01	1.806576022341858240e-02	1.376373622260941218e-02	8.628424316590178833e+00	5.078753779574113558e+00	nan	nan	nan
nan	1.980400000000000091e+03	3.960799999999999876e-01	nan	1.142000000000000000e+03	1.205214259444801483e-01	1.872795919581330543e-02	1.412744558240496863e-02	9.516074506991547111e+00	3.767842745082484068e+00	nan	nan	nan
nan	1.495200000000000045e+03	2.990400000000000280e-01	nan	1.143000000000000000e+03	1.745608775560412995e-01	1.782036154311851875e-02	1.412174913875114714e-02	6.566682144555263889e+00	1.966007163950098446e+00	nan	nan	nan
nan	3.119800000000000182e+03	6.239600000000000701e-01	nan	1.143000000000000000e+03	1.397281489922534148e-01	1.812352607941249832e-02	1.413712363450998419e-02	8.193621471808443246e+00	5.112273711175414626e+00	nan	nan	nan
nan	2.972400000000000091e+03	5.944799999999998974e-01	nan	1.143000000000000000e+03	1.331516488904071482e-01	1.937405144650235223e-02	1.407557688519147331e-02	8.637549237342188491e+00	5.135165836486727642e+00	nan	nan	nan
nan	2.013599999999999909e+03	4.027199999999999669e-01	nan	1.143000000000000000e+03	1.193072966214913377e-01	1.844323040518434237e-02	1.417280504192494281e-02	9.605837344183370874e+00	3.867321871675573508e+00	nan	nan	nan
nan	1.448400000000000091e+03	2.896799999999999931e-01	nan	1.144000000000000000e+03	1.765143782761242619e-01	1.976050156474205149e-02	1.415102359322175339e-02	6.543275207270916383e+00	1.894060337023261820e+00	nan	nan	nan
nan	3.145199999999999818e+03	6.290400000000000436e-01	nan	1.144000000000000000e+03	1.434042574840532214e-01	1.978667207862629812e-02	1.409200118877333360e-02	7.980793931068740577e+00	5.019639885077042507e+00	nan	nan	nan
nan	2.956800000000000182e+03	5.913600000000001078e-01	nan	1.144000000000000000e+03	1.269359909859758828e-01	1.880137678914612503e-02	1.426249203930750852e-02	9.069587923703613441e+00	5.361529285117214272e+00	nan	nan	nan
nan	2.019400000000000091e+03	4.038800000000000168e-01	nan	1.144000000000000000e+03	1.252917709185112360e-01	1.912489666627607832e-02	1.377791384853127056e-02	9.147679616000463199e+00	3.692586307133095325e+00	nan	nan	nan
nan	1.454400000000000091e+03	2.908799999999999719e-01	nan	1.145000000000000000e+03	1.793556013896250023e-01	1.850238232014205647e-02	1.401908431649639616e-02	6.385406472434082659e+00	1.856930433120371760e+00	nan	nan	nan
nan	3.144400000000000091e+03	6.288799999999999946e-01	nan	1.145000000000000000e+03	1.449361796218454346e-01	1.962871716142799983e-02	1.419481520445804723e-02	7.906711921401074150e+00	4.971274487195435299e+00	nan	nan	nan
nan	2.986800000000000182e+03	5.973600000000000021e-01	nan	1.145000000000000000e+03	1.311408385747199756e-01	1.916359318697363756e-02	1.392484252386162226e-02	8.754133323695750590e+00	5.230091303441967376e+00	nan	nan	nan
nan	1.991599999999999909e+03	3.983200000000000074e-01	nan	1.145000000000000000e+03	1.185576294610200393e-01	1.802897457753864854e-02	1.336996991312540753e-02	9.727135428671086714e+00	3.876755817814170335e+00	nan	nan	nan
nan	1.480400000000000091e+03	2.960800000000000098e-01	nan	1.146000000000000000e+03	1.839640624634285015e-01	1.780662525257099837e-02	1.373897596303712276e-02	6.286291872293605643e+00	1.862854660964368136e+00	nan	nan	nan
nan	3.189400000000000091e+03	6.378800000000000026e-01	nan	1.146000000000000000e+03	1.435955950402330872e-01	2.033119934203753143e-02	1.439797907423091480e-02	8.020321744359852900e+00	5.117927914890271879e+00	nan	nan	nan
nan	2.962199999999999818e+03	5.924400000000000777e-01	nan	1.146000000000000000e+03	1.317281704733432035e-01	1.865102907702166982e-02	1.357466595193397227e-02	8.701534452965294264e+00	5.155814101263440641e+00	nan	nan	nan
nan	1.974799999999999955e+03	3.949600000000000333e-01	nan	1.146000000000000000e+03	1.260087330088936197e-01	1.885031824299058731e-02	1.427203483020394494e-02	9.124966338823638168e+00	3.603482895883806769e+00	nan	nan	nan
nan	1.447400000000000091e+03	2.894800000000000151e-01	nan	1.147000000000000000e+03	1.694899887017072559e-01	1.842782331547350091e-02	1.425225935486052441e-02	6.796055015604025584e+00	1.966867969956939577e+00	nan	nan	nan
nan	3.228199999999999818e+03	6.456399999999999917e-01	nan	1.147000000000000000e+03	1.449582348291187373e-01	1.799335673237157512e-02	1.429781016165470285e-02	7.916049391838763327e+00	5.111340469961161759e+00	nan	nan	nan
nan	2.951400000000000091e+03	5.902800000000001379e-01	nan	1.147000000000000000e+03	1.276094462489709147e-01	1.848085974094529696e-02	1.399180010075340951e-02	9.013227890768664707e+00	5.319347022594770102e+00	nan	nan	nan
nan	2.004400000000000091e+03	4.008800000000000141e-01	nan	1.147000000000000000e+03	1.233999360651068800e-01	1.911011295967811330e-02	1.396999121617639207e-02	9.318607748334269303e+00	3.736417684193264588e+00	nan	nan	nan
nan	1.437599999999999909e+03	2.875199999999999978e-01	nan	1.148000000000000000e+03	1.737171070737986156e-01	1.935039890135613339e-02	1.411312061628586245e-02	6.682476011580805064e+00	1.918175868637889581e+00	nan	nan	nan
nan	3.149400000000000091e+03	6.298799999999999955e-01	nan	1.148000000000000000e+03	1.398794769147571060e-01	1.891307919323946193e-02	1.417472801049919975e-02	8.213890758295173455e+00	5.172102556064479550e+00	nan	nan	nan
nan	2.949800000000000182e+03	5.899599999999999289e-01	nan	1.148000000000000000e+03	1.314199175439171030e-01	1.930886237366087263e-02	1.371373725404478015e-02	8.745215549257917331e+00	5.161310745752038187e+00	nan	nan	nan
nan	1.993599999999999909e+03	3.987200000000000188e-01	nan	1.148000000000000000e+03	1.259578753123605510e-01	1.827684326998084766e-02	1.348887831466384982e-02	9.145176119732463249e+00	3.643610733075008934e+00	nan	nan	nan
nan	1.446000000000000000e+03	2.892000000000000126e-01	nan	1.149000000000000000e+03	1.851992650810643792e-01	1.776148117874136803e-02	1.401437878936889238e-02	6.294004397203989853e+00	1.820982990622510345e+00	nan	nan	nan
nan	3.170400000000000091e+03	6.340799999999999770e-01	nan	1.149000000000000000e+03	1.436168413069026373e-01	1.927446918051787736e-02	1.424003762376829796e-02	8.011144270596725292e+00	5.077936240470005913e+00	nan	nan	nan
nan	2.938800000000000182e+03	5.877600000000000602e-01	nan	1.149000000000000000e+03	1.363221841435915960e-01	2.008602801041213179e-02	1.357053612057666434e-02	8.435494437582473637e+00	4.959212498663764457e+00	nan	nan	nan
nan	2.025200000000000045e+03	4.050399999999999556e-01	nan	1.149000000000000000e+03	1.301413224105999744e-01	1.874810401302309110e-02	1.423722789143876642e-02	8.845282389136965406e+00	3.582888271537318481e+00	nan	nan	nan
nan	1.450200000000000045e+03	2.900399999999999645e-01	nan	1.150000000000000000e+03	1.853763331848313212e-01	1.744089174110281804e-02	1.377965844098898163e-02	6.280178172857465491e+00	1.824611589036213788e+00	nan	nan	nan
nan	3.160599999999999909e+03	6.321199999999999042e-01	nan	1.150000000000000000e+03	1.461539604703375461e-01	1.881208539225948106e-02	1.442222249815596803e-02	7.885475515516057854e+00	4.987082012060343850e+00	nan	nan	nan
nan	2.971199999999999818e+03	5.942399999999999904e-01	nan	1.150000000000000000e+03	1.331060498614988208e-01	1.805522185432341387e-02	1.424134475149119693e-02	8.652585213534383257e+00	5.140578101643312081e+00	nan	nan	nan
nan	1.995400000000000091e+03	3.990799999999999903e-01	nan	1.150000000000000000e+03	1.276711811301083910e-01	1.912389684543716953e-02	1.353533375212762589e-02	9.010545550589641906e+00	3.596806043481636017e+00	nan	nan	nan
nan	1.453599999999999909e+03	2.907199999999999784e-01	nan	1.151000000000000000e+03	1.685960839390645560e-01	1.829588005511716825e-02	1.409848390251787834e-02	6.877342243808254985e+00	1.998138249152708656e+00	nan	nan	nan
nan	3.184800000000000182e+03	6.369599999999999707e-01	nan	1.151000000000000000e+03	1.374295164275736170e-01	1.775371382083016508e-02	1.449421214799351265e-02	8.396261409509460094e+00	5.347434482109047593e+00	nan	nan	nan
nan	2.987599999999999909e+03	5.975200000000000511e-01	nan	1.151000000000000000e+03	1.339887022844777620e-01	1.801546841877331440e-02	1.464620617925196065e-02	8.629690713885821651e+00	5.160687112150543321e+00	nan	nan	nan
nan	1.993400000000000091e+03	3.986800000000000344e-01	nan	1.151000000000000000e+03	1.299122013791929875e-01	1.754030114489494793e-02	1.429715242614812420e-02	8.863973254927952183e+00	3.534275113972626059e+00	nan	nan	nan
nan	1.432000000000000000e+03	2.863999999999999879e-01	nan	1.152000000000000000e+03	1.804651421979542592e-01	1.882993843034829612e-02	1.418978970335483050e-02	6.439820671019189646e+00	1.846505277625986707e+00	nan	nan	nan
nan	3.165000000000000000e+03	6.330000000000000071e-01	nan	1.152000000000000000e+03	1.409567742461149409e-01	1.786562156269850404e-02	1.425531003876355507e-02	8.191245150524462559e+00	5.185361676234016670e+00	nan	nan	nan
nan	2.948199999999999818e+03	5.896399999999999419e-01	nan	1.152000000000000000e+03	1.359351632834659429e-01	1.840584743484393465e-02	1.402392315021738431e-02	8.497411683922051040e+00	5.014903260156576614e+00	nan	nan	nan
nan	1.984400000000000091e+03	3.968800000000000106e-01	nan	1.152000000000000000e+03	1.263696754476313910e-01	1.954097873958321116e-02	1.306198670456323006e-02	9.127983800246838086e+00	3.621314800027222169e+00	nan	nan	nan
nan	1.462400000000000091e+03	2.924799999999999622e-01	nan	1.153000000000000000e+03	1.826858822968006335e-01	1.773426248659105281e-02	1.399930916918705123e-02	6.360935724501134203e+00	1.861847889739621564e+00	nan	nan	nan
nan	3.170199999999999818e+03	6.340400000000000480e-01	nan	1.153000000000000000e+03	1.484891229470576834e-01	1.921944177170824275e-02	1.419936129731515229e-02	7.788644484986518179e+00	4.939994013077849466e+00	nan	nan	nan
nan	2.970199999999999818e+03	5.940400000000000125e-01	nan	1.153000000000000000e+03	1.406614796653229971e-01	1.688873997717288411e-02	1.429100093575968143e-02	8.262319240115640895e+00	4.907044997670847231e+00	nan	nan	nan
nan	1.988799999999999955e+03	3.977600000000000025e-01	nan	1.153000000000000000e+03	1.254672068744639435e-01	1.802826784326325149e-02	1.377605022679067627e-02	9.226799488595847976e+00	3.666097448794025659e+00	nan	nan	nan
nan	1.455599999999999909e+03	2.911199999999999899e-01	nan	1.154000000000000000e+03	1.792336621509548478e-01	1.754048154559586722e-02	1.382505498358998532e-02	6.515595301188250588e+00	1.895289488433418823e+00	nan	nan	nan
nan	3.225800000000000182e+03	6.451599999999999557e-01	nan	1.154000000000000000e+03	1.410911153892811798e-01	1.846556125031055887e-02	1.397921562612962874e-02	8.200324659899113300e+00	5.291448323140759413e+00	nan	nan	nan
nan	3.022400000000000091e+03	6.044799999999999063e-01	nan	1.154000000000000000e+03	1.295581066936847547e-01	1.949326148950909082e-02	1.403958138472704599e-02	8.926145228695199663e+00	5.392622724879982954e+00	nan	nan	nan
nan	2.003799999999999955e+03	4.007600000000000051e-01	nan	1.154000000000000000e+03	1.288670746384923405e-01	1.917667254602413787e-02	1.454174236864841721e-02	8.962392976467850048e+00	3.590412917871920850e+00	nan	nan	nan
nan	1.434400000000000091e+03	2.868799999999999684e-01	nan	1.155000000000000000e+03	1.767053229304110518e-01	1.782884401428202342e-02	1.361431053256618486e-02	6.600461369238807663e+00	1.893246807933257614e+00	nan	nan	nan
nan	3.218400000000000091e+03	6.436800000000000299e-01	nan	1.155000000000000000e+03	1.441293564374063751e-01	1.881915155213660998e-02	1.402620706057627897e-02	8.023003795286447470e+00	5.165533801056163554e+00	nan	nan	nan
nan	2.961000000000000000e+03	5.922000000000000597e-01	nan	1.155000000000000000e+03	1.371346455183356794e-01	1.795461398963772021e-02	1.381945232318137692e-02	8.432462682466026038e+00	4.994155583088598860e+00	nan	nan	nan
nan	1.970599999999999909e+03	3.941200000000000259e-01	nan	1.155000000000000000e+03	1.265822080565158214e-01	1.732883550741439252e-02	1.370340583033754535e-02	9.159735918029024759e+00	3.607609377139475271e+00	nan	nan	nan
nan	1.438000000000000000e+03	2.876000000000000223e-01	nan	1.156000000000000000e+03	1.811522105650055781e-01	1.792919397906244522e-02	1.387851028285164157e-02	6.404557704203186930e+00	1.842445810620986224e+00	nan	nan	nan
nan	3.204800000000000182e+03	6.409599999999999742e-01	nan	1.156000000000000000e+03	1.362372987450726214e-01	1.772790617514078543e-02	1.430688836910536978e-02	8.496847737945463663e+00	5.447975094753362058e+00	nan	nan	nan
nan	2.925000000000000000e+03	5.850000000000000755e-01	nan	1.156000000000000000e+03	1.318396689580822456e-01	1.934424514530987127e-02	1.391268303421235898e-02	8.777568976424863223e+00	5.133301909827389764e+00	nan	nan	nan
nan	2.013599999999999909e+03	4.027200000000000779e-01	nan	1.156000000000000000e+03	1.232583396912559637e-01	2.044064192039573083e-02	1.383402642980581000e-02	9.416992366192877384e+00	3.792783379639255603e+00	nan	nan	nan
nan	1.442000000000000000e+03	2.883999999999999897e-01	nan	1.157000000000000000e+03	1.801060155477898772e-01	1.846794716208986428e-02	1.379496877900471784e-02	6.527695394926491090e+00	1.878961259507943238e+00	nan	nan	nan
nan	3.133400000000000091e+03	6.266800000000000148e-01	nan	1.157000000000000000e+03	1.428094389490070226e-01	1.847115833493795031e-02	1.400850236681216651e-02	8.129596478004454951e+00	5.095360179418799262e+00	nan	nan	nan
nan	2.982800000000000182e+03	5.965599999999999792e-01	nan	1.157000000000000000e+03	1.279645295405316685e-01	1.832065765617172867e-02	1.404958549573419313e-02	9.046930378657910055e+00	5.397587334620424393e+00	nan	nan	nan
nan	2.017599999999999909e+03	4.035200000000000453e-01	nan	1.157000000000000000e+03	1.273735316490728908e-01	1.859260597221453273e-02	1.404304821612771190e-02	9.106699410946839990e+00	3.674383153667897695e+00	nan	nan	nan
nan	1.424599999999999909e+03	2.849199999999999511e-01	nan	1.158000000000000000e+03	1.945542341510645146e-01	1.762165775260457479e-02	1.403375877888071721e-02	6.001257471663543619e+00	1.709616118663198847e+00	nan	nan	nan
nan	3.215199999999999818e+03	6.430400000000000560e-01	nan	1.158000000000000000e+03	1.420946954473947810e-01	1.877252567971383207e-02	1.411225664677447957e-02	8.172241842995877192e+00	5.255709347772296702e+00	nan	nan	nan
nan	2.950400000000000091e+03	5.900800000000000489e-01	nan	1.158000000000000000e+03	1.335953608093859712e-01	1.897111269120370716e-02	1.398272969525880469e-02	8.688638765543810649e+00	5.128068911101290261e+00	nan	nan	nan
nan	2.014400000000000091e+03	4.028800000000000159e-01	nan	1.158000000000000000e+03	1.247955066586200756e-01	1.756948347172000713e-02	1.363079027841797297e-02	9.319678669077040567e+00	3.755403219923699965e+00	nan	nan	nan
nan	1.442000000000000000e+03	2.884000000000000452e-01	nan	1.159000000000000000e+03	1.883223261810144378e-01	1.907279162764755412e-02	1.420365975715236727e-02	6.234966035845728172e+00	1.803028532331532485e+00	nan	nan	nan
nan	3.152000000000000000e+03	6.304000000000000714e-01	nan	1.159000000000000000e+03	1.429328054789948399e-01	1.912317430047181382e-02	1.426247812640999389e-02	8.138122921461219406e+00	5.129779301760041044e+00	nan	nan	nan
nan	2.985599999999999909e+03	5.971199999999999841e-01	nan	1.159000000000000000e+03	1.406942570377850699e-01	1.966642142950341537e-02	1.402297209284300919e-02	8.255674262148135156e+00	4.928307303130023520e+00	nan	nan	nan
nan	2.001000000000000000e+03	4.002000000000000002e-01	nan	1.159000000000000000e+03	1.227127302393455494e-01	1.791855840261025179e-02	1.380827035672598825e-02	9.515756539645662926e+00	3.810254891284738044e+00	nan	nan	nan
nan	1.466200000000000045e+03	2.932400000000000562e-01	nan	1.160000000000000000e+03	1.689258941309162709e-01	1.861660219102675637e-02	1.396564977385075269e-02	6.907160166582784200e+00	2.024520177184971903e+00	nan	nan	nan
nan	3.167000000000000000e+03	6.333999999999999631e-01	nan	1.160000000000000000e+03	1.500765773768307498e-01	1.791289909594301344e-02	1.468340555960055346e-02	7.748306134790011512e+00	4.903289072688652439e+00	nan	nan	nan
nan	2.962000000000000000e+03	5.924000000000000377e-01	nan	1.160000000000000000e+03	1.351899501371462975e-01	1.784617981884953006e-02	1.417145540875933661e-02	8.603219496923916410e+00	5.089409209449309301e+00	nan	nan	nan
nan	1.981799999999999955e+03	3.963599999999999346e-01	nan	1.160000000000000000e+03	1.240031610886489916e-01	1.886577963878468753e-02	1.405204758229249007e-02	9.365163860931374984e+00	3.712852262881506160e+00	nan	nan	nan
nan	1.461000000000000000e+03	2.921999999999999598e-01	nan	1.161000000000000000e+03	1.852470114003153812e-01	1.752395278431125372e-02	1.421323580901560565e-02	6.343445139986593873e+00	1.851480017956836033e+00	nan	nan	nan
