,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
119,119,1000,0,500000.0,236.89999999999927,,0.0,499675.2,99.93504,1000.0,0.0,2.4093106310908934,0.023376022721741,0.0020782174145023,-2.650551480025874e-06,761304865353315.2,,,,0.033252737773849,0.0175215217907905
120,120,1000,0,500000.0,236.9999999999993,,0.0,499670.8,99.93416,1000.0,0.0,2.3856454954722546,0.0229965588503805,0.0008091062737852,4.82103621520528e-07,761298161515687.2,,,,0.0332524449595444,0.0175213675011722
121,121,1000,0,500000.0,237.0999999999993,,0.0,499683.2,99.93664,1000.0,0.0,2.3960361625161526,0.025924100644099,0.0009334512181885,-1.8148835212761328e-05,761317054149002.6,,,,0.0332532701634937,0.0175218023173692
122,122,1000,0,500000.0,237.1999999999993,,0.0,499667.6,99.93352000000002,1000.0,0.0,2.368097177985484,0.0212522402095118,-0.0001884786025204,6.924936847101749e-06,761293285997412.2,,,,0.0332522320036865,0.0175212552905408
123,123,1000,0,500000.0,237.2999999999993,,0.0,499670.6,99.93412,1000.0,0.0,2.3847911184421617,0.0273563610610304,-8.793497564398004e-05,2.530087084927996e-06,761297856795795.2,,,,0.0332524316498033,0.0175213604880078
124,124,1000,0,500000.0,237.3999999999993,,0.0,499684.4,99.93688,1000.0,0.0,2.41938133777586,0.0258121842012379,0.0011557579219568,-2.260890718092997e-06,761318882468355.8,,,,0.0332533500219404,0.017521844396356
125,125,1000,0,500000.0,237.4999999999993,,0.0,499664.4,99.93288,1000.0,0.0,2.4024041107852865,0.025018166690965,4.253521463345286e-05,-2.566680160150848e-05,761288410479137.5,,,,0.0332520190478286,0.0175211430799093
126,126,1000,0,500000.0,237.59999999999928,,0.0,499687.8,99.93756,1000.0,0.0,2.4251811765289597,0.0256128260970083,-0.0003999190328456,1.1708475865175004e-05,761324062706522.9,,,,0.0332535762875394,0.017521963620152
127,127,1000,0,500000.0,237.69999999999928,,0.0,499660.4,99.93208,1000.0,0.0,2.4216251390784103,0.025681009896455,-1.9671923498460007e-05,4.992772708761252e-06,761282316081293.8,,,,0.0332517528530063,0.0175210028166199
128,128,1000,0,500000.0,237.79999999999927,,0.0,499687.0,99.9374,1000.0,0.0,2.4229377185230754,0.0267595160597953,8.067443374174584e-05,8.756076292047143e-06,761322843826954.1,,,,0.0332535230485749,0.0175219355674941
129,129,1000,0,500000.0,237.89999999999927,,0.0,499682.6,99.93652,1000.0,0.0,2.432036723408088,0.0277825864918152,0.0005112241991475,-1.6931909249094562e-05,761316139989326.1,,,,0.0332532302342703,0.0175217812778759
130,130,1000,0,500000.0,237.9999999999993,,0.0,499685.4,99.93708,1000.0,0.0,2.310811886021394,0.0275277125374113,0.001496911896305,4.13240982735318e-06,761320406067816.6,,,,0.033253416570646,0.0175218794621784
131,131,1000,0,500000.0,238.09999999999928,,0.0,499679.4,99.93588,1000.0,0.0,2.373174348898668,0.0286391411559836,-7.882436921185219e-05,1.973210165926833e-05,761311264471051.1,,,,0.0332530172784124,0.0175216690672444
132,132,1000,0,500000.0,238.19999999999925,,0.0,499660.8,99.93216,1000.0,0.0,2.41935260384141,0.026522480081234,-0.0004966172689203,-9.360276334219824e-06,761282925521078.2,,,,0.0332517794724885,0.0175210168429488
133,133,1000,0,500000.0,238.29999999999924,,0.0,499673.2,99.93464,1000.0,0.0,2.4080371458111958,0.0299407527614496,0.0007512959860036,5.421275550270495e-07,761301818154393.6,,,,0.0332526046764378,0.0175214516591459
134,134,1000,0,500000.0,238.39999999999924,,0.0,499676.0,99.9352,1000.0,0.0,2.3850835394740924,0.029780230372486,0.0003896578994221,-3.0053363832927627e-05,761306084232884.0,,,,0.0332527910128135,0.0175215498434484
135,135,1000,0,500000.0,238.49999999999923,,0.0,499694.2,99.93884,1000.0,0.0,2.4304912534709944,0.0296928520084563,0.0010335793038845,-1.222743133748299e-05,761333813743072.8,,,,0.0332540021992551,0.017522188041415
136,136,1000,0,500000.0,238.59999999999923,,0.0,499678.8,99.93576,1000.0,0.0,2.42283861015542,0.0299048006839553,0.0021413774978062,-3.460935936502566e-06,761310350311374.6,,,,0.0332529773491891,0.0175216480277509
137,137,1000,0,500000.0,238.6999999999992,,0.0,499679.8,99.93596,1000.0,0.0,2.406772864357273,0.0301113315718751,0.0003521308737638,-5.779922813948488e-06,761311873910835.6,,,,0.0332530438978947,0.0175216830935733
138,138,1000,0,500000.0,238.7999999999992,,0.0,499671.2,99.93424,1000.0,0.0,2.3978267894609457,0.0311131651164462,0.0001504823783487,3.4806712643618643e-06,761298770955471.8,,,,0.0332524715790266,0.0175213815275012
139,139,1000,0,500000.0,238.8999999999992,,0.0,499689.8,99.93796,1000.0,0.0,2.430762884950174,0.0311173270889942,0.0023084398694461,-3.9416595578809283e-07,761327109905444.8,,,,0.0332537093849505,0.0175220337517967
140,140,1000,0,500000.0,238.9999999999992,,0.0,499676.4,99.93528,1000.0,0.0,2.4198469748672884,0.0321280027489019,0.0014316684260038,-9.640741610719618e-06,761306693672668.4,,,,0.0332528176322957,0.0175215638697773
141,141,1000,0,500000.0,239.0999999999992,,0.0,499667.6,99.93352,1000.0,0.0,2.4169332437130158,0.0323821605463254,0.0002662645070387,-4.129702542935618e-07,761293285997412.4,,,,0.0332522320036865,0.0175212552905407
142,142,1000,0,500000.0,239.1999999999992,,0.0,499672.8,99.93456,1000.0,0.0,2.415921003984561,0.0323289164814386,0.000225450799151,-8.731418362121288e-06,761301208714609.1,,,,0.0332525780569556,0.0175214376328169
143,143,1000,0,500000.0,239.2999999999992,,0.0,499672.6,99.93452,1000.0,0.0,2.422623071166295,0.0314109304651733,0.0011442371587903,2.3390719677495388e-05,761300903994717.0,,,,0.0332525647472145,0.0175214306196524
144,144,1000,0,500000.0,239.3999999999992,,0.0,499668.8,99.93376,1000.0,0.0,2.437106010709916,0.0334028626140838,0.0005219850502257,-2.2087735585926487e-05,761295114316765.4,,,,0.0332523118621332,0.0175212973695276
145,145,1000,0,500000.0,239.4999999999992,,0.0,499691.0,99.9382,1000.0,0.0,2.4181866099892337,0.0378499523416189,0.0003758501043289,3.604280622263307e-05,761328938224797.8,,,,0.0332537892433972,0.0175220758307835
146,146,1000,0,500000.0,239.5999999999992,,0.0,499682.2,99.93644,1000.0,0.0,2.4177420106702185,0.0347685048675396,-0.000618056658549,1.3412425771413112e-05,761315530549541.8,,,,0.0332532036147881,0.0175217672515469
147,147,1000,0,500000.0,239.6999999999992,,0.0,499662.6,99.93252,1000.0,0.0,2.428487587620594,0.0345025717176771,0.0004568017226397,-1.4613446661896442e-05,761285668000107.8,,,,0.0332518992601586,0.017521079961429
148,148,1000,0,500000.0,239.7999999999992,,0.0,499680.8,99.93616,1000.0,0.0,2.41737115682402,0.0337913749800227,0.0001201779701057,-8.856814953873402e-06,761313397510296.4,,,,0.0332531104466002,0.0175217181593956
149,149,1000,0,500000.0,239.89999999999915,,0.0,499668.2,99.93364,1000.0,0.0,2.418189956248133,0.0378658300273028,0.0018135076260625,6.386564810873584e-06,761294200157089.0,,,,0.0332522719329099,0.0175212763300342
