,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
95,95,1500,0.1,50000.0,233.5,10.0,,1.5,5134.1,10.2682,1500.0,0.2085359824338525,1.9288135563300544,0.0294369901656398,0.0106352207204021,4.545253194194e-05,65236600489421.17,7.236793084628189,74.31829077917257,472163830527016.7,0.0042644455501426,0.0027704257560004
96,96,2000,0.1,50000.0,230.0,1.6,,2.0,8778.25,17.5565,2000.0,0.4013572791910178,1.903559096163596,0.0296665550861902,0.0034398882242493,4.677636573729646e-05,84927028138722.55,4.995552650254895,87.70638766642898,424266958294222.6,0.0072382902364769,0.004478494151267
97,97,2000,0.1,50000.0,230.0,2.25,,2.0,7640.55,15.281100000000004,2000.0,0.3377281473781067,1.9329828561039333,0.0295911617614265,0.0012236149313806,1.2662999509541697e-05,73920109913173.66,5.936220399732899,90.7248297580505,438868235111939.6,0.0063001758284753,0.0038980615142497
98,98,2000,0.1,50000.0,230.0,5.0,,2.0,6890.25,13.7805,2000.0,0.316111133135621,1.915367104595132,0.0294902653182353,0.0053759186493797,3.5553239958778586e-06,66661174565868.266,6.340948883586151,87.37438710221069,422660953608810.6,0.0056815002195067,0.0035152728990137
99,99,2000,0.1,50000.0,230.0,10.0,,,,,2000.0,,,,,,,,,,,
100,100,2000,0.1,50000.0,230.5,1.6,,2.0,8772.95,17.545899999999996,2000.0,0.3917399639394375,1.8790432400279364,0.0297030326852295,0.0068251766921658,2.0584842965244335e-05,84875752172654.67,5.128085146717476,89.97278667345005,435230335518775.0,0.007233920010264,0.0044757901933025
101,101,2000,0.1,50000.0,230.5,2.25,,2.0,7649.75,15.299499999999998,2000.0,0.3326614725687705,1.8690853469781012,0.0293976752795304,0.0030742517817287,9.947016652628717e-06,74009117250499.0,6.022358938401834,92.1413130224482,445720267923350.3,0.0063077618815241,0.0039027551771315
102,102,2000,0.1,50000.0,230.5,5.0,,2.0,6902.85,13.805699999999998,2000.0,0.3118312621559312,1.873612272977496,0.0293486322565273,0.0055252044203278,7.102433069082576e-06,66783075919161.664,6.4331822075547525,88.81081339971144,429609457956889.6,0.0056918898138996,0.0035217011764387
103,103,2000,0.1,50000.0,230.5,10.0,,,,,2000.0,,,,,,,,,,,
104,104,2000,0.1,50000.0,231.0,1.6,,2.0,8760.65,17.521300000000004,2000.0,0.3988237290094616,1.886358989040898,0.0296204968492248,0.0046797553550077,7.43885664100328e-06,84756753232534.92,5.024897688022888,88.04511465216314,425905501070333.6,0.0072237777871662,0.0044695149701019
105,105,2000,0.1,50000.0,231.0,2.25,,2.0,7632.0,15.264,2000.0,0.3397952321078265,1.9034430231332948,0.0295265936927931,0.0039767059781919,-2.7856034208995485e-05,73837391137724.55,5.89477925316992,89.98224415254079,435276084705279.25,0.0062931257465658,0.0038936994688542
106,106,2000,0.1,50000.0,231.0,5.0,,2.0,6938.4,13.8768,2000.0,0.3085177296471442,1.8940335588817452,0.0294944427607006,0.008041110913201,5.628934081714172e-06,67127011880239.52,6.490109372373828,90.0601092028196,435652745618106.6,0.0057212033123653,0.0035398381020306
107,107,2000,0.1,50000.0,231.0,10.0,,,,,2000.0,,,,,,,,,,,
108,108,2000,0.1,50000.0,231.5,1.6,,2.0,8786.65,17.5733,2000.0,0.3960036085143429,1.9446077217781004,0.0296762822957127,0.0063676912959167,1.602310391928619e-05,85008295707584.83,5.062400530993148,88.97342117818228,430396049554176.5,0.0072452166327388,0.0044827796695503
109,109,2000,0.1,50000.0,231.5,2.25,,2.0,7654.85,15.309699999999998,2000.0,0.3333005838092163,1.9033462412687443,0.029637125443392,0.0050966057363795,1.8312793214815964e-05,74058458274451.1,6.008663889205943,92.00089730104062,445041027190681.44,0.0063119671935403,0.0039053570989463
110,110,2000,0.1,50000.0,231.5,5.0,,2.0,6885.0,13.769999999999996,2000.0,0.3041333812422749,1.9197494240989543,0.0295204077411151,0.0054502630272021,8.556959010905184e-06,66610382335329.336,6.59450853378632,90.81226513946132,439291191116689.7,0.005677171221843,0.0035125944500866
111,111,2000,0.1,50000.0,231.5,10.0,,,,,2000.0,,,,,,,,,,,
112,112,2000,0.1,50000.0,232.0,1.6,,2.0,8789.85,17.5797,2000.0,0.3987933495756465,1.88289535443444,0.0296515399855535,0.0036740470677818,3.9897977618974375e-05,85039254781437.11,5.028198470667629,88.39610282244456,427603355552368.7,0.0072478552598862,0.0044844122479439
113,113,2000,0.1,50000.0,232.0,2.25,,2.0,7637.9,15.2758,2000.0,0.3291802425564583,1.8871498011644785,0.0294232589983426,0.006169262757757,2.96528708501644e-05,73894471930139.72,6.089516415229638,93.01534078174282,449948250727875.1,0.0062979907153689,0.0038967095352675
114,114,2000,0.1,50000.0,232.0,5.0,,2.0,6904.55,13.8091,2000.0,0.303190913555295,1.9028266676298704,0.0295640333863783,0.0044859044597042,6.04652492139635e-05,66799522927145.7,6.617479597305286,91.38334396055714,442053702272594.06,0.0056932915845717,0.0035225684837103
115,115,2000,0.1,50000.0,232.0,10.0,,,,,2000.0,,,,,,,,,,,
116,116,2000,0.1,50000.0,232.5,1.6,,2.0,8734.6,17.4692,2000.0,0.3987115914400192,1.8965632151081149,0.029629179376314,0.0032990480472421,-4.67974362756678e-06,84504727021956.08,5.023892582063855,87.76596943783831,424555176491302.8,0.0072022977130443,0.0044562247616161
117,117,2000,0.1,50000.0,232.5,2.25,,2.0,7642.35,15.2847,2000.0,0.3351707879133414,1.90227464744029,0.0294942409714465,0.0066957805770506,-2.8413562184257046e-06,73937524392215.56,5.978857104385674,91.38833691904256,442077854986733.4,0.0063016600562457,0.0038989798395961
118,118,2000,0.1,50000.0,232.5,5.0,,2.0,6878.7,13.7574,2000.0,0.3034572144662434,1.8728232971233283,0.0296077935659606,0.0036913228866094,-3.445209083037259e-05,66549431658682.63,6.602782739354586,90.85200717707326,439483437472544.3,0.0056719764246465,0.0035093803113741
119,119,2000,0.1,50000.0,232.5,10.0,,,,,2000.0,,,,,,,,,,,
120,120,2000,0.1,50000.0,233.0,1.6,,2.0,8780.7,17.561399999999995,2000.0,0.39187506259276,1.881213346339329,0.0297364370717813,0.0027248657558348,5.753805835691483e-05,84950731179640.72,5.119116322778789,89.89301858041782,434844468912018.6,0.0072403104353866,0.0044797440940996
121,121,2000,0.1,50000.0,233.0,2.25,,2.0,7634.2,15.2684,2000.0,0.33230030481227,1.9170058932233864,0.0296401824495677,0.0058267818042916,-1.4763887136517283e-05,73858675500998.0,6.028182647807119,92.0420595859731,445240143787424.3,0.0062949398027297,0.0038948218664998
122,122,2000,0.1,50000.0,233.0,5.0,,2.0,6897.55,13.7951,2000.0,0.2996612715823517,1.897282676749668,0.029567201725182,0.003017657358503,1.8347520328277117e-05,66731799953093.81,6.693329142450493,92.33735811729036,446668607699850.06,0.0056875195876867,0.0035189972184742
123,123,2000,0.1,50000.0,233.0,10.0,,,,,2000.0,,,,,,,,,,,
124,124,2000,0.1,50000.0,233.5,1.6,,2.0,8777.6,17.5552,2000.0,0.3954511637574001,1.896669645952663,0.0296529089540274,0.004854138255957,1.1423379775315436e-05,84920739576846.28,5.065066190435202,88.91569069868584,430116786713823.6,0.0072377542653376,0.0044781625337808
125,125,2000,0.1,50000.0,233.5,2.25,,2.0,7602.75,15.205499999999995,2000.0,0.3356601183747784,1.8979389299903804,0.0281595985617762,0.0012657027906254,1.8903824840021256e-06,73554405853293.4,5.975842238662867,90.85058013562632,439476534366052.8,0.0062690070452966,0.0038787766819747
126,126,2000,0.1,50000.0,233.5,5.0,,2.0,6904.95,13.8099,2000.0,0.3045829138704562,1.9009221368370308,0.0293559715430122,0.0066434188021011,2.538769057967072e-05,66803392811377.25,6.580078135615603,90.88573473144844,439646589636100.4,0.0056936214129651,0.0035227725560095
127,127,2000,0.1,50000.0,233.5,10.0,,,,,2000.0,,,,,,,,,,,
