,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
977,977,0.03,1395.0,2.25,1,500000.0,,2274.2,0.45484,1395.0,0.1889945178872266,0.0089143600468779,0.0094912751944992,-0.0001817347037741,-2.7659775334120343e-05,3098125166153.8467,7.414732099315048,3.371335360531289,22963721141514.24,0.0001888500779598,0.0001234325109274
978,978,0.03,1396.0,2.25,1,500000.0,,2275.1,0.4550199999999999,1396.0,0.1859319997433885,0.0089241022239349,0.0094554937518242,-0.0002228916593662,1.7132141021028993e-05,3097351141318.681,7.573804737050793,3.449324859462698,23479781746375.293,0.0001889174558916,0.0001234829954574
979,979,0.03,1397.0,2.25,1,500000.0,,2272.7,0.45454,1397.0,0.1927307121402236,0.0092258049088697,0.0094272768315827,-0.0001795670824917,-3.799225943426322e-06,3092085771648.352,7.275503029766861,3.304702136260457,22480799170737.164,0.0001887314016181,0.0001233543707464
980,980,0.03,1398.0,2.25,1,500000.0,,2245.0,0.449,1398.0,0.1898969566380628,0.0091342484691159,0.0094012393956625,-0.0002997557063446,-1.9023378942502328e-06,3052425351648.351,7.403521769230844,3.322326800925727,22586090319836.2,0.0001864371794648,0.0001218525291514
981,981,0.03,1399.0,2.25,1,500000.0,,2224.5,0.4448999999999999,1399.0,0.1861757631065757,0.0089310880197101,0.0094758709974328,-0.0002458758727651,2.1096467294483567e-05,3022596820879.121,7.5286200722443155,3.3502753416226496,22761365692646.28,0.000184760908001,0.0001207414514346
982,982,0.03,1400.0,2.25,1,500000.0,,2287.6,0.45752,1400.0,0.1918391696652633,0.008616953672077,0.0094275004654034,-0.0002071505364855,1.176964957830158e-05,3106324498461.538,7.323414236437168,3.351592214502749,22755580094340.902,0.000190014616584,0.0001241680489928
983,983,0.03,1401.0,2.25,1,500000.0,,2237.9,0.4475799999999998,1401.0,0.1855528590210042,0.0086573643647851,0.0095971708677861,-0.0002695409312494,4.5017715354720514e-05,3036869647692.308,7.583259895485567,3.3951893680911605,23036658340684.73,0.000185878286537,0.0001214702672137
984,984,0.03,1402.0,2.25,1,500000.0,,2277.7,0.4555399999999999,1402.0,0.1916899417775994,0.0088479408080463,0.0092992833646349,-0.0002119030863083,1.6984629681945304e-05,3088879896147.705,7.33542621188329,3.341037419269919,22654571095096.07,0.0001892174511026,0.0001236305610358
985,985,0.03,1403.0,2.25,1,500000.0,,2251.2,0.45024,1403.0,0.1881185192830798,0.0093702171989881,0.0094829709805452,-0.0001562884987919,-2.1810412298625924e-05,3051010020598.8022,7.483894549913865,3.366191004106037,22810684267895.043,0.0001870103655717,0.0001221939252716
986,986,0.03,1404.0,2.25,1,500000.0,,2269.9,0.4539799999999999,1404.0,0.1953304156679678,0.00878467286019,0.0095648181688952,-0.0001968464859833,2.2793185870697265e-05,3074405569640.7183,7.1979108925617465,3.266180565928887,22118956172835.914,0.0001885787011446,0.0001232107174229
987,987,0.03,1405.0,2.25,1,500000.0,,2232.1,0.44642,1405.0,0.1785847391506876,0.0091862149920383,0.0094064195671396,-0.0002262840588776,9.74477479390964e-06,3021292592435.13,7.90566239832078,3.528560166720099,23880678942863.457,0.0001854460371017,0.0001211606633889
988,988,0.03,1406.0,2.25,1,500000.0,,2267.6,0.45352,1406.0,0.1892090125809545,0.009028227339175,0.0093341504368067,-0.0002454720075701,-4.4633688026140365e-05,3067397908902.196,7.475113453744408,3.3901608222460715,22929467756658.47,0.0001884237915393,0.0001230894085773
989,989,0.03,1407.0,2.25,1,500000.0,,2260.8,0.4521599999999999,1407.0,0.186169685948289,0.0090005717081538,0.0094357847012013,-0.0002302690448934,1.1746909018121867e-05,3056259095568.8623,7.601990319714313,3.438732793327881,23243228894283.56,0.0001878524162616,0.000122722058326
990,990,0.03,1408.0,2.25,1,500000.0,,2219.4,0.4438799999999999,1408.0,0.2047383724007659,0.0087501531622561,0.0093776284788837,-0.0002230550661521,4.445577745232919e-06,2998387693293.413,6.89168092928395,3.0579526033997184,20656320295368.727,0.0001844263455376,0.0001204764953865
991,991,0.03,1409.0,2.25,1,500000.0,,2251.0,0.4501999999999999,1409.0,0.190898479098314,0.0088947924070873,0.0094075039000956,-0.0002430198717185,2.3046150671706518e-06,3039146988223.552,7.39659557880997,3.3313154777318843,22488577079012.35,0.0001870524324704,0.0001221936125553
992,992,0.03,1410.0,2.25,1,500000.0,,2230.2,0.44604,1410.0,0.2012237891215363,0.0087167179781477,0.0095361598588477,-0.0001998756644256,-2.519740420094267e-06,3009150100239.521,7.02846790217999,3.1335568431817458,21140128438630.137,0.0001853512346558,0.0001210662512065
993,993,0.03,1411.0,2.25,1,500000.0,,2234.8,0.4469599999999999,1411.0,0.1923554449289667,0.0089520744682063,0.0094293260030855,-0.0002105105331785,-3.593626007576449e-07,3013438667225.549,7.389303609016385,3.3012236456246518,22257103505648.41,0.000185747034816,0.0001213158118853
994,994,0.03,1412.0,2.25,1,500000.0,,2245.9,0.4491799999999999,1412.0,0.1991388337681882,0.0089058977314504,0.0097430446676665,-0.0001709167565017,1.4822151812386004e-05,3026476217644.71,7.128713920523079,3.2031351457213675,21582021328704.848,0.0001866623351781,0.0001219181326355
995,995,0.03,1413.0,2.25,1,500000.0,,2188.7,0.4377399999999999,1413.0,0.1935432892390053,0.0093228798273941,0.0094231361478171,-0.0002128957278457,-1.2674917766550829e-05,2947473797844.311,7.320066849204774,3.2059988598058227,21587238166940.2,0.0001819385101558,0.0001188111362937
996,996,0.03,1414.0,2.25,1,500000.0,,2219.0,0.4437999999999998,1414.0,0.2017947732477295,0.0087499792739847,0.0093490710272007,-0.0001808332479325,-1.42899595859076e-05,2986329314171.6567,7.029559044932094,3.118288768287596,20982958897677.96,0.0001844471033396,0.0001204540007684
997,997,0.03,1415.0,2.25,1,500000.0,,2232.8,0.44656,1415.0,0.1959310471529306,0.0088700991027785,0.0096369603739271,-0.0001955001144746,-1.1513242244863408e-05,3002940406546.9062,7.246499187316944,3.2350658912757124,21754546047011.645,0.0001856042369151,0.0001212011545838
998,998,0.03,1416.0,2.25,1,500000.0,,2223.9,0.44478,1416.0,0.1905220371202858,0.0088108884551498,0.0094235706480777,-0.0001917974618715,1.7164185190889662e-05,2989017480718.563,7.458342367157269,3.3182014222014917,22299028858099.41,0.0001848674754618,0.0001207160971376
999,999,0.03,1417.0,2.25,1,500000.0,,2241.3,0.44826,1417.0,0.1969375145172307,0.0094687813216962,0.0094593716585129,-0.0002536109953076,2.640071425694641e-05,3010435423712.574,7.23588338132663,3.2408938554614606,21765273874478.21,0.00018633731265,0.0001216586269237
1000,1000,0.03,1418.0,2.25,1,500000.0,,2217.4,0.4434799999999999,1418.0,0.1954211294870447,0.0090578096301756,0.0095921802031734,-0.0002342095862873,-1.983450325304604e-05,2976386366147.704,7.281466022770294,3.229044069711189,21671513359742.223,0.0001843395015954,0.0001203593800253
1001,1001,0.03,1419.0,2.25,1,500000.0,,2217.1,0.44342,1419.0,0.2008779152371289,0.008628786428549,0.0094324453748142,-0.0001835694648883,4.972007812096725e-05,2974036526467.0654,7.113385831906719,3.155197008350864,21162038588776.06,0.0001843238636484,0.0001203411482551
1002,1002,0.03,1420.0,2.25,1,500000.0,,2224.1,0.44482,1420.0,0.1901917857636135,0.0091134006654667,0.0095530576072004,-0.0001926544357529,-9.235594127478728e-06,2981473083752.495,7.519219069449488,3.34482475492928,22419191980330.656,0.0001849014197202,0.0001207191420928
1003,1003,0.03,1421.0,2.25,1,500000.0,,2209.2,0.44184,1421.0,0.1964596101117649,0.0089755177373457,0.0095597317203184,-0.000219562271162,-2.579265895208656e-06,2959558969101.796,7.276074449503653,3.2147538237596374,21533255279200.902,0.0001836851076869,0.0001199066116107
1004,1004,0.03,1422.0,2.25,1,500000.0,,2208.7,0.4417399999999999,1422.0,0.1953845714686622,0.0086992264446481,0.0095551959416624,-0.0001973025392286,1.7511201914291963e-05,2956950689281.437,7.321342889702675,3.2328938532628806,21640575242856.414,0.0001836523754855,0.0001198757313182
1005,1005,0.03,1423.0,2.25,1,500000.0,,2214.1,0.44282,1423.0,0.1953783889418218,0.0091192359551867,0.0096297967336304,-0.0001814460087508,-1.650329944390486e-05,2962279744890.22,7.306672000528994,3.2341490217284417,21635098096343.164,0.0001840924786234,0.0001201667955933
1006,1006,0.03,1424.0,2.25,1,500000.0,,2214.0,0.4427999999999999,1424.0,0.1987394823350768,0.0086160844095272,0.009502337063153,-0.0002064810048453,2.922319095393696e-05,2960245713772.456,7.185194197478529,3.181638201993077,21270169038447.844,0.0001841156145329,0.0001201593486674
1007,1007,0.03,1425.0,2.25,1,500000.0,,2179.2,0.4358399999999999,1425.0,0.1954165987911892,0.0086184821550567,0.0094700464055415,-0.0001797735206097,-1.11543965845659e-05,2911845735089.8203,7.305385798049852,3.1826346332252937,21263172455731.977,0.0001812125631998,0.0001182686748124
1008,1008,0.03,1426.0,2.25,1,500000.0,,2213.5,0.4427,1426.0,0.197143642925107,0.0087686175321206,0.0094636372434723,-0.0001722987838083,7.728326221664883e-06,2955777564171.657,7.27993889792814,3.22482917183195,21531234954567.742,0.0001840756530142,0.0001201281665733
1009,1009,0.03,1427.0,2.25,1,500000.0,,2224.6,0.44492,1427.0,0.1917733566511969,0.00916635312911,0.009467267061435,-0.0001696305336133,1.2271426738224276e-05,2968690513253.493,7.457469391238375,3.317622955563091,22136554424912.71,0.0001849959015927,0.0001207285343212
1010,1010,0.03,1428.0,2.25,1,500000.0,,2190.6,0.4381199999999999,1428.0,0.1873270488526259,0.0087034593690307,0.0094116763559465,-0.0001870821184142,-3.2464515390642413e-06,2921437941197.6045,7.630957991077428,3.344000204852256,22298203856997.95,0.0001821922707386,0.0001188813538152
1011,1011,0.03,1429.0,2.25,1,500000.0,,2203.0,0.4406,1429.0,0.1938474845950168,0.0092259887396914,0.0093328941819404,-0.000225007194268,2.761717265833412e-05,2936084087225.5493,7.429195478366422,3.271223519259839,21798881799039.43,0.0001832338868138,0.0001195522654515
1012,1012,0.03,1430.0,2.25,1,500000.0,,2217.3,0.4434599999999999,1430.0,0.2062703333924673,0.0089512064084451,0.0094110918299335,-0.000264156405465,2.614287217792105e-06,2953239572994.0127,6.94083236553737,3.07765255782821,20495750069238.51,0.0001844131948978,0.0001203262591059
1013,1013,0.03,1431.0,2.25,1,500000.0,,2160.2,0.43204,1431.0,0.1985805399381433,0.0085968968834944,0.0096774932285159,-0.0002016557615177,5.000743757140244e-06,2875333563233.5327,7.241357473288493,3.1287637754855537,20822700433022.13,0.0001796607765905,0.0001172237606496
1014,1014,0.03,1432.0,2.25,1,500000.0,,2201.7,0.4403399999999998,1432.0,0.2023680991800574,0.0092725097408164,0.0094287824233596,-0.000227954413066,9.647154721574536e-06,2928681984395.604,7.099785935727196,3.1246332630549216,20781798486061.227,0.0001831354874839,0.000119471818657
1015,1015,0.03,1433.0,2.25,1,500000.0,,2181.3,0.43626,1433.0,0.2006253488222682,0.0085034952648902,0.0096528423456298,-0.0002636982653622,-3.5362730062091435e-06,2899628457362.6377,7.158995136498992,3.123017172547663,20757322391123.2,0.0001814453400255,0.0001183590902391
1016,1016,0.03,1434.0,2.25,1,500000.0,,2183.2,0.43664,1434.0,0.1989685361955025,0.0089014556689372,0.0094782102265055,-0.0001994756359937,3.656704772025198e-05,2900234853626.374,7.23671317819664,3.159550604609158,20986255920858.742,0.0001815899411117,0.0001184564194759
1017,1017,0.03,1435.0,2.25,1,500000.0,,2181.1,0.43622,1435.0,0.1905253992200869,0.0087748645573556,0.0094981954878233,-0.0002325369905589,3.353180340589883e-05,2895527693846.154,7.583933399736594,3.3061678611244014,21945579300329.68,0.0001814416135054,0.0001183367095248
1018,1018,0.03,1436.0,2.25,1,500000.0,,2173.8,0.43476,1436.0,0.2022693218391168,0.0090825595348713,0.0093916615096372,-0.0001673960708119,2.3403899447591205e-05,2883925517802.198,7.134054865305454,3.1007565195592286,20568476518650.26,0.0001808206178233,0.0001179348886828
1019,1019,0.03,1437.0,2.25,1,500000.0,,2190.8,0.43816,1437.0,0.1996783525691853,0.0085535229192012,0.0095662753312174,-0.0001786626367628,-4.362307903700685e-05,2904553010109.8906,7.217205499234043,3.1623068049301253,20962862308633.34,0.0001822407710752,0.0001188513797723
1020,1020,0.03,1438.0,2.25,1,500000.0,,2192.1,0.43842,1438.0,0.2017417250993503,0.0086492626947122,0.0094555221222719,-0.0002028975207404,-6.609199637917274e-06,2904349423516.4834,7.150722800305404,3.13554523968279,20771677864336.85,0.0001823414259673,0.0001189160867686
1021,1021,0.03,1439.0,2.25,1,500000.0,,2163.1,0.43262,1439.0,0.1996860772259196,0.0084059174162729,0.0094083622866461,-0.0002619491541028,6.542130760884708e-06,2864025219120.88,7.229937523194667,3.129259470146221,20716282279301.97,0.0001799414286728,0.0001173371590121
1022,1022,0.03,1440.0,2.25,1,500000.0,,2162.2,0.43244,1440.0,0.1972657610954684,0.0088766526135554,0.0095176173438993,-0.0002079762976054,-6.906285755380603e-06,2860932750329.671,7.381929016256166,3.1953039403121424,21139463717732.98,0.0001798720456982,0.0001172825855382
1023,1023,0.03,1441.0,2.25,1,500000.0,,2144.5,0.4288999999999999,1441.0,0.199988417650502,0.0086647668256676,0.0096237733135473,-0.0002429871651316,-6.117700929264475e-07,2835627574725.275,7.250570553657171,3.110343835805201,20563713564201.47,0.0001783852293925,0.0001163150671473
1024,1024,0.03,1442.0,2.25,1,500000.0,,2136.3,0.42726,1442.0,0.2018381854913286,0.008696513507037,0.0093529044183271,-0.0002269398681146,1.0508634197549557e-05,2822906820000.0,7.161065556373411,3.059217753465828,20212251697148.72,0.000177701700555,0.0001158628980224
1025,1025,0.03,1443.0,2.25,1,500000.0,,2159.9,0.43198,1443.0,0.2008268669198969,0.0090421926552031,0.0094740085667178,-0.0002132540568769,-9.61733353036714e-06,2852238053612.7744,7.20388603961937,3.1116440528888774,20545278894734.8,0.0001796792062235,0.0001171371977556
1026,1026,0.03,1444.0,2.25,1,500000.0,,2151.7,0.43034,1444.0,0.1961404073067114,0.0089748282383331,0.0095373978950237,-0.0002230497374504,-2.224392940950855e-05,2839562843073.852,7.381533124975972,3.174794934682134,20948621394484.508,0.000179004684822,0.0001166868506989
1027,1027,0.03,1445.0,2.25,1,500000.0,,2157.9,0.43158,1445.0,0.2013399746527283,0.0093075523810219,0.0093282752577408,-0.0001743944597239,-3.938143940497418e-05,2845892790538.922,7.195660697868954,3.104980061120909,20474628969625.785,0.0001795081964931,0.0001170174151391
1028,1028,0.03,1446.0,2.25,1,500000.0,,2186.2,0.4372399999999999,1446.0,0.2010234986821614,0.0089184416562405,0.0095320426381442,-0.0002135317285102,-5.3829560803590936e-06,2881339163033.932,7.245107612605802,3.165370598895488,20859267844007.277,0.000181889820586,0.0001185463087943
1029,1029,0.03,1447.0,2.25,1,500000.0,,2158.3,0.4316599999999999,1447.0,0.2001103486245256,0.0088449053979966,0.009435461154876,-0.0002161933705573,1.928540757060621e-05,2842715454331.337,7.261675258943913,3.1341835730138388,20640300420974.49,0.0001795559589554,0.0001170277594878
1030,1030,0.03,1448.0,2.25,1,500000.0,,2176.5,0.4352999999999999,1448.0,0.2039045550482569,0.0086721640074641,0.0094108507561719,-0.0002334035487097,-4.235895601610188e-06,2864818776646.706,7.144333577566352,3.1100345421290565,20467919486127.184,0.0001810771362134,0.0001180088718892
1031,1031,0.03,1449.0,2.25,1,500000.0,,2149.1,0.42982,1449.0,0.208264233980958,0.0085260788362664,0.0094276743211374,-0.0002459526007933,8.46719123902388e-06,2826908981516.966,6.967720576081874,2.995494700456055,19701249064272.707,0.0001787912374944,0.0001165175897565
1032,1032,0.03,1450.0,2.25,1,500000.0,,2159.4,0.4318799999999999,1450.0,0.2063930891406016,0.0084346879195179,0.0094097625655222,-0.0001941619922217,-4.417423837514955e-06,2838604142035.928,7.0416569568299705,3.0407677445088668,19985958864805.31,0.0001796614063018,0.0001170703238353
1033,1033,0.03,1451.0,2.25,1,500000.0,,2147.3,0.42946,1451.0,0.1973939701097379,0.008426087324532,0.0094054004789422,-0.0002640667725152,1.623631809001722e-05,2820855291856.288,7.376362828173413,3.169796395826182,20820418519241.08,0.000178661172804,0.0001164070225738
1034,1034,0.03,1452.0,2.25,1,500000.0,,2187.7,0.43754,1452.0,0.208590967009718,0.0092450431112575,0.0095697087005621,-0.0002232728471972,-3.186112216650108e-05,2872050113333.333,6.972187174015677,3.051760318484445,20032016658064.22,0.0001820089586402,0.0001185896873916
1035,1035,0.03,1453.0,2.25,1,500000.0,,2155.8,0.43116,1453.0,0.2037146707591091,0.0091744813328542,0.0095823324600121,-0.0002301128778511,7.577741359625191e-06,2828278788982.036,7.157246176704115,3.084015010298999,20230202798336.742,0.0001793519169409,0.0001168513720618
1036,1036,0.03,1454.0,2.25,1,500000.0,,2128.5,0.4256999999999999,1454.0,0.20458545580816,0.0089773839307931,0.009477833365349,-0.0001740398092506,2.8946044315874755e-05,2790593504191.616,7.141765950442147,3.039622415523073,19925653201677.047,0.000177090441435,0.0001153625957508
1037,1037,0.03,1455.0,2.25,1,500000.0,,2137.6,0.42752,1455.0,0.2013719069870603,0.0090938418029631,0.0094773173598776,-0.0002223576830201,-1.328625076186483e-05,2800646826666.667,7.263504430622669,3.1042190080098164,20335472291497.566,0.0001778506571659,0.0001158467299125
1038,1038,0.03,1456.0,2.25,1,500000.0,,2164.0,0.4327999999999999,1456.0,0.2027911643681818,0.0087963636518083,0.0094802583883964,-0.0001756778819535,-1.0016230107630111e-05,2833335134530.9385,7.2013784735767015,3.1179050575142258,20411437027695.85,0.0001800369183267,0.0001172682718832
1039,1039,0.03,1457.0,2.25,1,500000.0,,2150.2,0.43004,1457.0,0.2101672620487079,0.0089914607967865,0.0095461972632493,-0.0002153400897215,2.2698736632940703e-05,2813378331976.048,6.955394094823181,2.990338617211308,19563189170620.203,0.0001788981634287,0.0001165112907977
1040,1040,0.03,1458.0,2.25,1,500000.0,,2173.9,0.4347799999999999,1458.0,0.2017518018332111,0.0084203512423286,0.0094539824472642,-0.0002035660184062,-3.694544332805421e-06,2842478822834.3315,7.28449015491137,3.166040189471512,20698749231370.27,0.0001808527518595,0.0001177862412559
1041,1041,0.03,1459.0,2.25,1,500000.0,,2157.9,0.43158,1459.0,0.2058557470067171,0.0088542298433486,0.0093773506328583,-0.0001789855443444,6.943963428422193e-06,2819662891497.0054,7.117501658666929,3.0705691527943504,20061100829300.773,0.0001795241339468,0.0001169101227452
1042,1042,0.03,1460.0,2.25,1,500000.0,,2155.7,0.4311399999999999,1460.0,0.2050420766492152,0.0089438731942491,0.0096200476940782,-0.0002301096362502,2.521919139319971e-05,2814894988263.473,7.1783023443159975,3.094564663427202,20204282975224.92,0.0001793302368255,0.0001167817236323
1043,1043,0.03,1461.0,2.25,1,500000.0,,2156.6,0.43132,1461.0,0.208993920799844,0.0088324493946832,0.0095189657349041,-0.0001760686133096,1.7127299929755403e-05,2814176180758.483,7.025857821417981,3.0318969255079606,19781814222107.44,0.0001794204156361,0.0001168196080585
1044,1044,0.03,1462.0,2.25,1,500000.0,,2120.3,0.42406,1462.0,0.2111903991197095,0.0091502974912876,0.0095311982661077,-0.0002391727522907,1.9149789098836396e-05,2764945685588.822,6.970178158299352,2.955351315936107,19269409683527.773,0.0001763958613652,0.0001148425934246
1045,1045,0.03,1463.0,2.25,1,500000.0,,2126.8,0.4253599999999999,1463.0,0.2019676619617712,0.0087801117951998,0.0093919048113296,-0.000187956716396,1.973184478926621e-06,2771554065628.7427,7.268657330058899,3.0935586624044658,20156961369306.26,0.0001769189103756,0.0001151839089629
1046,1046,0.03,1464.0,2.25,1,500000.0,,2146.8,0.4293600000000001,1464.0,0.2021849530633517,0.0088150516110968,0.009378973751965,-0.0002089128777312,1.8832722630443628e-06,2795731790179.64,7.260809465589344,3.1164135404519198,20292193977985.176,0.0001785776932649,0.00011625621528
1047,1047,0.03,1465.0,2.25,1,500000.0,,2106.7,0.42134,1465.0,0.2042012875394675,0.0092700765633442,0.009443411639077,-0.0002316087897546,3.140228063463713e-06,2741660220998.004,7.205847705617108,3.0354979463319323,19751991195660.016,0.0001752499208255,0.0001140740000539
1048,1048,0.03,1466.0,2.25,1,500000.0,,2115.9,0.42318,1466.0,0.2077787433579714,0.0089952804063308,0.0094027593084086,-0.0002132843465166,-1.3079925639767997e-05,2751774829221.557,7.077427883869653,2.995016143326852,19475424255208.312,0.0001760100601362,0.000114561434817
1049,1049,0.03,1467.0,2.25,1,500000.0,,2115.1,0.42302,1467.0,0.1989518017257751,0.0088099800374275,0.0094875047434875,-0.0001424089490101,1.4024674153642615e-05,2748876838642.715,7.411893289612709,3.1360959493195946,20379040042659.617,0.0001759381718092,0.000114507383272
1050,1050,0.03,1468.0,2.25,1,500000.0,,2105.8,0.4211599999999998,1468.0,0.2061567375993035,0.0083968067534888,0.0094561737310315,-0.0001827507992527,-1.2571493349074152e-05,2734940745069.86,7.185755005482589,3.023506092945108,19634129562547.613,0.0001751719659972,0.0001139931971499
1051,1051,0.03,1469.0,2.25,1,500000.0,,2113.8,0.4227599999999999,1469.0,0.2036795120418901,0.0091244936078965,0.009293316745342,-0.0002253519240216,1.8503285307629764e-06,2743474439281.437,7.275554227382156,3.07865055177872,19978709187918.938,0.0001758188741739,0.0001144155054068
1052,1052,0.03,1470.0,2.25,1,500000.0,,2130.9,0.4261799999999999,1470.0,0.2055589699846223,0.0086688603125975,0.0094110799721626,-0.00019911469677,1.652782151244237e-05,2763796865149.7,7.193543271700887,3.067372703075807,19892052796955.93,0.0001772353247621,0.0001153302369846
1053,1053,0.03,1471.0,2.25,1,500000.0,,2101.6,0.4203200000000001,1471.0,0.2055649938700526,0.0088074972060372,0.009440483663576,-0.0002139421515101,-2.255181045899311e-05,2723948779560.878,7.195264748048783,3.0247733164104664,19602511381053.96,0.0001747923775921,0.0001137320115938
1054,1054,0.03,1472.0,2.25,1,500000.0,,2108.5,0.4216999999999999,1472.0,0.2046687160940791,0.008743981116959,0.0094322016841194,-0.0001787162935725,3.65103349072334e-05,2731040306586.8267,7.213039802511733,3.041256716598874,19695979785889.1,0.0001753730077919,0.0001140929351399
1055,1055,0.03,1473.0,2.25,1,500000.0,,2103.6,0.4207199999999999,1473.0,0.2073455716006492,0.0092725313312228,0.0095599112265909,-0.0002431149552358,6.251458191370238e-05,2722844360439.5605,7.120669615231705,2.993493414500432,19373494632262.46,0.000174959063138,0.0001138152509633
1056,1056,0.03,1474.0,2.25,1,500000.0,,2092.2,0.41844,1474.0,0.2068428474622578,0.0093035909609309,0.0095837048420392,-0.0002009146869838,4.338239308115811e-06,2706249204395.6045,7.149599832408624,2.989986468421753,19337655342032.29,0.0001739916050504,0.0001131859627363
1057,1057,0.03,1475.0,2.25,1,500000.0,,2091.8,0.4183599999999999,1475.0,0.2059337101748724,0.0092740293896143,0.0094929498614923,-0.0001936935416448,1.4072876680296609e-05,2703892861538.4614,7.196950929641626,3.011826384645717,19465665602917.938,0.0001739516575903,0.0001131518199181
1058,1058,0.03,1476.0,2.25,1,500000.0,,2100.1,0.4200199999999999,1476.0,0.2009866425338941,0.0089856933669912,0.0094648478131762,-0.0002048503783628,1.3808084732800107e-05,2712775327472.528,7.417258921397765,3.1148379371237818,20117745595221.23,0.0001746478361912,0.0001135882250159
1059,1059,0.03,1477.0,2.25,1,500000.0,,2117.9,0.42358,1477.0,0.2031621183414245,0.0087829551139775,0.0091630905924886,-0.00022739185471,1.1851427122473392e-05,2733906342857.1426,7.296466262049956,3.0913102238620582,19952199416298.254,0.0001761210231932,0.0001145382865028
1060,1060,0.03,1478.0,2.25,1,500000.0,,2080.4,0.41608,1478.0,0.2052020707864812,0.0090809800772549,0.0093988556104715,-0.0002286977166083,4.020617838154645e-05,2683670276923.0767,7.245198993689177,3.014805069779171,19445161402815.24,0.0001729954611147,0.000112497768922
1061,1061,0.03,1479.0,2.25,1,500000.0,,2117.2,0.4234399999999999,1479.0,0.2043065983763426,0.0093379170304985,0.0095245933839225,-0.0001951876910813,4.5676494943676986e-05,2729280193406.593,7.281536268698362,3.0821711519895283,19866117225142.17,0.0001760610831957,0.0001144750185035
1062,1062,0.03,1480.0,2.25,1,500000.0,,2111.0,0.4221999999999999,1480.0,0.210580484426191,0.008860725797585,0.0095256670208156,-0.0001876845034333,5.481388097211388e-06,2719431956043.956,7.051629591129346,2.977811154262013,19180376153397.1,0.0001755250565843,0.0001141271001902
1063,1063,0.03,1481.0,2.25,1,500000.0,,2078.7,0.41574,1481.0,0.2049585490440449,0.0084119293049231,0.0096485607714824,-0.000189605620568,-8.463485215817168e-07,2675995028571.428,7.277509087260827,3.0231514292581494,19459128771139.21,0.0001728317849417,0.0001123688252594
1064,1064,0.03,1482.0,2.25,1,500000.0,,2094.2,0.41884,1482.0,0.2108335904948034,0.0092469795672758,0.0095412712652948,-0.0002397327452377,-3.627201543440164e-05,2694107753846.154,7.073795012028425,2.961674527337368,19050401844303.9,0.0001741063085481,0.0001131945706528
1065,1065,0.03,1483.0,2.25,1,500000.0,,2080.2,0.4160399999999999,1483.0,0.2134199356914904,0.0089902556032816,0.009430267520993,-0.0001594411008522,5.328463520116679e-06,2674270242395.209,6.974771622939208,2.900474357103942,18644006013925.21,0.0001729472820994,0.000112425846688
1066,1066,0.03,1484.0,2.25,1,500000.0,,2076.8,0.41536,1484.0,0.207359889754798,0.0086074307427141,0.0093628551173518,-0.0001755800642906,-4.551293821678736e-06,2668075323273.4536,7.175933284563617,2.979912266975057,19141540796022.74,0.0001726630012557,0.0001122300989966
1067,1067,0.03,1485.0,2.25,1,500000.0,,2078.4,0.4156799999999999,1485.0,0.2024718594565229,0.0092031230599119,0.0096044734542991,-0.0002368460323835,-2.58077288735416e-05,2668305509940.12,7.385223222469738,3.0697206770680285,19704947547627.348,0.0001727752118399,0.000112304547432
1068,1068,0.03,1486.0,2.25,1,500000.0,,2063.0,0.4126,1486.0,0.206956267930036,0.0087526305042137,0.0095666053609796,-0.0002286032357142,1.05887949761592e-05,2646722761676.647,7.215494673133945,2.978017271197636,19103213999866.6,0.0001715057179366,0.0001114604815696
1069,1069,0.03,1487.0,2.25,1,500000.0,,2096.8,0.41936,1487.0,0.2092180029954533,0.0088477763106157,0.0094868033644093,-0.000227511599281,1.9918508499830772e-05,2688244920079.8403,7.120031935921074,2.986884151371212,19146976694941.445,0.0001742943349585,0.0001132744899037
1070,1070,0.03,1488.0,2.25,1,500000.0,,2082.1,0.41642,1488.0,0.2098060614423502,0.0084330858038047,0.0094717051922939,-0.0001942362807932,-1.3115371086418944e-05,2667569896447.105,7.137638160973927,2.9725241010916394,19041870727956.27,0.0001730638056019,0.0001124682797777
1071,1071,0.03,1489.0,2.25,1,500000.0,,2059.5,0.4119,1489.0,0.2088603138042117,0.0088564584289896,0.0094828505723813,-0.0002497275767531,1.319974130999621e-05,2636806214371.2573,7.17355892726213,2.95211783191682,18898185590566.82,0.0001711766261977,0.0001112355398724
1072,1072,0.03,1490.0,2.25,1,500000.0,,2073.3,0.41466,1490.0,0.2099602608678423,0.0090808911757877,0.0095068769796117,-0.0001724802337512,1.9944866961984856e-05,2652653682155.6885,7.161155527150915,2.967339002422593,18982594730575.6,0.00017232739902,0.0001119688355136
