,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
536,536,0.02,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,14321.45,7.160725000000001,1250.0,0.1154093282895246,0.0069467219034281,0.0064508593638343,53167189670833.34,10.850310985285525,77.69977788650144,576907900844292.0,0.0029062434662921,0.001845615162505
537,537,0.02,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,14352.05,7.176024999999998,1250.0,0.1148327078225406,0.0070918186378287,0.0064754864894128,53280789620833.33,10.913011586396207,78.31688180998209,581489794625482.1,0.0029124531063822,0.00184955860566
538,538,0.02,1250.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,14282.7,7.14135,1250.0,0.1171320201574644,0.0070361657134647,0.0065075190058723,53023333525000.016,10.695079284175936,76.37126081744717,567043883026075.8,0.0028983799514721,0.0018406214232156
539,539,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15834.7,7.917349999999999,1500.0,0.1481990875534961,0.0071817232855093,0.0064023565096398,50301026361477.055,10.153569118695804,80.37641671405899,510652712836358.6,0.0032881233299333,0.0021361514539325
540,540,0.02,1500.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,15842.35,7.921175,1500.0,0.1580677527051648,0.0092827255917361,0.0063630461928139,50325327601896.21,9.519222922503722,75.4013225297505,479044618749861.1,0.0032897118755625,0.0021371834632931
541,541,0.02,1500.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15864.65,7.932325,1500.0,0.1472887648950632,0.0075864167837553,0.0064521357162134,50396166511876.25,10.208895886245722,80.97760342113548,514472211582886.8,0.0032943425379847,0.0021401918043051
542,542,0.02,1500.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15813.45,7.906724999999999,1500.0,0.1496115506542423,0.0089666707322808,0.0064695550313625,50233522915868.266,10.0488688836117,79.45099549381355,504773266153436.3,0.0032837107031857,0.0021332847612641
543,543,0.02,1500.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15849.15,7.924575000000002,1500.0,0.1533351771819866,0.0103808334171505,0.0064951167246162,50346928704491.016,9.803186809668803,77.67941358265674,493517935971669.0,0.0032911239161218,0.002138100804947
544,544,0.02,1500.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15528.8,7.764399999999999,1500.0,0.1499683404202983,0.0233259311428106,0.0064206446007681,49329294407984.02,10.014654039019357,77.74686014894095,493946441912249.6,0.0032246022700694,0.0020948845698262
545,545,0.02,1500.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15910.4,7.9552,1500.0,0.1493439310220537,0.0069756929225055,0.006442143934839,50541497459481.05,10.06202977346677,80.04837851121786,508568599049715.1,0.0033038426638062,0.0021463636249911
546,546,0.02,1500.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15885.6,7.9428,1500.0,0.149741319662246,0.0072029710488041,0.0064224663375036,50462716967664.67,10.049573813458586,79.82331767660148,507138727820708.7,0.0032986928688254,0.0021430180260181
547,547,0.02,1500.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15894.95,7.947475,1500.0,0.1494175405329315,0.007040438866039,0.0064620257726161,50492418483732.53,10.078209271370756,80.08451749963797,508798199636931.4,0.0033006344245943,0.0021442793707923
548,548,0.02,1500.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15884.2,7.942100000000001,1500.0,0.1539690975644134,0.0072583296973895,0.0064504598214294,50458269681836.336,9.7680196798798,77.5859593075601,492924196152761.5,0.0032984021545926,0.00214282916156
549,549,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15832.85,7.916424999999999,1500.0,0.151542118554255,0.007245385097156,0.0064528185932737,50295149590918.17,9.931851974762417,78.62287237090301,499511980112517.2,0.00328773917184,0.0021359018830413
550,550,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15880.65,7.940325,1500.0,0.1520737300434688,0.0070140559725968,0.0064350329838933,50446992635628.734,9.891762847759974,78.54103808344499,498992065159824.7,0.0032976649863594,0.0021423502552554
551,551,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15896.3,7.948149999999998,1500.0,0.1541643773451937,0.0071664667614168,0.0064430258711053,50496706937924.16,9.770057437090006,77.65369961181355,493354568288638.8,0.003300914756176,0.0021444614900912
552,552,0.02,1500.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13893.8,6.946899999999999,1500.0,1.0720716604642804,0.0070603802022622,0.0064471571350284,44135499887025.95,1.4011120534374724,9.73269061609664,61834367212309.336,0.0028850895767793,0.0018743178633411
553,553,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15871.3,7.935649999999998,1500.0,0.1514045657350834,0.0069360109388411,0.0064287003497877,50417291119560.88,9.937267221243443,78.85809536586768,501006414243955.4,0.0032957234305905,0.0021410889104813
554,554,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15883.55,7.941775000000002,1500.0,0.1521185265977578,0.0071098185000654,0.0064589264304909,50456204870558.88,9.877194419737572,78.44221543149797,498364218617648.6,0.0032982671801274,0.0021427414744902
555,555,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15862.3,7.93115,1500.0,0.1502890942600288,0.0069681006443612,0.0064481798687312,50388701424950.09,9.99843799675207,79.29719866568766,503796154076053.2,0.0032938545533797,0.0021398747818218
556,556,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15853.4,7.926699999999999,1500.0,0.1505589607926253,0.007124062960504,0.0064551361306553,50360429393612.78,9.998821650367898,79.26220820551347,503573850393681.7,0.0032920064414713,0.0021386741434806
557,557,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15911.15,7.955574999999999,1500.0,0.1518080685522818,0.0072124256643886,0.0064085366108955,50543879934031.93,9.905206392538489,78.80008706668698,500637872119851.6,0.0033039984035737,0.0021464648023794
558,558,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15909.2,7.954600000000001,1500.0,0.1557661643927417,0.0071608597723314,0.0064822958024241,50537685500199.59,9.665281365187202,76.88963099101939,488500237504153.3,0.0033035934801781,0.0021462017411699
559,559,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15884.05,7.942024999999999,1500.0,0.1613722209572302,0.0071009227685456,0.0064755070897213,50457793186926.14,9.316001513914484,73.97200789132259,469963803413112.3,0.0032983710066391,0.0021428089260823
560,560,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10448.85,5.224425000000001,1500.0,1.438805662997936,0.0070746228336004,0.0064737803684837,33192158948203.598,1.045876594764427,5.46408504152661,34714782814348.543,0.0021697352937519,0.001409583138261
561,561,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,15902.65,7.9513250000000015,1500.0,0.1488530854738428,0.0071172912719157,0.0064726671589163,50516878555788.414,10.103180690237602,80.33350969335063,510380113143312.2,0.0033022333528747,0.0021453181253121
562,562,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,15904.25,7.952125,1500.0,0.1483084506013597,0.0070779405219265,0.0064414460277078,50521961168163.67,10.134751517714976,80.60003119931493,512073395023917.3,0.0033025655977121,0.0021455339704071
563,563,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,15878.45,7.939225,1500.0,0.1495162930841161,0.0070502563056476,0.0064509195966734,50440004043612.79,10.062466861401427,79.88859902989307,507553477588349.8,0.0032972081497079,0.0021420534682497
564,564,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,15872.8,7.936400000000001,1500.0,0.1510244246195384,0.0070731678456837,0.0064926343023492,50422056068662.67,9.953583362573472,78.99655108867653,501886060206671.0,0.0032960349101256,0.0021412912652579
565,565,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,15906.6,7.9533,1500.0,0.1523571043618517,0.0071568544688534,0.0064411012732431,50529426255089.805,9.895069034575844,78.67672691049682,499854132299270.7,0.0033030535823172,0.0021458509928904
566,566,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,15876.8,7.9384,1500.0,0.1522506808199523,0.0070696585341039,0.0064375363373342,50434762599600.805,9.880189528670035,78.4377274205668,498335705092775.0,0.0032968655222193,0.0021418308779955
567,567,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,15892.75,7.946374999999999,1500.0,0.1482399859942688,0.0072574661520513,0.0064408041846151,50485429891716.57,10.148519788143997,80.6539310147374,512415834860029.8,0.0033001775879428,0.0021439825837866
568,568,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,15861.4,7.9307,1500.0,0.1610191435746514,0.0070131648880884,0.0064074005231518,50385842455489.02,9.356619982282895,74.19958218540191,471409643317332.7,0.0032936676656586,0.0021397533689558
569,569,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,15872.5,7.936249999999999,1500.0,0.151291233345762,0.0071532223310629,0.0064801993328717,50421103078842.33,9.93686217477091,78.85175647433603,500966141583275.3,0.0032959726142186,0.0021412507943026
570,570,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,15883.45,7.941725,1500.0,0.1507949837216528,0.0069878480274242,0.0064836159897082,50455887207285.42,9.964850185155884,79.13808537823857,502785265121233.6,0.003298246414825,0.0021427279841717
571,571,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,15913.0,7.956499999999997,1500.0,0.1509502225130291,0.0072240740637971,0.0064410429768159,50549756704590.81,9.96175004151749,79.25199043882006,503508934209377.6,0.0033043825616671,0.0021467143732706
572,572,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,15376.9,7.688449999999999,1500.0,0.1522497678334843,0.0076439263265095,0.0064584551586926,48846763895608.79,9.869877536250192,75.8868803455736,482129496454363.1,0.0031930597758121,0.0020743927761166
573,573,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,15836.25,7.918124999999998,1500.0,0.1483979751859805,0.0069370545119084,0.0064961872865347,50305950142215.56,10.129153732425577,80.21442374162787,509623528478381.6,0.0032884451921196,0.0021363605538683
574,574,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,15859.15,7.929574999999998,1500.0,0.1477828617873797,0.0071277741126079,0.0063352113368417,50378695031836.33,10.174133766109565,80.68311479106173,512601247138407.9,0.0032932004463559,0.0021394498367909
575,575,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,15862.0,7.931000000000002,1500.0,0.1496369714422257,0.0069751554806834,0.0064041703929116,50387748435129.73,10.05363398933625,79.7333981166916,506567444985740.0,0.0032937922574727,0.0021398343108664
576,576,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,15883.45,7.941725000000001,1500.0,0.151077544238592,0.0070800997694335,0.0071983249835534,50455887207285.42,9.950016520944851,79.01296323393795,501990330922433.4,0.003298246414825,0.0021427279841717
577,577,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,15906.25,7.953124999999998,1500.0,0.1501527539401194,0.0069830840182973,0.0064312056356661,50528314433632.734,10.01765231112518,79.68736689702072,506274996427306.3,0.003302980903759,0.0021458037767759
578,578,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,15911.8,7.9559000000000015,1500.0,0.1505381903953775,0.0069223678693456,0.0064371936266028,50545944745309.38,9.98374747833564,79.4257485371997,504612865535782.5,0.003304133378039,0.0021465524894493
579,579,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,15861.15,7.930575,1500.0,0.1491520438498468,0.0070165880307026,0.006478653158477,50385048297305.38,10.090108283934937,80.0160800836138,508363398564913.4,0.0032936157524028,0.0021397196431597
580,580,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,15950.95,7.9754749999999985,1500.0,0.1490868899613929,0.0071993100297146,0.0064669933791479,50670309916866.266,10.08663773644648,80.45684897101549,511163720317079.4,0.0033122629939058,0.0021518339491183
581,581,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,15903.0,7.951500000000001,1500.0,0.149559329509043,0.0070461350606314,0.0064531265518041,50517990377245.5,10.04725488342384,79.88516078829102,507531633526705.1,0.0033023060314329,0.0021453653414266
582,582,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,15909.35,7.954674999999999,1500.0,0.1502539310464385,0.0071557655854484,0.0064248111909048,50538161995109.78,9.999634281312645,79.55024098368132,505403799097173.5,0.0033036246281316,0.0021462219766475
583,583,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,15890.5,7.945249999999999,1500.0,0.1470270943557238,0.0071469535620993,0.0064375861886942,50478282468063.87,10.21045231118583,81.12157481635013,515386900076637.0,0.0032997103686401,0.0021436790516217
584,584,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,15919.3,7.959650000000001,1500.0,0.153118514636742,0.0070584404100126,0.0064121173526205,50569769490818.36,9.83651226999146,78.29404236097119,497422835765226.0,0.0033056907757146,0.0021475642633322
585,585,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,15890.6,7.9453,1500.0,0.1472024387630085,0.0070194527762191,0.0065168554222356,50478600131337.33,10.224820049070308,81.2432356397785,516159843585061.9,0.0032997311339425,0.0021436925419401
586,586,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,15868.15,7.934075,1500.0,0.1507633012602809,0.0071862108022248,0.0064851556625864,50407284726447.11,9.974937722043924,79.14491398102024,502828649047488.3,0.0032950693235667,0.0021406639654505
587,587,0.02,1500.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,15839.7,7.919849999999999,1500.0,0.1528572942937898,0.0070850255582984,0.0065154946787478,50316909525149.69,9.833707708626791,77.87511702227135,494761291876749.3,0.0032891615950504,0.0021368259698544
588,588,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17281.1,8.640549999999998,1750.0,0.1880909526238383,0.0070740416648713,0.0064925837357367,45286829964071.85,9.330826704532267,80.62194828270937,422555562232873.4,0.0033737477928668,0.0021853308609267
589,589,0.02,1750.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,17263.5,8.63175,1750.0,0.1958287853472939,0.009038346913964,0.0064008041833183,45240707425149.695,8.956630076180955,77.31707324854207,405234059119664.2,0.0033703117869902,0.0021831052026554
590,590,0.02,1750.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17236.85,8.618424999999998,1750.0,0.1901680126103997,0.007351499712217,0.0064806131624924,45170868467065.87,9.22401501591992,79.50213601983026,416686404882856.5,0.0033651089712736,0.0021797351007843
591,591,0.02,1750.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17299.25,8.649625,1750.0,0.1888138604545133,0.0090802555370226,0.0064772696435683,45334393832335.33,9.295269272364315,80.40113518099183,421398237133045.1,0.0033772911739271,0.002187626071019
592,592,0.02,1750.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17232.6,8.616299999999999,1750.0,0.186622760349644,0.0105571199369426,0.0065094997139305,45159730922155.69,9.40023681530261,80.99503993613725,424511009313186.9,0.0033642792539455,0.002179197654895
593,593,0.02,1750.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16950.4,8.475200000000001,1750.0,0.1896403932760563,0.0230999492213906,0.0065103405549285,44420197940119.75,9.24668202021994,78.35950016828511,410697624594590.4,0.0033091860233556,0.0021435112478402
594,594,0.02,1750.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17306.3,8.653149999999998,1750.0,0.1892051903647143,0.0071393917189623,0.0064541745895107,45352869053892.21,9.277856753918488,80.28940729730081,420812649216655.5,0.0033786675285538,0.0021885175989061
595,595,0.02,1750.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17303.5,8.651750000000003,1750.0,0.1872942036347126,0.0069896565220065,0.0064701967717545,45345531377245.52,9.369946255781064,81.06156725700201,424859692147956.5,0.0033781208912552,0.0021881635169084
596,596,0.02,1750.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17295.55,8.647775,1750.0,0.1921479205927312,0.0071208166390485,0.006515715313137,45324697616766.47,9.117750496670077,78.84695567091886,413252475207436.1,0.0033765688317826,0.0021871581769506
597,597,0.02,1750.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17280.2,8.640099999999999,1750.0,0.1933938016626711,0.0071395741082931,0.0064538017531015,45284471425149.69,9.069238748439131,78.35443863958672,410671096122499.6,0.0033735720880209,0.002185217048856
598,598,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17291.5,8.645749999999998,1750.0,0.1933148468315949,0.0072509643666341,0.0064222334228838,45314084191616.766,9.06780727868929,78.39298812031323,410873141568549.5,0.0033757781599757,0.0021866460226324
599,599,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17300.5,8.650249999999998,1750.0,0.191933251545322,0.0071479232080201,0.0064269037374892,45337669580838.32,9.133629421383722,79.00735509131648,414093160265434.06,0.0033775352084354,0.0021877841433394
600,600,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17238.25,8.619125,1750.0,0.1955245185166063,0.0070231511399898,0.0065154184707887,45174537305389.23,8.979239956356713,77.38497764958855,405589959503783.6,0.0033653822899229,0.0021799121417832
601,601,0.02,1750.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14611.5,7.305749999999999,1750.0,1.3675654329912732,0.0068706034894559,0.0064399145217073,38290879401197.6,1.2804403920366252,9.354483302496424,49028695479096.22,0.0028525681742177,0.0018477389676832
602,602,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17296.8,8.6484,1750.0,0.190091110368121,0.0070955299268918,0.0064341285623271,45327973365269.45,9.232596928361806,79.82757682176958,418392104434481.9,0.0033768128662908,0.002187316249271
603,603,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17245.5,8.62275,1750.0,0.1861341367167256,0.0070198853494806,0.0064349512489479,45193536646706.586,9.43191573884274,81.32128983448449,426220949498967.6,0.0033667976900709,0.0021808289612415
604,604,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17330.35,8.665175,1750.0,0.1900875019473687,0.0070840454729935,0.00645421472052,45415894455089.83,9.2259415946256,79.93436124446866,418951782694961.1,0.0033833627524932,0.0021915589103507
605,605,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17336.75,8.668374999999997,1750.0,0.1903260379721359,0.0070999377869166,0.006516655010675,45432666287425.14,9.23559112229653,80.05464573911442,419582217500192.0,0.0033846122091756,0.0021923682406311
606,606,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17332.45,8.666224999999999,1750.0,0.1921613355724275,0.0072745028531634,0.0064337289441099,45421397712574.84,9.136714592938276,79.165829631258,414923756644595.75,0.0033837727304671,0.0021918244718489
607,607,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17301.3,8.65065,1750.0,0.1993690002285575,0.0070311008941237,0.0064445022332819,45339766059880.24,8.795569058760758,76.08655697146,398784680155565.8,0.0033776913905207,0.0021878853096244
608,608,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17282.2,8.6411,1750.0,0.201029972120034,0.0071693831744946,0.0065452641901948,45289712622754.48,8.726924790923317,75.4043649173691,395209176795657.7,0.0033739625432341,0.0021854699645686
609,609,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10690.75,5.345374999999999,1750.0,1.7229975071668833,0.0071503298736174,0.0065032159432929,28016166646706.586,1.015821905371041,5.430021418228853,28459815251181.75,0.0020871295355383,0.0013519293274995
610,610,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,17286.95,8.643474999999999,1750.0,0.1862608671338648,0.0070447860660614,0.0064596083497167,45302160467065.87,9.416483681095604,81.38883984952548,426574992476004.0,0.0033748898743656,0.0021860706393862
611,611,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,17298.0,8.649,1750.0,0.1909384644787906,0.0069990488991725,0.0064999181223825,45331118083832.336,9.18228980895908,79.4221732591666,416267304253193.6,0.0033770471394188,0.0021874679986986
612,612,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,17297.55,8.648775,1750.0,0.190741488109927,0.0072744899175271,0.0064972127833483,45329938814371.26,9.205030219230649,79.6117895079392,417261120482089.9,0.0033769592869958,0.0021874110926632
613,613,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,17269.6,8.634800000000002,1750.0,0.1911976202320147,0.0070744309223654,0.0064843913463767,45256693077844.31,9.172148807600376,79.19914397648756,415098363711018.1,0.0033715026753906,0.002183876595579
614,614,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,17248.7,8.624350000000002,1750.0,0.188273734135555,0.007192114548911,0.0064588084394405,45201922562874.24,9.313140921412126,80.3282894075802,421016438039920.94,0.0033674224184121,0.0021812336263818
615,615,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,17262.95,8.631475000000002,1750.0,0.1896668886511633,0.0071544025926304,0.0064395633830711,45239266095808.375,9.248222610733238,79.82961093096695,418402765602735.1,0.0033702044118066,0.0021830356508344
616,616,0.02,1750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,17362.55,8.681275,1750.0,0.188214252149271,0.0070106852440243,0.0064924458611177,45500277736526.94,9.314140983890448,80.8584765332903,423795253533283.3,0.0033896490814265,0.0021956308533243
