,Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonFlux,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs
27,27,0.05,320,2.25,1,500000.0,,55.04,0.011008,,64.0,0.003913287255395517,0.0017471806294979974,0.00206963129306732,3.3656481874076194,0.1863455488298389,
28,28,0.05,330,2.25,1,500000.0,,57.56,0.011512,,66.0,0.004568730644105017,0.001807556244562892,0.0019503466878819868,2.941379635113615,0.169491095668833,
29,29,0.05,340,2.25,1,500000.0,,66.67999999999999,0.013335999999999995,,68.0,0.004329277307731446,0.0019294835713524812,0.0019853004847374166,3.176506429864814,0.2116146310246576,
30,30,0.05,350,2.25,1,500000.0,,69.84,0.013968,,70.0,0.004890085560057288,0.0019119265034313263,0.002227940712604617,2.9239280306117723,0.20340298157943856,
31,31,0.05,360,2.25,1,500000.0,,73.32,0.014664,,72.0,0.004517594128658401,0.0017363108058767627,0.00208821630385374,3.2318462962708097,0.23722305030869123,
32,32,0.05,370,2.25,1,500000.0,,81.59999999999998,0.016319999999999998,,74.0,0.005060517353465457,0.0016907862326161571,0.002226510046969092,3.0013160667019187,0.2445349485631404,
33,33,0.05,380,2.25,1,500000.0,,84.15999999999998,0.016832,,76.0,0.004320659798970609,0.0018306839055923668,0.001959945385573085,3.5632103942442974,0.2992597550621639,
34,34,0.05,390,2.25,1,500000.0,,89.2,0.01784,,78.0,0.004937764597057138,0.001910845018728524,0.002212778365537283,3.204497416920316,0.2858936282174522,
35,35,0.05,400,2.25,1,500000.0,,91.64,0.018328,,80.0,0.005446405955515273,0.0018214072218288272,0.002130711273347454,2.9628831822434973,0.27156206812705774,
36,36,0.05,410,2.25,1,500000.0,,100.47999999999998,0.020095999999999996,,82.0,0.00611387944650005,0.0020585139320411193,0.0021628806462026494,2.7139548094898047,0.27271598104800404,
37,37,0.05,420,2.25,1,500000.0,,109.72,0.021944,,84.0,0.006171827049174681,0.001802383001984644,0.002225401866196629,2.7588020848409185,0.30252167783082334,
38,38,0.05,430,2.25,1,500000.0,,113.28,0.022656,,86.0,0.0060544165589499245,0.0016873807199797876,0.00219471646752662,2.899366807323044,0.32797136832394885,
39,39,0.05,440,2.25,1,500000.0,,122.0,0.0244,,88.0,0.006685787813839853,0.0017836264389220387,0.0021799050603850656,2.677371232873451,0.32695167107657613,
40,40,0.05,450,2.25,1,500000.0,,123.52,0.024704,,90.0,0.006324142242151538,0.001873179255286728,0.0020318096145910017,2.852555567445824,0.3524166410044588,
