Simulation Number,ExitSlit.totalHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
1149,0.05,3696,2,500000.0,3.69916552933537
1150,0.05,3700,2,500000.0,3.70099744748659
1151,0.05,3704,2,500000.0,3.70279868708409
1152,0.05,3708,2,500000.0,3.71974177904936
1153,0.05,3712,2,500000.0,3.72154350436325
1154,0.05,3716,2,500000.0,3.72331390205457
1155,0.05,3720,2,500000.0,3.72505280252451
1156,0.05,3724,2,500000.0,3.72676003765611
1157,0.05,3728,2,500000.0,3.74386944840887
1158,0.05,3732,2,500000.0,3.74553639320653
1159,0.05,3736,2,500000.0,3.74720977948172
1160,0.05,3740,2,500000.0,3.74885067802124
1161,0.05,3744,2,500000.0,3.76613113770032
1162,0.05,3748,2,500000.0,3.76772968824266
1163,0.05,3752,2,500000.0,3.76933444995049
1164,0.05,3756,2,500000.0,3.78675512039779
1165,0.05,3760,2,500000.0,3.78831599234733
1166,0.05,3764,2,500000.0,3.78984292575042
1167,0.05,3768,2,500000.0,3.80748374492699
1168,0.05,3772,2,500000.0,3.80896477705197
1169,0.05,3776,2,500000.0,3.81045165225431
1170,0.05,3780,2,500000.0,3.82819160856547
1171,0.05,3784,2,500000.0,3.82963091039523
1172,0.05,3788,2,500000.0,3.84760564544651
1173,0.05,3792,2,500000.0,3.84899591798408
1174,0.05,3796,2,500000.0,3.85035013483648
1175,0.05,3800,2,500000.0,3.86846466705326
1176,0.05,3804,2,500000.0,3.86980974807317
1177,0.05,3808,2,500000.0,3.87111807691136
1178,0.05,3812,2,500000.0,3.87238949909084
1179,0.05,3816,2,500000.0,3.89062691066957
1180,0.05,3820,2,500000.0,3.89188744414466
1181,0.05,3824,2,500000.0,3.89311037057742
1182,0.05,3828,2,500000.0,3.89429553925884
1183,0.05,3832,2,500000.0,3.89544280174506
1184,0.05,3836,2,500000.0,3.91386771188368
1185,0.05,3840,2,500000.0,3.91495834337107
1186,0.05,3844,2,500000.0,3.91605376001527
1187,0.05,3848,2,500000.0,3.91711042477277
1188,0.05,3852,2,500000.0,3.93564964544362
1189,0.05,3856,2,500000.0,3.93664721150638
1190,0.05,3860,2,500000.0,3.93764934167081
1191,0.05,3864,2,500000.0,3.95631975717513
1192,0.05,3868,2,500000.0,3.95726094304263
1193,0.05,3872,2,500000.0,3.97612837267626
1194,0.05,3876,2,500000.0,3.97700686424883
1195,0.05,3880,2,500000.0,3.97784443345667
1196,0.05,3884,2,500000.0,3.99688735855574
1197,0.05,3888,2,500000.0,3.99770555179091
1198,0.05,3892,2,500000.0,3.99848210901706
1199,0.05,3896,2,500000.0,4.01765442203109
1200,0.05,3900,2,500000.0,4.01836387682479
1201,0.05,3904,2,500000.0,4.01907730685294
1202,0.05,3908,2,500000.0,4.01970180924205
1203,0.05,3912,2,500000.0,4.03902128104937
1204,0.05,3916,2,500000.0,4.03962247590018
1205,0.05,3920,2,500000.0,4.04018040196586
1206,0.05,3924,2,500000.0,4.04069494434804
1207,0.05,3928,2,500000.0,4.06015748988194
1208,0.05,3932,2,500000.0,4.06059906467501
1209,0.05,3936,2,500000.0,4.0610441522259
1210,0.05,3940,2,500000.0,4.06144504068815
1211,0.05,3944,2,500000.0,4.08099810505298
1212,0.05,3948,2,500000.0,4.08132330437169
1213,0.05,3952,2,500000.0,4.08165184092387
1214,0.05,3956,2,500000.0,4.10132238023408
1215,0.05,3960,2,500000.0,4.1015731454845
1216,0.05,3964,2,500000.0,4.12144208579147
1217,0.05,3968,2,500000.0,4.1216130639037
1218,0.05,3972,2,500000.0,4.14163220717085
1219,0.05,3976,2,500000.0,4.14177134419615
1220,0.05,3980,2,500000.0,4.14181347894905
1221,0.05,3984,2,500000.0,4.16199708672126
1222,0.05,3988,2,500000.0,4.16200523414098
1223,0.05,3992,2,500000.0,4.16196568156518
1224,0.05,3996,2,500000.0,4.18226138489476
1225,0.05,4000,2,500000.0,4.18213500302417
1226,0.05,4004,2,500000.0,4.18201145721676
1227,0.05,4008,2,500000.0,4.18183944788278
1228,0.05,4012,2,500000.0,4.18156759404698
1229,0.05,4016,2,500000.0,4.20194187461122
1230,0.05,4020,2,500000.0,4.20163096522017
1231,0.05,4024,2,500000.0,4.20132273654813
1232,0.05,4028,2,500000.0,4.20091330955041
1233,0.05,4032,2,500000.0,4.2213995174621
1234,0.05,4036,2,500000.0,4.22089625575483
1235,0.05,4040,2,500000.0,4.22039555750173
1236,0.05,4044,2,500000.0,4.24098013698919
1237,0.05,4048,2,500000.0,4.2403833394166
1238,0.05,4052,2,500000.0,4.26111048795061
1239,0.05,4056,2,500000.0,4.26046906476449
1240,0.05,4060,2,500000.0,4.28133904167396
1241,0.05,4064,2,500000.0,4.28059757400758
1242,0.05,4068,2,500000.0,4.30161000550157
1243,0.05,4072,2,500000.0,4.30076617119006
1244,0.05,4076,2,500000.0,4.32197620856376
1245,0.05,4080,2,500000.0,4.32108323347417
1246,0.05,4084,2,500000.0,4.32008157302564
1247,0.05,4088,2,500000.0,4.31902679905411
1248,0.05,4092,2,500000.0,4.34032786804654
1249,0.05,4096,2,500000.0,4.33916476461335
1250,0.05,4100,2,500000.0,4.33800413641743
1251,0.05,4104,2,500000.0,4.33678979683325
1252,0.05,4108,2,500000.0,4.35811743785672
1253,0.05,4112,2,500000.0,4.35679179301023
1254,0.05,4116,2,500000.0,4.3554118701023
1255,0.05,4120,2,500000.0,4.35397769725037
1256,0.05,4124,2,500000.0,4.37537958711301
1257,0.05,4128,2,500000.0,4.37383053728514
1258,0.05,4132,2,500000.0,4.37228408967147
1259,0.05,4136,2,500000.0,4.39375723050564
1260,0.05,4140,2,500000.0,4.39203553043678
1261,0.05,4144,2,500000.0,4.41363910621625
1262,0.05,4148,2,500000.0,4.43543861016647
1263,0.05,4152,2,500000.0,4.43358948330206
1264,0.05,4156,2,500000.0,4.45558014418304
1265,0.05,4160,2,500000.0,4.45360684264152
1266,0.05,4164,2,500000.0,4.47566848971519
1267,0.05,4168,2,500000.0,4.47362906152043
1268,0.05,4172,2,500000.0,4.47147157599129
1269,0.05,4176,2,500000.0,4.4693171924677
1270,0.05,4180,2,500000.0,4.49142648540093
1271,0.05,4184,2,500000.0,4.48908132611246
1272,0.05,4188,2,500000.0,4.48673948677113
1273,0.05,4192,2,500000.0,4.50889976569525
1274,0.05,4196,2,500000.0,4.50642524886978
1275,0.05,4200,2,500000.0,4.50389254298766
1276,0.05,4204,2,500000.0,4.50130177588821
1277,0.05,4208,2,500000.0,4.52343013851019
1278,0.05,4212,2,500000.0,4.52076551616421
1279,0.05,4216,2,500000.0,4.51798023073832
1280,0.05,4220,2,500000.0,4.54014619807071
1281,0.05,4224,2,500000.0,4.5372846856695
1282,0.05,4228,2,500000.0,4.5343016794367
1283,0.05,4232,2,500000.0,4.55656248420216
1284,0.05,4236,2,500000.0,4.55343742827534
1285,0.05,4240,2,500000.0,4.57580958938039
1286,0.05,4244,2,500000.0,4.59831418269737
1287,0.05,4248,2,500000.0,4.62108245587358
1288,0.05,4252,2,500000.0,4.61770170292979
1289,0.05,4256,2,500000.0,4.6141951946457
1290,0.05,4260,2,500000.0,4.63698373150229
1291,0.05,4264,2,500000.0,4.63339129161761
1292,0.05,4268,2,500000.0,4.62973840003644
1293,0.05,4272,2,500000.0,4.65247439747822
1294,0.05,4276,2,500000.0,4.64866729054377
1295,0.05,4280,2,500000.0,4.64479968964468
1296,0.05,4284,2,500000.0,4.66760885554509
1297,0.05,4288,2,500000.0,4.66358411735476
1298,0.05,4292,2,500000.0,4.65949889804303
1299,0.05,4296,2,500000.0,4.6822403967796
1300,0.05,4300,2,500000.0,4.67799535753017
1301,0.05,4304,2,500000.0,4.67368991056543
1302,0.05,4308,2,500000.0,4.69649143564309
1303,0.05,4312,2,500000.0,4.6920233544579
1304,0.05,4316,2,500000.0,4.68742687423804
1305,0.05,4320,2,500000.0,4.710213340025
1306,0.05,4324,2,500000.0,4.70551981281818
1307,0.05,4328,2,500000.0,4.72839227972777
1308,0.05,4332,2,500000.0,4.72346160468716
1309,0.05,4336,2,500000.0,4.77464856910558
1310,0.05,4340,2,500000.0,4.76956602764708
1311,0.05,4344,2,500000.0,4.79283895938506
1312,0.05,4348,2,500000.0,4.78758140127907
1313,0.05,4352,2,500000.0,4.81093442909701
1314,0.05,4356,2,500000.0,4.80549934607932
1315,0.05,4360,2,500000.0,4.7999312174742
1316,0.05,4364,2,500000.0,4.82331486509693
1317,0.05,4368,2,500000.0,4.81756611712114
1318,0.05,4372,2,500000.0,4.81175711211583
1319,0.05,4376,2,500000.0,4.83501779085518
1320,0.05,4380,2,500000.0,4.82902597469063
1321,0.05,4384,2,500000.0,4.82297444298826
1322,0.05,4388,2,500000.0,4.84617616817225
1323,0.05,4392,2,500000.0,4.83993959021045
1324,0.05,4396,2,500000.0,4.83364391025744
1325,0.05,4400,2,500000.0,4.85677861642049
1326,0.05,4404,2,500000.0,4.85022173801365
1327,0.05,4408,2,500000.0,4.84368064776121
1328,0.05,4412,2,500000.0,4.86666481825916
1329,0.05,4416,2,500000.0,4.85986029179908
1330,0.05,4420,2,500000.0,4.85299849190085
1331,0.05,4424,2,500000.0,4.87589665091799
1332,0.05,4428,2,500000.0,4.86884358821261
1333,0.05,4432,2,500000.0,4.89178457070992
1334,0.05,4436,2,500000.0,4.88446271742597
1335,0.05,4440,2,500000.0,4.90744265900453
1336,0.05,4444,2,500000.0,4.89992498371947
1337,0.05,4448,2,500000.0,4.92286395648357
1338,0.05,4452,2,500000.0,4.91514865176989
1339,0.05,4456,2,500000.0,4.93811886690595
1340,0.05,4460,2,500000.0,4.96126439299933
1341,0.05,4464,2,500000.0,4.95320215191164
1342,0.05,4468,2,500000.0,4.97629608638738
1343,0.05,4472,2,500000.0,4.96795154875368
1344,0.05,4476,2,500000.0,4.9910670670247
1345,0.05,4480,2,500000.0,4.98251654284578
1346,0.05,4484,2,500000.0,5.00557032968106
1347,0.05,4488,2,500000.0,5.02887569499113
1348,0.05,4492,2,500000.0,5.01987932815771
1349,0.05,4496,2,500000.0,5.04311620735308
1350,0.05,4500,2,500000.0,5.03390777967259
1351,0.05,4504,2,500000.0,5.05707063066783
1352,0.05,4508,2,500000.0,5.08048459169621
1353,0.05,4512,2,500000.0,5.07081435571299
1354,0.05,4516,2,500000.0,5.09414718585576
1355,0.05,4520,2,500000.0,5.1175645902781
1356,0.05,4524,2,500000.0,5.10750518689828
1357,0.05,4528,2,500000.0,5.13091679004605
1358,0.05,4532,2,500000.0,5.12055167733306
1359,0.05,4536,2,500000.0,5.1439527597377
1360,0.05,4540,2,500000.0,5.13327980426306
1361,0.05,4544,2,500000.0,5.12256271958479
1362,0.05,4548,2,500000.0,5.1456827864607
1363,0.05,4552,2,500000.0,5.13465771132958
1364,0.05,4556,2,500000.0,5.1576681275211
1365,0.05,4560,2,500000.0,5.14641906260942
1366,0.05,4564,2,500000.0,5.16931402954164
1367,0.05,4568,2,500000.0,5.15775437670854
1368,0.05,4572,2,500000.0,5.18061400122771
1369,0.05,4576,2,500000.0,5.16882861700551
1370,0.05,4580,2,500000.0,5.1915616530718
1371,0.05,4584,2,500000.0,5.17946323672948
1372,0.05,4588,2,500000.0,5.20206303432673
1373,0.05,4592,2,500000.0,5.18973800537264
1374,0.05,4596,2,500000.0,5.21228687976633
1375,0.05,4600,2,500000.0,5.19955920681184
1376,0.05,4604,2,500000.0,5.2219628589542
1377,0.05,4608,2,500000.0,5.2445047944312
1378,0.05,4612,2,500000.0,5.26709558118764
1379,0.05,4616,2,500000.0,5.25364767820562
1380,0.05,4620,2,500000.0,5.27607950618037
1381,0.05,4624,2,500000.0,5.29864562059142
1382,0.05,4628,2,500000.0,5.28466777707597
1383,0.05,4632,2,500000.0,5.307065191817
1384,0.05,4636,2,500000.0,5.29267211034668
1385,0.05,4640,2,500000.0,5.31489330159576
1386,0.05,4644,2,500000.0,5.30026856528107
1387,0.05,4648,2,500000.0,5.32230777806135
1388,0.05,4652,2,500000.0,5.30735999175864
1389,0.05,4656,2,500000.0,5.3293036223888
1390,0.05,4660,2,500000.0,5.31403296323338
1391,0.05,4664,2,500000.0,5.3356895043282
1392,0.05,4668,2,500000.0,5.32009738994355
1393,0.05,4672,2,500000.0,5.34164610881902
1394,0.05,4676,2,500000.0,5.32573311381934
1395,0.05,4680,2,500000.0,5.34698143587146
1396,0.05,4684,2,500000.0,5.36833588616502
1397,0.05,4688,2,500000.0,5.35178388415842
1398,0.05,4692,2,500000.0,5.37292020165274
1399,0.05,4696,2,500000.0,5.35604891573161
1400,0.05,4700,2,500000.0,5.37696098997247
1401,0.05,4704,2,500000.0,5.39777882122344
1402,0.05,4708,2,500000.0,5.41878793629179
1403,0.05,4712,2,500000.0,5.43969801215504
1404,0.05,4716,2,500000.0,5.46070101576382
1405,0.05,4720,2,500000.0,5.44237510050873
1406,0.05,4724,2,500000.0,5.46303008791717
1407,0.05,4728,2,500000.0,5.44428701211393
1408,0.05,4732,2,500000.0,5.46478379304458
1409,0.05,4736,2,500000.0,5.48516515738505
1410,0.05,4740,2,500000.0,5.46576162053198
1411,0.05,4744,2,500000.0,5.48587488919951
1412,0.05,4748,2,500000.0,5.46615866795355
1413,0.05,4752,2,500000.0,5.4859984391373
1414,0.05,4756,2,500000.0,5.50580877063675
1415,0.05,4760,2,500000.0,5.48533446395428
1416,0.05,4764,2,500000.0,5.50496050671994
1417,0.05,4768,2,500000.0,5.52444989124028
1418,0.05,4772,2,500000.0,5.50341748279167
1419,0.05,4776,2,500000.0,5.52251087964269
1420,0.05,4780,2,500000.0,5.50107846400201
1421,0.05,4784,2,500000.0,5.51987109109956
1422,0.05,4788,2,500000.0,5.53871563913792
1423,0.05,4792,2,500000.0,5.5165308472682
1424,0.05,4796,2,500000.0,5.53496272363446
1425,0.05,4800,2,500000.0,5.55323408549147
1426,0.05,4804,2,500000.0,5.57144347263523
1427,0.05,4808,2,500000.0,5.58969241095798
1428,0.05,4812,2,500000.0,5.60776990812506
1429,0.05,4816,2,500000.0,5.58384346440811
1430,0.05,4820,2,500000.0,5.60158436369854
1431,0.05,4824,2,500000.0,5.6192501420806
1432,0.05,4828,2,500000.0,5.63683783341559
1433,0.05,4832,2,500000.0,5.61178978301531
1434,0.05,4836,2,500000.0,5.62892041107954
1435,0.05,4840,2,500000.0,5.64596423520441
1436,0.05,4844,2,500000.0,5.66291825693059
1437,0.05,4848,2,500000.0,5.63675358463856
1438,0.05,4852,2,500000.0,5.65323565772375
1439,0.05,4856,2,500000.0,5.66961940354871
1440,0.05,4860,2,500000.0,5.68579300733066
1441,0.05,4864,2,500000.0,5.65852190342792
1442,0.05,4868,2,500000.0,5.67431809448433
1443,0.05,4872,2,500000.0,5.68989557119815
1444,0.05,4876,2,500000.0,5.6619115861617
1445,0.05,4880,2,500000.0,5.67699614247359
1446,0.05,4884,2,500000.0,5.69196178979214
1447,0.05,4888,2,500000.0,5.70680556443083
1448,0.05,4892,2,500000.0,5.72152449543742
1449,0.05,4896,2,500000.0,5.69197928332433
1450,0.05,4900,2,500000.0,5.70607918152316
1451,0.05,4904,2,500000.0,5.72004546624332
1452,0.05,4908,2,500000.0,5.73398651030738
1453,0.05,4912,2,500000.0,5.74756554844647
1454,0.05,4916,2,500000.0,5.7611135223361
1455,0.05,4920,2,500000.0,5.77440316264329
1456,0.05,4924,2,500000.0,5.78742980695119
1457,0.05,4928,2,500000.0,5.80041729773003
1458,0.05,4932,2,500000.0,5.81313487450946
1459,0.05,4936,2,500000.0,5.77981050647594
1460,0.05,4940,2,500000.0,5.79187090357445
1461,0.05,4944,2,500000.0,5.80365299179295
1462,0.05,4948,2,500000.0,5.81538260503669
1463,0.05,4952,2,500000.0,5.82671178404734
1464,0.05,4956,2,500000.0,5.83786696320222
1465,0.05,4960,2,500000.0,5.84884547963799
1466,0.05,4964,2,500000.0,5.81307296170735
1467,0.05,4968,2,500000.0,5.82338011312988
1468,0.05,4972,2,500000.0,5.83338829974334
1469,0.05,4976,2,500000.0,5.84309365791407
1470,0.05,4980,2,500000.0,5.85260940838092
1471,0.05,4984,2,500000.0,5.86181570793621
1472,0.05,4988,2,500000.0,5.87082676854724
1473,0.05,4992,2,500000.0,5.87940371745893
1474,0.05,4996,2,500000.0,5.8407075742844
1475,0.05,5000,2,500000.0,5.84872461721787
1476,0.05,5004,2,500000.0,5.85630405926947
1477,0.05,5008,2,500000.0,5.86355946844496
1478,0.05,5012,2,500000.0,5.87060594974379
1479,0.05,5016,2,500000.0,5.87732309837458
1480,0.05,5020,2,500000.0,5.88370805533401
1481,0.05,5024,2,500000.0,5.88975807021626
1482,0.05,5028,2,500000.0,5.89535113181971
1483,0.05,5032,2,500000.0,5.90072318353786
1484,0.05,5036,2,500000.0,5.95412489714671
1485,0.05,5040,2,500000.0,5.95890954426831
1486,0.05,5044,2,500000.0,5.96346383366816
1487,0.05,5048,2,500000.0,5.9675409677359
1488,0.05,5052,2,500000.0,5.97126119034715
1489,0.05,5056,2,500000.0,5.97462265476542
1490,0.05,5060,2,500000.0,5.97762364573449
1491,0.05,5064,2,500000.0,5.98026258121263
1492,0.05,5068,2,500000.0,5.98253801399721
1493,0.05,5072,2,500000.0,5.98444863322534
1494,0.05,5076,2,500000.0,5.98586944933189
1495,0.05,5080,2,500000.0,5.98692305074556
1496,0.05,5084,2,500000.0,5.98748460733669
1497,0.05,5088,2,500000.0,5.98767727810912
1498,0.05,5092,2,500000.0,5.98737647153048
1499,0.05,5096,2,500000.0,5.98670584712395
1500,0.05,5100,2,500000.0,5.98566522431033
1501,0.05,5104,2,500000.0,6.03419528143443
1502,0.05,5108,2,500000.0,6.03215084341592
1503,0.05,5112,2,500000.0,6.02973044525498
1504,0.05,5116,2,500000.0,6.0268085048013
1505,0.05,5120,2,500000.0,6.02338595343245
1506,0.05,5124,2,500000.0,6.01958984456694
1507,0.05,5128,2,500000.0,6.0154212166282
1508,0.05,5132,2,500000.0,6.01075567379867
1509,0.05,5136,2,500000.0,6.05619589798946
1510,0.05,5140,2,500000.0,6.05046240373416
1511,0.05,5144,2,500000.0,6.04422963563894
1512,0.05,5148,2,500000.0,6.03762719767526
1513,0.05,5152,2,500000.0,6.0304038472486
1514,0.05,5156,2,500000.0,6.02268993778305
1515,0.05,5160,2,500000.0,6.0654945235486
1516,0.05,5164,2,500000.0,6.05667571925127
1517,0.05,5168,2,500000.0,6.04736890631257
1518,0.05,5172,2,500000.0,6.08879603379939
1519,0.05,5176,2,500000.0,6.07823469786764
1520,0.05,5180,2,500000.0,6.06719135785489
1521,0.05,5184,2,500000.0,6.10740135517502
1522,0.05,5188,2,500000.0,6.0950853833977
1523,0.05,5192,2,500000.0,6.08229633598281
1524,0.05,5196,2,500000.0,6.12093908084711
1525,0.05,5200,2,500000.0,6.10686612996977
1526,0.05,5204,2,500000.0,6.14468912975019
1527,0.05,5208,2,500000.0,6.12918811639963
1528,0.05,5212,2,500000.0,6.11323470910734
1529,0.05,5216,2,500000.0,6.14920264259965
1530,0.05,5220,2,500000.0,6.13182087478199
1531,0.05,5224,2,500000.0,6.1668549537204
1532,0.05,5228,2,500000.0,6.14803917409653
1533,0.05,5232,2,500000.0,6.18209552720576
1534,0.05,5236,2,500000.0,6.16184361470853
1535,0.05,5240,2,500000.0,6.19461015383807
1536,0.05,5244,2,500000.0,6.17292545819091
1537,0.05,5248,2,500000.0,6.20449298054552
1538,0.05,5252,2,500000.0,6.18138192107284
1539,0.05,5256,2,500000.0,6.21171128479502
1540,0.05,5260,2,500000.0,6.18704915255539
1541,0.05,5264,2,500000.0,6.21596656257262
1542,0.05,5268,2,500000.0,6.18990462608841
1543,0.05,5272,2,500000.0,6.2172392517614
1544,0.05,5276,2,500000.0,6.18952769457791
1545,0.05,5280,2,500000.0,6.2153821173497
1546,0.05,5284,2,500000.0,6.24079561731868
1547,0.05,5288,2,500000.0,6.21039384921335
1548,0.05,5292,2,500000.0,6.23413599993871
1549,0.05,5296,2,500000.0,6.20937265815489
1550,0.05,5300,2,500000.0,6.20709113408728
1551,0.05,5304,2,500000.0,6.25987407321181
1552,0.05,5308,2,500000.0,6.25757647569467
1553,0.05,5312,2,500000.0,6.25528149445939
1554,0.05,5316,2,500000.0,6.25298912457681
1555,0.05,5320,2,500000.0,6.2506993611316
1556,0.05,5324,2,500000.0,6.24841219922105
1557,0.05,5328,2,500000.0,6.24612763395536
1558,0.05,5332,2,500000.0,6.24384566045708
1559,0.05,5336,2,500000.0,6.29748096597792
1560,0.05,5340,2,500000.0,6.29518269467762
1561,0.05,5344,2,500000.0,6.29288702449998
1562,0.05,5348,2,500000.0,6.29059395057388
1563,0.05,5352,2,500000.0,6.28830346804157
1564,0.05,5356,2,500000.0,6.28601557205801
1565,0.05,5360,2,500000.0,6.28373025779054
1566,0.05,5364,2,500000.0,6.33826051631989
1567,0.05,5368,2,500000.0,6.33595865999328
1568,0.05,5372,2,500000.0,6.33365939499566
1569,0.05,5376,2,500000.0,6.33136271650017
1570,0.05,5380,2,500000.0,6.32906861969231
1571,0.05,5384,2,500000.0,6.32677709977038
1572,0.05,5388,2,500000.0,6.32448815194473
1573,0.05,5392,2,500000.0,6.32220177143889
1574,0.05,5396,2,500000.0,6.37763241748872
1575,0.05,5400,2,500000.0,6.37532925921169
1576,0.05,5404,2,500000.0,6.37302867812015
1577,0.05,5408,2,500000.0,6.37073066944261
1578,0.05,5412,2,500000.0,6.36843522841886
1579,0.05,5416,2,500000.0,6.36614235030186
1580,0.05,5420,2,500000.0,6.36385203035625
1581,0.05,5424,2,500000.0,6.36156426385903
1582,0.05,5428,2,500000.0,6.35927904609975
1583,0.05,5432,2,500000.0,6.4156157550326
1584,0.05,5436,2,500000.0,6.4133135327007
1585,0.05,5440,2,500000.0,6.41101386921972
1586,0.05,5444,2,500000.0,6.40871675988334
1587,0.05,5448,2,500000.0,6.40642219999669
1588,0.05,5452,2,500000.0,6.40413018487754
1589,0.05,5456,2,500000.0,6.40184070985492
1590,0.05,5460,2,500000.0,6.39955377027064
1591,0.05,5464,2,500000.0,6.39726936147777
1592,0.05,5468,2,500000.0,6.39498747884201
1593,0.05,5472,2,500000.0,6.45223622959226
1594,0.05,5476,2,500000.0,6.44993712480886
1595,0.05,5480,2,500000.0,6.44764055653522
1596,0.05,5484,2,500000.0,6.44534652013959
1597,0.05,5488,2,500000.0,6.4430550110024
1598,0.05,5492,2,500000.0,6.44076602451588
1599,0.05,5496,2,500000.0,6.43847955608377
1600,0.05,5500,2,500000.0,6.43619560112135
1601,0.05,5504,2,500000.0,6.43391415505627
1602,0.05,5508,2,500000.0,6.43163521332734
1603,0.05,5512,2,500000.0,6.48982229826082
1604,0.05,5516,2,500000.0,6.48752591115603
1605,0.05,5520,2,500000.0,6.48523203897956
1606,0.05,5524,2,500000.0,6.48294067717282
1607,0.05,5528,2,500000.0,6.48065182118839
1608,0.05,5532,2,500000.0,6.47836546649061
1609,0.05,5536,2,500000.0,6.47608160855513
1610,0.05,5540,2,500000.0,6.47380024286971
1611,0.05,5544,2,500000.0,6.53299332010985
1612,0.05,5548,2,500000.0,6.53069424924305
1613,0.05,5552,2,500000.0,6.52839768147761
1614,0.05,5556,2,500000.0,6.52610361230283
1615,0.05,5560,2,500000.0,6.52381203721842
1616,0.05,5564,2,500000.0,6.52152295173673
1617,0.05,5568,2,500000.0,6.51923635138007
1618,0.05,5572,2,500000.0,6.51695223168273
1619,0.05,5576,2,500000.0,6.51467058819009
1620,0.05,5580,2,500000.0,6.57487849067915
1621,0.05,5584,2,500000.0,6.57257889085184
1622,0.05,5588,2,500000.0,6.57028177833342
1623,0.05,5592,2,500000.0,6.5679871486699
1624,0.05,5596,2,500000.0,6.56569499741887
1625,0.05,5600,2,500000.0,6.56340532014877
1626,0.05,5604,2,500000.0,6.56111811243925
1627,0.05,5608,2,500000.0,6.55883336988124
1628,0.05,5612,2,500000.0,6.55655108807635
1629,0.05,5616,2,500000.0,6.61780373571361
1630,0.05,5620,2,500000.0,6.61550323964032
1631,0.05,5624,2,500000.0,6.61320521567842
1632,0.05,5628,2,500000.0,6.61090965942974
1633,0.05,5632,2,500000.0,6.60861656650688
1634,0.05,5636,2,500000.0,6.60632593253388
1635,0.05,5640,2,500000.0,6.60403775314558
1636,0.05,5644,2,500000.0,6.60175202398674
1637,0.05,5648,2,500000.0,6.59946874071427
1638,0.05,5652,2,500000.0,6.59718789899479
1639,0.05,5656,2,500000.0,6.65949546873268
1640,0.05,5660,2,500000.0,6.65719616369663
1641,0.05,5664,2,500000.0,6.65489931181729
1642,0.05,5668,2,500000.0,6.65260490876131
1643,0.05,5672,2,500000.0,6.65031295020565
1644,0.05,5676,2,500000.0,6.64802343183811
1645,0.05,5680,2,500000.0,6.6457363493578
1646,0.05,5684,2,500000.0,6.57902854472296
1647,0.05,5688,2,500000.0,6.57676948375766
1648,0.05,5692,2,500000.0,6.51141553267969
1649,0.05,5696,2,500000.0,6.5091839297979
1650,0.05,5700,2,500000.0,6.50695469362058
1651,0.05,5704,2,500000.0,6.50472781999273
1652,0.05,5708,2,500000.0,6.50250330476967
1653,0.05,5712,2,500000.0,6.69310451809342
1654,0.05,5716,2,500000.0,6.69081571224048
1655,0.05,5720,2,500000.0,6.62299855954528
1656,0.05,5724,2,500000.0,6.62073799093153
1657,0.05,5728,2,500000.0,6.61847980740389
1658,0.05,5732,2,500000.0,6.55207721187259
1659,0.05,5736,2,500000.0,6.54984666055737
1660,0.05,5740,2,500000.0,6.54761845812481
1661,0.05,5744,2,500000.0,6.54539260048075
1662,0.05,5748,2,500000.0,6.54316908354035
1663,0.05,5752,2,500000.0,6.47818811683318
1664,0.05,5756,2,500000.0,6.47599158286729
1665,0.05,5760,2,500000.0,6.47379735434086
1666,0.05,5764,2,500000.0,6.47160542724938
1667,0.05,5768,2,500000.0,6.46941579759715
1668,0.05,5772,2,500000.0,6.59379601998749
1669,0.05,5776,2,500000.0,6.59156613541509
1670,0.05,5780,2,500000.0,6.58933858255238
1671,0.05,5784,2,500000.0,6.52326209367924
1672,0.05,5788,2,500000.0,6.5210617612939
1673,0.05,5792,2,500000.0,6.51886372533078
1674,0.05,5796,2,500000.0,6.51666798182304
1675,0.05,5800,2,500000.0,6.51447452681253
1676,0.05,5804,2,500000.0,6.51228335635087
1677,0.05,5808,2,500000.0,6.51009446649982
1678,0.05,5812,2,500000.0,6.50790785332998
1679,0.05,5816,2,500000.0,6.44331800086203
1680,0.05,5820,2,500000.0,6.44115787871136
1681,0.05,5824,2,500000.0,6.43899999906949
1682,0.05,5828,2,500000.0,6.43684435808265
1683,0.05,5832,2,500000.0,6.4346909519073
1684,0.05,5836,2,500000.0,6.43253977670879
1685,0.05,5840,2,500000.0,6.43039082866171
1686,0.05,5844,2,500000.0,6.75252544834341
1687,0.05,5848,2,500000.0,6.68275100661512
1688,0.05,5852,2,500000.0,6.68051899056651
1689,0.05,5856,2,500000.0,6.48400425509237
1690,0.05,5860,2,500000.0,6.48184465903661
1691,0.05,5864,2,500000.0,6.47968728943297
1692,0.05,5868,2,500000.0,6.47753214248278
1693,0.05,5872,2,500000.0,6.805566799353
1694,0.05,5876,2,500000.0,6.73452709430865
1695,0.05,5880,2,500000.0,6.73228770705704
1696,0.05,5884,2,500000.0,6.73005061935255
1697,0.05,5888,2,500000.0,6.72781582728495
1698,0.05,5892,2,500000.0,6.72558332695383
1699,0.05,5896,2,500000.0,6.40053728632138
1700,0.05,5900,2,500000.0,6.85985152170491
1701,0.05,5904,2,500000.0,6.78750687303505
1702,0.05,5908,2,500000.0,6.78525977418185
1703,0.05,5912,2,500000.0,6.78301497160964
1704,0.05,5916,2,500000.0,6.78077246143176
1705,0.05,5920,2,500000.0,6.77853223977158
