Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor
43,0.03,1360,2,100000.0,1.56621058572968
44,0.03,1380,2,100000.0,1.57645288509541
45,0.03,1400,2,100000.0,1.58764002600254
46,0.03,1420,2,100000.0,1.59801278952994
47,0.03,1440,2,100000.0,1.6093916073593
48,0.03,1460,2,100000.0,1.61989146064109
49,0.03,1480,2,100000.0,1.63146370843972
50,0.03,1500,2,100000.0,1.642094071436
51,0.03,1520,2,100000.0,1.65386866368164
52,0.03,1540,2,100000.0,1.66576883018961
53,0.03,1560,2,100000.0,1.67662025268967
54,0.03,1580,2,100000.0,1.68872777614473
55,0.03,1600,2,100000.0,1.69972180784833
56,0.03,1620,2,100000.0,1.7120423565671
57,0.03,1640,2,100000.0,1.72316997258232
58,0.03,1660,2,100000.0,1.73570025312257
59,0.03,1680,2,100000.0,1.74696458987926
60,0.03,1700,2,100000.0,1.75971452816092
61,0.03,1720,2,100000.0,1.77259284131932
62,0.03,1740,2,100000.0,1.7840729127297
63,0.03,1760,2,100000.0,1.79717806739436
64,0.03,1780,2,100000.0,1.80879698312742
65,0.03,1800,2,100000.0,1.82212538377739
66,0.03,1820,2,100000.0,1.83387836960085
67,0.03,1840,2,100000.0,1.84743958356864
68,0.03,1860,2,100000.0,1.86114008778218
69,0.03,1880,2,100000.0,1.87311874637202
70,0.03,1900,2,100000.0,1.88705621453883
71,0.03,1936,2,100000.0,1.91089411501287
72,0.03,1976,2,100000.0,1.93752271021902
73,0.03,2016,2,100000.0,1.96452174308398
74,0.03,2056,2,100000.0,1.99424960220818
75,0.03,2096,2,100000.0,2.02210370595017
76,0.03,2136,2,100000.0,2.0503324759798
77,0.03,2176,2,100000.0,2.08169409330203
78,0.03,2216,2,100000.0,2.11081331072047
79,0.03,2256,2,100000.0,2.14029939748533
80,0.03,2296,2,100000.0,2.17335195265406
81,0.03,2336,2,100000.0,2.20371744188243
82,0.03,2376,2,100000.0,2.23797359782716
83,0.03,2416,2,100000.0,2.26922860560693
84,0.03,2456,2,100000.0,2.30082002163299
85,0.03,2496,2,100000.0,2.33683453482457
86,0.03,2536,2,100000.0,2.36926936284905
87,0.03,2576,2,100000.0,2.40651032556174
88,0.03,2616,2,100000.0,2.44447815484697
89,0.03,2656,2,100000.0,2.47825379676539
90,0.03,2696,2,100000.0,2.51744817183723
91,0.03,2736,2,100000.0,2.55199416924148
92,0.03,2776,2,100000.0,2.59237837643355
93,0.03,2816,2,100000.0,2.62760886167192
94,0.03,2856,2,100000.0,2.66918078172062
95,0.03,2896,2,100000.0,2.71144037566172
96,0.03,2936,2,100000.0,2.75439550712333
97,0.03,2976,2,100000.0,2.79802350403656
98,0.03,3016,2,100000.0,2.84231908519533
99,0.03,3056,2,100000.0,2.88726023004366
100,0.03,3096,2,100000.0,2.92478001758178
101,0.03,3136,2,100000.0,2.97056522202192
102,0.03,3176,2,100000.0,3.01691424785678
103,0.03,3216,2,100000.0,3.06375935418538
104,0.03,3256,2,100000.0,3.11104952756299
105,0.03,3296,2,100000.0,3.15875532211423
106,0.03,3336,2,100000.0,3.21715043294896
107,0.03,3376,2,100000.0,3.26592464868579
108,0.03,3416,2,100000.0,3.31484076721916
109,0.03,3456,2,100000.0,3.36394029242988
110,0.03,3496,2,100000.0,3.42527476229752
111,0.03,3536,2,100000.0,3.47476477788348
112,0.03,3576,2,100000.0,3.5240643801977
113,0.03,3616,2,100000.0,3.58686317822613
114,0.03,3656,2,100000.0,3.65028608558341
115,0.03,3696,2,100000.0,3.69916552933537
116,0.03,3736,2,100000.0,3.74720977948172
117,0.03,3776,2,100000.0,3.81045165225431
118,0.03,3816,2,100000.0,3.89062691066957
119,0.03,3856,2,100000.0,3.93664721150638
120,0.03,3896,2,100000.0,4.01765442203109
121,0.03,3936,2,100000.0,4.0610441522259
122,0.03,3976,2,100000.0,4.14177134419615
123,0.03,4016,2,100000.0,4.20194187461122
124,0.03,4056,2,100000.0,4.26046906476449
125,0.03,4096,2,100000.0,4.33916476461335
126,0.03,4136,2,100000.0,4.39375723050564
127,0.03,4176,2,100000.0,4.4693171924677
128,0.03,4216,2,100000.0,4.51798023073832
129,0.03,4256,2,100000.0,4.6141951946457
130,0.03,4296,2,100000.0,4.6822403967796
131,0.03,4336,2,100000.0,4.77464856910558
132,0.03,4376,2,100000.0,4.83501779085518
133,0.03,4416,2,100000.0,4.85986029179908
134,0.03,4456,2,100000.0,4.93811886690595
135,0.03,4496,2,100000.0,5.04311620735308
136,0.03,4536,2,100000.0,5.1439527597377
137,0.03,4576,2,100000.0,5.16882861700551
138,0.03,4616,2,100000.0,5.25364767820562
139,0.03,4656,2,100000.0,5.3293036223888
140,0.03,4696,2,100000.0,5.35604891573161
141,0.03,4736,2,100000.0,5.48516515738505
142,0.03,4776,2,100000.0,5.52251087964269
143,0.03,4816,2,100000.0,5.58384346440811
144,0.03,4856,2,100000.0,5.66961940354871
145,0.03,4896,2,100000.0,5.69197928332433
146,0.03,4936,2,100000.0,5.77981050647594
147,0.03,4976,2,100000.0,5.84309365791407
148,0.03,5016,2,100000.0,5.87732309837458
149,0.03,5056,2,100000.0,5.97462265476542
150,0.03,5096,2,100000.0,5.98670584712395
151,0.03,5136,2,100000.0,6.05619589798946
152,0.03,5176,2,100000.0,6.07823469786764
153,0.03,5216,2,100000.0,6.14920264259965
154,0.03,5256,2,100000.0,6.21171128479502
155,0.03,5296,2,100000.0,6.20937265815489
156,0.03,5336,2,100000.0,6.29748096597792
157,0.03,5376,2,100000.0,6.33136271650017
158,0.03,5416,2,100000.0,6.36614235030186
159,0.03,5456,2,100000.0,6.40184070985492
160,0.03,5496,2,100000.0,6.43847955608377
161,0.03,5536,2,100000.0,6.47608160855513
162,0.03,5576,2,100000.0,6.51467058819009
163,0.03,5616,2,100000.0,6.61780373571361
164,0.03,5656,2,100000.0,6.65949546873268
165,0.03,5696,2,100000.0,6.5091839297979
166,0.03,5736,2,100000.0,6.54984666055737
167,0.03,5776,2,100000.0,6.59156613541509
168,0.03,5816,2,100000.0,6.44331800086203
169,0.03,5856,2,100000.0,6.48400425509237
170,0.03,5896,2,100000.0,6.40053728632138
171,0.03,5936,2,100000.0,6.91085639789351
172,0.03,5976,2,100000.0,7.43256615550895
