,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
842,842,0.03,1260.0,2.25,1,500000.0,,3255.0,0.651,1260.0,0.167912357345358,0.0096931771517915,0.0097173558588764,-0.000209442399191,-2.930892873760442e-05,4806387574850.3,7.503914660720668,4.885048444129155,36066722188024.82,0.0002648205586632,0.0001680590353241
843,843,0.03,1261.0,2.25,1,500000.0,,3210.0,0.642,1261.0,0.1744655653433255,0.0096722276865649,0.0094917418372163,-0.0002660274765717,2.10091569846924e-05,4737248802395.21,7.227787314468135,4.640239455888542,34239826799431.465,0.0002612278988581,0.0001657592597383
844,844,0.03,1262.0,2.25,1,500000.0,,3221.0,0.6442,1262.0,0.1704423149240028,0.0084509697805843,0.0096061551786067,-9.873479363656834e-05,5.982306388577332e-05,4750801239760.24,7.404264607428637,4.769827260105528,35176189476484.84,0.0002621541603411,0.0001663516872835
845,845,0.03,1263.0,2.25,1,500000.0,,3154.0,0.6308,1263.0,0.187269031954429,0.0085167102389418,0.0097721694438773,-0.0002861256836115,1.8034799881562966e-05,4649396157842.158,6.744307837866887,4.254309384126433,31356958948683.06,0.0002567524091957,0.000162916798197
846,846,0.03,1264.0,2.25,1,500000.0,,3192.0,0.6384,1264.0,0.1546667441666613,0.0091251261646081,0.0093504137764011,-0.0002919199969367,-8.467075621153157e-05,4702798153846.153,8.172409698092403,5.21726635126219,38433193240663.35,0.0002599260843387,0.0001649053849843
847,847,0.03,1265.0,2.25,1,500000.0,,3209.0,0.6418,1265.0,0.1767688724853542,0.0083179333298921,0.009206111335981,-0.0002127506985959,4.747096420160668e-05,4725215633366.634,7.156237307022527,4.592873103647059,33814764399224.387,0.0002613813048462,0.0001658095482068
848,848,0.03,1266.0,2.25,1,500000.0,,3164.0,0.6328,1266.0,0.1684383605320363,0.0083325383242672,0.0097259189051936,-0.0003083257794618,5.4249700786639415e-06,4656361762237.763,7.516102602763174,4.756189727028537,34997692760562.164,0.0002577478458631,0.0001635099717966
849,849,0.03,1267.0,2.25,1,500000.0,,3185.0,0.637,1267.0,0.1683092340640541,0.0097433090470701,0.0093841348427304,-0.0001647616878067,-8.328989358478582e-05,4684657727272.728,7.527810384531917,4.795215214946832,35265215087341.33,0.0002595570064458,0.0001646210023699
850,850,0.03,1268.0,2.25,1,500000.0,,3119.0,0.6237999999999999,1268.0,0.1644554994879854,0.007979006945544,0.0095539776989925,-0.0001920276455462,4.865608659383749e-05,4585026592407.592,7.710292473938433,4.809680445242794,35351896028247.84,0.0002542094263678,0.0001612349928335
851,851,0.03,1269.0,2.25,1,500000.0,,3083.0,0.6165999999999999,1269.0,0.1691686512676824,0.0086037564317361,0.0096885839024833,-4.8098508247873e-05,1.6637634395932103e-06,4529579943056.943,7.501389828970202,4.625356968543026,33978144914354.78,0.0002513425416534,0.0001593990255367
852,852,0.03,1270.0,2.25,1,500000.0,,3128.0,0.6256,1270.0,0.1549555408637388,0.0082483679066788,0.0089498914619446,-0.0002455695991984,-4.084167946374223e-05,4593132075924.076,8.195899242588444,5.127354566163331,37644847702174.82,0.0002550604919332,0.0001617510758769
853,853,0.03,1271.0,2.25,1,500000.0,,3239.0,0.6478,1271.0,0.1668843829838806,0.0087828464903813,0.0099319651760345,-0.0003143981028978,4.568335181040252e-05,4753470328671.329,7.616051168327512,4.933677946842562,36202673250287.44,0.0002641914156062,0.0001675145641377
854,854,0.03,1272.0,2.25,1,500000.0,,3195.0,0.639,1272.0,0.1690472727132146,0.0085483870935488,0.0096803598246371,-0.0001319043269498,5.668557910053051e-05,4686261467065.868,7.524522458034109,4.808169850683796,35261879653156.99,0.0002606609606287,0.0001652616379196
855,855,0.03,1273.0,2.25,1,500000.0,,3157.0,0.6314,1273.0,0.1636200924399418,0.0097800084926612,0.0091652169196229,-0.0002565378530207,0.0001027160850374,4627878437125.748,7.78021807112269,4.912429690106866,36005903447484.77,0.0002575970495903,0.0001633170189811
856,856,0.03,1274.0,2.25,1,500000.0,,3187.0,0.6374000000000001,1274.0,0.1731829292396014,0.0075308291598918,0.0098566796481233,-0.0001477064608813,2.558715525364073e-05,4669184005988.025,7.356383250899977,4.688958684123646,34348307017020.37,0.00026009083066,0.0001648901331142
857,857,0.03,1275.0,2.25,1,500000.0,,3198.0,0.6396,1275.0,0.1727153588637975,0.0101452213654595,0.0097467152763425,-0.0003159013801333,3.762002327592525e-05,4682618838323.354,7.382088126890085,4.721583565958898,34567504929138.67,0.0002610630719977,0.0001654805205594
858,858,0.03,1276.0,2.25,1,500000.0,,3069.0,0.6138,1276.0,0.1728816901882055,0.0085636363624445,0.0094451921335007,-0.0002891312385991,8.344431629992611e-05,4491159898203.593,7.3807700434377885,4.530316652662115,33148218436950.184,0.0002505853304297,0.0001588258515218
859,859,0.03,1277.0,2.25,1,500000.0,,3149.0,0.6298,1277.0,0.1675379297159906,0.0092252151770908,0.0092261654591867,-0.000136749601149,-7.815643964805553e-08,4605591634730.54,7.622154590096482,4.800432960842764,35104531418771.344,0.0002571620405226,0.0001629869830554
860,860,0.03,1278.0,2.25,1,500000.0,,3173.0,0.6346,1278.0,0.1586255013457957,0.0096308496127955,0.0096085436387544,-0.0003253774200179,-3.106436036601518e-05,4638033000000.001,8.056712124830565,5.112789514417478,37367296706464.29,0.0002591952582243,0.0001642503713136
861,861,0.03,1279.0,2.25,1,500000.0,,3251.0,0.6502,1279.0,0.1630645486120556,0.008821588635782,0.0094320571514221,-0.0002337665322007,-9.078904087931916e-07,4749321658682.635,7.843519703616567,5.099856511291492,37251398008690.16,0.0002656028108917,0.0001683097816721
862,862,0.03,1280.0,2.25,1,500000.0,,3225.0,0.645,1280.0,0.1547955210048712,0.0087311455123114,0.0088331028347471,-0.0003414875241484,-0.0001470889545872,4708635179640.719,8.268973105234226,5.333487652876076,38935577662808.83,0.0002635333306908,0.0001669853137872
863,863,0.03,1281.0,2.25,1,500000.0,,3190.0,0.638,1281.0,0.1612603254056921,0.0080283136607109,0.0097659295093471,-9.78912723634444e-05,5.836970381747325e-06,4654859461077.845,7.943677384857761,5.068066171539251,36976701830655.26,0.0002607175867571,0.0001651914135161
864,864,0.03,1282.0,2.25,1,500000.0,,3129.0,0.6257999999999999,1282.0,0.1768016119360709,0.0084910626363624,0.0095288156706652,-0.0002236842202849,2.529204313283379e-05,4563224928143.711,7.251065111688881,4.537716546894901,33088241073251.863,0.0002558034237581,0.0001620505982097
865,865,0.03,1283.0,2.25,1,500000.0,,3155.0,0.631,1283.0,0.1657398703077888,0.009453281752662,0.0099488311691412,-0.0002889559294765,1.8549367486999267e-05,4598497514970.06,7.74104624081938,4.8846001779570285,35597181901676.24,0.0002579912498709,0.0001634153276435
866,866,0.03,1284.0,2.25,1,500000.0,,3178.0,0.6355999999999999,1284.0,0.1734980556959726,0.0078026754901809,0.0096151089292123,-0.000219191191594,-1.0297339902628956e-05,4629356443113.772,7.400659303352672,4.703859053210958,34260289829265.57,0.0002598964032891,0.0001646249777961
867,867,0.03,1285.0,2.25,1,500000.0,,3138.0,0.6276,1285.0,0.1877497167997717,0.0091511987490736,0.0097682096946051,-0.0002879216667342,2.8919538495430666e-05,4568458239520.958,6.844218046786223,4.295431246163034,31267524328918.555,0.0002566678644505,0.000162571063955
868,868,0.03,1286.0,2.25,1,500000.0,,3219.0,0.6438,1286.0,0.1762754754670368,0.0089395284020465,0.009674728749278,-0.000161241493898,1.5604193491065186e-05,4683683550898.204,7.295399411590183,4.69677814118176,34169342221297.38,0.0002633656020348,0.0001667860866968
869,869,0.03,1287.0,2.25,1,500000.0,,3126.0,0.6252,1287.0,0.1437846340500073,0.0088671516724792,0.0095867173579706,-0.0003091961444897,-4.638389266362743e-05,4545746838323.353,8.95088691850334,5.596094501448287,40688465909976.41,0.0002558174960096,0.000161985600735
870,870,0.03,1288.0,2.25,1,500000.0,,3177.0,0.6354000000000001,1288.0,0.1623388099189924,0.0094286468617463,0.0095159219414307,-0.0002788869745763,-4.496393147572686e-05,4617246341317.366,7.934023913583672,5.041278794691066,36633342886918.7,0.0002600335871549,0.0001646468053133
871,871,0.03,1289.0,2.25,1,500000.0,,3145.0,0.629,1289.0,0.1639685859840938,0.0109530533520911,0.0091770487519645,-0.0001101564670651,-9.542554717931958e-05,4568103083832.336,7.86126191345605,4.944733743563856,35911054789672.27,0.0002574845512332,0.0001630067022444
872,872,0.03,1290.0,2.25,1,500000.0,,3175.0,0.635,1290.0,0.1710890640213165,0.00860127718439,0.0092011240723787,-0.0003875626262711,3.5235828643961456e-05,4609016317365.27,7.539932533848423,4.787857158993749,34751672080340.64,0.0002599636227223,0.0001645800996748
873,873,0.03,1291.0,2.25,1,500000.0,,3091.0,0.6182,1291.0,0.1700762929999655,0.0093422194305275,0.0092735550142818,-0.0001106986959205,-2.916908068075965e-05,4484485730538.923,7.590711069885923,4.6925775834034775,34040435477547.26,0.0002531450426232,0.0001602413554628
874,874,0.03,1292.0,2.25,1,500000.0,,3247.0,0.6494,1292.0,0.176121424163739,0.008914650777099,0.0097555028599213,-0.0002649490910603,-7.825823449424898e-05,4708091670658.683,7.335848015848634,4.763899701492103,34537844940634.973,0.0002659635055024,0.0001683448983213
875,875,0.03,1293.0,2.25,1,500000.0,,3156.0,0.6312,1293.0,0.1741980647600485,0.0082054798194226,0.0096523885051648,-0.0001514734601838,-1.7793221269350868e-05,4573497556886.228,7.422585329986648,4.685135860287573,33947175872473.49,0.0002585791048776,0.0001636427557721
876,876,0.03,1294.0,2.25,1,500000.0,,3269.0,0.6538,1294.0,0.1844518025045545,0.0093018738525014,0.0098222095876771,-5.523521474060106e-05,-0.0001329151688569,4734510317365.271,7.01538278525659,4.586657265000759,33214402177064.035,0.0002678895637773,0.0001695184146962
877,877,0.03,1295.0,2.25,1,500000.0,,3152.0,0.6304,1295.0,0.1480676736132409,0.0092598151744667,0.0099009539588268,-0.0001689916468172,-6.309711109654468e-05,4562416191616.767,8.746000854869884,5.513478938909975,39902895912152.44,0.0002583326462796,0.0001634671139907
878,878,0.03,1296.0,2.25,1,500000.0,,3174.0,0.6348,1296.0,0.1754296086764952,0.0082584551186157,0.0090630890954175,-0.0001835914058782,-2.916012492346636e-05,4591599628742.515,7.387578469663674,4.689634812542501,33920802558613.92,0.0002601762943263,0.0001646240897287
879,879,0.03,1297.0,2.25,1,500000.0,,3115.0,0.623,1297.0,0.1745174190400575,0.0089791249433975,0.0097829142567859,-0.0001188672947828,-3.860621122035682e-05,4503637155688.623,7.431922882736968,4.630087955945132,33470684032906.71,0.0002554076539021,0.0001615797180913
880,880,0.03,1298.0,2.25,1,500000.0,,3048.0,0.6096,1298.0,0.1820595227441117,0.0093916863394174,0.0098552833403992,-0.0002149246917767,-8.868176347469004e-05,4404213988023.953,7.129536430919709,4.346165408288655,31400004077182.95,0.0002499617995551,0.0001581197583378
881,881,0.03,1299.0,2.25,1,500000.0,,3122.0,0.6244000000000001,1299.0,0.17159102106325,0.009979352235079,0.0096282448967726,-0.0002361518169864,6.133786321044579e-05,4508523197604.79,7.570326185780877,4.72691167040158,34130991222028.074,0.0002560696360027,0.0001619744505832
882,882,0.03,1300.0,2.25,1,500000.0,,3041.0,0.6082,1300.0,0.1696683614704852,0.0098931386161435,0.0097636579704415,-0.0002181539312168,-5.920209352184036e-05,4389000640718.563,7.662005978799661,4.660032036305954,33628549150141.17,0.0002494913241341,0.0001577874755344
883,883,0.03,1301.0,2.25,1,500000.0,,3106.0,0.6212,1301.0,0.1622118048758238,0.009247188288729,0.0094796953853067,-0.0002290900429472,-4.422742427286058e-05,4480209712574.85,8.0203780544575,4.982258847428999,35932975658102.67,0.0002548533016302,0.0001613807244277
884,884,0.03,1302.0,2.25,1,500000.0,,3170.0,0.634,1302.0,0.1821801409560066,0.0095710692471146,0.009631075744738,-0.0003868828622013,7.561039685433154e-05,4569868203592.814,7.146772382366367,4.531053690420277,32659807868491.33,0.0002601532667896,0.0001649320584328
885,885,0.03,1303.0,2.25,1,500000.0,,3142.0,0.6284,1303.0,0.1527829542897052,0.0087373440545469,0.0096819965522324,-0.0001733842108656,-2.229390176031485e-05,4526869425149.7,8.528438306862865,5.359270632032624,38607126615612.98,0.0002578939140906,0.0001637001653014
886,886,0.03,1304.0,2.25,1,500000.0,,3086.0,0.6172000000000001,1304.0,0.1406812373279535,0.0085111755641154,0.0096250669587159,-0.0002157493550593,-5.14394363073254e-05,4443599772455.09,9.269182051335948,5.720939162084548,41188535254161.23,0.0002533629257594,0.0001610043085378
887,887,0.03,1305.0,2.25,1,500000.0,,3113.0,0.6225999999999999,1305.0,0.1717760494843787,0.009640706993446,0.0093463775004636,-0.0001732769171527,7.297833196976881e-06,4479867970059.879,7.5971010156376675,4.729955092336011,34034009505264.56,0.0002556267300701,0.000162637564215
888,888,0.03,1306.0,2.25,1,500000.0,,3064.0,0.6128,1306.0,0.1873514647984393,0.0076433252478948,0.009679463591428,-0.0003879949789903,-9.431317420690274e-06,4406784239520.958,6.970855559656554,4.271740286957536,30719056416271.55,0.0002516307283157,0.0001602995110214
889,889,0.03,1307.0,2.25,1,500000.0,,3098.0,0.6196,1307.0,0.176982066363962,0.0100008520208319,0.0091604265046762,-0.0001478066592495,-1.0025150129989484e-05,4453087461077.845,7.3849290318046465,4.57570202810616,32885734872479.016,0.0002544973496897,0.0001623035742925
890,890,0.03,1308.0,2.25,1,500000.0,,3135.0,0.627,1308.0,0.1735589283518948,0.0105280006781109,0.0098783127315668,-0.0001432098133864,1.9097569387256647e-05,4503643383233.533,7.536345219578675,4.725288452675829,33941011281919.168,0.0002575647124808,0.0001644708717877
891,891,0.03,1309.0,2.25,1,500000.0,,3245.0,0.649,1309.0,0.1751264500514935,0.0108055738243852,0.0097578032194617,-0.0002194792645953,2.258755864182477e-05,4658945598802.396,7.474599066075437,4.851014793882959,34823750421704.656,0.0002666501979219,0.0001704796244941
892,892,0.03,1310.0,2.25,1,500000.0,,3036.0,0.6072,1310.0,0.1674083334442002,0.0089994986287128,0.0095447171103212,-0.0001808061858542,3.3051169435535405e-05,4356332766467.0654,7.825177952904256,4.751448053003465,34089079119672.49,0.0002495117788989,0.0001597229907446
893,893,0.03,1311.0,2.25,1,500000.0,,3155.0,0.631,1311.0,0.1703965090518977,0.0086860412960141,0.0093532685430616,-0.0001458473447655,3.059779475593725e-05,4524440029940.119,7.693819593456038,4.85480016347076,34810225351770.11,0.0002593570549774,0.0001659889942074
894,894,0.03,1312.0,2.25,1,500000.0,,3179.0,0.6358,1312.0,0.1701490174677928,0.0087878192800458,0.0100736737298766,-0.0002111137526208,-2.251540716228643e-05,4556177734065.934,7.71088790006293,4.902582526860011,35132175760145.15,0.0002613564379749,0.0001672566332533
895,895,0.03,1313.0,2.25,1,500000.0,,3076.0,0.6152000000000001,1313.0,0.1642556330580191,0.0081788260713986,0.0092608437596578,-9.267148381760665e-05,-8.379160180963949e-06,4405914284915.086,7.9936375730640306,4.917685834948992,35219281971596.77,0.0002529294968706,0.0001618404729137
896,896,0.03,1314.0,2.25,1,500000.0,,3113.0,0.6225999999999999,1314.0,0.174882555024169,0.0091426911689109,0.0094941139100386,-0.0001513203627529,4.030839731380173e-05,4456236797802.197,7.513613921173573,4.677976027322667,33482442840012.53,0.0002560038053961,0.0001637902037566
897,897,0.03,1315.0,2.25,1,500000.0,,3182.0,0.6364,1315.0,0.1699354874917844,0.0089910105350961,0.009315633134825,-9.984674163025254e-05,-8.885853880316595e-05,4552276008391.608,7.738230662760031,4.924609993780483,35226561793482.78,0.0002617393159981,0.0001674237180887
898,898,0.03,1316.0,2.25,1,500000.0,,3092.0,0.6184000000000001,1316.0,0.1600882172199362,0.0070414405884483,0.0093473505224212,-0.0002184187075993,1.9361957382273505e-05,4420862523876.124,8.220467582520586,5.08353715303073,36341557064303.81,0.0002543768139787,0.0001626912914533
899,899,0.03,1317.0,2.25,1,500000.0,,3053.0,0.6106,1317.0,0.1802324114478324,0.0086737515618563,0.009903154164291,-0.0002067206356137,-6.369910406853298e-05,4362478364235.7646,7.307231753824704,4.461795708885364,31877640428516.832,0.0002511897167808,0.0001606422024435
900,900,0.03,1318.0,2.25,1,500000.0,,3140.0,0.628,1318.0,0.187496002259877,0.0091839338015614,0.0095325724500723,-0.0004422042155874,5.953451800582873e-05,4484096291708.291,7.029483210917738,4.414515456456339,31520879598701.92,0.0002584168799211,0.0001652230091205
901,901,0.03,1319.0,2.25,1,500000.0,,3109.0,0.6217999999999999,1319.0,0.1667916415769923,0.0083225941569566,0.0098930024663027,-0.0002245544785747,-8.112781285435946e-05,4437155482317.682,7.90807013786203,4.917238011722609,35089336766767.246,0.0002558869588052,0.0001635948565218
902,902,0.03,1320.0,2.25,1,500000.0,,3174.0,0.6348,1320.0,0.1796913901248444,0.0094747477871274,0.0099120464061047,-0.0002452178562352,4.374262330969277e-05,4527196374425.574,7.345927921660028,4.663195044669786,33256458253730.87,0.000261277477468,0.0001670182385606
903,903,0.03,1321.0,2.25,1,500000.0,,3146.0,0.6292,1321.0,0.1722047091502645,0.0101864416799942,0.0095166018717481,-0.0002524049205766,-4.726875996035779e-05,4484556057142.857,7.671102645905608,4.826657784803809,34401489835660.6,0.0002590031642539,0.0001658636882394
904,904,0.03,1322.0,2.25,1,500000.0,,3059.0,0.6118,1322.0,0.1760032432600837,0.0082087130733847,0.0093974489543196,-0.0001037677771029,2.384667955502136e-05,4357924669461.0776,7.511225222403728,4.5953675910666005,32733353694591.48,0.0002518986259035,0.0001615889484842
905,905,0.03,1323.0,2.25,1,500000.0,,3168.0,0.6335999999999999,1323.0,0.162019017316652,0.0076753494891519,0.0092627485337848,-7.15172662020356e-05,-3.5138234666900686e-05,4510552871856.287,8.165708087306271,5.173792644117253,36831858063939.41,0.0002608894407438,0.0001676735588479
906,906,0.03,1324.0,2.25,1,500000.0,,3130.0,0.626,1324.0,0.1579040367296329,0.00891518165904,0.0093184713596442,-0.000139139226511,-6.786218749069148e-06,4453825065868.264,8.384839472261147,5.248909509635478,37344608214838.32,0.0002578124793485,0.0001659868318103
907,907,0.03,1325.0,2.25,1,500000.0,,3186.0,0.6372,1325.0,0.1815095249999103,0.0101280446280186,0.009433475380978,-0.0001361102044484,-7.39777189889763e-06,4530839216766.467,7.299892388571092,4.6514914299975,33074638712312.938,0.0002624589631904,0.0001692885673578
908,908,0.03,1326.0,2.25,1,500000.0,,3056.0,0.6112000000000001,1326.0,0.1766175995201138,0.007654510239672,0.009452082570169,-0.0002868463215111,-5.742869666333949e-05,4343403132934.133,7.507745567841842,4.588734091064935,32609165620636.605,0.0002518096529544,0.0001627010868058
909,909,0.03,1327.0,2.25,1,500000.0,,3152.0,0.6304,1327.0,0.1771879923560391,0.0079832130955876,0.0088842807799369,-0.0002000731357948,9.791684560598556e-05,4477202720958.083,7.489220812060135,4.721204799922709,33530759797611.54,0.0002597624621163,0.0001681439550894
910,910,0.03,1328.0,2.25,1,500000.0,,3025.0,0.605,1328.0,0.1841235389281337,0.0095525481488067,0.0097164072289233,-0.0002113284107408,2.355966408010413e-05,4294271886227.544,7.212548747058023,4.363591991970104,30972645312536.973,0.0002493093557292,0.0001616892286634
911,911,0.03,1329.0,2.25,1,500000.0,,3096.0,0.6192,1329.0,0.1714393527599895,0.0090873014629799,0.0094121418990045,-0.0001529776817383,8.169461963901492e-06,4392467611976.048,7.752012467409183,4.800046119819766,34050463690729.363,0.0002552396693337,0.0001658135631012
912,912,0.03,1330.0,2.25,1,500000.0,,3186.0,0.6372,1330.0,0.1736822609832415,0.0084441654236545,0.0100631146792077,-0.0002681826278709,-1.9537729123623707e-05,4517484725748.503,7.657661712086592,4.879462042941577,34593369819300.312,0.0002626728665035,0.000170974367033
913,913,0.03,1331.0,2.25,1,500000.0,,3108.0,0.6216,1331.0,0.1731758631281081,0.0097130760399813,0.0091772648544036,-0.000197721818225,1.9733988513396456e-05,4404281662275.448,7.685828590416105,4.777511051802651,33850553920162.004,0.000256292522673,0.0001668116641874
914,914,0.03,1332.0,2.25,1,500000.0,,3129.0,0.6257999999999999,1332.0,0.1966170945875092,0.0096171657703453,0.0094223136256841,-0.000311502430054,5.9591370525248056e-05,4431405341916.167,6.774588968443744,4.239537776452095,30020949744047.94,0.0002580457230682,0.0001679616206952
915,915,0.03,1333.0,2.25,1,500000.0,,3193.0,0.6386000000000001,1333.0,0.1733068546220693,0.0088802489197016,0.0092372394773348,-0.000221540379327,3.754819605388152e-05,4519304006187.625,7.691559591840015,4.9118299553490345,34760496077233.44,0.0002633810357583,0.0001714184713712
916,916,0.03,1334.0,2.25,1,500000.0,,2964.0,0.5928,1334.0,0.1648541972622297,0.0094115805139285,0.0094664801429177,-0.0002098603377646,-5.561839565773846e-05,4192638344910.179,8.09199900368953,4.796937009387153,33926825309843.688,0.0002445086316252,0.0001591443325955
917,917,0.03,1335.0,2.25,1,500000.0,,3066.0,0.6132000000000001,1335.0,0.1811133988198889,0.0083199912272148,0.0088195315377941,-0.0002628466756919,-7.191135023583648e-06,4334287924550.8975,7.371072536315281,4.5199416792685305,31948350685140.09,0.000252958913492,0.0001646415627583
918,918,0.03,1336.0,2.25,1,500000.0,,3122.0,0.6244000000000001,1336.0,0.1829665590130389,0.0087984347604416,0.0092639490675525,-0.0002560541066045,-8.730766183935505e-06,4410773439920.159,7.301880776501847,4.559294356847754,32206941790457.94,0.0002576061670882,0.0001676697249908
919,919,0.03,1337.0,2.25,1,500000.0,,3089.0,0.6178,1337.0,0.1773895675680705,0.0089173724065592,0.0097748700412088,-0.0002017787362111,-2.243524077522792e-05,4361499677245.509,7.537083597021266,4.656410246239738,32872987675780.668,0.0002549377400748,0.0001659182501052
920,920,0.03,1338.0,2.25,1,500000.0,,3005.0,0.601,1338.0,0.1866142340959413,0.0098847001717489,0.0093813248700388,-0.0002633152663593,3.301882665350436e-05,4240317112774.451,7.169871079138116,4.309092518562007,30402527033255.977,0.0002480397755706,0.0001614266733354
921,921,0.03,1339.0,2.25,1,500000.0,,3179.0,0.6358,1339.0,0.1537119957201866,0.0084030766068452,0.0092234901052128,-0.0002665368432278,-2.1657219801029634e-05,4483117806986.028,8.711096318321706,5.53851503918894,39052871023038.47,0.0002624193015886,0.000170795330129
922,922,0.03,1340.0,2.25,1,500000.0,,3060.0,0.612,1340.0,0.1890944676529216,0.0088385050350183,0.009860170468161,-0.0002191994810813,3.577515669803309e-05,4312674215568.862,7.086405100225028,4.336879921337717,30561356556816.152,0.0002526586933721,0.0001644226364345
923,923,0.03,1341.0,2.25,1,500000.0,,3041.0,0.6082,1341.0,0.1896869204879294,0.0092585629133471,0.0096046425077821,-0.0002332127254856,9.176349883991518e-05,4283286133133.733,7.069543838608173,4.29969656264149,30280879091491.4,0.0002510966461682,0.0001634198336049
924,924,0.03,1342.0,2.25,1,500000.0,,3122.0,0.6244000000000001,1342.0,0.1919370357200023,0.010101381533807,0.0095029977812067,-0.0001584507701386,-8.199297053931536e-06,4394706668263.473,6.991876241944828,4.365727525470351,30727245144147.89,0.0002578299545981,0.0001677917162349
925,925,0.03,1343.0,2.25,1,500000.0,,3039.0,0.6078,1343.0,0.175991877476008,0.0100855220879527,0.0090826709393278,-0.0002656950966121,-4.24077286258977e-05,4275323432335.3296,7.631033995776784,4.638142462633129,32625138455091.984,0.0002509944494181,0.0001633513661764
926,926,0.03,1344.0,2.25,1,500000.0,,3022.0,0.6043999999999999,1344.0,0.1830480875560169,0.0081167405373118,0.0098004865308591,-0.0002466586707045,-2.073597273073223e-05,4248874093413.173,7.342332924339921,4.437706019471047,31196648147442.48,0.0002496457024134,0.0001624579827165
927,927,0.03,1345.0,2.25,1,500000.0,,3071.0,0.6142,1345.0,0.1696690184564886,0.0083946973986397,0.0097113179125419,-0.0002489026739565,-4.172204705351574e-05,4315192663473.053,7.927198567161649,4.868885359950684,34207389098910.043,0.0002537402449485,0.0001651129017047
928,928,0.03,1346.0,2.25,1,500000.0,,3167.0,0.6334000000000001,1346.0,0.1818119573481453,0.0088473319889156,0.0096530236861273,-0.0002527319135381,-4.595080215875108e-05,4447431374850.3,7.403253447310901,4.689220733526726,32925461657539.145,0.0002616817557848,0.0001702957956239
929,929,0.03,1347.0,2.25,1,500000.0,,3074.0,0.6148,1347.0,0.1678117934500278,0.0094590129330204,0.0094640506309235,-0.0001625691118731,-4.432706102780613e-05,4314254079041.916,8.026849438332945,4.934907034687095,34629867931183.223,0.0002540250385493,0.000165315839614
930,930,0.03,1348.0,2.25,1,500000.0,,3130.0,0.626,1348.0,0.1765025198310468,0.0084772982913358,0.0099294551535633,-0.0001016352184967,4.6164763415327245e-05,4390224215568.862,7.6372847327638365,4.7809402427101615,33529392374974.16,0.0002587090612164,0.0001683486954435
931,931,0.03,1349.0,2.25,1,500000.0,,3025.0,0.605,1349.0,0.1732267654433599,0.0097117285243496,0.0094095733156565,-0.0003510079864605,-9.800454951933905e-06,4240412395209.5806,7.787480165362111,4.711425500044077,33022127420650.246,0.0002500662560294,0.0001627217787755
932,932,0.03,1350.0,2.25,1,500000.0,,3045.0,0.609,1350.0,0.1900230472278963,0.0071458216771078,0.0097174475746575,-0.0002645078980156,6.017001023688901e-05,4265895485029.94,7.104401385485273,4.326580443760531,30306633794182.08,0.0002517370805587,0.0001638183547499
933,933,0.03,1351.0,2.25,1,500000.0,,3083.0,0.6165999999999999,1351.0,0.1583646683832285,0.0103828016939684,0.0093757665437447,-8.994488329320849e-05,5.25518227720422e-05,4316547068263.472,8.530943257688637,5.260179612690813,36824218108497.92,0.0002549428247844,0.000165978333585
934,934,0.03,1352.0,2.25,1,500000.0,,3077.0,0.6154,1352.0,0.1890928878929116,0.00917297598826,0.0094063716535173,-0.000240893249991,-4.294829291302566e-06,4305557263536.463,7.149925177332284,4.400063954130287,30784412281005.246,0.0002544539945942,0.0001657706302294
935,935,0.03,1353.0,2.25,1,500000.0,,3100.0,0.62,1353.0,0.1801346536240089,0.0093667328559588,0.0092559813742449,-0.0001593285492083,9.478980344808e-05,4335077162837.1626,7.511047834383311,4.656849657317653,32560971935812.617,0.0002563974835589,0.0001671241003635
936,936,0.03,1354.0,2.25,1,500000.0,,3058.0,0.6116,1354.0,0.1828539522880419,0.0075767177895314,0.0095241761458184,-0.0003394295257623,7.360827822621423e-07,4273716606593.4062,7.404816702387174,4.528785895179995,31646088109772.29,0.0002529366009924,0.0001649729481467
937,937,0.03,1355.0,2.25,1,500000.0,,3041.0,0.6082,1355.0,0.1815647488961076,0.0100649190817531,0.0098797357183722,-0.0002332810068528,-1.4177577136645047e-05,4247345560839.1606,7.462902398390883,4.538937238701335,31697525372781.44,0.0002515799469342,0.0001641686064521
938,938,0.03,1356.0,2.25,1,500000.0,,3015.0,0.603,1356.0,0.1822603897053341,0.0095111597039463,0.0095418320756824,-3.439401430186811e-05,-2.119103232354479e-05,4208441214785.214,7.439905084106789,4.486262765716394,31310403190045.062,0.0002494595211476,0.0001628770962145
939,939,0.03,1357.0,2.25,1,500000.0,,3127.0,0.6254,1357.0,0.1843829676188306,0.0089693515271206,0.0096569619054304,-0.0003296804295326,-2.127041190621008e-05,4362088152647.352,7.359681957203798,4.602745096035255,32103581472771.164,0.0002587388115333,0.0001690441584118
