,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
463,463,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,23554.5,5.888625,1000.0,0.0735113259902163,0.007319256999089,0.0065699725752748,-0.0005404231413086,-1.71009434121865e-09,44859529377695.42,13.668208656669776,80.51962956300213,613398320976908.2,0.0019594018571816,0.0010324473903776
464,464,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,23529.3,5.882325,1000.0,0.0754881981328707,0.0071459199168972,0.0065681662265103,-0.0005354382592807,-1.689765710465817e-06,44811535994676.55,13.284074235525,78.14323941820581,595294987259214.1,0.0019573055729557,0.0010313428169739
465,465,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,23562.0,5.8905,1000.0,0.0771045071095386,0.007429391482107,0.0065636871117169,-0.0005463506100667,-2.7151534758536688e-06,44873813122641.51,13.02858735430529,76.74806236360669,584666532217863.2,0.0019600257512965,0.0010327761324621
466,466,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,23514.2,5.87855,1000.0,0.0751427295008965,0.0074049051302,0.0065665227236473,-0.0005426360551327,-4.684180409633097e-06,44782778054851.76,13.373733513103549,78.63208651868804,599019023153040.8,0.0019560494661377,0.0010306809495773
467,467,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.0,23543.1,5.885775000000001,1000.0,0.0791883853431386,0.0072691334043548,0.0065679567256366,-0.0005457254016139,2.863113526039361e-06,44837818085377.36,12.666883724016031,74.56784736062073,568057660201706.2,0.001958453538127,0.0010319477024093
468,468,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,23572.9,5.893225,1000.0,0.0750092547611984,0.0071626554078719,0.0065649430106687,-0.0005602508138698,-3.1253765222703746e-07,44894572165296.49,13.362991856970202,78.76120962597608,600002682636320.1,0.0019609324774101,0.0010332539042915
469,469,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.0,23591.4,5.89785,1000.0,0.0777175767802986,0.0073216782661176,0.0065723589455171,-0.000556678295943,-6.4173628107411404e-06,44929805402830.18,12.91816634111714,76.18207886739586,580354871469291.1,0.0019624714162268,0.0010340648014331
470,470,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.0,23547.4,5.886850000000001,1000.0,0.0816244435767657,0.0074319484798315,0.006578093539325,-0.0005491695792625,-5.64545208136182e-06,44846007432479.79,12.318697739041422,72.50918891037429,552374805676673.7,0.0019588112374196,0.0010321361812044
471,471,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.0,23599.7,5.899925,1000.0,0.0766134554517975,0.0074914041102487,0.0065763625266717,-0.0005517718995512,3.2408811597970264e-06,44945612747237.19,13.107266281419978,77.30749593105097,588928295626746.5,0.0019631618590473,0.0010344286093398
472,472,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.0,23477.0,5.869249999999999,1000.0,0.0728463534612728,0.0075027539457729,0.0065742960603058,-0.0005564075751658,-4.328283024211263e-06,44711930679919.14,13.808664989948143,81.06047560652914,617518484678690.8,0.0019529549513279,0.0010290503888385
473,473,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.0,23467.1,5.8667750000000005,1000.0,0.0752005806525403,0.0072074458756594,0.0065685904731045,-0.0005437310363814,7.502262640862061e-06,44693076136590.3,13.341707362574777,78.272116338852,596276771293319.8,0.0019521314110963,0.001028616449287
474,474,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.0,22947.9,5.736974999999999,1000.0,0.0742241329263492,0.0078109600950957,0.006567961888847,-0.0005619534801868,3.590518119296506e-06,43704260086455.52,13.536661174312323,77.65216603776088,591553991570632.8,0.0019089413011704,0.0010058587305885
475,475,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.0,23518.6,5.87965,1000.0,0.077484866320492,0.0071619200130322,0.0064182187594813,-0.0005421012404949,-2.058434092854397e-06,44791157851886.79,12.97589529317855,76.28757992429952,581158578236413.8,0.0019564154840184,0.0010308738116001
476,476,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.0,23492.0,5.873,1000.0,0.0752004053691507,0.0073414443156206,0.006442691220021,-0.0005568107727715,-4.168404434958438e-06,44740498169811.33,13.363968254877827,78.46334216628563,597733529131275.6,0.0019542027395577,0.0010297078730073
477,477,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.0,23577.1,5.894274999999999,1000.0,0.0759324045722223,0.0073099154727936,0.0064118839883215,-0.0005492564351094,6.108730060104071e-06,44902571062466.31,13.206683115242903,77.83771735215801,592967520983571.8,0.0019612818581145,0.0010334379998587
478,478,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.0,23536.3,5.884075000000001,1000.0,0.0751751706186723,0.0070168944328463,0.0070924317916414,-0.0005466217060133,1.179934279761429e-06,44824867489959.56,13.406627473933792,78.8685242201746,600820204925666.8,0.0019578878741295,0.0010316496429194
479,479,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.0,23509.7,5.877425000000001,1000.0,0.0731959426900175,0.0071168961600205,0.0065667447184588,-0.0005387787910425,1.597745690573309e-06,44774207807884.1,13.715124649347086,80.6189152862744,614154679349179.8,0.0019556751296688,0.0010304837043266
480,480,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.0,23504.9,5.876225,1000.0,0.0764874725069489,0.0074724652716212,0.0065771598301134,-0.0005377400991862,-5.098434647653271e-06,44765066211118.586,13.113633826294182,77.06354051102112,587069843894520.8,0.0019552758374353,0.0010302733093926
481,481,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.0,23599.0,5.89975,1000.0,0.0766014150538694,0.0071338886325497,0.0065648961270907,-0.0005340369097717,3.7262592731287043e-07,44944279597708.89,13.101366021231811,77.29450026775808,588829294698809.9,0.0019631036289299,0.0010343979267453
482,482,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.0,23579.0,5.89475,1000.0,0.0777798209262754,0.0073522614552395,0.0065675235490884,-0.0005426995757394,-2.1430478768710867e-06,44906189611185.98,12.90248210949162,76.04248714758475,579291462124028.2,0.0019614399112902,0.0010335212811868
483,483,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.0,23565.4,5.89135,1000.0,0.0765864428142435,0.0074830229601952,0.0065606172296884,-0.0005502853914245,-8.92590818541842e-08,44880288420350.4,13.19372264950074,77.71162111101367,592006920158416.1,0.0019603085832953,0.001032925162207
484,484,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.0,23477.9,5.869475,1000.0,0.0753678107251516,0.0074205370411828,0.0065726899543452,-0.0005438423969593,2.403355516404297e-06,44713644729312.67,13.31782368098801,78.15822466384381,595409144820092.8,0.0019530298186217,0.0010290898378886
485,485,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1.0,23472.0,5.867999999999999,1000.0,0.0727837632451723,0.0075593582635869,0.0065653958690364,-0.0005422525665629,7.641115001717182e-07,44702408183288.4,13.783030387532293,80.88592852514243,616188785483164.2,0.001952539021918,0.0010288312274488
486,486,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1.0,23449.6,5.862399999999999,1000.0,0.0774988742049458,0.0073158569152313,0.0065730104270671,-0.0005323853625988,-2.752155239508913e-06,44659747398382.75,12.948703363035794,75.90084372576158,578212422918367.2,0.0019506756581616,0.0010278493844233
487,487,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1.0,23517.1,5.879275,1000.0,0.0761431966439317,0.0069464295981975,0.0065715582771518,-0.0005348827385069,3.240655957425149e-06,44788301102897.58,13.1946642251258,77.58416763488242,591035979920788.8,0.0019562907051955,0.0010308080631832
488,488,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1.0,23448.0,5.862,1000.0,0.0733488414087332,0.0074321119015398,0.0065917270019481,-0.0005529620984972,-2.475874746245343e-06,44656700199460.92,13.707445617723232,80.350640967097,612110966308797.8,0.0019505425607504,0.0010277792527787
489,489,0.02,1000.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1.0,23609.7,5.902425,1000.0,0.0763242710344229,0.007291531818223,0.0066759358423424,-0.0005379235044476,-9.657190206769065e-07,44964657740498.65,13.155202449491592,77.63750906710347,591442334807671.2,0.0019639937178671,0.0010348669321191
490,490,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27476.4,6.869099999999999,1250.0,0.1043606318635283,0.0073196561116372,0.0065659852044002,-0.0005196037164527,-5.267726421355613e-07,51001922650000.0,12.0231837340617,82.60345536408606,613316888835778.4,0.0027878848851627,0.0017704513317804
491,491,0.02,1250.0,5,1,400000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1.25,27384.0,6.845999999999999,1250.0,0.1030569632955802,0.0091353833260487,0.0065129521882875,-0.0004907265257304,-1.0117219123656093e-05,50830409000000.0,12.161697749336277,83.26360450388906,618218386173959.0,0.0027785095462031,0.0017644975058404
492,492,0.02,1250.0,5,1,400000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27332.1,6.833024999999999,1250.0,0.1044312620538448,0.0073890529778228,0.0065650262489942,-0.000524485379176,-2.3323748768495213e-06,50734071787500.0,11.985917266836532,81.90221377009775,608110286874014.2,0.0027732435278914,0.0017611533114001
493,493,0.02,1250.0,5,1,400000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27451.0,6.862750000000001,1250.0,0.1034585178686938,0.0089612167825709,0.0065652339005792,-0.0005158558128481,7.796593523796796e-07,50954774958333.34,12.168207480767853,83.47967408173875,619822666777896.8,0.0027853076815959,0.0017688146740004
494,494,0.02,1250.0,5,1,400000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27407.0,6.851749999999998,1250.0,0.1051911073295968,0.0108200300034394,0.0065677679160146,-0.0004898758737846,7.402068540735853e-06,50873101791666.67,11.911095893608604,81.61860214489437,606004517825483.0,0.0027808432344723,0.0017659795187909
495,495,0.02,1250.0,5,1,400000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27087.2,6.771800000000001,1250.0,0.1030236695248504,0.0226788571906481,0.006573439770468,-0.0003818253780873,2.200831458619813e-06,50279486366666.67,12.156385777404122,82.32204679939278,611227477144358.0,0.0027483948210602,0.0017453730952454
496,496,0.02,1250.0,5,1,400000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27446.1,6.861525,1250.0,0.107186840707186,0.0071116593776994,0.0065617484842403,-0.0005116382590211,1.8269191345717944e-06,50945679537500.0,11.696944507408348,80.25509634255468,595880714494078.1,0.0027848105045299,0.0017684989408066
497,497,0.02,1250.0,5,1,400000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27421.7,6.855424999999999,1250.0,0.1044110212226769,0.0074554837303669,0.0065660664921273,-0.0005179311524103,-5.695950883815349e-06,50900388054166.67,12.003352633156585,82.27814630290919,610901523274717.0,0.0027823347656704,0.0017669267183722
498,498,0.02,1250.0,5,1,400000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27420.9,6.855225,1250.0,0.1051122178581408,0.0073144189324812,0.0065660293014387,-0.0005132961173737,-3.636100170393176e-06,50898903087499.984,11.934000040448057,81.82033853095662,607502376869264.4,0.0027822535939045,0.0017668751700957
499,499,0.02,1250.0,5,1,400000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27475.1,6.868775000000001,1250.0,0.102548224870884,0.0072149619228125,0.0065704372413375,-0.0005217511911742,4.241073499574246e-06,50999509579166.66,12.251877689162685,84.16681161127936,624924548411814.0,0.0027877529810432,0.001770367565831
500,500,0.02,1250.0,5,1,400000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27453.1,6.863275,1250.0,0.1047848031048033,0.0072981139775007,0.0065709865252754,-0.0005137807499529,-3.815179600158148e-06,50958672995833.33,11.963812955562762,82.10402545822214,609608705023056.4,0.0027855207574813,0.0017689499882263
501,501,0.02,1250.0,5,1,400000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27369.3,6.842325000000001,1250.0,0.1053173930576576,0.0072583856741043,0.0065722840125079,-0.0005215907395181,-6.085930191787159e-07,50803122737500.0,11.931376159416567,81.6537864545508,606265755460630.6,0.002777018015005,0.0017635503062591
502,502,0.02,1250.0,5,1,400000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27432.2,6.85805,1250.0,0.1074283995397763,0.0073496924966274,0.0065689647639982,-0.000538579510833,-2.4750127845339306e-07,50919878241666.66,11.698331746095878,80.20505348258718,595509154599296.0,0.0027834001450976,0.0017676032895017
503,503,0.02,1250.0,5,1,400000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27372.9,6.843225,1250.0,0.3293270867297451,0.0073450081887751,0.006567771459239,-0.0005239908877805,3.269360797999719e-06,50809805087500.01,3.80570076848524,26.03668778703987,193318067370806.5,0.0027773832879515,0.0017637822735035
504,504,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27454.7,6.863675000000001,1250.0,0.1029218966722509,0.0073620391036021,0.0065747055313468,-0.000517386519373,4.9927545538555385e-06,50961642929166.67,12.182967461067108,83.61972425828921,620862515997087.8,0.0027856831010131,0.0017690530847793
505,505,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27483.0,6.870750000000001,1250.0,0.1047386367877833,0.0073646336867865,0.0065744018035927,-0.000510337816018,5.3614028437787285e-06,51014173625000.0,11.957617472540438,82.14080294969008,609881771767623.8,0.0027885545522313,0.0017708766050618
506,506,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27446.5,6.861624999999999,1250.0,0.1021087096218479,0.0073582268048066,0.0065610288887676,-0.0005168058538428,1.4871278147696942e-06,50946422020833.33,12.267021866881665,84.16677748672245,624924295042666.5,0.0027848510904128,0.0017685247149449
507,507,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27467.1,6.866775,1250.0,0.1045638161494934,0.0072840757718747,0.0065652759871523,-0.0005149303782642,5.2519270158640703e-08,50984659912500.0,11.981955374785626,82.27969172155575,610912997750597.8,0.0027869412633843,0.0017698520830656
508,508,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27390.3,6.847575000000001,1250.0,0.1051024130502127,0.0072944442330465,0.006567475624272,-0.0005080230937094,4.294762374954743e-06,50842103112500.01,11.932136858134168,81.71189159553003,606697176448211.2,0.0027791487738595,0.0017649034485182
509,509,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27452.7,6.863175000000001,1250.0,0.1038449630778131,0.0072566364947334,0.0065781153853225,-0.0005297878509111,1.5914056880244204e-06,50957930512500.01,12.061995287757366,82.7849227553568,614664253971398.2,0.0027854801715984,0.001768924214088
510,510,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27402.8,6.850700000000001,1250.0,0.107557604982162,0.0071953128940288,0.0065699634314163,-0.0005261252485469,1.1655895749011949e-08,50865305716666.67,11.642706775567714,79.77288728922761,592300392641300.1,0.0027804170827014,0.001765708890339
511,511,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,22777.5,5.694374999999999,1250.0,1.0039802767844097,0.0074276524996755,0.0065625183280802,-0.000514063866584,1.4820326111940394e-06,42279785312500.01,1.2465353133824262,7.098131657748017,52702444536836.08,0.0023111123717733,0.0014676760860093
512,512,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27506.5,6.8766250000000015,1250.0,0.1023422310331852,0.007177217248884,0.0065620675530068,-0.000522031948233,2.4272975455288733e-06,51057794520833.336,12.242339354610976,84.198671942139,625161106058391.9,0.0027909389728541,0.0017723908356851
513,513,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27493.8,6.87345,1250.0,0.1051797257168572,0.0072501365603598,0.0065661402762568,-0.0005177002120749,-2.072749490246544e-06,51034220675000.0,11.918020065822091,81.91914576942804,608236004147041.8,0.0027896503710707,0.0017715725067951
514,514,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27393.0,6.848250000000002,1250.0,0.1031783283204503,0.0072091037415614,0.0065738343376648,-0.0005246663558629,-3.3924500205957205e-06,50847114875000.0,12.14912567346308,83.20918416378234,617814324218723.2,0.0027794227285693,0.0017650774239515
515,515,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.25,27415.5,6.853875,1250.0,0.1049765646584318,0.0072595012826202,0.0065676223262315,-0.0005261429872235,1.894909774302665e-06,50888879562500.0,11.93088331229068,81.77159276154322,607140447655664.9,0.0027817056844848,0.0017665272192291
516,516,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1.25,27372.1,6.843025,1250.0,0.1084009292721247,0.0072554997281836,0.0065690442588362,-0.0005215710960464,-7.834275361804876e-06,50808320120833.336,11.567002554006631,79.15859765126413,587739394461027.5,0.0027773021161856,0.001763730725227
517,517,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.25,27386.5,6.846624999999999,1250.0,0.1038455946954854,0.0071771052588781,0.006575214423659,-0.0005135104272667,-2.8957929392560244e-06,50835049520833.33,12.07399457573406,82.66196496837877,613751312896050.9,0.0027787632079715,0.0017646585942046
518,518,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1.25,27348.6,6.837149999999999,1250.0,0.1059087388630814,0.0073849053146214,0.0065717629679643,-0.0005180843240966,-1.965226651857922e-06,50764699225000.0,11.840969642894205,80.96767817694547,601171515850790.6,0.0027749176955628,0.0017622164946037
519,519,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1.25,27422.4,6.8556,1250.0,0.113144923977552,0.0071611184292508,0.0065683153285382,-0.0005217996272829,9.206691186620569e-06,50901687399999.984,11.082253352147074,75.98464046518407,564173291347247.4,0.0027824057909656,0.0017669718231142
520,520,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1.25,27407.5,6.851875,1250.0,0.1057098488229939,0.0072591129981428,0.0065708826248101,-0.0005264631438197,-7.44271603313081e-06,50874029895833.336,11.85999411652196,81.26202226627849,603356971656740.1,0.002780893966826,0.0017660117364637
521,521,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1.25,27440.8,6.860200000000001,1250.0,0.1030796964722412,0.0072771250215208,0.0065590258543807,-0.000502589735852,5.072810284444335e-06,50935841633333.336,12.180710620241337,83.56074100664142,620424575184144.8,0.0027842727415809,0.0017681574334745
522,522,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1.25,27481.1,6.870275000000001,1250.0,0.1058008937323165,0.0071101430542728,0.0065692771744789,-0.0005151054062303,-2.854649851939552e-07,51010646829166.67,11.843030055977833,81.36580100290388,604127511479727.6,0.0027883617692873,0.001770754177905
523,523,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1.25,26711.0,6.6777500000000005,1250.0,0.1081679104175009,0.0078004888160641,0.0065718506248491,-0.0005391089651653,5.2834432902487314e-06,49581180791666.66,11.591984991535863,77.39928643191836,574676801875921.8,0.0027102237981534,0.0017211325182042
524,524,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1.25,27416.8,6.8542000000000005,1250.0,0.1042251128797033,0.0072748295555463,0.0064055887148138,-0.0005124683025013,5.4182654443706335e-06,50891292633333.336,12.01330986005793,82.33963089255799,611358036105427.8,0.0027818375886044,0.0017666109851784
525,525,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1.25,27449.6,6.862399999999999,1250.0,0.099727835551539,0.0071484663054129,0.0065052089370291,-0.0005212096800047,2.069027740174971e-07,50952176266666.66,12.55678389880571,86.15984864679442,639722516227674.2,0.0027851656310056,0.0017687244645164
526,526,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1.25,27459.1,6.864775,1250.0,0.1055329127074855,0.0071841675728214,0.0063181649581775,-0.0005247886555849,6.419781032656257e-06,50969810245833.33,11.876797543930298,81.53583186278226,605389962275847.9,0.0027861295457255,0.0017693366003003
527,527,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1.25,27513.8,6.878450000000001,1250.0,0.1022920326399798,0.0073353981695561,0.0069323468159748,-0.0005044377384736,-5.489277567959503e-06,51071344841666.67,12.291385872905291,84.55632596492923,627816627568605.4,0.0027916796652178,0.0017728612137084
528,528,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1.25,27500.0,6.875,1250.0,0.1024222448223098,0.0071013929999777,0.006564225034744,-0.0005344526553025,2.9866870965497688e-06,51045729166666.66,12.2282265487836,84.06243896931494,624149598940668.6,0.0027902794522563,0.0017719720059382
529,529,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1.25,27438.4,6.8596,1250.0,0.1058994634767031,0.0070733239331648,0.0065672979089473,-0.0005160039180046,7.559236154109187e-07,50931386733333.336,11.831673808558318,81.15768346473166,602582273445055.1,0.0027840292262832,0.0017680027886449
530,530,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1.25,27449.3,6.862325000000001,1250.0,0.1040797946404381,0.0073164440146767,0.0065676302339846,-0.0005202890147621,4.2561689392284724e-07,50951619404166.67,12.067062762838695,82.81603409098956,614895250453249.1,0.0027851351915934,0.0017687051339127
531,531,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1.25,27530.2,6.882549999999999,1250.0,0.1061598973073613,0.0072179248182031,0.0065626445278552,-0.0005294127481886,-2.482090203746283e-06,51101786658333.336,11.808872942132384,81.27414771066302,603447001060387.9,0.0027933436864184,0.0017739179533775
532,532,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1.25,27472.1,6.868024999999999,1250.0,0.1015527955079732,0.0071239803171176,0.0065703826616379,-0.0005226190988519,4.3715467608551964e-06,50993940954166.66,12.338844053389062,84.73876114887415,629171178403532.4,0.0027874485869211,0.001770174259794
533,533,0.02,1250.0,5,1,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1.25,27476.4,6.8691,1250.0,0.1046356224502687,0.0073205354390567,0.0065687394767896,-0.000515346060401,2.181195888613688e-06,51001922649999.99,12.017955031790102,82.56719728063109,613047678609139.2,0.0027878848851627,0.0017704513317804
