,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
54,54,0.03,750.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15669.13,7.834565000000001,750.0,0.0772836022211356,0.023089234685468,0.0096393103517051,-0.000149436390799,-1.3085409707513729e-06,88611002579352.16,9.719942572695729,76.15045357235408,861281773515020.5,0.0028949246470424,0.0016366618935886
55,55,0.03,750.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15994.6,7.997300000000001,750.0,0.0767118403940025,0.0071649135151231,0.0096352675510123,-0.0002497404597808,-5.536849660984697e-07,90451578476642.05,9.792995008012497,78.31462485747043,885759123224621.5,0.0029550563279254,0.0016706576767945
56,56,0.03,750.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15997.35,7.998674999999995,750.0,0.0774499377523488,0.0071773640523811,0.0096498707453388,-0.0002518007574841,2.8327945248482275e-06,90467130090362.34,9.7011747539791,77.59733180895219,877646349104757.2,0.002955564399706,0.0016709449180267
57,57,0.03,750.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16001.13,8.000565,750.0,0.0770066311822858,0.007162249019779,0.0096353962885211,-0.0002527455317216,4.512942710283919e-06,90488506490312.48,9.762017522369533,78.10185162750864,883352601710158.8,0.0029562627674625,0.0016713397441566
58,58,0.03,750.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15994.36,7.997180000000001,750.0,0.0772856913908299,0.0071196381455932,0.0096396580002183,-0.0002503172696327,2.813996965621502e-06,90450221244899.2,9.720560308897204,77.73407237259441,879192921050691.4,0.0029550119871154,0.0016706326084688
59,59,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16022.29,8.011145,750.0,0.0771248281841667,0.0071418620632498,0.0096371145777637,-0.0002537407585957,3.0504349377096413e-06,90608169088974.86,9.744831714384748,78.0630433161129,882913669442548.6,0.0029601721488724,0.0016735499348736
60,60,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15990.34,7.995170000000002,750.0,0.0776536448983017,0.0071853016194794,0.0096461323972855,-0.0002502759534823,6.093302596350491e-06,90427487613206.23,9.674691895875874,77.35117421225502,874862241571554.8,0.0029542692785489,0.0016702127140132
61,61,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15994.59,7.997294999999998,750.0,0.0776273941236536,0.0071285238452951,0.0096393708911552,-0.0002491794577671,2.2158817246426757e-06,90451521925319.44,9.67986364981885,77.41444373345948,875577836592675.4,0.0029550544803916,0.001670656632281
62,62,0.03,750.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15520.8,7.760400000000001,750.0,0.3769891726563139,0.0070815167289698,0.0096498861561354,-0.0002528481260372,-6.31438439685012e-07,87772176810940.36,1.991944084467824,15.458193984503335,174836263025828.6,0.0028675201789644,0.0016211686237851
63,63,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16011.44,8.005720000000002,750.0,0.07732116673728,0.0071172127139939,0.0096436513892477,-0.0002535923413062,5.775821770895285e-06,90546810903932.94,9.716248844098098,77.78517894452094,879770949898087.9,0.0029581675747563,0.0016724166376487
64,64,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16016.31,8.008155000000002,750.0,0.07704430213666,0.007169003260349,0.0096469540334412,-0.0002554406078298,5.215227364915141e-06,90574351398048.52,9.749572014798591,78.07652783217962,883066182886239.6,0.0029590673236914,0.0016729253157579
65,65,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15986.11,7.993055000000002,750.0,0.077531591091315,0.0071861316873596,0.0096527370282431,-0.000249763947554,-1.2378866255638937e-06,90403566403738.28,9.691250083032656,77.45802145461329,876070712146272.0,0.0029534877717737,0.0016697708847725
66,66,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15999.59,7.999795000000001,750.0,0.0774024814010237,0.0070793124243847,0.0096407224857811,-0.0002498252361994,1.5631065486425513e-06,90479797586629.06,9.710448714858698,77.68424291394727,878629336692311.5,0.0029559782472654,0.0016711788890666
67,67,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,15993.11,7.996554999999998,750.0,0.076959961699531,0.0071526811890352,0.0096425893813275,-0.000254201012956,-1.6435445682236475e-06,90443152329571.78,9.767254591484592,78.10515063643665,883389914373801.5,0.002954781045397,0.0016705020442724
68,68,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16034.99,8.017495000000002,750.0,0.0781204325039595,0.0072614418259663,0.0096527253671686,-0.0002498067300875,1.3796907751133154e-06,90679989268701.34,9.614464323774612,77.08119170117718,871808667954448.8,0.0029625185167319,0.0016748764671091
69,69,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,16010.31,8.005155,750.0,0.0781716485031881,0.007175249332434,0.0096377663224483,-0.0002546227929412,1.0531058976369754e-06,90540420604476.94,9.61296705214112,76.95471942827449,870378233092986.5,0.0029579588034428,0.0016722986076151
70,70,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,13134.06,6.567029999999999,750.0,0.6168447136497491,0.0071748751609269,0.0096361024279875,-0.0002511408120676,1.8051099372944516e-06,74274846436105.02,1.218002961830851,7.998712222650085,90467551088381.12,0.0024265619092913,0.0013718703916622
71,71,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,16002.43,8.001215000000002,750.0,0.0766568839989577,0.0071143377201455,0.0096355588707927,-0.0002525700224363,2.2205905252262787e-06,90495858162252.92,9.802230772158836,78.42782438909094,887039439871226.8,0.0029565029468497,0.0016714755309209
72,72,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,15991.05,7.9955249999999936,750.0,0.0771033358394902,0.0071722004297795,0.0096406831593055,-0.0002510478883046,5.3691118132245215e-08,90431502757112.2,9.74046716679959,77.88214147255633,880867621739070.5,0.002954400453445,0.0016702868744767
73,73,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,16010.61,8.005305000000003,750.0,0.0769283270831442,0.0070840067861187,0.0096400386787957,-0.000250431210832,1.0192276528015094e-06,90542117144155.52,9.767245075055804,78.19100051353769,884360899193154.2,0.0029580142294553,0.0016723299430223
74,74,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,15994.2,7.997099999999998,750.0,0.0765867463605172,0.0071939743899252,0.0096467518643688,-0.0002486191853965,3.0955215180531943e-06,90449316423737.3,9.813696222225143,78.47672404201036,887592507880869.9,0.0029549824265755,0.0016706158962517
75,75,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,15982.83,7.991415000000002,750.0,0.0772426571557355,0.0072123630378862,0.0096556754648228,-0.0002527644081192,1.8176178311351523e-06,90385017569919.2,9.727673919225571,77.73711365715465,879227318783560.4,0.0029528817807045,0.0016694282843211
76,76,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,16000.78,8.00039,750.0,0.0776273038726048,0.0071238855645913,0.0096592883234658,-0.0002490294556891,7.97042931814336e-06,90486527194020.72,9.680534932782322,77.44733871322578,875949887515337.9,0.0029561981037814,0.0016713031861816
77,77,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,16013.27,8.006635,750.0,0.0778106356867874,0.0071534955359385,0.009648561544974,-0.0002508766135907,2.829201723374092e-07,90557159795972.23,9.657612089135707,77.32525087460407,874569041765381.0,0.0029585056734321,0.0016726077836322
78,78,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,15986.91,7.993454999999998,750.0,0.0781775221857196,0.0071951425195225,0.0096381709567041,-0.0002489192498736,2.049865398347669e-06,90408090509547.8,9.620860775700049,76.90362239302834,869800312107967.6,0.0029536355744735,0.0016698544458582
79,79,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,16023.1,8.011550000000002,750.0,0.0771170228200173,0.0071874343307296,0.0096382482064104,-0.0002519248311925,5.559343494673049e-06,90612749746106.98,9.739056467405227,78.02263586255313,882456650454052.1,0.002960321799106,0.0016736345404728
80,80,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,16012.88,8.006439999999998,750.0,0.0771828391884116,0.0071215614785858,0.0096371242839758,-0.0002448077476775,3.2597244540032766e-06,90554954294390.1,9.737782324078603,77.96941721620941,881854733486303.2,0.002958433619616,0.0016725670476029
81,81,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,15996.9,7.9984499999999965,750.0,0.076830098036313,0.0071706100071643,0.0096368533335418,-0.0002515788068393,2.2969229074043198e-07,90464585280844.44,9.778342836981716,78.20650956141526,884536310627162.8,0.0029554812606873,0.001670897914916
82,82,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,15480.65,7.740325,750.0,0.0776580026178453,0.007577722470696,0.0096405848176798,-0.0002633245887693,-1.744886407360408e-07,87545123250623.84,9.671577839193723,74.86136868978545,846701882499464.1,0.0028601023309678,0.0016169749017962
83,83,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,15977.63,7.9888150000000016,750.0,0.0765775961330075,0.0072285048101713,0.0097353969768754,-0.0002526494686284,1.808695203959605e-06,90355610882157.14,9.807891632413044,78.35170303222908,886178487189204.0,0.0029519210631557,0.001668885137264
84,84,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,15973.73,7.986864999999998,750.0,0.0769984413884208,0.0071156994150245,0.0096714043533511,-0.0002477223647925,1.923451541985257e-06,90333555866335.6,9.754642862700488,77.90896135627624,881170961718441.5,0.0029512005249941,0.0016684777769712
85,85,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,16013.98,8.006989999999996,750.0,0.076685724947664,0.0071986700507344,0.009576204815091,-0.0002543232935211,3.059533505750093e-06,90561174939878.22,9.796873436034144,78.44613096669828,887246492106492.0,0.0029586368483282,0.0016726819440958
86,86,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,15991.82,7.995910000000004,750.0,0.0776302926169046,0.0072276779231403,0.0095386472511914,-0.0002518767256429,4.665115696623071e-06,90435857208953.84,9.672941427121732,77.34458219129819,874787684070786.2,0.0029545427135435,0.0016703673020217
87,87,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,16003.69,8.001845000000001,750.0,0.0770122082063585,0.0071335967531588,0.0096443859857545,-0.0002533690035991,1.917624257134179e-06,90502983628902.95,9.755000769558514,78.06169860649217,882898460421030.1,0.0029567357361019,0.0016716071396309
88,88,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,16005.19,8.002594999999996,750.0,0.0771272004378613,0.0071378364405575,0.0096390350093557,-0.0002441106427219,2.424110790120727e-06,90511466327295.86,9.738338544068382,77.93689671134831,881486917973874.2,0.0029570128661641,0.0016717638166666
89,89,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,15992.01,7.996005000000001,750.0,0.0770587214471061,0.0071680176752866,0.0096545124060302,-0.000245510904656,-2.9070472679192284e-06,90436931684083.64,9.752289970245318,77.97719878709742,881942745111456.8,0.0029545778166847,0.0016703871477796
90,90,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,16007.45,8.003724999999998,750.0,0.0774117193816835,0.0071520817203474,0.0096384237406359,-0.0002492593771581,2.604851740843329e-07,90524246926207.8,9.703623387112668,77.6601948129198,878357346308394.9,0.002957430408791,0.0016719998767337
91,91,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,16009.61,8.004805,750.0,0.076671280681927,0.0072283740105597,0.0096387340259315,-0.0002544037349315,2.0965573840568024e-06,90536462011893.56,9.799720434903652,78.44304933139989,887211637996101.8,0.0029578294760805,0.0016722254916651
92,92,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,15985.12,7.99256,750.0,0.0766826600483727,0.007217779251157,0.0096505261429077,-0.0002517537654033,1.20525579156385e-06,90397967822798.98,9.79818903085389,78.31620293601154,885776971710361.2,0.0029533048659326,0.0016696674779289
93,93,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,15988.58,7.994290000000001,750.0,0.0774656787254048,0.0073163685617755,0.0096475252209739,-0.0002509512983885,4.417503514033546e-06,90417534580425.28,9.698600339834456,77.53544224063693,876946361715844.0,0.0029539441126093,0.0016700288796246
94,94,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,16027.3,8.013649999999998,750.0,0.077149470143903,0.0072073445848333,0.0096355224057695,-0.0002468726467788,2.2808517416179146e-06,90636501301607.1,9.738143363056624,78.04017110541919,882654978689357.6,0.00296109776328,0.0016740732361728
95,95,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,16005.61,8.002805000000002,750.0,0.0770036190444056,0.007166363761559,0.0096410318349962,-0.0002547032907191,2.4152540450477257e-06,90513841482845.9,9.761770413387652,78.12481925546655,883612371657847.9,0.0029570904625815,0.0016718076862366
96,96,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,15973.27,7.986635,750.0,0.0776659456956372,0.0072408247149307,0.0096458899647417,-0.0002476502817322,-1.4774776793889206e-07,90330954505495.08,9.67243142950134,77.25777158957756,873805833201851.2,0.0029511155384417,0.0016684297293469
97,97,0.03,750.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,16001.31,8.000654999999998,750.0,0.0774636698451706,0.0071379259805249,0.009725422727512,-0.0002522631550341,3.252948748728647e-07,90489524414119.58,9.699068696238262,77.5979677353443,877653541600469.5,0.00295629602307,0.0016713585454009
98,98,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19112.93,9.556464999999998,1000.0,0.1181532800189358,0.0071356178078289,0.0096424899388079,-0.00022939975191,1.390066619084714e-06,72801124611334.2,8.476140480083146,81.0019606115777,617072717604872.9,0.00317985187868,0.0016755265194312
99,99,0.03,1000.0,2.25,1,200000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,19097.97,9.548985,1000.0,0.1200830927108609,0.0090788821745911,0.0096637103557782,-0.0002247334591063,3.614762433506605e-06,72744141991495.95,8.343787543262735,79.67551977603729,606967894895038.4,0.003177362957091,0.0016742150576757
100,100,0.03,1000.0,2.25,1,200000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19091.75,9.545875000000002,1000.0,0.119350474589188,0.0074414951794368,0.0096366915376086,-0.0002300494318211,3.098878919798665e-07,72720450019878.69,8.391157166181701,80.10136697476288,610211997707094.4,0.0031763281247191,0.0016736697841383
101,101,0.03,1000.0,2.25,1,200000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19074.84,9.537420000000004,1000.0,0.1186311643678561,0.0089065250652915,0.0096450135848348,-0.0002265534782162,-8.964457663631795e-09,72656039852668.4,8.445034079644763,80.5444494854136,613587399078938.8,0.0031735147781904,0.0016721873764989
102,102,0.03,1000.0,2.25,1,200000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19049.41,9.524705,1000.0,0.1182903803393173,0.010623630222609,0.0096326949943212,-0.0002222078923012,2.917657525209608e-06,72559177016940.69,8.467552115981102,80.65207211158337,614407267955011.9,0.0031692839442328,0.0016699580668436
103,103,0.03,1000.0,2.25,1,200000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,18687.56,9.34378,1000.0,0.1189956624521869,0.0231869558436251,0.009636269480866,-0.0001282274940584,2.097851484561525e-06,71180890854609.19,8.417405990135386,78.65238205770966,599173634514603.0,0.0031090823214413,0.0016382366473095
104,104,0.03,1000.0,2.25,1,200000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19078.96,9.53948,1000.0,0.1184656832215546,0.0071414087335179,0.0096392489911709,-0.0002307944524668,5.205832273912931e-06,72671732927115.92,8.456313997543282,80.66997519528411,614543653598388.5,0.003174200229858,0.001672548554469
105,105,0.03,1000.0,2.25,1,200000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19095.61,9.547805000000006,1000.0,0.1188998612095224,0.0071207692784942,0.0096385988884728,-0.0002339898829005,3.782074071882253e-06,72735152754676.52,8.42368298751339,80.43305312385775,612738781896865.9,0.003176970319728,0.0016740081693239
106,106,0.03,1000.0,2.25,1,200000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19130.11,9.565055,1000.0,0.1184729563805126,0.0071101940284078,0.0096605756268428,-0.000232708685532,2.071922759497482e-06,72866563208180.62,8.453924870539787,80.85993294440286,615990751219159.4,0.0031827101455849,0.0016770325965007
107,107,0.03,1000.0,2.25,1,200000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19106.17,9.553085,1000.0,0.1188773685744672,0.0071330343972576,0.0096439099788666,-0.0002301290886496,2.265215729081784e-06,72775375780444.73,8.425819905771998,80.49152435692568,613184215592772.8,0.0031787272055555,0.0016749339070337
108,108,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19116.63,9.558315,1000.0,0.1188832764069513,0.0071763566491958,0.0096333919056512,-0.0002307490605079,3.507738011228086e-06,72815217906347.72,8.426156570713987,80.54001349738395,613553605734086.1,0.0031804674542066,0.0016758508782878
109,109,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19098.39,9.549195,1000.0,0.1183470618287822,0.0071209647908154,0.0096583565974529,-0.0002344011372861,4.83989229584929e-06,72745741770929.94,8.4614027466956,80.80013174191647,615535185819806.9,0.0031774328332319,0.0016742518767891
110,110,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19106.46,9.55323,1000.0,0.1189608938037758,0.0070859300267231,0.0096351064685148,-0.0002352016209949,6.343406790844605e-06,72776480390053.9,8.41909547731626,80.42657252022475,612689412675858.0,0.0031787754533671,0.0016749593297549
111,111,0.03,1000.0,2.25,1,200000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,17972.36,8.986179999999997,1000.0,0.5867801114752524,0.0071425756245622,0.0096423238011135,-0.0002325094283126,7.693871719119937e-07,68456695018490.58,1.707475065839294,15.343421761912738,116886145625319.28,0.002990093235852,0.001575538956966
112,112,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19101.48,9.55074,1000.0,0.1171593259727842,0.0071352157504016,0.0096557860350468,-0.0002353045085712,1.2764654284806915e-06,72757511576765.48,8.548161447417764,81.64177524208544,621946823735513.9,0.0031779469219825,0.0016745227602667
113,113,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19092.78,9.54639,1000.0,0.1190165437912196,0.0071154875255148,0.0096324950166064,-0.0002245793585737,4.846446168972472e-06,72724373288490.55,8.41589225772416,80.34081592954126,612036119199180.8,0.003176499487636,0.0016737600786308
114,114,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19104.64,9.552319999999996,1000.0,0.118625662906121,0.0071683529059687,0.0096324309553709,-0.0002367859964017,-1.7772404923982186e-06,72769548012506.75,8.443435987049133,80.65578096641333,614435522001109.8,0.0031784726567567,0.0016747997802632
115,115,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19114.12,9.557060000000003,1000.0,0.1186622696788287,0.0071612748294001,0.0096362912695582,-0.0002344415960048,2.362687133934045e-07,72805657319730.48,8.438383503376867,80.64730097088199,614370921418008.8,0.0031800498610791,0.0016756308402527
116,116,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19112.5,9.556250000000002,1000.0,0.1180313867184497,0.0070950411254892,0.0096386135887142,-0.0002330588682305,4.183086855304121e-06,72799486741913.77,8.483666932011433,81.07552019565306,617633094318085.5,0.0031797803388214,0.0016754888236722
117,117,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19096.27,9.548135000000002,1000.0,0.1194739231146127,0.0072261422243512,0.009656093509581,-0.0002293046169432,5.5744992451959165e-06,72737666693787.05,8.38853959426967,80.09344432538293,610151642985472.4,0.0031770801250923,0.0016740660279307
118,118,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,19112.21,9.556105000000004,1000.0,0.1199666019367248,0.0070753314622134,0.0096554653069179,-0.0002352244315602,6.706488071398737e-06,72798382132304.56,8.34938960551798,79.78717155486355,607818457845189.0,0.0031797320910099,0.001675463400951
119,119,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,14426.85,7.213425000000001,1000.0,0.9355610383620672,0.0071285673494559,0.0096535645992396,-0.0002360288803638,8.47742178753172e-06,54951852206805.92,1.0703066243603447,7.720583695395472,58815385781324.05,0.0024002204829889,0.0012647233975563
120,120,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,19110.77,9.555385,1000.0,0.1196345248443458,0.0071806243083781,0.0096476153763512,-0.0002311395973347,3.041256676633663e-06,72792897174245.28,8.373187277330711,80.00829684832345,609502989734741.2,0.0031794925156698,0.0016753371639906
121,121,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,19086.74,9.543370000000005,1000.0,0.1178715219105765,0.0071609972766692,0.0096379970395852,-0.0002301123966642,6.149627377124936e-06,72701366936630.7,8.497801704198833,81.09536334261479,617784259358154.6,0.0031754946021817,0.0016732305847135
122,122,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,19119.52,9.559759999999995,1000.0,0.1183891286819061,0.0070842089322043,0.0096307679037121,-0.000234635239915,-1.0890645139401225e-06,72826225912452.83,8.460031341967996,80.87853262988727,616132443573045.4,0.0031809482686045,0.0016761042288543
123,123,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,19113.84,9.556920000000003,1000.0,0.1183405787531796,0.0071556644557496,0.0096291277961874,-0.0002373670809662,1.5480206130812823e-06,72804590800107.81,8.462497344005113,80.87489408746231,616104725166659.6,0.0031800032769852,0.001675606294177
124,124,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,19113.28,9.556639999999996,1000.0,0.1179838038891148,0.0071357782447157,0.0096500327244839,-0.0002295620341431,1.465177938172492e-06,72802457760862.55,8.488116961809762,81.11863827742586,617961567748809.5,0.0031799101087973,0.0016755572020257
125,125,0.03,1000.0,2.25,1,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,19090.79,9.545395,1000.0,0.1190308452054205,0.0070828747439841,0.0096454371794839,-0.0002338411017706,3.3772550219297983e-06,72716793381172.52,8.413834112482434,80.31023768439206,611803174210055.1,0.0031761684078257,0.0016735856261647
