Energy	Efficiency(PM)	theta(PM)
4042	0.851835706	88.09821193
4044	0.851976638	88.09903078
4046	0.8521100619	88.09984875
4048	0.8522375976	88.10066583
4050	0.8523578879	88.10148204
4052	0.8524737357	88.10229736
4054	0.8525802958	88.10311188
4056	0.8526862257	88.10392554
4058	0.8527852164	88.10473832
4060	0.8528745545	88.10555022
4062	0.8529601626	88.10636125
4064	0.8530405365	88.10717141
4066	0.8531143486	88.10798069
4068	0.853183476	88.10878909
4070	0.8532473248	88.10959663
4072	0.8533046287	88.1104033
4074	0.8533609742	88.1112091
4076	0.85340758	88.11201404
4078	0.8534500098	88.11281811
4080	0.8534856152	88.11362101
4082	0.8535182438	88.11442305
4084	0.8535447535	88.11522423
4086	0.8535661797	88.11602455
4088	0.8535840794	88.11682401
4090	0.8535967706	88.11762262
4092	0.8536020673	88.11842029
4094	0.8536197844	88.12321703
4096	0.8538104444	88.12401292
4098	0.8539928512	88.12480796
4100	0.8541708095	88.12560215
4102	0.8543367364	88.12639549
4104	0.8545003623	88.12718799
4106	0.8546506317	88.12797882
4108	0.8547956183	88.12876878
4110	0.8549338313	88.1295579
4112	0.8550665751	88.13034618
4114	0.8551903586	88.13113362
4116	0.8553088106	88.13192022
4118	0.8554213858	88.1327059
4120	0.8555293917	88.13349061
4122	0.85562724	88.13427448
4124	0.8557200447	88.13505752
4126	0.8558078808	88.13583973
4128	0.8558876078	88.13662111
4130	0.8559635709	88.13740165
4132	0.8560343318	88.13818137
4134	0.8560981633	88.13896025
4136	0.8561562451	88.13973831
4138	0.8562108417	88.14051554
4140	0.8562612263	88.14129195
4142	0.8563028307	88.14206753
4144	0.8563416455	88.14284231
4146	0.8563765749	88.14361643
4148	0.856402971	88.14438972
4150	0.8564273095	88.1451622
4152	0.8564475482	88.14593386
4154	0.8564608844	88.14670471
4156	0.8564699929	88.14747474
4158	0.8564758731	88.14824391
4160	0.8564717326	88.14901219
4162	0.856651351	88.15377965
4164	0.856832953	88.15454631
4166	0.8570087543	88.15531216
4168	0.8571758944	88.15607719
4170	0.8573370593	88.15684143
4172	0.8574901556	88.15760433
4174	0.8576322336	88.15836605
4176	0.8577707262	88.15912698
4178	0.8578975658	88.1598871
4180	0.8580207295	88.16064643
4182	0.8581375005	88.16140495
4184	0.8582476966	88.16216267
4186	0.8583503546	88.16291917
4188	0.8584430325	88.16367476
4190	0.8585320309	88.16442955
4192	0.8586146944	88.16518355
4194	0.8586922539	88.16593676
4196	0.8587633054	88.16668917
4198	0.8588288148	88.16744079
4200	0.858888633	88.16819162
4202	0.8589436365	88.16894165
4204	0.8589894947	88.1696909
4206	0.8590364316	88.17043936
4208	0.8590733755	88.17118703
4210	0.859105903	88.17193392
4212	0.8591346676	88.17268006
4214	0.8591593815	88.17342605
4216	0.8591797969	88.17417125
4218	0.8591950732	88.17491568
4220	0.8592084222	88.17565933
4222	0.8592124406	88.1764022
4224	0.8592152822	88.1771443
4226	0.8592091542	88.17788561
4228	0.8593379983	88.18262599
4230	0.8595190569	88.1833656
4232	0.8596981541	88.18410445
4234	0.8598639968	88.18484252
4236	0.8600258045	88.18557982
4238	0.8601781413	88.18631635
4240	0.8603246623	88.18705202
4242	0.8604596372	88.18778614
4244	0.8605877753	88.18851948
4246	0.8607127063	88.18925207
4248	0.8608258329	88.18998389
4250	0.8609339251	88.19071495
4252	0.861039734	88.19144525
4254	0.861134771	88.19217475
4256	0.8612230131	88.19290305
4258	0.8613044029	88.19363059
4260	0.8613766856	88.19435738
4262	0.8614476891	88.19508341
4264	0.8615122155	88.19580869
4266	0.8615684122	88.19653322
4268	0.8616214303	88.19725699
4270	0.8616697158	88.19798
4272	0.8617100731	88.19870227
4274	0.8617456838	88.19942378
4276	0.8617789407	88.20014454
4278	0.8618054507	88.20086456
4280	0.8618243911	88.20158383
4282	0.8618395365	88.20230236
4284	0.8618514763	88.20302031
4286	0.8618580674	88.20373753
4288	0.8618591414	88.20445401
4290	0.8618570707	88.20516975
4292	0.8618485463	88.20588476
4294	0.8619109096	88.21059902
4296	0.8620945967	88.21131255
4298	0.8622684237	88.21202514
4300	0.8624322856	88.21273692
4302	0.8625890549	88.21344796
4304	0.8627406868	88.21415826
4306	0.8628841773	88.21486784
4308	0.8630192256	88.21557668
4310	0.8631494118	88.2162848
4312	0.863269658	88.21699195
4314	0.8633827751	88.21769811
4316	0.86348974	88.21840355
4318	0.8635909133	88.21910826
4320	0.8636833418	88.21981224
4322	0.8637681709	88.2205155
4324	0.8638505958	88.22121804
4326	0.8639260675	88.22191983
4328	0.8639939691	88.22262078
4330	0.864055433	88.223321
4332	0.8641115251	88.22402051
4334	0.8641629167	88.2247193
4336	0.8642081423	88.22541737
4338	0.864247985	88.22611472
4340	0.8642812262	88.22681136
4342	0.8643067907	88.22750725
4344	0.8643330869	88.22820241
4346	0.8643496978	88.22889687
4348	0.8643625204	88.22959061
4350	0.8643689485	88.23028364
4352	0.8643721203	88.23097596
4354	0.8643704545	88.23166758
4356	0.8643645738	88.23235833
4358	0.864349745	88.23304824
4360	0.8643303773	88.23373743
4362	0.8645055879	88.23842592
4364	0.8646781714	88.23911371
4366	0.8648445193	88.2398008
4368	0.8649982462	88.24048719
4370	0.8651493062	88.24117282
4372	0.8652901317	88.24185724
4374	0.8654240706	88.24254095
4376	0.8655514876	88.24322397
4378	0.8656724964	88.2439063
4380	0.8657854394	88.24458792
4382	0.8658928012	88.24526886
4384	0.8659924534	88.2459491
4386	0.8660870047	88.24662862
4388	0.8661725432	88.24730744
4390	0.8662553416	88.24798557
4392	0.866330208	88.248663
4394	0.8663986046	88.24933975
4396	0.8664599056	88.25001581
4398	0.8665158805	88.25069119
4400	0.86656682	88.25136588
4402	0.866611558	88.25203991
4404	0.8666519282	88.25271326
4406	0.8666860227	88.25338592
4408	0.866713651	88.2540579
4410	0.8667360979	88.2547292
4412	0.8667554296	88.25539982
4414	0.8667666235	88.25606976
4416	0.8667755033	88.25673896
4418	0.8667748835	88.2574074
4420	0.8667707051	88.25807517
4422	0.8667636301	88.25874227
4424	0.8667483815	88.25940869
4426	0.8667319515	88.26007443
4428	0.866806088	88.26473951
4430	0.8669830704	88.26540391
4432	0.8671513359	88.26606741
4434	0.8673100494	88.2667302
4436	0.8674644441	88.26739233
4438	0.8676087139	88.26805379
4440	0.8677458061	88.26871458
4442	0.8678741088	88.2693747
4444	0.8679981858	88.27003416
4446	0.8681140736	88.27069284
4448	0.8682221821	88.27135043
4450	0.8683209009	88.27200736
4452	0.8684156652	88.27266362
4454	0.8685050568	88.27331923
4456	0.8685845468	88.27397417
4458	0.8686580833	88.27462846
4460	0.8687273304	88.27528209
4462	0.8687885683	88.27593513
4464	0.8688435761	88.2765876
4466	0.8688962578	88.27723941
4468	0.8689422103	88.27789057
4470	0.8689771557	88.27854108
4472	0.8690135326	88.27919093
4474	0.8690400038	88.27984013
4476	0.8690624386	88.28048868
4478	0.8690787375	88.28113658
4480	0.8690903141	88.28178382
4482	0.8690983438	88.28243042
4484	0.8690983466	88.28307637
4486	0.8690925523	88.28372167
4488	0.8690823934	88.28436632
4490	0.8690694046	88.28501033
4492	0.8690522835	88.2856537
4494	0.8690239115	88.28629587
4496	0.869182932	88.29093729
4498	0.8693515479	88.29157807
4500	0.8695112847	88.29221822
4502	0.8696654924	88.29285772
4504	0.8698098025	88.29349658
4506	0.8699490054	88.29413481
4508	0.8700806621	88.2947724
4510	0.8701982299	88.29540894
4512	0.8703130446	88.29604481
4514	0.8704213513	88.29668005
4516	0.8705208232	88.29731466
4518	0.8706146566	88.29794864
4520	0.8707006331	88.29858198
4522	0.8707796308	88.2992147
4524	0.8708517044	88.29984678
4526	0.8709189733	88.30047832
4528	0.8709800501	88.30110923
4530	0.8710374579	88.30173951
4532	0.8710815647	88.30236917
4534	0.8711270656	88.3029982
4536	0.87116152	88.3036266
4538	0.8711920749	88.30425439
4540	0.8712183564	88.30488154
4542	0.8712403902	88.30550844
4544	0.871253415	88.30613472
4546	0.87126467	88.30676039
4548	0.8712677841	88.30738543
4550	0.8712686783	88.30800985
4552	0.8712626088	88.30863365
4554	0.8712494499	88.30925684
4556	0.871232604	88.30987941
4558	0.8712124543	88.31050122
4560	0.8711862082	88.31112241
4562	0.8711990384	88.31574298
4564	0.8713725586	88.31636294
4566	0.8715406111	88.31698229
4568	0.8717000809	88.31760102
4570	0.8718499983	88.31821914
4572	0.871995575	88.31883666
4574	0.8721243183	88.31945297
4576	0.8722511878	88.32006853
4578	0.8723667501	88.32068348
4580	0.8724774226	88.32129782
4582	0.8725787474	88.32191156
4584	0.8726741421	88.32252469
4586	0.8727615711	88.32313721
4588	0.8728435092	88.32374913
4590	0.872918573	88.32436008
4592	0.8729862927	88.32497019
4594	0.8730502218	88.3255797
4596	0.873103214	88.3261886
4598	0.8731532312	88.32679691
4600	0.8731943912	88.32740462
4602	0.8732316079	88.32801173
4604	0.8732620589	88.32861824
4606	0.8732896895	88.32922437
4608	0.8733123077	88.32983026
4610	0.8733262323	88.33043555
4612	0.8733363063	88.33104025
4614	0.8733424697	88.33164436
4616	0.873340486	88.33224787
4618	0.8733367569	88.3328508
4620	0.873326725	88.33345313
4622	0.8733095587	88.33405487
4624	0.8732865882	88.33465609
4626	0.873262047	88.33525672
4628	0.8732306658	88.33585676
4630	0.8732905948	88.34045622
4632	0.873463881	88.34105508
4634	0.8736294807	88.34165337
4636	0.873785462	88.34225106
4638	0.8739359282	88.34284817
4640	0.8740712491	88.34344429
4642	0.874204597	88.34403966
4644	0.8743245407	88.34463445
4646	0.8744417085	88.34522866
4648	0.8745483623	88.34582228
4650	0.8746485492	88.34641533
4652	0.8747428513	88.34700779
4654	0.874830479	88.34759968
4656	0.8749111907	88.34819083
4658	0.8749805835	88.34878102
4660	0.8750437938	88.34937063
4662	0.8750999821	88.34995966
4664	0.8751538001	88.35054812
4666	0.8751977198	88.351136
4668	0.8752363446	88.35172331
4670	0.8752680492	88.35231005
4672	0.8752970951	88.35289622
4674	0.875317329	88.35348169
4676	0.8753312707	88.35406655
4678	0.8753396837	88.35465084
4680	0.8753431544	88.35523457
4682	0.8753393324	88.35581772
4684	0.8753324309	88.35640031
4686	0.8753193367	88.35698234
4688	0.87529971	88.3575638
4690	0.8752757544	88.35814471
4692	0.8752451158	88.35872511
4694	0.8752123006	88.35930495
4696	0.8751751995	88.35988422
4698	0.875251539	88.36446294
4700	0.875422353	88.36504109
4702	0.8755775242	88.36561868
4704	0.8757314084	88.36619571
4706	0.8758725101	88.36677218
4708	0.8760079254	88.36734812
4710	0.8761352446	88.36792351
4712	0.8762547779	88.36849834
4714	0.8763659936	88.36907262
4716	0.876471174	88.36964634
4718	0.876568356	88.37021951
4720	0.876659685	88.37079212
4722	0.8767442373	88.37136418
4724	0.8768216776	88.37193568
4726	0.876890351	88.37250668
4728	0.8769538068	88.37307713
4730	0.8770138692	88.37364703
4732	0.8770616139	88.37421637
4734	0.8771079794	88.37478517
4736	0.8771468048	88.37535342
4738	0.8771791834	88.37592112
4740	0.8772021658	88.37648827
4742	0.877222056	88.37705478
4744	0.8772347878	88.37762042
4746	0.8772406585	88.37818552
4748	0.8772417678	88.37875008
4750	0.8772352128	88.37931409
4752	0.8772277135	88.37987756
4754	0.877210883	88.38044049
4756	0.8771903315	88.38100287
4758	0.8771622798	88.38156472
4760	0.8771268267	88.38212563
4762	0.8770860844	88.38268551
4764	0.8770386206	88.38324486
4766	0.8771265113	88.38780367
4768	0.8772872135	88.38836194
4770	0.87744184	88.38891967
4772	0.8775889927	88.38947687
4774	0.8777259454	88.39003353
4776	0.8778555392	88.39058966
4778	0.8779779734	88.39114525
4780	0.8780913661	88.3917003
4782	0.8781979068	88.39225482
4784	0.8782975217	88.39280881
4786	0.8783890743	88.39336226
4788	0.8784733536	88.39391519
4790	0.8785504185	88.39446758
4792	0.8786223896	88.39501945
4794	0.8786882637	88.39557078
4796	0.8787452736	88.39612195
4798	0.8787978282	88.39667277
4800	0.8788457976	88.39722307
4802	0.8788865709	88.39777284
4804	0.8789187575	88.39832209
4806	0.8789480652	88.39887081
4808	0.8789695059	88.39941901
4810	0.8789843894	88.39996668
4812	0.8789979222	88.40051384
4814	0.8790010323	88.40106036
4816	0.8789956375	88.40160631
4818	0.8789862046	88.40215173
4820	0.8789714681	88.40269664
4822	0.8789509383	88.40324102
4824	0.8789245425	88.40378489
4826	0.8788960369	88.40432824
4828	0.8788582514	88.40487107
4830	0.8788146492	88.40541339
4832	0.8787673244	88.405955
4834	0.8788367315	88.41049598
4836	0.879000469	88.41103643
4838	0.8791567063	88.41157638
4840	0.8793029322	88.41211581
4842	0.8794426493	88.41265472
4844	0.8795743546	88.41319313
4846	0.8796966942	88.41373102
4848	0.879809944	88.4142684
4850	0.8799193382	88.41480522
4852	0.8800175313	88.41534145
4854	0.8801078132	88.41587717
4856	0.8801933436	88.41641238
4858	0.880269533	88.41694709
4860	0.8803389265	88.41748129
4862	0.8804029423	88.41801498
4864	0.8804589425	88.41854816
4866	0.8805088095	88.41908084
4868	0.8805499706	88.41961298
4870	0.8805861327	88.42014447
4872	0.8806166906	88.42067546
4874	0.8806370929	88.42120595
4876	0.8806549794	88.42173594
4878	0.8806643185	88.42226542
4880	0.8806674106	88.4227944
4882	0.8806691913	88.42332289
4884	0.8806611943	88.42385087
4886	0.880647534	88.42437835
4888	0.8806270335	88.42490486
4890	0.8806012643	88.42543086
4892	0.8805700935	88.42595635
4894	0.8805317442	88.42648136
4896	0.8804897457	88.42700586
4898	0.880439886	88.42752987
4900	0.8803873774	88.42805339
4902	0.8804156107	88.43257641
4904	0.8805768305	88.43309894
4906	0.8807342463	88.43362087
4908	0.8808801515	88.43414225
4910	0.8810205351	88.43466314
4912	0.8811457737	88.43518353
4914	0.8812694222	88.43570344
4916	0.8813827505	88.43622286
4918	0.8814888124	88.43674178
4920	0.881587404	88.43726022
4922	0.8816759213	88.43777817
4924	0.8817592671	88.43829565
4926	0.88183483	88.43881271
4928	0.8819057041	88.43932929
4930	0.8819671481	88.43984538
4932	0.8820214108	88.44036098
4934	0.8820719845	88.4408761
4936	0.8821148252	88.44139074
4938	0.8821468345	88.44190489
4940	0.8821761642	88.44241856
4942	0.882198348	88.44293175
4944	0.8822134553	88.44344438
4946	0.8822213421	88.44395649
4948	0.8822224128	88.44446813
4950	0.882220771	88.44497928
4952	0.8822133324	88.44548996
4954	0.8821964429	88.44600016
4956	0.8821760706	88.44650988
4958	0.8821491274	88.44701912
4960	0.8821180821	88.44752789
4962	0.8820802482	88.44803612
4964	0.8820339076	88.44854359
4966	0.8819797318	88.44905058
4968	0.8819211555	88.44955709
4970	0.8818849254	88.45406313
4972	0.8820488659	88.4545687
4974	0.8822047166	88.4550738
4976	0.8823496605	88.45557842
4978	0.8824905064	88.45608257
4980	0.8826191143	88.45658626
4982	0.8827411894	88.45708943
4984	0.8828522516	88.4575921
4986	0.8829563579	88.4580943
4988	0.8830508701	88.45859604
4990	0.8831384883	88.4590973
4992	0.8832176039	88.4595981
4994	0.8832927219	88.46009843
4996	0.8833565502	88.46059829
4998	0.8834167069	88.46109769
5000	0.8834691726	88.46159662
5002	0.8835127436	88.46209517
5004	0.8835529733	88.46259327
5006	0.883580769	88.46309091
5008	0.8836073646	88.46358808
5010	0.8836237943	88.46408479
5012	0.8836376336	88.46458104
5014	0.8836431002	88.46507683
5016	0.8836404027	88.46557215
5018	0.8836356402	88.46606702
5020	0.8836227715	88.46656143
5022	0.8836030419	88.46705532
5024	0.8835778994	88.46754876
5026	0.8835487402	88.46804174
5028	0.8835103173	88.46853426
5030	0.8834689822	88.46902632
5032	0.8834215161	88.46951793
5034	0.8833699441	88.47000908
5036	0.8833085938	88.47049977
5038	0.8832453601	88.47099002
5040	0.8833431665	88.47547973
5042	0.8834994007	88.47596862
5044	0.8836462401	88.47645705
5046	0.883785077	88.47694503
5048	0.8839156233	88.47743256
5050	0.8840381595	88.47791963
5052	0.884151407	88.47840626
5054	0.8842567601	88.47889243
5056	0.8843531585	88.47937816
5058	0.8844408823	88.47986343
5060	0.8845230054	88.48034821
5062	0.8845980632	88.48083234
5064	0.8846627295	88.48131602
5066	0.8847210096	88.48179926
5068	0.884769584	88.48228205
5070	0.8848146339	88.48276439
5072	0.8848509487	88.48324629
5074	0.8848814763	88.48372774
5076	0.8849049439	88.48420875
5078	0.8849201553	88.48468931
5080	0.8849316039	88.48516946
5082	0.8849353936	88.48564925
5084	0.8849318938	88.48612861
5086	0.8849247568	88.48660752
5088	0.8849079202	88.48708599
5090	0.8848877099	88.48756402
5092	0.8848596835	88.48804161
5094	0.8848299147	88.48851876
5096	0.8847872329	88.48899548
5098	0.8847430728	88.48947175
5100	0.8846941737	88.48994758
5102	0.8846375152	88.49042297
5104	0.8845746215	88.49089792
5106	0.8845087494	88.49137244
5108	0.8844842679	88.49584651
5110	0.8846462098	88.49632016
5112	0.8848019672	88.49679336
5114	0.8849449367	88.49726614
5116	0.8850831264	88.49773848
5118	0.8852080662	88.49821038
5120	0.88532694	88.49868185
5122	0.8854326551	88.4991525
5124	0.8855298614	88.49962267
5126	0.8856203297	88.50009241
5128	0.8857017047	88.50056171
5130	0.8857771108	88.50103059
5132	0.8858454026	88.50149904
5134	0.8859025122	88.50196705
5136	0.8859548436	88.50243464
5138	0.8860004673	88.5029018
5140	0.8860374513	88.50336853
5142	0.8860691488	88.50383475
5144	0.8860884185	88.50430049
5146	0.8861038699	88.5047658
5148	0.8861132941	88.50523069
5150	0.8861128365	88.50569515
5152	0.8861086161	88.50615919
5154	0.8860970009	88.5066228
5156	0.8860775385	88.50708599
5158	0.8860560227	88.50754875
5160	0.886023724	88.50801109
5162	0.8859888617	88.50847304
5164	0.885947067	88.50893464
5166	0.8858986117	88.50939581
5168	0.885846148	88.50985657
5170	0.885784442	88.5103169
5172	0.8857201504	88.51077682
5174	0.8856491128	88.51123631
5176	0.8855731158	88.51169538
5178	0.885627924	88.51615404
5180	0.8857858683	88.51661228
5182	0.8859341544	88.5170701
5184	0.8860730531	88.51752751
5186	0.8861979545	88.51798451
5188	0.8863207406	88.51844109
5190	0.8864317365	88.51889725
5192	0.8865368503	88.519353
5194	0.8866313174	88.51980834
5196	0.8867156247	88.52026326
5198	0.8867941082	88.52071776
5200	0.8868680453	88.52117185
5202	0.8869290732	88.52162553
5204	0.8869856133	88.52207882
5206	0.8870337604	88.52253172
5208	0.8870702712	88.52298422
5210	0.887104588	88.5234363
5212	0.8871307877	88.52388797
5214	0.8871491523	88.52433923
5216	0.8871602532	88.52479009
5218	0.8871669064	88.52524053
5220	0.8871641044	88.52569056
5222	0.8871569965	88.52614019
5224	0.8871415782	88.52658941
5226	0.8871198872	88.52703811
5228	0.8870916197	88.52748636
5230	0.8870534344	88.52793421
5232	0.8870124301	88.52838165
5234	0.8869630096	88.52882869
5236	0.8869112053	88.52927532
5238	0.8868492309	88.52972155
5240	0.8867855091	88.53016737
5242	0.886709433	88.53061279
5244	0.8866331902	88.53105781
5246	0.8865501021	88.5315024
5248	0.8866798431	88.53594623
5250	0.8868320564	88.53638967
5252	0.8869740366	88.53683269
5254	0.8871030742	88.53727532
5256	0.8872249886	88.53771755
5258	0.8873415418	88.53815938
5260	0.887447235	88.53860081
5262	0.8875426507	88.53904184
5264	0.8876314254	88.53948248
5266	0.8877123998	88.53992271
5268	0.8877853228	88.54036255
5270	0.8878496265	88.54080199
5272	0.8879048558	88.54124104
5274	0.8879546538	88.54167969
5276	0.8879958024	88.54211794
5278	0.8880270406	88.5425558
5280	0.8880540084	88.54299326
5282	0.8880754561	88.54343033
5284	0.8880877138	88.543867
5286	0.8880895919	88.54430328
5288	0.8880901837	88.54473917
5290	0.8880796655	88.54517453
5292	0.8880582557	88.54560929
5294	0.8880291497	88.54604366
5296	0.8879978564	88.54647765
5298	0.8879591504	88.54691124
5300	0.887910829	88.54734444
5302	0.8878578815	88.54777725
5304	0.8878025011	88.54820967
5306	0.8877363838	88.5486417
5308	0.8876668028	88.54907335
5310	0.8875881627	88.54950461
5312	0.8875052232	88.54993552
5314	0.8874115916	88.55036609
5316	0.8873175611	88.55079628
5318	0.8874666592	88.55522608
5320	0.8876096791	88.5556555
5322	0.8877438648	88.55608453
5324	0.8878712869	88.55651318
5326	0.8879862358	88.55694144
5328	0.8880919639	88.55736931
5330	0.8881897951	88.55779681
5332	0.8882806764	88.55822392
5334	0.8883622236	88.55865088
5336	0.8884373007	88.55907779
5338	0.888506816	88.55950433
5340	0.8885636656	88.55993047
5342	0.8886142636	88.56035624
5344	0.8886585551	88.56078163
5346	0.8886940616	88.56120664
5348	0.8887218389	88.56163126
5350	0.8887426059	88.56205551
5352	0.8887544259	88.56247938
5354	0.8887592303	88.56290287
5356	0.8887590188	88.56332595
5358	0.8887496254	88.56374859
5360	0.888735056	88.56417086
5362	0.8887106877	88.56459275
5364	0.8886818755	88.56501426
5366	0.8886456311	88.56543539
5368	0.8886048505	88.56585615
5370	0.888554633	88.56627653
5372	0.8884994879	88.56669654
5374	0.8884373419	88.56711618
5376	0.8883678907	88.56753544
5378	0.8882932149	88.56795429
5380	0.8882067993	88.56837199
5382	0.8881139533	88.56878932
5384	0.8880127232	88.56920628
5386	0.8879138737	88.57362287
5388	0.8880651432	88.57403908
5390	0.8882043303	88.57445492
5392	0.888339954	88.5748704
5394	0.8884612982	88.5752855
5396	0.8885709813	88.57570024
5398	0.8886751398	88.5761146
5400	0.8887685118	88.5765286
5402	0.8888516127	88.57694228
5404	0.8889259341	88.5773556
5406	0.8889956792	88.57776856
5408	0.8890542297	88.57818116
5410	0.8891057806	88.57859339
5412	0.8891445508	88.57900525
5414	0.8891780423	88.57941674
5416	0.8892060167	88.57982787
5418	0.8892258381	88.58023863
5420	0.8892369061	88.58064903
5422	0.8892387534	88.58105907
5424	0.8892342229	88.58146888
5426	0.8892278083	88.58187868
5428	0.8892120879	88.58228812
5430	0.8891870454	88.58269719
5432	0.8891601303	88.5831059
5434	0.8891200468	88.58351425
5436	0.88907824	88.58392223
5438	0.8890263232	88.58432986
5440	0.8889698096	88.58473712
5442	0.8889081672	88.58514403
5444	0.8888373003	88.58555057
5446	0.8887591129	88.58595675
5448	0.8886783388	88.58636249
5450	0.8885883381	88.58676785
5452	0.8884930229	88.58717285
5454	0.888389072	88.58757749
5456	0.8882831217	88.58798177
5458	0.8884144009	88.5923857
5460	0.8885597306	88.59278927
5462	0.888696756	88.59319248
5464	0.8888263806	88.59359534
5466	0.8889400789	88.59399784
5468	0.8890485606	88.59439998
5470	0.8891430019	88.5948018
5472	0.8892240662	88.5952034
5474	0.8892906947	88.59560465
5476	0.8893524367	88.59600555
5478	0.8894063392	88.59640609
5480	0.8894466907	88.59680628
5482	0.8894846473	88.59720611
5484	0.889511167	88.5976056
5486	0.8895267645	88.59800473
5488	0.889540653	88.59840351
5490	0.8895439022	88.59880194
5492	0.8895391949	88.59920002
5494	0.8895244413	88.59959774
5496	0.8895022334	88.59999512
5498	0.8894742509	88.60039215
5500	0.889434607	88.60078884
5502	0.8893881071	88.60118517
5504	0.8893359584	88.60158115
5506	0.8892761624	88.60197679
5508	0.8892127093	88.60237208
5510	0.8891380082	88.60276702
5512	0.8890601659	88.60316161
5514	0.8889735155	88.60355586
5516	0.8888787376	88.60394976
5518	0.8887770661	88.60434316
5520	0.8886694811	88.60473613
5522	0.8885582647	88.60512876
5524	0.8884359132	88.60552104
5526	0.8883077849	88.60591298
5528	0.8883513478	88.61030457
5530	0.8884846998	88.61069582
5532	0.8886121586	88.61108673
5534	0.8887247343	88.61147729
5536	0.8888331614	88.61186751
5538	0.8889275322	88.61225739
5540	0.8890133652	88.61264693
5542	0.8890886524	88.61303616
5544	0.8891564638	88.61342507
5546	0.8892152533	88.61381364
5548	0.8892640889	88.61420188
5550	0.8893068227	88.61458977
5552	0.8893368824	88.61497732
5554	0.8893627534	88.61536453
5556	0.8893770217	88.6157514
5558	0.8893860789	88.61613794
5560	0.8893832946	88.61652413
5562	0.8893735806	88.61690999
5564	0.8893575657	88.61729551
5566	0.8893238431	88.61768123
5568	0.8892811426	88.61806685
5570	0.8892291818	88.61845214
5572	0.8891709583	88.61883709
5574	0.8891036841	88.61922171
5576	0.8890305305	88.61960599
5578	0.8889486137	88.61998993
5580	0.8888618032	88.62037354
5582	0.88876755	88.62075682
5584	0.8886650652	88.62113976
5586	0.8885565875	88.62152237
5588	0.8884399433	88.62190464
5590	0.8883173726	88.62228661
5592	0.8881863908	88.62266827
5594	0.8880531146	88.6230496
5596	0.8879096336	88.6234306
5598	0.8877941471	88.62781126
5600	0.8879243293	88.6281916
5602	0.8880475276	88.6285716
5604	0.8881557268	88.62895128
5606	0.8882548148	88.62933062
5608	0.8883478392	88.62970963
5610	0.8884252808	88.63008832
5612	0.888498964	88.63046667
5614	0.8885579113	88.63084471
5616	0.8886102892	88.63122246
5618	0.8886535096	88.63159988
5620	0.8886878945	88.63197697
5622	0.8887109218	88.63235373
5624	0.8887243949	88.63273017
5626	0.8887315767	88.63310628
5628	0.8887310561	88.63348206
5630	0.8887200143	88.63385752
5632	0.8887036784	88.63423265
5634	0.8886747744	88.63460746
5636	0.8886385308	88.63498194
5638	0.8885968967	88.6353561
5640	0.8885373243	88.63573024
5642	0.8884658506	88.63610406
5644	0.8883887281	88.63647756
5646	0.8883043165	88.63685074
5648	0.8882118877	88.63722359
5650	0.8881108954	88.63759612
5652	0.8880043193	88.63796833
5654	0.8878883749	88.63834022
5656	0.8877681597	88.63871178
5658	0.8876396008	88.63908302
5660	0.8875014189	88.63945394
5662	0.8873586369	88.63982454
5664	0.8872001487	88.64019536
5666	0.8870246762	88.64056633
5668	0.8868456006	88.64093698
5670	0.8867789134	88.6453073
5672	0.8868810852	88.64567731
5674	0.8869746772	88.646047
5676	0.8870566771	88.64641637
5678	0.8871288894	88.64678542
5680	0.8871878346	88.64715416
5682	0.8872402097	88.64752258
5684	0.8872759054	88.64789067
5686	0.8873072956	88.64825846
5688	0.887328945	88.64862592
5690	0.8873409857	88.64899315
5692	0.8873426287	88.64936006
5694	0.8873361577	88.64972665
5696	0.8873206964	88.65009293
5698	0.8872954466	88.65045889
5700	0.8872595213	88.65082454
5702	0.8872188644	88.65118988
5704	0.8871663395	88.6515549
5706	0.8871047783	88.6519196
5708	0.8870390223	88.652284
5710	0.8869635843	88.65264808
5712	0.8868760974	88.65301185
5714	0.8867834293	88.65337531
5716	0.8866797975	88.65373847
5718	0.8865712994	88.65410131
5720	0.8864521406	88.65446385
5722	0.8863249309	88.65482607
5724	0.8861946639	88.65518799
5726	0.8860523574	88.65554959
5728	0.8859013552	88.65591089
5730	0.8857450476	88.65627187
5732	0.8855823363	88.65663254
5734	0.8854095423	88.65699291
5736	0.8852293696	88.65735296
5738	0.8850413353	88.65771271
5740	0.8848286023	88.65807364
5742	0.8847183943	88.66243569
5744	0.8847839488	88.66279743
5746	0.8848354441	88.66315887
5748	0.8848795586	88.66352
5750	0.8849088666	88.66388082
5752	0.8849294195	88.66424133
5754	0.8849400297	88.66460153
5756	0.8849423587	88.66496143
5758	0.8849295136	88.66532102
5760	0.8849093393	88.6656803
5762	0.8848781311	88.66603928
5764	0.8848380501	88.66639796
5766	0.8847776755	88.66675682
5768	0.8847044563	88.66711571
5770	0.8846184098	88.66747429
5772	0.8845263359	88.66783257
5774	0.8844251845	88.66819054
5776	0.8843133357	88.66854821
5778	0.884188795	88.66890558
5780	0.8840609177	88.66926264
5782	0.8839206448	88.66961939
5784	0.8837726209	88.66997585
5786	0.8836147435	88.670332
5788	0.8834487899	88.67068785
5790	0.8832726468	88.6710434
5792	0.8830875395	88.67139849
5794	0.8828912724	88.67175317
5796	0.882685293	88.67210755
5798	0.8824744791	88.67246164
