X-Position (mm)	Y-Position (mm)	Z-Position (mm)	Verschiebungskomponente (mm)
15,317	99,536	-222,59	2,1715e-004
15,005	99,52	-226,98	2,2621e-004
15,361	99,538	-45,772	-8,7139e-004
15,751	99,559	-50,645	-8,2606e-004
14,496	99,494	-217,48	2,107e-004
14,848	99,512	-55,284	-7,8214e-004
15,068	99,523	-212,58	1,9689e-004
15,343	99,537	-60,784	-7,3252e-004
15,024	99,521	-65,81	-6,8693e-004
14,222	99,481	-202,2	1,7244e-004
14,377	99,488	-207,16	1,8604e-004
14,475	99,493	-70,546	-6,4417e-004
14,705	99,504	-197,52	1,5564e-004
14,299	99,484	-75,501	-6,0069e-004
14,373	99,488	-192,93	1,4148e-004
14,116	99,475	-80,426	-5,582e-004
14,095	99,474	-188,1	1,2495e-004
14,273	99,483	-86,021	-5,1157e-004
13,916	99,466	-183,15	1,0622e-004
14,091	99,474	-90,851	-4,7152e-004
13,754	99,458	-178,2	8,6072e-005
14,031	99,471	-95,781	-4,3162e-004
13,592	99,451	-173,25	6,4613e-005
13,908	99,465	-100,73	-3,924e-004
13,484	99,446	-168,28	4,1559e-005
13,763	99,459	-105,74	-3,5347e-004
13,427	99,443	-163,25	1,6837e-005
13,603	99,451	-110,76	-3,1526e-004
13,223	99,434	-158,32	-8,1579e-006
13,474	99,445	-115,65	-2,7905e-004
13,121	99,429	-153,37	-3,4858e-005
13,355	99,44	-120,53	-2,4389e-004
13,09	99,428	-148,28	-6,3778e-005
13,201	99,433	-125,47	-2,0906e-004
12,662	99,409	-142,4	-9,7576e-005
13,495	99,446	-131,09	-1,7207e-004
13,489	99,446	-136,66	-1,3591e-004
10,971	99,341	-249,29	2,6621e-004
11,298	99,353	-11,019	-1,2227e-003
12,892	99,419	-28,166	-1,0416e-003
12,88	99,418	-32,83	-9,9502e-004
12,967	99,422	-23,644	-1,0876e-003
13,079	99,427	-19,033	-1,1355e-003
13,636	99,453	-14,847	-1,1799e-003
8,8463	99,269	-245,36	2,7201e-004
9,3473	99,284	-241,09	2,6734e-004
9,7564	99,298	-234,99	2,597e-004
8,6057	99,262	-230,2	2,573e-004
8,4175	99,256	-226,35	2,5171e-004
8,3742	99,255	-221,75	2,4349e-004
9,2709	99,282	-216,66	2,3001e-004
8,4415	99,257	-211,6	2,2058e-004
9,4046	99,286	-206,32	2,0347e-004
9,088	99,276	-201,75	1,9088e-004
8,2981	99,253	-196,83	1,7716e-004
9,3875	99,286	-191,89	1,5665e-004
9,1253	99,277	-186,19	1,3552e-004
9,0158	99,274	-181,63	1,1726e-004
8,9382	99,272	-176,73	9,6055e-005
8,8945	99,27	-171,72	7,2956e-005
8,7914	99,267	-166,71	4,8841e-005
8,7176	99,265	-161,65	2,3152e-005
8,6356	99,263	-157,43	6,83e-007
8,574	99,261	-151,5	-3,2375e-005
8,4908	99,258	-146,75	-6,0214e-005
7,8126	99,24	-142,24	-8,6526e-005
8,7115	99,265	-138,12	-1,1415e-004
8,7845	99,267	-132,97	-1,4778e-004
8,7644	99,266	-127,8	-1,8267e-004
8,8647	99,269	-122,43	-2,2029e-004
8,8955	99,27	-117,86	-2,5313e-004
8,9353	99,272	-112,9	-2,8969e-004
9,022	99,274	-107,9	-3,2762e-004
9,1855	99,279	-102,61	-3,6877e-004
9,184	99,279	-98,115	-4,0437e-004
9,2346	99,281	-93,187	-4,4426e-004
9,2906	99,283	-88,314	-4,8453e-004
9,4262	99,287	-83,116	-5,2851e-004
9,4007	99,286	-78,674	-5,6666e-004
9,5113	99,29	-73,636	-6,1084e-004
9,6886	99,296	-67,736	-6,6359e-004
8,363	99,255	-63,658	-6,9998e-004
8,3687	99,255	-59,384	-7,3931e-004
9,6435	99,294	-53,654	-7,9308e-004
8,9465	99,272	-48,988	-8,3708e-004
8,7151	99,265	-44,601	-8,7917e-004
9,6845	99,295	-39,81	-9,2572e-004
8,8473	99,269	-34,77	-9,7544e-004
8,6288	99,262	-30,207	-1,0212e-003
8,6369	99,263	-25,322	-1,0711e-003
8,901	99,271	-20,836	-1,1178e-003
9,4151	99,287	-16,301	-1,1659e-003
12,765	99,413	-243,77	2,5573e-004
13,409	99,442	-238,47	2,4844e-004
12,873	99,418	-36,617	-9,5774e-004
11,667	99,368	-229,41	2,4485e-004
12,239	99,391	-43,319	-8,925e-004
11,923	99,378	-220,78	2,2886e-004
11,892	99,377	-224,87	2,3656e-004
12,314	99,394	-47,397	-8,5364e-004
12,165	99,388	-51,473	-8,1504e-004
11,792	99,373	-213,71	2,1389e-004
12,006	99,381	-58,303	-7,5142e-004
11,683	99,368	-210,23	2,0564e-004
11,458	99,359	-62,856	-7,0926e-004
11,333	99,355	-198,84	1,7381e-004
11,62	99,366	-195,6	1,6194e-004
-20,129	99,827	-235,39	6,484e-005
-20,618	99,861	-39,663	-1,0853e-003
-20,509	99,854	-230,56	5,4127e-005
-20,457	99,85	-44,369	-1,0397e-003
-19,893	99,811	-225,79	5,4539e-005
-20,296	99,839	-49,29	-9,9271e-004
-19,847	99,808	-220,97	4,6566e-005
-20,135	99,828	-54,226	-9,4615e-004
-19,711	99,799	-216,04	3,8172e-005
-19,976	99,817	-59,161	-9,0022e-004
-19,549	99,788	-210,95	2,828e-005
-19,818	99,806	-64,093	-8,5492e-004
-19,187	99,764	-205,86	1,9367e-005
-20,254	99,836	-69,368	-8,1272e-004
-19,283	99,77	-201,23	4,8295e-006
-19,366	99,776	-73,919	-7,6542e-004
-19,498	99,784	-195,69	-1,5222e-005
-19,646	99,794	-79,27	-7,2277e-004
-19,343	99,774	-190,74	-3,0387e-005
-19,438	99,78	-84,233	-6,7967e-004
-18,998	99,752	-186,43	-4,2231e-005
-19,267	99,769	-89,187	-6,3772e-004
-18,895	99,745	-181,51	-6,0401e-005
-19,122	99,76	-94,134	-5,9686e-004
-18,883	99,744	-175,87	-8,4034e-005
-18,777	99,737	-99,795	-5,4931e-004
-18,721	99,734	-170,54	-1,0611e-004
-18,654	99,729	-104,75	-5,1033e-004
-18,647	99,729	-165,55	-1,2904e-004
-18,537	99,722	-109,72	-4,722e-004
-18,587	99,725	-160,62	-1,53e-004
-18,425	99,715	-114,69	-4,3503e-004
-18,527	99,721	-155,69	-1,7818e-004
-18,315	99,708	-119,65	-3,9887e-004
-18,464	99,717	-150,75	-2,0458e-004
-18,208	99,701	-124,61	-3,637e-004
-18,449	99,716	-145,67	-2,3346e-004
-18,368	99,711	-129,89	-3,3023e-004
-18,242	99,703	-140,47	-2,6212e-004
-18,389	99,713	-135,15	-2,9669e-004
-5,9809	99,196	-255,39	2,3838e-004
-10,489	99,323	-255,19	1,9228e-004
-15,367	99,538	-255,81	1,3458e-004
-16,479	99,599	-4,8499	-1,4104e-003
-12,37	99,396	-5,5099	-1,3753e-003
-7,0046	99,219	-5,7306	-1,3394e-003
-16,768	99,615	-243,71	1,1373e-004
-17,256	99,644	-248,24	1,1008e-004
-17,69	99,67	-252,14	1,0586e-004
-3,9984	99,163	-251,52	2,5418e-004
-4,3788	99,168	-247,41	2,4983e-004
-5,5112	99,187	-241,94	2,3711e-004
-4,6322	99,172	-237,41	2,4021e-004
-4,4139	99,169	-233,21	2,3693e-004
-4,4139	99,169	-228,3	2,2985e-004
-4,4139	99,169	-223,39	2,2133e-004
-4,4139	99,169	-218,48	2,1145e-004
-4,4139	99,169	-213,57	2,0032e-004
-4,4139	99,169	-208,66	1,876e-004
-4,4139	99,169	-203,76	1,7345e-004
-4,4139	99,169	-198,85	1,5783e-004
-4,4139	99,169	-193,94	1,4091e-004
-4,4139	99,169	-189,03	1,2243e-004
-4,4139	99,169	-184,12	1,0263e-004
-4,4139	99,169	-179,21	8,1619e-005
-4,4139	99,169	-174,3	5,9397e-005
-4,4139	99,169	-169,39	3,583e-005
-4,4139	99,169	-164,48	1,0987e-005
-4,4139	99,169	-159,57	-1,4962e-005
-4,4139	99,169	-154,66	-4,2088e-005
-4,4139	99,169	-149,75	-7,0489e-005
-4,4139	99,169	-144,84	-1,0005e-004
-4,4139	99,169	-139,93	-1,3086e-004
-4,4139	99,169	-135,02	-1,6278e-004
-4,4139	99,169	-130,11	-1,9581e-004
-4,4139	99,169	-125,2	-2,2986e-004
-4,4139	99,169	-120,29	-2,6496e-004
-4,4139	99,169	-115,38	-3,0095e-004
-4,4139	99,169	-110,47	-3,3799e-004
-4,4139	99,169	-105,56	-3,7583e-004
-4,4139	99,169	-100,65	-4,1467e-004
-4,4139	99,169	-95,74	-4,5431e-004
-4,4139	99,169	-90,831	-4,9484e-004
-4,4139	99,169	-85,921	-5,3618e-004
-4,4139	99,169	-81,011	-5,7842e-004
-4,4139	99,169	-76,101	-6,215e-004
-4,4139	99,169	-71,192	-6,6534e-004
-4,4139	99,169	-66,282	-7,099e-004
-4,4139	99,169	-61,372	-7,5513e-004
-4,7797	99,174	-56,828	-7,9986e-004
-4,4139	99,169	-51,552	-8,4756e-004
-4,7789	99,174	-46,291	-9,0042e-004
-4,8405	99,175	-41,308	-9,493e-004
-4,8508	99,176	-36,386	-9,9809e-004
-4,8525	99,176	-31,475	-1,0475e-003
-4,8528	99,176	-26,565	-1,0977e-003
-5,0426	99,179	-21,569	-1,1512e-003
-5,0617	99,179	-16,754	-1,2029e-003
-5,5112	99,187	-11,176	-1,2675e-003
-18,406	99,714	-8,6879	-1,3808e-003
-17,029	99,63	-13,597	-1,3178e-003
-17,68	99,669	-18,213	-1,2739e-003
-18,013	99,689	-23,026	-1,2271e-003
-18,123	99,696	-27,5	-1,1831e-003
-18,123	99,696	-32,5	-1,1339e-003
-17,408	99,653	-36,878	-1,0857e-003
-16,336	99,591	-239,39	1,1563e-004
-15,233	99,531	-234,13	1,2347e-004
-15,609	99,551	-42,542	-1,0169e-003
-16,003	99,572	-47,581	-9,7243e-004
-14,913	99,515	-229,69	1,2138e-004
-15,444	99,542	-223,99	1,0581e-004
-15,307	99,535	-52,945	-9,1661e-004
-15,16	99,528	-218,97	9,9674e-005
-15,824	99,563	-57,734	-8,7698e-004
-14,721	99,505	-213,83	9,3593e-005
-15,52	99,546	-62,383	-8,3225e-004
-14,676	99,503	-67,182	-7,8193e-004
-14,469	99,493	-208,74	8,3913e-005
-14,335	99,486	-203,88	7,1918e-005
-14,487	99,494	-72,456	-7,3378e-004
-14,135	99,476	-199,44	6,0756e-005
-14,221	99,48	-77,694	-6,8602e-004
-14,328	99,486	-193,84	3,9803e-005
-14,024	99,471	-82,618	-6,4242e-004
-14,188	99,479	-188,92	2,36e-005
-13,841	99,462	-87,617	-5,9906e-004
-14,046	99,472	-184,2	6,8789e-006
-13,686	99,455	-92,595	-5,5696e-004
-13,971	99,468	-179,12	-1,3329e-005
-13,522	99,447	-97,515	-5,1601e-004
-13,847	99,463	-174,09	-3,4183e-005
-13,651	99,453	-101,72	-4,8431e-004
-13,726	99,457	-169,12	-5,5945e-005
-13,536	99,448	-106,67	-4,4522e-004
-13,619	99,452	-164,22	-7,8934e-005
-13,001	99,424	-112,38	-3,9722e-004
-13,503	99,447	-159,37	-1,027e-004
-14,34	99,486	-117,19	-3,7557e-004
-13,383	99,441	-154,44	-1,2802e-004
-13,2	99,433	-121,67	-3,3231e-004
-13,608	99,451	-149,02	-1,6109e-004
-13,073	99,427	-126,68	-2,9638e-004
-13,584	99,45	-143,72	-1,9219e-004
-12,664	99,409	-132,57	-2,5281e-004
-13,507	99,447	-138,38	-2,2427e-004
-8,3426	99,254	-250,39	2,1483e-004
-13,537	99,448	-251,38	1,5631e-004
-11,223	99,35	-11,02	-1,3051e-003
-12,635	99,408	-246,87	1,655e-004
-11,557	99,363	-241,94	1,749e-004
-8,3454	99,254	-245,55	2,1257e-004
-9,3626	99,285	-237,83	1,9563e-004
-8,1921	99,25	-234,57	2,0426e-004
-9,3823	99,286	-230,41	1,8629e-004
-8,9573	99,272	-225,17	1,8242e-004
-9,0231	99,274	-220,68	1,7331e-004
-9,8028	99,299	-216,96	1,5721e-004
-9,6237	99,293	-211,3	1,4573e-004
-9,5097	99,29	-206,15	1,3317e-004
-9,4418	99,287	-201,22	1,1903e-004
-9,4646	99,288	-196,73	1,0415e-004
-9,3349	99,284	-191,54	8,7201e-005
-9,2261	99,281	-186,77	7,0013e-005
-9,2087	99,28	-181,72	4,9491e-005
-9,1758	99,279	-176,93	2,904e-005
-9,1047	99,277	-171,99	7,0282e-006
-9,0368	99,275	-167,03	-1,6409e-005
-9,0441	99,275	-162,41	-4,0053e-005
-8,9429	99,272	-157,16	-6,7101e-005
-8,939	99,272	-152,01	-9,5899e-005
-8,8674	99,27	-147,03	-1,2429e-004
-8,9649	99,272	-141,9	-1,5647e-004
-8,9985	99,274	-137,49	-1,8469e-004
-7,8573	99,241	-132,73	-2,0552e-004
-8,4935	99,258	-128,21	-2,4171e-004
-8,5872	99,261	-123,42	-2,7582e-004
-9,3386	99,284	-117,48	-3,2516e-004
-8,1498	99,249	-112,67	-3,5011e-004
-8,8322	99,268	-108,29	-3,8915e-004
-8,9419	99,272	-103,23	-4,2915e-004
-9,0048	99,274	-98,706	-4,6544e-004
-9,0356	99,275	-93,987	-5,0376e-004
-9,1285	99,278	-89,034	-5,453e-004
-9,3758	99,285	-83,251	-5,9613e-004
-9,0958	99,277	-78,102	-6,3807e-004
-9,2453	99,281	-72,938	-6,8463e-004
-9,3528	99,285	-67,786	-7,3151e-004
-8,5745	99,261	-63,259	-7,6649e-004
-8,6212	99,262	-58,789	-8,0813e-004
-9,6353	99,294	-53,663	-8,6372e-004
-9,254	99,281	-48,406	-9,1058e-004
-9,9016	99,303	-43,09	-9,6646e-004
-9,4412	99,287	-37,755	-1,0151e-003
-9,3963	99,286	-33,084	-1,0611e-003
-9,5067	99,29	-28,639	-1,1066e-003
-9,4606	99,288	-23,87	-1,1552e-003
-9,3805	99,285	-19,103	-1,2047e-003
-8,8497	99,269	-14,889	-1,2466e-003
-13,069	99,427	-16,391	-1,2594e-003
-13,515	99,447	-21,398	-1,21e-003
-13,756	99,458	-26,046	-1,1642e-003
-13,871	99,464	-30,368	-1,1216e-003
-13,672	99,454	-34,56	-1,0786e-003
-13,243	99,435	-38,829	-1,0336e-003
-12,863	99,418	-237,42	1,555e-004
-11,658	99,367	-234,01	1,6566e-004
-12,578	99,405	-46,292	-9,5659e-004
-12,587	99,406	-49,907	-9,2245e-004
-12,105	99,385	-226,31	1,4938e-004
-11,543	99,363	-221,58	1,474e-004
-12,16	99,388	-56,882	-8,5393e-004
-12,161	99,388	-60,729	-8,1857e-004
-12,161	99,388	-64,269	-7,8639e-004
-17,724	99,672	-231,91	9,0256e-005
20,14	99,828	-284,85	1,9824e-004
20,631	99,862	-480,35	-1,0603e-003
20,512	99,854	-289,64	1,8761e-004
20,459	99,85	-475,67	-1,0135e-003
19,895	99,811	-294,4	1,8076e-004
20,299	99,839	-470,75	-9,6489e-004
19,849	99,808	-299,22	1,6961e-004
20,138	99,828	-465,82	-9,1671e-004
19,713	99,799	-304,14	1,5732e-004
19,978	99,817	-460,89	-8,6917e-004
19,55	99,788	-309,22	1,4333e-004
19,82	99,806	-455,96	-8,2225e-004
19,19	99,764	-314,31	1,2881e-004
20,257	99,836	-450,69	-7,7384e-004
19,285	99,77	-318,94	1,1233e-004
19,367	99,776	-446,14	-7,3052e-004
19,501	99,785	-324,47	9,0648e-005
19,646	99,794	-440,8	-6,8273e-004
19,347	99,774	-329,42	7,1428e-005
19,513	99,785	-435,83	-6,3847e-004
19,192	99,764	-334,37	5,0865e-005
19,303	99,772	-430,89	-5,9499e-004
18,9	99,745	-338,64	3,2755e-005
18,988	99,751	-425,24	-5,4599e-004
18,861	99,743	-344,27	5,8887e-006
18,778	99,737	-420,29	-5,0401e-004
18,688	99,732	-349,21	-1,8436e-005
18,655	99,729	-415,33	-4,6309e-004
18,58	99,725	-354,18	-4,4413e-005
18,538	99,722	-410,37	-4,2298e-004
18,428	99,715	-359,13	-7,1372e-005
18,426	99,715	-405,41	-3,8382e-004
18,277	99,706	-364,08	-9,9515e-005
18,316	99,708	-400,45	-3,4562e-004
18,125	99,696	-369,03	-1,2896e-004
18,52	99,721	-395,22	-3,0735e-004
18,287	99,706	-374,36	-1,6313e-004
18,414	99,714	-390,27	-2,7119e-004
18,245	99,704	-379,64	-1,9749e-004
18,484	99,719	-384,97	-2,3435e-004
15,354	99,538	-264,63	2,4478e-004
10,81	99,335	-264,83	2,6511e-004
5,9466	99,196	-265,04	2,7937e-004
6,9791	99,218	-514,23	-1,4334e-003
12,348	99,396	-514,49	-1,4306e-003
16,48	99,599	-515,18	-1,4361e-003
16,754	99,614	-507,26	-1,3438e-003
18,348	99,71	-511,55	-1,3925e-003
17,023	99,63	-501,73	-1,2821e-003
17,9	99,682	-497,21	-1,2333e-003
18,001	99,689	-492,53	-1,1836e-003
17,755	99,673	-487,62	-1,1323e-003
17,093	99,634	-276,64	2,2549e-004
5,4616	99,186	-508,61	-1,3673e-003
5,6371	99,19	-502,8	-1,2993e-003
4,3654	99,168	-497,52	-1,2419e-003
4,3654	99,168	-492,52	-1,1869e-003
4,3654	99,168	-487,53	-1,133e-003
4,3654	99,168	-482,53	-1,0801e-003
4,3654	99,168	-477,54	-1,0279e-003
4,7308	99,174	-472,91	-9,7972e-004
4,7917	99,175	-467,95	-9,2931e-004
4,8018	99,175	-462,88	-8,7841e-004
4,3654	99,168	-457,55	-8,2619e-004
4,3654	99,168	-452,56	-7,7747e-004
4,3654	99,168	-447,56	-7,2937e-004
4,3654	99,168	-442,56	-6,8211e-004
4,3654	99,168	-437,57	-6,3577e-004
4,3654	99,168	-432,57	-5,9003e-004
4,3654	99,168	-427,58	-5,4535e-004
4,3654	99,168	-422,58	-5,016e-004
4,3654	99,168	-417,59	-4,5871e-004
4,3654	99,168	-412,59	-4,1667e-004
4,3654	99,168	-407,59	-3,756e-004
4,3654	99,168	-402,6	-3,3552e-004
4,3654	99,168	-397,6	-2,963e-004
4,3654	99,168	-392,61	-2,5821e-004
4,3654	99,168	-387,61	-2,2115e-004
4,3654	99,168	-382,61	-1,852e-004
4,3654	99,168	-377,62	-1,5038e-004
4,3654	99,168	-372,62	-1,1685e-004
4,3654	99,168	-367,63	-8,4481e-005
4,3654	99,168	-362,63	-5,3424e-005
4,3654	99,168	-357,64	-2,3535e-005
4,3654	99,168	-352,64	5,042e-006
4,3654	99,168	-347,64	3,235e-005
4,3654	99,168	-342,65	5,851e-005
4,3654	99,168	-337,65	8,3235e-005
4,3654	99,168	-332,66	1,0663e-004
4,3654	99,168	-327,66	1,2886e-004
4,3654	99,168	-322,67	1,4935e-004
4,3654	99,168	-317,67	1,6871e-004
4,3654	99,168	-312,67	1,8628e-004
4,3654	99,168	-307,68	2,0238e-004
4,3654	99,168	-302,68	2,1704e-004
4,3654	99,168	-297,69	2,3027e-004
4,3654	99,168	-292,69	2,4205e-004
4,7296	99,174	-287,33	2,5284e-004
4,8706	99,176	-282,74	2,6081e-004
5,4616	99,186	-278,8	2,6616e-004
5,4616	99,186	-273,8	2,725e-004
4,036	99,163	-268,87	2,7823e-004
17,29	99,646	-272,29	2,2936e-004
17,712	99,671	-268,39	2,3068e-004
16,581	99,605	-280,79	2,224e-004
18,179	99,699	-483,06	-1,0858e-003
14,872	99,513	-285,45	2,2309e-004
15,825	99,563	-478,5	-1,0376e-003
15,96	99,57	-472,62	-9,7875e-004
15,076	99,523	-291,02	2,1146e-004
15,592	99,55	-296,14	1,9773e-004
15,881	99,566	-467,55	-9,2844e-004
14,762	99,507	-300,92	1,8964e-004
15,148	99,527	-462,15	-8,7487e-004
15,291	99,534	-305,81	1,7372e-004
15,601	99,551	-457,33	-8,2908e-004
14,828	99,511	-452,25	-7,7965e-004
14,449	99,492	-310,82	1,6226e-004
14,293	99,484	-315,78	1,4654e-004
14,723	99,505	-448,03	-7,3992e-004
14,138	99,476	-320,73	1,2937e-004
14,467	99,493	-442,9	-6,9208e-004
13,983	99,469	-325,68	1,1071e-004
14,43	99,491	-437,86	-6,4625e-004
13,565	99,449	-330,99	9,0136e-005
14,307	99,485	-432,9	-6,0188e-004
13,998	99,47	-336,33	6,4455e-005
14,944	99,516	-341,01	3,8388e-005
14,161	99,478	-427,94	-5,5815e-004
13,989	99,469	-422,85	-5,1408e-004
13,337	99,439	-345,45	2,262e-005
13,829	99,462	-417,76	-4,7099e-004
13,182	99,432	-350,48	-3,1071e-006
13,709	99,456	-412,8	-4,2984e-004
13,813	99,461	-355,64	-3,3715e-005
13,597	99,451	-407,84	-3,8972e-004
12,91	99,42	-360,34	-5,7448e-005
13,486	99,446	-402,88	-3,5044e-004
13,108	99,429	-366,04	-9,2253e-005
13,374	99,441	-397,93	-3,1225e-004
13,288	99,437	-371,64	-1,2797e-004
13,261	99,435	-392,97	-2,7486e-004
13,279	99,436	-376,67	-1,6071e-004
13,113	99,429	-387,67	-2,3601e-004
13,507	99,447	-381,73	-1,956e-004
13,129	99,43	-269,38	2,5199e-004
8,5014	99,259	-269,51	2,6997e-004
11,197	99,349	-508,98	-1,3656e-003
11,54	99,363	-503,09	-1,2977e-003
13,205	99,433	-498,39	-1,2453e-003
14,345	99,487	-494,37	-1,2019e-003
12,636	99,408	-489,47	-1,1494e-003
13,422	99,443	-483,96	-1,0921e-003
11,929	99,378	-273,93	2,5286e-004
13,451	99,444	-278,04	2,4102e-004
8,9703	99,273	-499,42	-1,2578e-003
9,4462	99,288	-494,49	-1,2034e-003
7,9185	99,242	-489,91	-1,1546e-003
8,5898	99,261	-485,43	-1,1068e-003
9,8477	99,301	-478,94	-1,039e-003
8,1588	99,249	-475,17	-1,0005e-003
8,6582	99,263	-471,13	-9,5932e-004
8,7354	99,266	-466,27	-9,1044e-004
9,572	99,292	-461,02	-8,5873e-004
8,7626	99,266	-455,59	-8,0542e-004
9,7654	99,298	-450,75	-7,5948e-004
9,6467	99,294	-445,45	-7,0934e-004
9,5724	99,292	-440,03	-6,5885e-004
9,4868	99,289	-435,1	-6,1392e-004
9,402	99,286	-430,2	-5,6992e-004
9,2994	99,283	-425,13	-5,2532e-004
9,2176	99,28	-420,17	-4,8257e-004
9,1497	99,278	-415,27	-4,4129e-004
9,0736	99,276	-410,32	-4,0036e-004
8,9979	99,274	-405,37	-3,6027e-004
8,9135	99,271	-400,42	-3,212e-004
8,8266	99,268	-395,5	-2,8332e-004
8,7345	99,266	-390,43	-2,4539e-004
8,9219	99,271	-384,84	-2,0528e-004
8,7424	99,266	-379,56	-1,68e-004
8,4092	99,256	-374,62	-1,34e-004
8,5149	99,259	-369,11	-9,8348e-005
8,5814	99,261	-364,23	-6,8075e-005
7,9191	99,242	-360,01	-4,1231e-005
9,3715	99,285	-355,22	-1,6839e-005
8,8071	99,268	-349,43	1,6506e-005
8,2835	99,252	-345,33	3,9559e-005
9,6189	99,293	-340,36	6,1052e-005
9,162	99,279	-334,48	9,0359e-005
8,5833	99,261	-329,81	1,1287e-004
8,9331	99,272	-325,22	1,3126e-004
9,0387	99,275	-320,4	1,4995e-004
9,0786	99,276	-315,19	1,6888e-004
9,1661	99,279	-310,12	1,8561e-004
8,4077	99,256	-305,08	2,0322e-004
9,2808	99,282	-300,27	2,1383e-004
8,623	99,262	-295,3	2,2829e-004
9,5616	99,291	-290,41	2,3596e-004
9,739	99,297	-284,81	2,4601e-004
8,6511	99,263	-280,98	2,558e-004
9,5683	99,292	-277,76	2,5741e-004
12,114	99,386	-281,21	2,4242e-004
12,271	99,392	-474,88	-9,9849e-004
12,294	99,393	-469,44	-9,4384e-004
12,057	99,383	-293,94	2,1864e-004
12,013	99,382	-297,34	2,1086e-004
12,292	99,393	-465,17	-9,0148e-004
11,739	99,371	-303,36	1,9631e-004
12,197	99,389	-458,07	-8,3198e-004
11,721	99,37	-306,95	1,8593e-004
12,2	99,389	-454,74	-8,0004e-004
-20,192	99,832	-285,15	4,9301e-005
-20,445	99,849	-480,42	-1,2112e-003
-20,509	99,854	-289,95	3,6471e-005
-20,829	99,876	-475,63	-1,1666e-003
-19,814	99,806	-294,69	3,5068e-005
-20,164	99,83	-470,86	-1,114e-003
-19,677	99,796	-299,47	2,5417e-005
-20,107	99,826	-466,06	-1,0668e-003
-19,523	99,786	-304,38	1,4295e-005
-19,902	99,812	-460,99	-1,0163e-003
-19,509	99,785	-309,8	-1,4524e-006
-19,555	99,788	-455,9	-9,6503e-004
-19,811	99,805	-314,57	-2,0478e-005
-19,621	99,793	-451,27	-9,2228e-004
-19,656	99,795	-319,52	-3,5868e-005
-19,49	99,784	-446,36	-8,7592e-004
-19,501	99,785	-324,47	-5,2591e-005
-19,646	99,794	-440,8	-8,2704e-004
-19,347	99,774	-329,42	-7,0676e-005
-19,513	99,785	-435,83	-7,8178e-004
-18,947	99,748	-333,91	-8,5146e-005
-19,303	99,772	-430,89	-7,3676e-004
-18,832	99,741	-338,8	-1,06e-004
-18,875	99,744	-425,73	-6,8849e-004
-18,861	99,743	-344,27	-1,3262e-004
-18,949	99,748	-420,99	-6,4946e-004
-18,57	99,724	-349,94	-1,5812e-004
-18,775	99,737	-416,04	-6,0705e-004
-18,483	99,719	-354,9	-1,8367e-004
-18,602	99,726	-411,09	-5,655e-004
-18,391	99,713	-359,86	-2,1043e-004
-18,429	99,715	-406,14	-5,2484e-004
-18,301	99,707	-364,82	-2,3844e-004
-18,257	99,704	-401,19	-4,8509e-004
-18,504	99,72	-370,07	-2,7268e-004
-18,353	99,71	-395,91	-4,466e-004
-18,416	99,714	-375,02	-3,0305e-004
-18,286	99,706	-390,93	-4,0975e-004
-18,505	99,72	-380,33	-3,3885e-004
-18,272	99,705	-385,72	-3,7299e-004
-6,3623	99,204	-265,9	2,3147e-004
-11,656	99,367	-265,15	1,7606e-004
-15,922	99,568	-264,74	1,2525e-004
-15,524	99,547	-514,23	-1,5393e-003
-10,168	99,312	-514,49	-1,5072e-003
-6,0549	99,198	-515,16	-1,4911e-003
-17,645	99,667	-488,67	-1,2728e-003
-17,61	99,665	-493,02	-1,318e-003
-17,411	99,653	-498,08	-1,3704e-003
-17,403	99,652	-502,95	-1,4235e-003
-16,981	99,628	-508,63	-1,4841e-003
-16,78	99,616	-277,72	1,0267e-004
-4,1255	99,164	-511,32	-1,4328e-003
-5,5058	99,187	-506,41	-1,3818e-003
-4,8041	99,175	-501,7	-1,3234e-003
-4,4772	99,17	-496,94	-1,2681e-003
-4,4096	99,169	-492,52	-1,2191e-003
-4,4096	99,169	-487,53	-1,1653e-003
-4,775	99,174	-482,17	-1,1107e-003
-4,4731	99,17	-477,47	-1,0599e-003
-4,4096	99,169	-472,54	-1,0087e-003
-4,4096	99,169	-467,54	-9,5805e-004
-4,4096	99,169	-462,55	-9,0794e-004
-4,4096	99,169	-457,55	-8,5852e-004
-4,4096	99,169	-452,56	-8,0975e-004
-4,4096	99,169	-447,56	-7,6168e-004
-4,4096	99,169	-442,56	-7,144e-004
-4,4096	99,169	-437,57	-6,6797e-004
-4,4096	99,169	-432,57	-6,2235e-004
-4,4096	99,169	-427,58	-5,7773e-004
-4,4096	99,169	-422,58	-5,3385e-004
-4,4096	99,169	-417,59	-4,9094e-004
-4,4096	99,169	-412,59	-4,4894e-004
-4,4096	99,169	-407,59	-4,0789e-004
-4,4096	99,169	-402,6	-3,6781e-004
-4,4096	99,169	-397,6	-3,2865e-004
-4,4096	99,169	-392,61	-2,905e-004
-4,4096	99,169	-387,61	-2,5342e-004
-4,4096	99,169	-382,61	-2,1749e-004
-4,4096	99,169	-377,62	-1,827e-004
-4,4096	99,169	-372,62	-1,4915e-004
-4,4096	99,169	-367,63	-1,168e-004
-4,4096	99,169	-362,63	-8,5735e-005
-4,4096	99,169	-357,64	-5,5941e-005
-4,4096	99,169	-352,64	-2,7228e-005
-4,4096	99,169	-347,64	8,8544e-008
