,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,PG.cFactor,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
196,196,1700,0.1,50000.0,232,1.6,,1.7,9664.0,19.328,1700.0,0.3237937117260117,2.4181680649085666,0.0297440052399677,0.002129170523874,-1.619851307867771e-05,105589789892215.58,5.250256377549756,101.47695526528167,554373467785743.6,0.0076977784857833,0.0049918350025867
197,197,1700,0.1,50000.0,232,2.25,,1.7,8469.0,16.938,1700.0,0.261353536640172,2.470110295885404,0.0296150534293118,0.0002604755841492,0.000119411098944,92533105401197.6,6.504599179541759,110.17490090307832,601890761473080.9,0.0067459112164837,0.0043745706370971
198,198,1700,0.1,50000.0,232,5.0,,1.7,7819.0,15.638,1700.0,0.2110751219381654,2.33599200029826,0.0299454333738322,-0.0031490335213508,2.9314845909739768e-05,85431143125748.5,8.054004585618648,125.94852370990442,688062818489421.5,0.0062281591453166,0.0040388201454082
199,199,1700,0.1,50000.0,232,10.0,,1.7,4971.0,9.942,1700.0,0.2077139330117461,2.0456509881226346,0.027771290670954,0.003942181192514,5.7093415909343136e-05,54313622263473.06,8.184333016812435,81.36863885314922,444520771953621.5,0.0039596085319566,0.0025677164525929
200,200,1700,0.1,50000.0,240,1.6,,1.7,9669.0,19.338,1700.0,0.3489317871892581,2.0776069962845387,0.0297689547313674,0.0049056402945249,0.0001127995000734,105644420371257.48,4.8720124173666415,94.21497612703612,514700927874267.9,0.007701761194023,0.0049944176986766
201,201,1700,0.1,50000.0,240,2.25,,1.7,8321.0,16.642000000000003,1700.0,0.356927924019601,2.3783493607614448,0.0290337546363867,-0.0383877863064809,-6.527219635070607e-05,90916043221556.9,4.762866353674931,79.26362185785821,433020963269209.1,0.0066280230525872,0.0042981228328356
202,202,1700,0.1,50000.0,240,5.0,,1.7,7402.0,14.804,1700.0,0.621349616381849,2.50214881866816,0.0297476082044233,-0.0356818415099404,-0.0002419290548231,80874961173652.7,2.735979801354329,40.50344497924949,221272260206429.4,0.0058960012781217,0.0038234232915094
203,203,1700,0.1,50000.0,240,10.0,,1.7,4849.0,9.698,1700.0,0.8810978901631188,2.039412660714744,0.0296902573494609,-0.0542229938628993,0.0003173414598818,52980638574850.31,1.9294110438572003,18.71142830332713,102221429176922.98,0.0038624304509068,0.002504698667999
204,204,1700,0.1,50000.0,245,1.6,,1.7,9765.0,19.53,1700.0,0.4983711016291181,2.2946238610175973,0.0298883663932498,-0.0043369524145732,2.6823867951270613e-05,106693325568862.28,3.411112711878547,66.61903126298802,363942959120542.5,0.0077782291922262,0.0050440054636029
205,205,1700,0.1,50000.0,245,2.25,,1.7,8208.0,16.416,1700.0,0.5594163530399783,2.206375030359033,0.0295299358263537,0.0059204112026153,0.0001213471600925,89681394395209.58,3.0388814891839795,49.88627852644421,272531129351810.25,0.0065380138463689,0.0042397539012036
206,206,1700,0.1,50000.0,245,5.0,,1.7,7039.0,14.078,1700.0,0.9630509068649644,2.240852522068197,0.0298089494567594,-0.0335440690047457,1.6794480720030818e-05,76908788395209.58,1.76522340395695,24.85081508090594,135761193245196.6,0.005606856659916,0.0036359195553816
207,207,1700,0.1,50000.0,245,10.0,,1.7,4181.0,8.362,1700.0,1.2427328303206195,2.4562743048749467,0.0296380925513098,-0.083765314030891,7.918179493643248e-05,45682006574850.3,1.367952916767643,11.438822290011032,62490834137865.12,0.0033303406300765,0.0021596504703864
208,208,1800,0.1,50000.0,225,1.6,,1.8,10062.0,20.124,1800.0,0.4293733792228522,2.278203670187416,0.0299794972304707,0.0097475919342739,6.6590920313265735e-06,108636943688622.72,4.192155562270592,84.36293853513338,455422967752336.8,0.0082482631167419,0.0053514154108067
209,209,1800,0.1,50000.0,225,2.25,,1.8,8835.0,17.669999999999998,1800.0,0.3842818270807129,2.245116359100699,0.0296568461079217,-0.0176712168210527,-9.794538563201754e-05,95389325928143.69,4.684062251067459,82.76737997636198,446809540734788.25,0.0072424373520587,0.0046988426907649
210,210,1800,0.1,50000.0,225,5.0,,1.8,7701.0,15.402,1800.0,0.5965081754532093,2.3557924407505664,0.0287066328865052,-0.0024766772714352,7.89497355692603e-05,83145806335329.33,3.017561324507268,46.47647952006093,250897569492461.2,0.0063128477700288,0.0040957314727313
211,211,1800,0.1,50000.0,225,10.0,,1.8,52.0,0.104,1800.0,0.3980838897559272,1.576708133118902,0.0182779218991595,0.8886256570764994,-0.0011377300967447,561431233532.9341,4.521659997604059,0.4702526397508221,2538601150071.37,4.2626682773860265e-05,2.765589359590032e-05
212,212,1800,0.1,50000.0,232,1.6,,1.8,9763.0,19.526,1800.0,0.3715796458404838,2.239967070430377,0.0296684050305659,-0.0021452555278456,3.3596302472807856e-05,105408714095808.38,4.844183528752072,94.58752758241296,510619156609851.25,0.0080031596907922,0.0051923940226302
213,213,1800,0.1,50000.0,232,2.25,,1.8,8706.0,17.412,1800.0,0.2861552346059852,2.55446740649432,0.0297943771546515,-0.0012214811221233,7.163773124721223e-05,93996544598802.4,6.290292059407783,109.52656533840828,591265718101616.2,0.0071366903890236,0.0046302348008828
214,214,1800,0.1,50000.0,232,5.0,,1.8,7853.0,15.706,1800.0,0.2536572158239778,2.179993163658633,0.029599729660177,-0.0047152302911443,-1.3373738929979918e-05,84786913017964.08,7.096190794939131,111.452772625314,601664111689381.5,0.0064374488427523,0.0041765717770885
215,215,1800,0.1,50000.0,232,10.0,,1.8,116.0,0.232,1800.0,0.4038496794478305,1.386974794826166,0.014548503128557,-0.0610838765467642,-0.0016226719058609,1252423520958.0835,4.457103946352208,1.0340481155537125,5582181817766.604,9.509029234168828e-05,6.169391648316225e-05
216,216,1800,0.1,50000.0,240,1.6,,1.8,9957.0,19.914,1800.0,0.4311702065760983,2.176609209457173,0.0299296536261364,0.0023879457281889,5.299758384377719e-05,107503284467065.88,4.174685478140321,83.13468661168636,448792400517047.9,0.0081621900072947,0.0052955717795072
217,217,1800,0.1,50000.0,240,2.25,,1.8,8542.0,17.084,1800.0,0.3853229940427809,2.1425368701349288,0.0289628246989007,0.0070842674058569,1.7635136784777886e-06,92225876862275.44,4.6714056202941086,79.80629361710454,430824479510985.9,0.007002252389506,0.0045430123672342
218,218,1800,0.1,50000.0,240,5.0,,1.8,7584.0,15.168,1800.0,0.5388276275039061,2.02529698372696,0.0299034651302005,-0.0053452518703294,-9.540523453980584e-05,81882586059880.23,3.340585946452702,50.67000763579458,273535816250839.84,0.0062169377337876,0.0040335057121405
219,219,1800,0.1,50000.0,240,10.0,,1.8,52.0,0.104,1800.0,0.2639490539537351,1.3061483584364524,0.0197362278013396,-0.7071642821221876,0.0008631447388673,561431233532.9341,6.819497827469021,0.7092277740567781,3828679077351.0967,4.2626682773860265e-05,2.765589359590032e-05
220,220,1800,0.1,50000.0,245,1.6,,1.8,9783.0,19.566,1800.0,0.5352517986930252,2.265319794618711,0.0296903432454601,-0.0165545315025406,0.0001186262969322,105624649185628.72,3.362903224977907,65.79856449991773,355205473383510.94,0.0080195545687822,0.0052030309047825
221,221,1800,0.1,50000.0,245,2.25,,1.8,8496.0,16.991999999999997,1800.0,0.5351858028811876,2.2444589795447616,0.0297417993941844,0.0039190586754692,2.56371756948864e-05,91729226155688.6,3.36331791745904,57.149498053464,308514549884079.9,0.0069645441701291,0.004518547538284
222,222,1800,0.1,50000.0,245,5.0,,1.8,7224.0,14.448,1800.0,1.0799412486903748,2.2267034129513066,0.0295874299003024,-0.0389088576133642,-3.529855500199869e-05,77995754443113.77,1.6667573372003592,24.08131000787079,129999995988537.38,0.0059218299299685,0.0038420418333996
223,223,1800,0.1,50000.0,245,10.0,,1.8,2.0,0.004,1800.0,0.1849156545574231,1.0084236706863814,0.0034453279671506,-2.6790719970521346,0.0075531046017489,21593508982.03593,9.734167744251383,0.0389366709770055,210194838618.1367,1.6394877989946258e-06,1.0636882152269356e-06
224,224,1900,0.1,50000.0,225,1.6,,1.9,10190.0,20.380000000000003,1900.0,0.4151998962768175,2.314442660498628,0.0297942409656242,0.0018484322264699,-0.0001343314074925,104281449780439.12,4.576109042987941,93.26110229609424,477203285356160.3,0.0084199743665733,0.0053293190126709
225,225,1900,0.1,50000.0,225,2.25,,1.9,9048.0,18.096,1900.0,0.3963516678636551,2.285941576533534,0.0298250575122694,-0.0061644028230039,3.012757743716079e-05,92594559137724.56,4.79372273173731,86.74720655351835,443872642973704.8,0.0074763423031163,0.0047320587268544
226,226,1900,0.1,50000.0,225,5.0,,1.9,8076.0,16.152,1900.0,0.6325415847768454,2.361115827829779,0.0296476545873302,0.0106629735309658,5.003649860831197e-05,82647398275449.1,3.003755082237481,48.51665208829979,248252542603585.44,0.0066731808620653,0.0042237075904151
227,227,1900,0.1,50000.0,225,10.0,,,,,1900.0,,,,,,,,,,,
228,228,1900,0.1,50000.0,232,1.6,,1.9,10121.0,20.242,1900.0,0.3884538219665501,2.439989936608743,0.029896049342267,0.0184468932997624,-1.3725043716878092e-05,103575324163672.62,4.891186268630946,99.0073924496276,506606203318354.56,0.008362959819832,0.0052932323579237
229,229,1900,0.1,50000.0,232,2.25,,1.9,8983.0,17.965999999999998,1900.0,0.3081117137032834,2.4616588985080137,0.0298562054401106,0.004390656112398,1.8212918299313822e-05,91929368339321.34,6.166594502894268,110.7890368389984,566891137455801.4,0.0074226329474904,0.0046980640520925
230,230,1900,0.1,50000.0,232,5.0,,1.9,8008.0,16.016,1900.0,0.3043841544404131,1.995519524265064,0.0295776688672919,-0.0003039036119637,-6.634221494582539e-05,81951506363273.44,6.242112055711323,99.97366668427252,511550485853892.3,0.0066169926131029,0.0041881439306642
231,231,1900,0.1,50000.0,232,10.0,,,,,1900.0,,,,,,,,,,,
232,232,1900,0.1,50000.0,240,1.6,,1.9,10139.0,20.278,1900.0,0.4648753762080559,2.325429051936606,0.029822674109894,-0.0201939271697241,0.0001011576129116,103759530846307.38,4.087116886031088,82.87855621493838,424077330608606.4,0.0083778331798514,0.0053026462678577
233,233,1900,0.1,50000.0,240,2.25,,1.9,8856.0,17.712,1900.0,0.4167862680560574,2.4688532640420067,0.0299360295580571,-0.0241095664206452,-7.465118329785331e-05,90629687856287.42,4.558691458002765,80.74354310414499,413152783871914.4,0.0073176931295753,0.0046316436875578
234,234,1900,0.1,50000.0,240,5.0,,1.9,7933.0,15.866,1900.0,0.6949000916106343,2.284963538045832,0.0297617505897325,-0.0007300665542777,7.599890825570384e-05,81183978518962.06,2.7342060001693107,43.38091239868629,221973721184162.5,0.0065550202796885,0.004148919305939
235,235,1900,0.1,50000.0,240,10.0,,,,,1900.0,,,,,,,,,,,
236,236,1900,0.1,50000.0,245,1.6,,1.9,9964.0,19.928,1900.0,0.5551646702160724,2.075271372887856,0.0295838744929824,-0.0066776124516594,-4.095499083644754e-05,101968632542914.16,3.422407984392292,68.2017463129696,348978262172433.2,0.0082332310685511,0.0052111221434988
237,237,1900,0.1,50000.0,245,2.25,,1.9,8760.0,17.52,1900.0,0.566967210806979,2.273888813280981,0.0290720112212145,-0.0126330750723285,3.4528743606040776e-05,89647252215568.86,3.3511638129755004,58.71239000333076,300422627557502.06,0.0072383685428049,0.0045814361679094
238,238,1900,0.1,50000.0,245,5.0,,1.9,7414.0,14.828,1900.0,1.1384842182480952,2.281871561305866,0.0299625708135326,-0.0588615668275113,4.615016000350605e-05,75872685836327.34,1.6688856723229144,24.74623674920417,126622838312904.42,0.0061261717324606,0.0038774849028402
239,239,1900,0.1,50000.0,245,10.0,,,,,1900.0,,,,,,,,,,,
240,240,2000,0.1,50000.0,225,1.6,,2.0,10575.0,21.15,2000.0,0.4685828548585959,2.206703287145988,0.0296126501836201,-0.0010326099251826,-4.017716063105812e-05,102310064371257.48,4.268188601573011,90.27218892326918,436678650575602.3,0.0087198381511969,0.0053951614102639
241,241,2000,0.1,50000.0,225,2.25,,2.0,9290.0,18.58,2000.0,0.4298347803051001,2.217644223785703,0.0293923297350926,-0.0185635497838631,-2.1595772106115265e-05,89878061277445.11,4.652950602509141,86.45182219461984,418198179373241.75,0.0076602644373162,0.0047395791490639
242,242,2000,0.1,50000.0,225,5.0,,2.0,8174.0,16.348,2000.0,0.7299525676007761,2.234820146760537,0.0298749706579878,0.0167433744565175,-8.152151786266568e-05,79081084271457.08,2.7399040550999683,44.791951492774274,216674583477067.6,0.006740043219658,0.0041702174342786
243,243,2000,0.1,50000.0,225,10.0,,,,,2000.0,,,,,,,,,,,
244,244,2000,0.1,50000.0,232,1.6,,2.0,10421.0,20.842,2000.0,0.3714607001911645,2.223191402681193,0.0298706536332474,-0.0118397929582096,5.650642954627022e-05,100820158942115.77,5.384149652899329,112.2164470657278,542830823773447.75,0.0085928542197279,0.0053165935750695
245,245,2000,0.1,50000.0,232,2.25,,2.0,9246.0,18.492,2000.0,0.3121079522461514,2.320187690760462,0.0297378475104456,0.0192984151446279,-0.0001832317783515,89452374011976.05,6.408039223629433,118.49746132335548,573214321315512.6,0.0076239833140393,0.0047171311961513
246,246,2000,0.1,50000.0,232,5.0,,2.0,8224.0,16.448,2000.0,0.3221859904128905,2.507845933628224,0.0297262679700441,-0.009778306823457,-2.230613541930412e-05,79564819800399.2,6.207594555669361,102.10251525164963,493906142215771.8,0.0067812717688362,0.0041957264716794
247,247,2000,0.1,50000.0,232,10.0,,,,,2000.0,,,,,,,,,,,
248,248,2000,0.1,50000.0,240,1.6,,2.0,10489.0,20.978,2000.0,0.5134575146789757,2.2198456808331177,0.0297820461149011,-0.01036342914599,0.0001305579474994,101478039261477.05,3.8951616108889584,81.71270027322856,395273362879587.8,0.0086489250466103,0.0053512858659345
249,249,2000,0.1,50000.0,240,2.25,,2.0,8995.0,17.990000000000002,2000.0,0.4363419874262035,2.3018581829140325,0.0298841058644578,-0.0135457979088308,9.155341236747346e-05,87024021656686.64,4.583560733628117,82.45825759796982,398879888547991.75,0.0074170159971646,0.0045890758283994
250,250,2000,0.1,50000.0,240,5.0,,2.0,8147.0,16.294,2000.0,0.7319573212598698,2.2630649277617616,0.0296860272475905,-0.0137801189022481,4.715266557230229e-05,78819867085828.34,2.732399747785202,44.52172149041208,215367384945780.47,0.0067177798031017,0.0041564425540822
251,251,2000,0.1,50000.0,240,10.0,,,,,2000.0,,,,,,,,,,,
252,252,2000,0.1,50000.0,245,1.6,,2.0,10308.0,20.616,2000.0,0.6380563511834225,2.209141091282121,0.0298571498880352,0.0074942120997425,-6.569071400459371e-06,99726916646706.6,3.1345193826384445,64.62125159247417,312595953199870.4,0.0084996776985851,0.0052589431505437
253,253,2000,0.1,50000.0,245,2.25,,2.0,8973.0,17.946,2000.0,0.594886713636015,2.280197120518332,0.0297394196380814,-0.0018485007513784,-0.0001343161139103,86811178023952.1,3.3619846504484414,60.33417653694774,291857848003874.0,0.0073988754355262,0.004577851851943
254,254,2000,0.1,50000.0,245,5.0,,2.0,7504.0,15.008,2000.0,1.1999003245080075,2.301854819725984,0.0298188570628389,-0.0593271976605643,0.0001700688134205,72599028183632.73,1.666805116350023,25.015411186181144,121008431618518.56,0.0061875806606696,0.0038283963331083
255,255,2000,0.1,50000.0,245,10.0,,,,,2000.0,,,,,,,,,,,
