,Simulation Number,CPMU20.photonEnergy,CPMU20.energySpread,CPMU20.numberRays,M3.radius,SourcePhotonFlux,SourceBandwidth,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
122,122,500,0,50000.0,237.1999999999993,,0.0,49965.0,99.93,500.0,0.0,2.3524985796936777,0.0305257857672857,-0.0017076793942184,7.032193876639888e-06,1386309227223719.5,,,,0.0300816819211264,0.0168212014796409
123,123,500,0,50000.0,237.2999999999993,,0.0,49945.0,99.89,500.0,0.0,2.3789350457629794,0.0323371014410109,-0.0025196241103776,-0.0001260331611184,1385754315094339.5,,,,0.0300696408195868,0.0168144682858133
124,124,500,0,50000.0,237.3999999999993,,0.0,49950.0,99.9,500.0,0.0,2.3516196459500494,0.0321355083519496,-0.0077181680659741,-6.660205492948144e-05,1385893043126684.8,,,,0.0300726510949717,0.0168161515842702
125,125,500,0,50000.0,237.4999999999993,,0.0,49947.0,99.894,500.0,0.0,2.387015582035647,0.0294798288142396,-0.0006697601707398,7.600013468881844e-05,1385809806307277.8,,,,0.0300708449297408,0.0168151416051961
126,126,500,0,50000.0,237.59999999999928,,0.0,49930.0,99.86,500.0,0.0,2.3646887741970417,0.0335800340146718,0.0003752588989041,-6.045469778465359e-05,1385338130997304.5,,,,0.0300606099934322,0.0168094183904427
127,127,500,0,50000.0,237.69999999999928,,0.0,49949.0,99.898,500.0,0.0,2.63106013364927,0.0322355972719555,-0.0074135425138547,-3.962099986761193e-05,1385865297520215.5,,,,0.0300720490398947,0.0168158149245789
128,128,500,0,50000.0,237.79999999999927,,0.0,49955.0,99.91,500.0,0.0,2.3880478510116,0.0340567069903303,-0.0089250307732678,-6.348353657523207e-05,1386031771159029.5,,,,0.0300756613703566,0.0168178348827271
129,129,500,0,50000.0,237.89999999999927,,0.0,49953.0,99.906,500.0,0.0,2.300797761736062,0.0362725200458617,-0.0006026305200493,5.636713357225515e-05,1385976279946091.5,,,,0.0300744572602026,0.0168171615633444
130,130,500,0,50000.0,237.9999999999993,,0.0,49950.0,99.9,500.0,0.0,2.651709856001743,0.0358061390910938,0.0051875852645947,-0.0001387626998534,1385893043126684.8,,,,0.0300726510949717,0.0168161515842702
131,131,500,0,50000.0,238.09999999999928,,0.0,49950.0,99.9,500.0,0.0,2.4131564749628422,0.0348235218220428,-0.0016204467604578,-9.670367001434466e-05,1385893043126684.8,,,,0.0300726510949717,0.0168161515842702
132,132,500,0,50000.0,238.19999999999925,,0.0,49951.0,99.902,500.0,0.0,2.681569212153984,0.0351842726676117,0.000980516770649,-0.000120971415407,1385920788733153.8,,,,0.0300732531500487,0.0168164882439616
133,133,500,0,50000.0,238.29999999999924,,0.0,49939.0,99.878,500.0,0.0,2.340025801841526,0.036625904422831,0.0031199654398593,-9.506670888286228e-05,1385587841455525.5,,,,0.030066028489125,0.0168124483276651
134,134,500,0,50000.0,238.39999999999924,,0.0,49943.0,99.886,500.0,0.0,2.426224961112191,0.0409465978683733,-0.0049656472007022,-7.93314281941686e-05,1385698823881401.5,,,,0.0300684367094329,0.0168137949664306
135,135,500,0,50000.0,238.49999999999923,,0.0,49961.0,99.922,500.0,0.0,2.396468342694429,0.0330898818781427,-0.0033315316462122,-0.0001571378933468,1386198244797843.8,,,,0.0300792737008185,0.0168198548408754
136,136,500,0,50000.0,238.59999999999923,,0.0,49953.0,99.906,500.0,0.0,2.3290962153308428,0.0431689930585163,0.0035161878591153,6.518384234584462e-05,1385976279946091.5,,,,0.0300744572602026,0.0168171615633444
137,137,500,0,50000.0,238.6999999999992,,0.0,49961.0,99.922,500.0,0.0,2.3141212386399843,0.0431948218440201,-0.0038273367647801,-7.262059215362215e-05,1386198244797843.8,,,,0.0300792737008185,0.0168198548408754
138,138,500,0,50000.0,238.7999999999992,,0.0,49940.0,99.88,500.0,0.0,2.292864235116474,0.0424874073153088,0.0030349455220747,-4.525317849634691e-05,1385615587061994.5,,,,0.0300666305442019,0.0168127849873565
139,139,500,0,50000.0,238.8999999999992,,0.0,49955.0,99.91,500.0,0.0,2.359023028406595,0.0411994451079018,0.0018486384998488,8.114019807890591e-05,1386031771159029.5,,,,0.0300756613703566,0.0168178348827271
140,140,500,0,50000.0,238.9999999999992,,0.0,49945.0,99.89,500.0,0.0,2.391922059845865,0.0451399119472133,-0.0122419087280523,3.6409798979024695e-05,1385754315094339.5,,,,0.0300696408195868,0.0168144682858133
141,141,500,0,50000.0,239.0999999999992,,0.0,49955.0,99.91,500.0,0.0,2.333091540825423,0.0379332603885437,0.0013799798013507,4.531796768135792e-05,1386031771159029.5,,,,0.0300756613703566,0.0168178348827271
142,142,500,0,50000.0,239.1999999999992,,0.0,49942.0,99.884,500.0,0.0,2.350402057756173,0.0459624102871906,0.0016168834830005,-8.705835694587832e-05,1385671078274932.5,,,,0.0300678346543559,0.0168134583067392
143,143,500,0,50000.0,239.2999999999992,,0.0,49952.0,99.904,500.0,0.0,2.362357704355908,0.0439177556986623,0.0084112289426591,3.1750927400989167e-05,1385948534339622.8,,,,0.0300738552051257,0.016816824903653
144,144,500,0,50000.0,239.3999999999992,,0.0,49952.0,99.904,500.0,0.0,2.361070059623988,0.0467597001971951,0.0087895468351542,-6.794101142673287e-05,1385948534339622.8,,,,0.0300738552051257,0.016816824903653
145,145,500,0,50000.0,239.4999999999992,,0.0,49951.0,99.902,500.0,0.0,2.3991257999375613,0.0494975467242743,-0.0016662999670299,-1.4939462929772534e-05,1385920788733153.8,,,,0.0300732531500487,0.0168164882439616
146,146,500,0,50000.0,239.5999999999992,,0.0,49953.0,99.906,500.0,0.0,2.2966950645825177,0.0397504436470721,-0.0112536816154477,-0.0001211508402207,1385976279946091.5,,,,0.0300744572602026,0.0168171615633444
147,147,500,0,50000.0,239.6999999999992,,0.0,49948.0,99.896,500.0,0.0,2.3151029814504955,0.0482711595658675,0.0046920712066966,-0.0002489862242072,1385837551913746.5,,,,0.0300714469848178,0.0168154782648875
148,148,500,0,50000.0,239.7999999999992,,0.0,49949.0,99.898,500.0,0.0,2.354330259028404,0.047389361873438,-0.0003298184410303,-6.221353880112578e-05,1385865297520215.5,,,,0.0300720490398947,0.0168158149245789
149,149,500,0,50000.0,239.89999999999915,,0.0,49939.0,99.878,500.0,0.0,2.56845262953437,0.0455806343502145,0.0036971423354729,-0.0001702038674484,1385587841455525.5,,,,0.030066028489125,0.0168124483276651
150,150,2000,0,50000.0,225.0,,0.0,49977.0,99.954,2000.0,0.0,2.360150979611657,0.0322445900461526,-0.0031375218540787,-2.2689401804383733e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
151,151,2000,0,50000.0,225.1,,0.0,49969.0,99.938,2000.0,0.0,2.399654972422791,0.0288007142279635,0.0052305083774405,-4.318771669299413e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
152,152,2000,0,50000.0,225.2,,0.0,49982.0,99.964,2000.0,0.0,2.366054887833303,0.0253447518812648,0.0031651764154011,-6.434853823885835e-05,483561384151696.56,,,,0.0412137069005317,0.0254998541473106
153,153,2000,0,50000.0,225.3,,0.0,49979.0,99.958,2000.0,0.0,2.339566942901511,0.0298599135601128,0.0032024685095878,-1.1399281831511074e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
154,154,2000,0,50000.0,225.4,,0.0,49973.0,99.946,2000.0,0.0,2.3251499207155524,0.0274573066715555,0.0093320089801227,-5.038491743759684e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
155,155,2000,0,50000.0,225.5,,0.0,49978.0,99.956,2000.0,0.0,2.376453924917145,0.0262473993192738,0.0022758283346626,-3.345509214922758e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
156,156,2000,0,50000.0,225.6,,0.0,49968.0,99.936,2000.0,0.0,2.3988774423582235,0.0221192755482052,0.0125398999725387,-3.237889463553684e-05,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
157,157,2000,0,50000.0,225.7,,0.0,49978.0,99.956,2000.0,0.0,2.3234335332214675,0.0253617956788283,-0.0061727225095926,-4.1105983852917904e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
158,158,2000,0,50000.0,225.79999999999995,,0.0,49974.0,99.948,2000.0,0.0,2.3481259711751674,0.027412085249636,0.0025452001464721,3.523740756667657e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
159,159,2000,0,50000.0,225.89999999999995,,0.0,49984.0,99.968,2000.0,0.0,2.151829731684352,0.0267001944319802,0.0083658532362951,-1.7078621077167782e-06,483580733572854.3,,,,0.0412153560424989,0.0255008745088067
160,160,2000,0,50000.0,225.99999999999997,,0.0,49975.0,99.95,2000.0,0.0,2.4312555733357293,0.0226833688460004,-0.0043974155385514,-1.5292524278404312e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
161,161,2000,0,50000.0,226.09999999999997,,0.0,49979.0,99.958,2000.0,0.0,2.394380239272474,0.0255411097861262,-0.009202878735109,1.4717545048105895e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
162,162,2000,0,50000.0,226.19999999999996,,0.0,49976.0,99.952,2000.0,0.0,2.342255287766481,0.0238195189402832,-0.0058548089330417,-7.450254881448599e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
163,163,2000,0,50000.0,226.29999999999995,,0.0,49968.0,99.936,2000.0,0.0,2.3510145592624982,0.0253858729684751,0.0001357438921022,-2.4612467754241765e-06,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
164,164,2000,0,50000.0,226.39999999999992,,0.0,49977.0,99.954,2000.0,0.0,2.280106137579078,0.0242686498286158,-0.0031298799754155,2.757434275134502e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
165,165,2000,0,50000.0,226.49999999999991,,0.0,49978.0,99.956,2000.0,0.0,2.321470312111476,0.0194597319450686,-0.0011342545454992,1.263633120805617e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
166,166,2000,0,50000.0,226.5999999999999,,0.0,49971.0,99.942,2000.0,0.0,2.318008638999768,0.0240956261159858,-0.0080871839678061,-1.2261823114771612e-05,483454962335329.3,,,,0.0412046366197125,0.0254942421590825
167,167,2000,0,50000.0,226.6999999999999,,0.0,49965.0,99.93,2000.0,0.0,2.3426885497557057,0.0202191446623143,-0.0024542173464134,0.0001024759617295,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
168,168,2000,0,50000.0,226.7999999999999,,0.0,49972.0,99.944,2000.0,0.0,2.3345184738798093,0.0240618686368453,0.0002795701737556,-6.0615391632740535e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
169,169,2000,0,50000.0,226.8999999999999,,0.0,49972.0,99.944,2000.0,0.0,2.366714555306232,0.0204029847952623,0.001485662047977,-0.0001233579272104,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
170,170,2000,0,50000.0,226.9999999999999,,0.0,49965.0,99.93,2000.0,0.0,2.370619087166454,0.0229920532134724,0.0013102892300564,-6.432035164452931e-05,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
171,171,2000,0,50000.0,227.09999999999988,,0.0,49973.0,99.946,2000.0,0.0,2.3073630328525203,0.0207812696771284,0.0014149560481974,1.3288904446877596e-06,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
172,172,2000,0,50000.0,227.19999999999987,,0.0,49969.0,99.938,2000.0,0.0,2.349298953686178,0.02425262602351,-0.0047164134678826,9.787362249266088e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
173,173,2000,0,50000.0,227.29999999999987,,0.0,49976.0,99.952,2000.0,0.0,2.388186413811348,0.0215447135150437,0.0011625872972884,-1.336734486892553e-06,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
174,174,2000,0,50000.0,227.39999999999984,,0.0,49982.0,99.964,2000.0,0.0,2.306989252526727,0.0178336049602199,0.0095674240878035,0.0001525042616035,483561384151696.56,,,,0.0412137069005317,0.0254998541473106
175,175,2000,0,50000.0,227.49999999999983,,0.0,49975.0,99.95,2000.0,0.0,2.3333453536391007,0.0176197470008483,-0.0015638562787211,-1.0141211494451472e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
176,176,2000,0,50000.0,227.59999999999985,,0.0,49969.0,99.938,2000.0,0.0,2.320616741062397,0.0213174272654483,-0.0016213633259364,6.025719663852972e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
177,177,2000,0,50000.0,227.69999999999985,,0.0,49980.0,99.96,2000.0,0.0,2.323356173815437,0.0181045797799853,2.2961975654575613e-05,1.2168452211342124e-05,483542034730538.9,,,,0.0412120577585646,0.0254988337858146
178,178,2000,0,50000.0,227.79999999999984,,0.0,49974.0,99.948,2000.0,0.0,2.3420040869883536,0.0196165165534529,0.0034904104669756,5.839181577231556e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
179,179,2000,0,50000.0,227.89999999999984,,0.0,49971.0,99.942,2000.0,0.0,2.305012422123072,0.0168243522768054,0.0056690723770829,-2.034853192255764e-05,483454962335329.3,,,,0.0412046366197125,0.0254942421590825
180,180,2000,0,50000.0,227.99999999999983,,0.0,49970.0,99.94,2000.0,0.0,2.31558656659482,0.0183792081033406,-0.0043752526985899,-3.29657005387458e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
181,181,2000,0,50000.0,228.09999999999985,,0.0,49975.0,99.95,2000.0,0.0,2.3742705866734948,0.0159845208917734,0.0052560520588195,-7.866646768988402e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
182,182,2000,0,50000.0,228.19999999999985,,0.0,49975.0,99.95,2000.0,0.0,2.393768348634508,0.0181222118293066,0.010236288946568,-1.568000816405785e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
183,183,2000,0,50000.0,228.2999999999998,,0.0,49968.0,99.936,2000.0,0.0,2.341345568605446,0.0162983130101638,-0.0018892319150444,6.881210980796528e-05,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
184,184,2000,0,50000.0,228.3999999999998,,0.0,49968.0,99.936,2000.0,0.0,2.3667094149028047,0.016737320365369,0.0017834407483151,4.2264159753283234e-05,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
185,185,2000,0,50000.0,228.4999999999998,,0.0,49972.0,99.944,2000.0,0.0,2.2713984997670007,0.0152001082785674,0.008362637698759,-0.0001021245616952,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
186,186,2000,0,50000.0,228.5999999999998,,0.0,49974.0,99.948,2000.0,0.0,2.3458907066441936,0.0160116096210874,0.0100847179513466,3.2339574012497504e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
187,187,2000,0,50000.0,228.6999999999998,,0.0,49975.0,99.95,2000.0,0.0,2.364292319555428,0.0160862740495378,-0.0114577459972996,1.4691841306382326e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
188,188,2000,0,50000.0,228.79999999999976,,0.0,49974.0,99.948,2000.0,0.0,2.31576474769242,0.0180959835304099,-0.0015057441220009,-2.400029854363153e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
189,189,2000,0,50000.0,228.89999999999975,,0.0,49977.0,99.954,2000.0,0.0,2.3480294570025624,0.017596892864964,-0.0026783396755045,-3.0612481824998795e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
190,190,2000,0,50000.0,228.99999999999977,,0.0,49982.0,99.964,2000.0,0.0,2.3254862305089814,0.0153900381711956,-0.005771591214475,2.6886202779463525e-05,483561384151696.56,,,,0.0412137069005317,0.0254998541473106
191,191,2000,0,50000.0,229.09999999999977,,0.0,49980.0,99.96,2000.0,0.0,2.353836956986896,0.0168766177558688,-0.0053764779612187,-0.0001410755244994,483542034730538.9,,,,0.0412120577585646,0.0254988337858146
192,192,2000,0,50000.0,229.19999999999976,,0.0,49975.0,99.95,2000.0,0.0,2.3595274033501976,0.0185557747149136,-0.0068040117595389,0.0001372846976104,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
193,193,2000,0,50000.0,229.29999999999976,,0.0,49969.0,99.938,2000.0,0.0,2.3631880234497,0.0143964818526547,0.0059812406390083,-5.191568336674814e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
194,194,2000,0,50000.0,229.39999999999972,,0.0,49976.0,99.952,2000.0,0.0,2.314587096001449,0.0158291919215769,-0.0010666602830258,-1.5307531013150553e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
195,195,2000,0,50000.0,229.49999999999972,,0.0,49973.0,99.946,2000.0,0.0,2.319276735567885,0.0168525870589514,0.0039837170750132,5.878945189764392e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
196,196,2000,0,50000.0,229.5999999999997,,0.0,49978.0,99.956,2000.0,0.0,2.287874111255169,0.0165269545572963,-0.0052441410018098,9.333329522278304e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
197,197,2000,0,50000.0,229.69999999999973,,0.0,49977.0,99.954,2000.0,0.0,2.4000300184674304,0.014606781064835,-0.0047141852898431,-3.57102484733722e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
198,198,2000,0,50000.0,229.79999999999973,,0.0,49980.0,99.96,2000.0,0.0,2.584504150847504,0.0160464438876059,-0.0053453354532706,2.35392392571654e-05,483542034730538.9,,,,0.0412120577585646,0.0254988337858146
199,199,2000,0,50000.0,229.8999999999997,,0.0,49973.0,99.946,2000.0,0.0,2.344619611200753,0.0161512116508961,-0.0028160882898178,-6.231869329561316e-06,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
200,200,2000,0,50000.0,229.9999999999997,,0.0,49965.0,99.93,2000.0,0.0,2.3729877159089936,0.0156980143970048,0.0006439459514948,4.37768608976505e-05,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
201,201,2000,0,50000.0,230.0999999999997,,0.0,49978.0,99.956,2000.0,0.0,2.3561118393429394,0.0126607957160153,0.003310550196607,-7.596970555000121e-06,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
202,202,2000,0,50000.0,230.1999999999997,,0.0,49979.0,99.958,2000.0,0.0,2.327892518068089,0.0141097187554533,-0.0012305336177006,-4.472610357266726e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
203,203,2000,0,50000.0,230.2999999999997,,0.0,49976.0,99.952,2000.0,0.0,2.362880460972426,0.0157760781949691,-0.0005722431606847,2.8189441242096145e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
204,204,2000,0,50000.0,230.3999999999997,,0.0,49975.0,99.95,2000.0,0.0,2.390771901358824,0.0124266667013126,0.0051183883384023,-9.030954503265488e-07,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
205,205,2000,0,50000.0,230.4999999999997,,0.0,49976.0,99.952,2000.0,0.0,2.372546363532444,0.01422135534195,-0.0010651539740326,1.684943440206658e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
206,206,2000,0,50000.0,230.59999999999968,,0.0,49970.0,99.94,2000.0,0.0,2.320345707957129,0.0150548258795535,0.0061271103599939,-1.2831906285622996e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
207,207,2000,0,50000.0,230.69999999999968,,0.0,49973.0,99.946,2000.0,0.0,2.4005553645985023,0.0112583261797454,0.004591977298849,6.491770005803964e-06,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
208,208,2000,0,50000.0,230.79999999999967,,0.0,49970.0,99.94,2000.0,0.0,2.3308364799661234,0.0120961058784566,-0.0048500843926462,-2.405006857481345e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
209,209,2000,0,50000.0,230.8999999999997,,0.0,49976.0,99.952,2000.0,0.0,2.383457575343142,0.0140137963469635,0.0043026708595154,-3.555322127650401e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
210,210,2000,0,50000.0,230.9999999999997,,0.0,49977.0,99.954,2000.0,0.0,2.36159054806149,0.0125031231292757,0.0009218186471822,3.266528614733968e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
211,211,2000,0,50000.0,231.09999999999965,,0.0,49968.0,99.936,2000.0,0.0,2.334411201964848,0.0141217952086351,0.0028073318015433,-1.0225696369380472e-05,483425938203592.8,,,,0.0412021629067618,0.0254927116168384
212,212,2000,0,50000.0,231.19999999999965,,0.0,49974.0,99.948,2000.0,0.0,2.303037762331446,0.0120180260572531,-0.0018300590654577,-1.1256662826512628e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
213,213,2000,0,50000.0,231.29999999999964,,0.0,49975.0,99.95,2000.0,0.0,2.322558619936116,0.0133935078836116,0.0073884948578465,1.3857428653002516e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
214,214,2000,0,50000.0,231.39999999999964,,0.0,49966.0,99.932,2000.0,0.0,2.074731219415128,0.0143144844280239,-6.74908128255732e-05,-2.4767453987597005e-06,483406588782435.1,,,,0.0412005137647947,0.0254916912553424
215,215,2000,0,50000.0,231.49999999999963,,0.0,49974.0,99.948,2000.0,0.0,2.31337969908597,0.0150637015607039,-0.002050187180991,-4.331228352510896e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
216,216,2000,0,50000.0,231.5999999999996,,0.0,49965.0,99.93,2000.0,0.0,2.0851738929028185,0.0126275333306457,-0.0016612341225601,-2.269755316739588e-05,483396914071856.25,,,,0.0411996891938111,0.0254911810745944
217,217,2000,0,50000.0,231.6999999999996,,0.0,49974.0,99.948,2000.0,0.0,2.3705590714688043,0.012942422640695,0.0064498623861969,4.159354813074536e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
218,218,2000,0,50000.0,231.7999999999996,,0.0,49962.0,99.924,2000.0,0.0,2.336252029463308,0.0132604369666576,0.0016108423524704,-1.81470704354112e-05,483367889940119.75,,,,0.0411972154808605,0.0254896505323503
219,219,2000,0,50000.0,231.8999999999996,,0.0,49974.0,99.948,2000.0,0.0,2.3481064668998126,0.0145131035036689,-0.0041566473166265,2.3195338257311857e-05,483483986467065.9,,,,0.0412071103326632,0.0254957727013265
220,220,2000,0,50000.0,231.9999999999996,,0.0,49963.0,99.926,2000.0,0.0,2.304554262169764,0.0131290670955141,-0.0049436155862689,-3.150880609560393e-05,483377564650698.6,,,,0.041198040051844,0.0254901607130983
221,221,2000,0,50000.0,232.0999999999996,,0.0,49977.0,99.954,2000.0,0.0,2.14239318225295,0.0102156009331961,0.0052794866280348,-4.62491753523532e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
222,222,2000,0,50000.0,232.1999999999996,,0.0,49972.0,99.944,2000.0,0.0,2.3607446388743165,0.0127015348702629,0.0005768157875989,-2.295207167630662e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
223,223,2000,0,50000.0,232.2999999999996,,0.0,49977.0,99.954,2000.0,0.0,2.3094715539705994,0.014238962540648,-0.0023750871034234,1.2003445320464635e-06,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
224,224,2000,0,50000.0,232.3999999999996,,0.0,49979.0,99.958,2000.0,0.0,2.338825277866998,0.0137941349861943,0.0022339198466408,-1.842248132920341e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
225,225,2000,0,50000.0,232.4999999999996,,0.0,49979.0,99.958,2000.0,0.0,2.321406324197625,0.0142111013924254,-0.0035068648847484,-3.4456770549002057e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
226,226,2000,0,50000.0,232.5999999999996,,0.0,49967.0,99.934,2000.0,0.0,2.3136780421297862,0.0129469418420037,-0.0019666752736256,3.0571735706942595e-05,483416263493013.94,,,,0.0412013383357783,0.0254922014360904
227,227,2000,0,50000.0,232.6999999999996,,0.0,49973.0,99.946,2000.0,0.0,2.373432376793472,0.0151953145448055,0.003225220300944,-5.367168894756767e-05,483474311756487.0,,,,0.0412062857616797,0.0254952625205785
228,228,2000,0,50000.0,232.7999999999996,,0.0,49975.0,99.95,2000.0,0.0,2.376056836057794,0.0136671202173064,0.0065809641613538,-1.753642262702713e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
229,229,2000,0,50000.0,232.89999999999955,,0.0,49979.0,99.958,2000.0,0.0,2.326885292060415,0.0138411591591932,0.0062873315820306,-1.823337795242053e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
230,230,2000,0,50000.0,232.99999999999957,,0.0,49977.0,99.954,2000.0,0.0,2.0685932736331627,0.0137334636899554,-0.0049807194688439,-2.576869420152476e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
231,231,2000,0,50000.0,233.09999999999957,,0.0,49977.0,99.954,2000.0,0.0,2.381499966801819,0.0137900310910642,-0.0106584718656746,-2.055658600212102e-05,483513010598802.4,,,,0.0412095840456139,0.0254973032435706
232,232,2000,0,50000.0,233.19999999999956,,0.0,49976.0,99.952,2000.0,0.0,2.120807313653776,0.0122196266415243,0.0002920505908028,-5.359534597494321e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
233,233,2000,0,50000.0,233.29999999999956,,0.0,49979.0,99.958,2000.0,0.0,2.357258076862875,0.0144701889819255,0.0046488852990324,3.668996774371286e-05,483532360019960.06,,,,0.041211233187581,0.0254983236050666
234,234,2000,0,50000.0,233.39999999999952,,0.0,49969.0,99.938,2000.0,0.0,2.163874706913403,0.015044850542629,-0.0065980593048606,-6.963932245542896e-06,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
235,235,2000,0,50000.0,233.49999999999952,,0.0,49969.0,99.938,2000.0,0.0,2.333896213574442,0.0136969025040835,-0.0009560516827195,2.285173724315461e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
236,236,2000,0,50000.0,233.5999999999995,,0.0,49969.0,99.938,2000.0,0.0,2.36161443880239,0.0145703317652114,-0.0051851454949701,-3.665748549376709e-05,483435612914171.7,,,,0.0412029874777454,0.0254932217975864
237,237,2000,0,50000.0,233.6999999999995,,0.0,49978.0,99.956,2000.0,0.0,2.3678584520622845,0.0147675060390823,0.0046223212485929,5.200545423528449e-05,483522685309381.25,,,,0.0412104086165975,0.0254978134243186
238,238,2000,0,50000.0,233.7999999999995,,0.0,49976.0,99.952,2000.0,0.0,2.313517112436412,0.0155402358745417,0.0064333247954867,-2.980532925316656e-05,483503335888223.5,,,,0.0412087594746304,0.0254967930628225
239,239,2000,0,50000.0,233.8999999999995,,0.0,49972.0,99.944,2000.0,0.0,2.312070731058891,0.014090035617821,0.012368160959941,-5.202125632675814e-05,483464637045908.2,,,,0.0412054611906961,0.0254947523398305
240,240,2000,0,50000.0,233.9999999999995,,0.0,49970.0,99.94,2000.0,0.0,2.3365345239790742,0.0148435420554931,0.0036510715021246,5.819116579412862e-05,483445287624750.4,,,,0.041203812048729,0.0254937319783344
241,241,2000,0,50000.0,234.09999999999948,,0.0,49971.0,99.942,2000.0,0.0,2.3297754830620168,0.0168107291861951,0.0092820839108984,-5.419385571359266e-05,483454962335329.3,,,,0.0412046366197125,0.0254942421590825
242,242,2000,0,50000.0,234.19999999999948,,0.0,49975.0,99.95,2000.0,0.0,2.400191822220618,0.015955467366427,-0.0025745406891,2.671938545761802e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
243,243,2000,0,50000.0,234.29999999999947,,0.0,49975.0,99.95,2000.0,0.0,2.351303728439358,0.0136197266422023,-0.0028337400887036,1.630105797656431e-05,483493661177644.8,,,,0.0412079349036468,0.0254962828820745
244,244,2000,0,50000.0,234.3999999999995,,0.0,49981.0,99.962,2000.0,0.0,2.34410001020973,0.0132494853487456,0.0030097905409126,4.668292525742114e-05,483551709441117.7,,,,0.0412128823295482,0.0254993439665626
