,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.cFactor,PG.orderDiffraction,CPMU20.numberRays,M1.slopeErrorMer,M1.slopeErrorSag,PremirrorM2.slopeErrorMer,PremirrorM2.slopeErrorSag,PG.slopeErrorMer,PG.slopeErrorSag,M3.slopeErrorSag,M3.slopeErrorMer,KB_ver.slopeErrorMer,KB_ver.slopeErrorSag,KB_hor.slopeErrorMer,KB_hor.slopeErrorSag,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
268,268,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,2171.0,0.4341999999999999,1750.0,0.2561791285069432,0.0069931964346974,0.0098824545261901,2275728000000.0,6.862581244465686,2.9820911761941726,15629729129935.54,0.000169535653594,0.000109816002432
269,269,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,2198.625,0.439725,1750.0,0.2539541619355816,0.0069848750148046,0.0099372464402746,2304685616766.468,6.937408245334858,3.0540080901097086,16006659886893.57,0.0001716929186473,0.0001112133617444
270,270,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,2198.375,0.439675,1750.0,0.2716871696225382,0.0067980664019935,0.0097754178629689,2304423556886.2275,6.454807246176061,2.8399365926958517,14884668867394.16,0.0001716733958866,0.0001112007159587
271,271,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,2170.875,0.4341749999999999,1750.0,0.2683617012037018,0.0068944921366558,0.0098741010355033,2275596970059.88,6.537046222972789,2.838469997861051,14876982154058.8,0.0001695258922137,0.0001098096795392
272,272,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,2186.875,0.437375,1750.0,0.2653531545045382,0.0069769610780654,0.0098241500741331,2292368802395.209,6.621711230794531,2.899454702883873,15196615043953.27,0.0001707753488961,0.0001106190098196
273,273,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,2192.75,0.43855,1750.0,0.2716967873733438,0.0071768749002191,0.009763524707218,2298527209580.838,6.478985089227068,2.8430877661095777,14901184789942.46,0.0001712341337717,0.000110916185782
274,274,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,2189.375,0.4378749999999999,1750.0,0.2541388751213844,0.0069190050844658,0.0098573438216055,2294989401197.6045,6.907667172172549,3.0243750980332296,15851347519799.55,0.0001709705765027,0.000110745467676
275,275,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,2188.75,0.43775,1750.0,0.263182693487721,0.0071762211734446,0.0098550157738272,2294334251497.006,6.669271053491953,2.919701113311758,15302730481793.506,0.0001709217696011,0.0001107138532119
276,276,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,2142.375,0.4284749999999999,1750.0,0.2625936873286605,0.0068078787309144,0.0097651053595721,2245722143712.5747,6.712029265111437,2.876362037263188,15075581820213.91,0.0001673002974982,0.0001083680599771
277,277,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,2150.375,0.430075,1750.0,0.2662454222116821,0.0070599298678493,0.0096597542190016,2254108059880.2397,6.590146965883417,2.833921921733676,14853144788353.602,0.0001679250258394,0.0001087727251173
278,278,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,2128.0,0.4256,1750.0,0.2727825241502444,0.0074524247088807,0.0097993908182289,2230653700598.8022,6.43696384817958,2.7385786109520334,14353431656252.066,0.0001661777387601,0.0001076409273032
279,279,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,2157.125,0.431425,1750.0,0.2599056379459341,0.006875188863565,0.0096746333430805,2261183676646.7065,6.75667837135258,2.914729630637031,15276673958706.469,0.0001684521403773,0.0001091141613294
280,280,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,2209.625,0.4419249999999999,1750.0,0.2596564052059023,0.007307375478792,0.0093516316188342,2316216251497.006,6.768784700086498,2.990628049829712,15674472571586.527,0.0001725519201164,0.0001117697763122
281,281,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,2183.25,0.43665,1750.0,0.2677380069179378,0.0071702870383446,0.0093398979727589,2288568934131.7363,6.551767570052526,2.860914938144808,14994620521313.695,0.0001704922688665,0.000110435645928
282,282,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,2170.75,0.4341499999999999,1750.0,0.2653990225559539,0.0071108695584254,0.0087499384937971,2275465940119.7603,6.613997547330313,2.873445315730568,15060294706303.305,0.0001695161308334,0.0001098033566463
283,283,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,2165.75,0.4331499999999999,1750.0,0.2667456771259537,0.0065778775475232,0.0098051420142447,2270224742514.9697,6.575411339362181,2.8497415621790245,14936058649964.41,0.0001691256756201,0.0001095504409337
284,284,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,2169.125,0.4338249999999999,1750.0,0.2651809284568003,0.0074486920767092,0.0097971835475633,2273762550898.204,6.610611582445865,2.867823372975672,15030828993402.074,0.0001693892328891,0.0001097211590397
285,285,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,2192.5,0.4385,1750.0,0.2748387785007935,0.0068508758891064,0.0098799905818158,2298265149700.5986,6.390616105316765,2.8024415627403294,14688150006199.732,0.000171214611011,0.0001109035399964
286,286,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,2196.375,0.4392749999999999,1750.0,0.268675032725497,0.0066308583609783,0.0096350470628066,2302327077844.311,6.543577710321595,2.8763676288195463,15075611126665.7,0.0001715172138013,0.0001110995496737
287,287,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,2217.625,0.4435249999999999,1750.0,0.2723682947390387,0.0074457498558262,0.0097704142305866,2324602167664.6704,6.440526984556347,2.857519340931708,14976823525333.562,0.0001731766484576,0.0001121744414524
288,288,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,2209.0,0.4417999999999999,1750.0,0.2628297109359039,0.0073258899493766,0.0097994880368055,2315561101796.407,6.684073854272729,2.953311178135924,15478887473046.775,0.0001725031132148,0.0001117381618481
289,289,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,2146.875,0.4293749999999999,1750.0,0.2680367972552631,0.0066010004453621,0.0098282049147606,2250439221556.8857,6.557011678105809,2.814397277484629,14750812269681.111,0.0001676517071901,0.0001085956841184
290,290,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,2205.5,0.4411,1750.0,0.2738222543845268,0.0072781289752737,0.0098397220267541,2311892263473.054,6.398680076357896,2.823198837411804,14796942984489.846,0.0001722297945655,0.0001115611208492
291,291,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,2203.375,0.440675,1750.0,0.2695280312825048,0.0064358271410191,0.0099562402389227,2309664754491.018,6.508467931586432,2.868616590536945,15034986403384.293,0.0001720638510998,0.0001114536316714
292,292,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,2201.25,0.44025,1750.0,0.2734272957824828,0.0069232999346958,0.0098469541312568,2307437245508.982,6.410804613791472,2.823087572392589,14796359822537.637,0.0001718979076342,0.0001113461424935
293,293,0.03,1750.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,2195.375,0.439075,1750.0,0.2589026257966225,0.0069972816363227,0.0097485372807802,2301278838323.353,6.766590833352771,2.969673896532244,15564647713513.426,0.0001714391227586,0.0001110489665311
294,294,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1488.125,0.297625,2000.0,0.3183166648985036,0.0067912826133875,0.0096855764770796,1439717868013.9717,6.313655786283432,1.8775547186424184,9082399249402.56,0.0001227064694916,7.592127256405646e-05
295,295,0.03,2000.0,2.25,1,500000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,1502.125,0.300425,2000.0,0.3170765155547599,0.0087243010647235,0.009317358283022,1453262462824.3513,6.358792078592897,1.9101654600567108,9240148991874.93,0.0001238608688686,7.663552561127818e-05
296,296,0.03,2000.0,2.25,1,500000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1490.875,0.2981749999999999,2000.0,0.3144625991439795,0.00711542083625,0.0096624122188002,1442378413423.1538,6.3740307878176505,1.8997040168659132,9189543274320.947,0.0001229332265121,7.606157226976073e-05
297,297,0.03,2000.0,2.25,1,500000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1493.125,0.298625,2000.0,0.3245149724348266,0.0086015771796881,0.0098142535062333,1444555223303.393,6.195814862825434,1.85178701076792,8957751691419.59,0.0001231187549834,7.617636293806422e-05
298,298,0.03,2000.0,2.25,1,500000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1494.75,0.29895,2000.0,0.3176634611001816,0.0103430006806392,0.0097570656223547,1446127363772.455,6.319874640044078,1.8888308817242716,9136946056530.932,0.0001232527477682,7.625926730961673e-05
299,299,0.03,2000.0,2.25,1,500000.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1449.0,0.2898,2000.0,0.3243444006457139,0.0215034687694048,0.0096779875411042,1401865562874.2517,6.184143392937526,1.7917470683398615,8667317158338.685,0.0001194803355184,7.392519038744583e-05
300,300,0.03,2000.0,2.25,1,500000.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1458.875,0.291775,2000.0,0.3146909062787415,0.00687184663304,0.0097103718835632,1411419339570.8582,6.386614375912791,1.8626943948946064,9010514583718.566,0.0001202945993647,7.442899387611113e-05
301,301,0.03,2000.0,2.25,1,500000.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1481.5,0.2963,2000.0,0.3378847294039815,0.0067105388157303,0.0098613562705973,1433308372255.4888,5.927890674156699,1.75473145896934,8488259504559.042,0.000122160191215,7.558327781849619e-05
302,302,0.03,2000.0,2.25,1,500000.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1486.125,0.2972249999999999,2000.0,0.3120129658425696,0.0068882718187721,0.0098388550994825,1437782925898.2036,6.456437267948431,1.9159590896002212,9268174836392.178,0.0001225415552949,7.581923641445338e-05
303,303,0.03,2000.0,2.25,1,500000.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1491.125,0.298225,2000.0,0.3075518104867285,0.0071659000632587,0.0098883190787103,1442620281187.6245,6.517884498042594,1.9433917127667597,9400876181169.523,0.0001229538407867,7.607432678846111e-05
304,304,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1511.875,0.302375,2000.0,0.3185411542701217,0.0070166103612739,0.0098146660154388,1462695305638.723,6.3072539629564845,1.908537671377234,9232274799696.2,0.0001246648255776,7.713295184059328e-05
305,305,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1472.625,0.294525,2000.0,0.3381481694377442,0.006751877444993,0.0098147616799876,1424722066616.7664,5.9262967185888655,1.7455715072020934,8443949563426.908,0.0001214283844671,7.513049240463244e-05
306,306,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1487.75,0.29755,2000.0,0.3380656020241872,0.0070539937205569,0.0096803297557889,1439355066367.2654,5.952099936752477,1.7697506634663904,8560912732875.747,0.0001226755480798,7.590214078600588e-05
307,307,0.03,2000.0,2.25,1,500000.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1231.5,0.2463,2000.0,1.5496407558356111,0.0068454910306867,0.0098081169028416,1191440607784.4312,1.318356497551436,0.3240753692999768,1567667701854.358,0.0001015459166259,6.282875911810872e-05
308,308,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1496.5,0.2993,2000.0,0.3240182645208449,0.0069932596712151,0.0097456518934527,1447820438123.7524,6.189956155625368,1.8527001807058936,8962169018849.191,0.0001233970476904,7.634854894051945e-05
309,309,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1467.25,0.29345,2000.0,0.3075640150159984,0.0067554145100906,0.0098413288973252,1419521909680.639,6.562304613500896,1.924376843657846,9308894503507.871,0.0001209851775634,7.48562702525741e-05
310,310,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1473.0,0.2946,2000.0,0.3169381462471961,0.0069854946343085,0.0098671599891917,1425084868263.4731,6.343061490642235,1.868246115576429,9037370229124.17,0.000121459305879,7.514962418268302e-05
311,311,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1491.25,0.2982499999999999,2000.0,0.3077161392592416,0.0072637797167075,0.0097237083162197,1442741215069.86,6.520089362186599,1.9451650693872105,9409454537197.494,0.000122964147924,7.608070404781132e-05
312,312,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1477.875,0.295575,2000.0,0.3269406387858851,0.0070639322043147,0.0098553781967117,1429801289670.6584,6.150216521015536,1.8205434227667243,8806615355741.514,0.0001218612842335,7.539833729734058e-05
313,313,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1512.625,0.302525,2000.0,0.3260033376254796,0.0072338436864923,0.0098966195930937,1463420908932.1355,6.156156067846525,1.8599394823693416,8997188093042.586,0.0001247266684014,7.717121539669446e-05
314,314,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1511.25,0.3022499999999999,2000.0,0.3160408529645053,0.006825198146901,0.0096797909257407,1462090636227.545,6.3852418291403,1.92745842487719,9323801206719.049,0.0001246132898911,7.710106554384232e-05
315,315,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,880.5,0.1760999999999999,2000.0,1.8032244771353303,0.007152998774897,0.0094418135992404,851858266467.0658,1.111044890047283,0.1955728261519711,946055245053.2823,7.260347510287352e-05,4.49214148627647e-05
316,316,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,,1470.25,0.29405,2000.0,0.3142578833344487,0.0070132559436725,0.0094864853296294,1422424322854.2915,6.389276721174014,1.8781123811191665,9085096860934.164,0.0001212325488585,7.500932447697877e-05
317,317,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,,1495.875,0.299175,2000.0,0.317733504879385,0.0066592715826918,0.0098408926008779,1447215768712.5747,6.334015968817589,1.8957988140861743,9170652420998.115,0.0001233455120039,7.631666264376848e-05
318,318,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,,1488.25,0.2976499999999999,2000.0,0.3069074533030118,0.0067514408502814,0.0098044944737992,1439838801896.2075,6.608678420524868,1.965598510663999,9508298352438.846,0.0001227167766289,7.592764982340665e-05
319,319,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,1482.875,0.296575,2000.0,0.3207178492212676,0.0069289383030817,0.009767558881977,1434638644960.08,6.251339945325505,1.852668971626196,8962018049442.434,0.0001222735697253,7.565342767134833e-05
320,320,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,,1496.875,0.2993749999999999,2000.0,0.3143139182447214,0.0069199558474829,0.009774115683954,1448183239770.459,6.386010460811222,1.9112082077199548,9245193132799.252,0.0001234279691023,7.636768071857002e-05
321,321,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1485.875,0.297175,2000.0,0.3068569427468901,0.007026783676484,0.0099589572686182,1437541058133.7324,6.535128441073466,1.941893236794026,9393627520496.754,0.0001225209410203,7.580648189575297e-05
322,322,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,,1495.125,0.299025,2000.0,0.3209635055321485,0.0070339577257223,0.0098787552021837,1446490165419.1616,6.242561002647914,1.865651198259266,9024817692114.385,0.0001232836691801,7.627839908766731e-05
323,323,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,1476.375,0.2952749999999999,2000.0,0.3308087654740745,0.0069866737183361,0.0097395208139616,1428350083083.8325,6.053465534588799,1.7865331764029238,8642095710599.064,0.0001217375985859,7.532181018513826e-05
324,324,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,,1504.875,0.300975,2000.0,0.3194458521356864,0.0066532632779775,0.0097076609583139,1455923008233.5332,6.2848404395856665,1.8915458880911011,9150079506940.33,0.0001240876258891,7.677582531698242e-05
325,325,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,,1496.625,0.2993249999999999,2000.0,0.3216942892319423,0.006543620264332,0.0097283148969078,1447941372005.988,6.237318174433645,1.866828788204828,9030514113066.312,0.0001234073548277,7.635492619986964e-05
326,326,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,,1484.0,0.2968,2000.0,0.3115389605309246,0.0069255233801029,0.0099754878007331,1435727049900.1997,6.4439418815256495,1.9113180719929344,9245724585321.271,0.0001223663339609,7.571082300550007e-05
327,327,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1411.125,0.2822249999999999,2000.0,0.3154682778047402,0.007221277427157,0.0097624984335566,1365222596556.8862,6.376979890372793,1.8007523605741933,8710878956361.209,0.0001163572729182,7.199288080433713e-05
328,328,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,,1477.375,0.295475,2000.0,0.3323145390023683,0.0071435382293685,0.0095081276570846,1429317554141.7166,6.0307634914183925,1.7825944479893738,8623042681874.187,0.0001218200556843,7.537282825993981e-05
329,329,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,,1497.875,0.299575,2000.0,0.3312723033704401,0.007025962673705,0.0092273110053073,1449150710828.3435,6.06573401512378,1.815984856492695,8784563951063.66,0.0001235104262006,7.641869879337158e-05
330,330,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.0,,1480.125,0.296025,2000.0,0.3189753327647793,0.006749964940361,0.0093621969816175,1431978099550.8984,6.308162425650426,1.8676593823166527,9034531991886.516,0.0001220468127048,7.551312796564407e-05
331,331,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,1489.375,0.297875,2000.0,0.3133170935631142,0.0068974665284595,0.0092200026207477,1440927206836.3271,6.4259196380170485,1.9123745124877676,9250834963336.91,0.0001228095408646,7.59850451575584e-05
332,332,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,,1491.875,0.2983749999999999,2000.0,0.3160085722644226,0.0070117703456266,0.0098921119672489,1443345884481.0378,6.357502293058374,1.895648160159892,9169923654430.94,0.0001230156836105,7.611259034456228e-05
333,333,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,,1489.25,0.29785,2000.0,0.3218278804947374,0.0068393594757739,0.0097690759333716,1440806272954.0918,6.222419087320151,1.8538868514178608,8967909366694.527,0.0001227992337273,7.597866789820821e-05
334,334,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,,1502.625,0.300525,2000.0,0.3079882705748105,0.0070928245811414,0.0098219629361749,1453746198353.2937,6.505899697290708,1.956768970597293,9465586730094.008,0.0001239020974178,7.666103464867894e-05
335,335,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,,1484.0,0.2968,2000.0,0.319549425991454,0.0069255948087178,0.0096622084738886,1435727049900.1997,6.292359151237441,1.8667861236938843,9030307729668.63,0.0001223663339609,7.571082300550009e-05
336,336,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,,1474.0,0.2947999999999999,2000.0,0.3256157014578775,0.0074030630084552,0.0097371993490481,1426052339321.3572,6.18608435172314,1.824402726000719,8825284176653.957,0.0001215417629773,7.520064225748458e-05
337,337,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,,1482.125,0.296425,2000.0,0.3134447867261372,0.0065752755654682,0.0098179382646865,1433913041666.6665,6.388253783359866,1.894366154503319,9163722137587.049,0.0001222117269015,7.561516411524716e-05
338,338,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,,1490.125,0.298025,2000.0,0.3217936348625869,0.0074921417795899,0.0096614616071366,1441652810129.7405,6.238440652573728,1.8584279566156,8989876305942.625,0.0001228713836884,7.602330871365955e-05
339,339,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,,1484.5,0.2969,2000.0,0.3211881614737137,0.0072019036329871,0.0097405795250149,1436210785429.1416,6.23767977260914,1.8509470254646103,8953688384069.592,0.0001224075625101,7.573633204290085e-05
340,340,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,,1498.0,0.2996,2000.0,0.3207593589893065,0.0066112223534559,0.0096729647389799,1449271644710.5786,6.267842749894645,1.877875894204698,9083952889707.584,0.0001235207333379,7.642507605272178e-05
341,341,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,,1476.25,0.29525,2000.0,0.3324650210734603,0.0069695187246875,0.0097289781800278,1428229149201.5967,6.0402532305020165,1.78475562165831,8633497046752.971,0.0001217272914486,7.531543292578805e-05
342,342,0.03,2000.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,,1508.5,0.3016999999999999,2000.0,0.3249581277829065,0.006746531724516,0.0097735707795697,1459430090818.3633,6.172766429026609,1.8620886642208168,9007584449239.75,0.0001243865328706,7.696076583813805e-05
343,343,0.02,500.0,2.25,1,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,579.5,0.1158999999999999,500.0,0.0313087038157035,0.0072648973760547,0.0064217928511518,1607857894878.7063,16.23521178294357,1.8813806943920557,26100024182490.496,3.4889091710783056e-05,1.9509429115284538e-05
344,344,0.02,500.0,2.25,1,500000.0,0.5,1.5,0.05,0.5,0.05,0.5,1.0,0.3,0.05,0.1,0.05,0.1,,575.875,0.1151749999999999,500.0,0.0316813312496648,0.0090283808882562,0.0060138765009411,1597800112533.6926,16.035152619183854,1.8433226519708892,25572052448491.35,3.46708467453791e-05,1.9387389977160457e-05
345,345,0.02,500.0,2.25,1,500000.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,584.625,0.116925,500.0,0.0273009461419632,0.0069903184707119,0.0063286426364222,1622077518194.07,18.83469867305028,2.204786690677484,30586571933816.12,3.519764493773346e-05,1.9681967207115143e-05
346,346,0.02,500.0,2.25,1,500000.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,564.125,0.1128249999999999,500.0,0.0290284581053725,0.0077104261409229,0.0061271268290603,1565199024932.6145,17.544899056221475,1.9816030056482736,27490388586254.96,3.396343202993182e-05,1.899181483979273e-05
347,347,0.02,500.0,2.25,1,500000.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,589.375,0.117875,500.0,0.0292195941809296,0.0100076240312342,0.0063413376273604,1635256681266.8464,17.58549889369545,2.070066424726768,28717624192582.15,3.5483621099297263e-05,1.9841880560519112e-05
