,Simulation Number,ExitSlit.openingHeight,CPMU20.photonEnergy,PG.orderDiffraction,CPMU20.numberRays,PG.cFactor,SourcePhotonFlux,NumberRaysSurvived,PercentageRaysSurvived,PhotonEnergy,Bandwidth,HorizontalFocusFWHM,VerticalFocusFWHM,HorizontalCenter,VerticalCenter,PhotonFlux1,EnergyPerMilPerBw,FluxPerMilPerBwPerc,FluxPerMilPerBwAbs1,AXUVCurrentAmp1,GaAsPCurrentAmp1
708,708,0.03,1928,2,500000.0,1.90601426506034,,26466.5,1.3809186792918875,1928.0,0.1668361275169445,0.0091379698218489,0.0096157982068532,-0.0001716730868075,8.383316357082093e-06,6957889132060.922,11.57546345791027,15.986146371456632,80547707674234.69,0.0005704868390123,0.0003589060532218
709,709,0.03,1932,2,500000.0,1.90845709283376,,26548.8,1.391107408051046,1932.0,0.1691531307852073,0.0093338855009039,0.009552113963625,-0.0001856331532302,2.9380254034084013e-07,6993661165654.896,11.436732080626266,15.909690438795725,79984466717262.83,0.0005747826906479,0.0003612193196958
710,710,0.03,1936,2,500000.0,1.91089411501287,,26581.9,1.3983240791898968,1936.0,0.17012436980458,0.0087086681365382,0.0097786182317567,-0.0001912492752007,1.4605153550756166e-05,7014308971677.495,11.386530806835625,15.922927540124023,79872995940088.53,0.0005777384671268,0.0003627519200427
711,711,0.03,1940,2,500000.0,1.9133402868826,,26526.2,1.4007478444460948,1940.0,0.1676185638297056,0.0089844311810446,0.0096281328220334,-0.0001919704188352,6.863913063834062e-06,7010810063145.854,11.58386391243464,16.22780144772446,81220923625571.0,0.0005786869385492,0.0003630380893842
712,712,0.03,1944,2,500000.0,1.91578543191461,,26577.8,1.4087497716518302,1944.0,0.1688446918720728,0.0090894234925764,0.0096269228283577,-0.0001824597851839,-1.4408892517478337e-06,7035113587702.781,11.52959710862653,16.244201025561118,81121432390581.03,0.0005819560429626,0.0003647567025335
713,713,0.03,1948,2,500000.0,1.91822939385235,,26480.7,1.408780798218772,1948.0,0.1726323216497576,0.0087050973857009,0.0096496022881307,-0.0001694410696348,2.389887876015873e-06,7019521679115.108,11.314345091899378,15.94195114705119,79433842245443.42,0.0005819048579342,0.0003644085474222
714,714,0.03,1952,2,500000.0,1.92068229126587,,26627.3,1.4217892317481249,1952.0,0.1731505063805115,0.009017856109863,0.009590418969961,-0.0001854680746807,2.9154021762311446e-06,7068446449905.739,11.28802428498052,16.049094474560306,79788313436181.86,0.0005872301507079,0.0003674080784079
715,715,0.03,1956,2,500000.0,1.92520281678976,,26465.0,1.418538967126681,1956.0,0.1737688878723247,0.0088765858926585,0.0097337126349101,-0.0001866477949055,-5.131763220279617e-06,7036431786100.922,11.283692786534,16.001410961542785,79372396050794.12,0.0005858124393085,0.0003661977818238
716,716,0.03,1960,2,500000.0,1.92766308819518,,26505.1,1.4263114638506336,1960.0,0.1709115140220546,0.0089198255953906,0.0095518074237611,-0.0001841416419842,-3.920091923982715e-06,7059043188922.35,11.491044394833043,16.387330774234677,81103516741132.4,0.0005889632654291,0.0003678309201668
717,717,0.03,1964,2,500000.0,1.93012689329961,,26574.0,1.4358357250065603,1964.0,0.1757530073587986,0.0091668739976443,0.0095688742377929,-0.0001837462816285,-4.323563858179101e-07,7090126687654.599,11.199779387772852,16.082525585843445,79415173947253.28,0.000592808561159,0.0003699024125999
718,718,0.03,1968,2,500000.0,1.93258888691182,,26472.6,1.435971077230456,1968.0,0.1720467346740633,0.0090400201593115,0.0096813541108961,-0.0001801532381787,2.5510901573025523e-06,7074728244840.912,11.471661957559764,16.47319636776964,81159982588679.1,0.000592792739699,0.0003695509767406
719,719,0.03,1972,2,500000.0,1.93505418872902,,26605.1,1.448704645046223,1972.0,0.1730818066536358,0.0087410604171095,0.0096125048672532,-0.0001773838225901,3.7742157041321134e-06,7121254579349.558,11.409370831647411,16.529910299854738,81254450188721.62,0.0005979489756952,0.0003724326329145
720,720,0.03,1976,2,500000.0,1.93752271021902,,26564.0,1.4519097446544955,1976.0,0.1777424618378745,0.0088208075393819,0.0096338944613035,-0.0001788020347976,1.4558413762882011e-06,7120776870731.998,11.12843461827316,16.155503272585126,79233392063109.78,0.0005993020106017,0.0003728553662658
721,721,0.03,1980,2,500000.0,1.93999436174058,,26567.3,1.4573702413444412,1980.0,0.178411779633302,0.0091187375386226,0.0096110524954531,-0.0001879015085279,2.2276642247382573e-05,7131267479460.117,11.116384844238668,16.19907767044777,79266031727081.39,0.0006014677430287,0.0003738541273635
722,722,0.03,1984,2,500000.0,1.94246368835283,,26625.4,1.4658658248466607,1984.0,0.1733226113131649,0.0089441155223793,0.0095889022636687,-0.0001895034374455,5.751819967457388e-06,7156453510937.766,11.470381997885864,16.813461242631117,82084425260020.12,0.0006048568662411,0.000375618740221
723,723,0.03,1988,2,500000.0,1.9470958399254,,26575.2,1.4685548197888174,1988.0,0.1758733460824487,0.0090601833360185,0.0096674648729283,-0.0001775744931264,-4.305980185161081e-06,7153166377351.193,11.331297742787452,16.64070097417541,81054994406776.17,0.0006058435176529,0.0003758913023807
724,724,0.03,1992,2,500000.0,1.94958694410842,,26577.5,1.4743790947027275,1992.0,0.1744428384618913,0.0090473312365424,0.0095902310827031,-0.0001980667627827,8.14744010762327e-06,7165055683750.8,11.44441220066352,16.872601377257844,81995959405649.36,0.000608140122437,0.0003769586008368
725,725,0.03,1996,2,500000.0,1.95206991987096,,26663.6,1.484547068108103,1996.0,0.1713336149545511,0.0090911796268327,0.0096197185279472,-0.0001773078268011,-1.8085979729670372e-06,7197875351990.849,11.67287684358013,17.328873437818288,84019613574662.62,0.0006121985147184,0.0003791264745257
726,726,0.03,2000,2,500000.0,1.95455548934364,,26459.8,1.4784274544929312,2000.0,0.1750341565528515,0.0089527393686058,0.0097009134985766,-0.0001740254675808,8.384346063587319e-06,7151678867016.839,11.432882154518303,16.90247933967391,81763297838103.42,0.0006095341901401,0.0003771326123098
727,727,0.03,2004,2,500000.0,1.95704355532571,,26430.9,1.4819343120861646,2004.0,0.1823459109992199,0.0087708278713308,0.0096931327573916,-0.0001846946109161,1.3698026091186805e-05,7152078247919.797,11.002962881291143,16.307059207080655,78700764596184.45,0.0006108569694028,0.0003775813648276
728,728,0.03,2008,2,500000.0,1.95953401946919,,26442.5,1.4876288747901187,2008.0,0.1788332020992811,0.0093746080324677,0.0096381997350953,-0.00018335731674,4.375837572389484e-06,7162933032114.422,11.250515262776336,16.7358058789871,80582905307322.89,0.0006130802386915,0.0003785837375075
729,729,0.03,2012,2,500000.0,1.96202678227401,,26417.4,1.4911258654551032,2012.0,0.1845700100414205,0.009092725254534,0.0096099022806919,-0.0001796094645444,3.4836452229685275e-06,7163103767023.511,10.908548499175131,16.265607411068252,78137088503650.97,0.0006143946699191,0.0003790190499962
730,730,0.03,2016,2,500000.0,1.96452174308398,,26452.1,1.4979851146073346,2016.0,0.1737668349896694,0.0088964103573118,0.0095818463120283,-0.0001807811266623,-7.343515667381278e-06,7179297932453.097,11.607172769887091,17.386792340335866,83328573217287.84,0.0006170900755802,0.0003803001132776
731,731,0.03,2020,2,500000.0,1.96926697564054,,26356.8,1.497521948667522,2020.0,0.1823435243295079,0.0091065617008991,0.0097264551291429,-0.0001819271488254,8.358249935190884e-06,7160322656192.8125,11.09785069740922,16.619903101796986,79467195008002.67,0.0006167675577456,0.0003797189705726
732,732,0.03,2024,2,500000.0,1.97177696436513,,26226.3,1.495356263673766,2024.0,0.1826093713498039,0.0092320257496492,0.0096754470409262,-0.000171622391855,6.909618416794429e-06,7133240379062.271,11.088916128734864,16.582413481565446,79102448227558.38,0.0006156663249235,0.0003786972774351
733,733,0.03,2028,2,500000.0,1.97428887622666,,25887.9,1.4813571751056085,2028.0,0.1807581255775175,0.0089383129902165,0.0096430491786174,-0.0001883609464371,-2.635247587543149e-06,7049902981959.037,11.2515310520245,16.666144836259388,79315580437600.98,0.000609695566678,0.0003746835332536
734,734,0.03,2032,2,500000.0,1.97679687857807,,25034.8,1.4376310801078604,2032.0,0.1780811288180757,0.0092010368787355,0.0096114830803937,-0.0001863046368053,-1.8039654495566344e-06,6825737500765.764,11.417250437135769,16.414045529354713,77932348332777.61,0.0005915221979327,0.0003631638663469
735,735,0.03,2036,2,500000.0,1.97930653618638,,23371.8,1.346773378031915,2036.0,0.1829437338582238,0.0091159403122241,0.009665493227646,-0.0001979078449715,-3.682879462968372e-08,6379299900560.71,11.140808335325016,15.003555853498748,71067771256474.52,0.0005539956877998,0.0003397762929725
736,736,0.03,2040,2,500000.0,1.98181774079886,,21696.0,1.2543194947406286,2040.0,0.1823175558995672,0.0092133879261511,0.009665663780798,-0.0002040533946172,2.6572020966391416e-06,5927350615005.854,11.211105767986457,14.06336068459503,66457126714849.125,0.0005158314309742,0.0003160444587521
737,737,0.03,2044,2,500000.0,1.98433038297522,,23576.2,1.3674512671995758,2044.0,0.1785327045299936,0.0089957658202994,0.0095849264768721,-0.000181228594179,9.30845330566139e-06,6446675679540.808,11.456118404868636,15.665120464599102,73851224931052.05,0.0005621901952748,0.0003440928387267
738,738,0.03,2048,2,500000.0,1.98684435208453,,24179.2,1.4069921424879364,2048.0,0.1802724284726082,0.0089549879254489,0.0097089472564476,-0.0001720290356233,8.399403089628084e-06,6617359266140.654,11.400248275687323,16.039722721001688,75437953467502.98,0.0005782748302573,0.0003535714962224
739,739,0.03,2052,2,500000.0,1.99171610403242,,24779.3,1.4467376302161463,2052.0,0.1856636299003184,0.0090665517090425,0.0096421171507362,-0.0001930254761768,9.219512479671734e-06,6788118950272.908,11.074831504595966,16.022648750460753,75178555769175.34,0.0005944271268967,0.000363068579087
740,740,0.03,2056,2,500000.0,1.99424960220818,,25245.2,1.4791785018702752,2056.0,0.1810109075743184,0.0087979227502865,0.0096109467045003,-0.000188999759077,2.5190555113121658e-06,6924217802154.09,11.375501064341991,16.826504536142146,78766952135841.72,0.0006075988547789,0.0003707238955277
741,741,0.03,2060,2,500000.0,1.99677823265283,,25483.5,1.4983373892417875,2060.0,0.1850386811860971,0.0090373792239167,0.0096461094720993,-0.000186872768464,3.286740044188045e-06,6997737049342.962,11.157984300798615,16.72092624062407,78092321458090.64,0.0006153224382936,0.0003750408417213
742,742,0.03,2064,2,500000.0,1.99930776680493,,25537.0,1.5065237925527684,2064.0,0.1848050548284845,0.0092349165515487,0.0095758656094118,-0.0001810402000853,7.261753606834924e-06,7019582960178.987,11.183831594174668,16.849163384857995,78507953723856.06,0.0006184569505633,0.0003765846443144
743,743,0.03,2068,2,500000.0,2.00184408840046,,25598.6,1.5151069516872493,2068.0,0.1834985399573269,0.0092735051194385,0.009697453767732,-0.0001842976951201,1.0243720126537474e-05,7042640494622.447,11.288141463069334,17.10395270876696,79503951738011.98,0.0006217107724826,0.0003781965763821
744,744,0.03,2072,2,500000.0,2.0043751062766,,25577.0,1.5187214055947986,2072.0,0.1842218994324411,0.0089377270501241,0.0095804124435228,-0.0001936040471653,3.297062446252917e-06,7042465758125.689,11.261838128726462,17.102716686938066,79307038272443.67,0.0006229445167285,0.0003785608413861
745,745,0.03,2076,2,500000.0,2.0069127312489,,25613.7,1.5257451599202636,2076.0,0.1880627371261198,0.008927306344721,0.0095873081434155,-0.00018142550634,4.924785167259046e-06,7057981384609.35,11.052501149714349,16.864424462089715,78013548423643.89,0.0006255960860071,0.0003797680376631
746,746,0.03,2080,2,500000.0,2.00945084213495,,25703.6,1.5358960065792735,2080.0,0.1888370493556067,0.009020698873521,0.0096922586424995,-0.0001834703582739,7.235953945474044e-08,7087770731455.492,11.02781277550974,16.936855875126312,78159296489064.94,0.0006295263156412,0.0003817463917365
747,747,0.03,2084,2,500000.0,2.01444614549323,,25707.0,1.5412032829903504,2084.0,0.1872284749466871,0.009068979075249,0.0096435050411219,-0.0001792858123359,1.3493013617383355e-05,7095035444011.075,11.14503867459597,17.178075744969064,79080454613348.73,0.0006314555159577,0.0003825035524407
748,748,0.03,2088,2,500000.0,2.01699648624426,,25706.6,1.54645069030648,2088.0,0.1875095940810751,0.0089337660626975,0.0096354276054759,-0.0001834855574276,-5.368088058999698e-07,7101906568560.612,11.148368293526572,17.240079412549484,79173189284313.17,0.000633357493013,0.0003832409252168
749,749,0.03,2092,2,500000.0,2.01955316934847,,25673.0,1.5497884305934655,2092.0,0.1834400509633724,0.0091291463694074,0.0097114703438797,-0.0001723889232674,5.976231583441363e-07,7099911793287.336,11.437880908956853,17.727673662820358,81214259199244.2,0.0006344640190384,0.0003834975079528
750,750,0.03,2096,2,500000.0,2.02210370595017,,25555.8,1.548010490292572,2096.0,0.1897988259848261,0.0090234457216384,0.0096496231480181,-0.000167839844902,1.5198294192454917e-05,7074451241629.789,11.06124538065053,17.123701011804084,78255792608588.38,0.0006334628790949,0.00038248257429
751,751,0.03,2100,2,500000.0,2.02466039073176,,25319.7,1.5387617487797132,2100.0,0.1849392864076435,0.0089343484910847,0.0096053733853212,-0.0001834211416538,7.003295937453376e-06,7014967319538.307,11.370364599526471,17.49719142428533,79766881469731.1,0.0006294050115443,0.0003796245038632
752,752,0.03,2104,2,500000.0,2.02721689950583,,25077.4,1.5289145230482113,2104.0,0.1898640333820822,0.0086265976553418,0.0096069882746023,-0.0001946355056409,-3.629710011276602e-07,6952972250569.75,11.09544418111689,16.965278109668297,77152192710254.28,0.0006250462008529,0.0003766168508448
753,753,0.03,2108,2,500000.0,2.02977310298733,,24861.9,1.5205073470334731,2108.0,0.184691616588725,0.009151859140486,0.0096559052219706,-0.0001905614008741,3.662694766944669e-06,6897743643007.295,11.430459534241534,17.3789296188781,78839080610012.1,0.0006212799940995,0.0003739704934558
754,754,0.03,2112,2,500000.0,2.03233521383596,,24488.1,1.5022752046010015,2112.0,0.1841803746917321,0.0093162285963133,0.0095891334898469,-0.0002067034035808,5.955692480068873e-06,6798242085261.617,11.483188578722425,17.25266453085347,78073438034078.17,0.000613525695377,0.0003689127005673
755,755,0.03,2116,2,500000.0,2.03745069602055,,24166.6,1.4874358646618488,2116.0,0.1859077206038819,0.0091400596730866,0.0097299293216631,-0.0002027290224455,-5.929246491696155e-06,6714882248789.766,11.393418193378308,16.946862357464816,76504935722182.67,0.0006072220821473,0.0003647184394224
756,756,0.03,2120,2,500000.0,2.04003001214845,,24924.0,1.5391950198722395,2120.0,0.1870454747757776,0.0092695838942915,0.0095960164744917,-0.0001740172927271,9.606794722940225e-06,6931953715095.872,11.37087984848571,17.501380473454365,78819615335253.88,0.0006281156188292,0.00037684926011
757,757,0.03,2124,2,500000.0,2.04260218266353,,25446.6,1.5766780889698735,2124.0,0.1872321046370871,0.0087653387783205,0.0096901818642456,-0.0001833021097806,1.4979823739285997e-06,7083643300419.291,11.36355700511348,17.915913273637873,80491978622354.58,0.0006431353937857,0.0003854393707955
758,758,0.03,2128,2,500000.0,2.04517995483563,,25644.0,1.5938004689764949,2128.0,0.1876338403944828,0.009042816561459,0.0096368380952208,-0.0001901424335046,1.3198769927290173e-05,7142755185591.217,11.368261368837574,18.12034120327437,81207882425512.72,0.0006497929480323,0.0003890029346732
759,759,0.03,2132,2,500000.0,2.04775676532043,,25620.0,1.597023947277975,2132.0,0.1888708415426663,0.0094191313913677,0.0096357400127206,-0.0001988281217907,6.949311797767523e-07,7139350517205.188,11.299768359590916,18.046574058435485,80675570367917.14,0.0006507480672674,0.0003891604335665
760,760,0.03,2136,2,500000.0,2.0503324759798,,25725.5,1.608199217101178,2136.0,0.1955963226393577,0.0091972383077772,0.0096117674882748,-0.0001900469112403,2.45141050128911e-07,7171320185802.034,10.936408316836808,17.588906356324564,78432869421896.0,0.0006549069341701,0.0003912434442398
761,761,0.03,2140,2,500000.0,2.05291352466854,,25711.2,1.6118112144402883,2140.0,0.193829601004927,0.0090418331297372,0.0097011292955611,-0.0001837510771264,3.185853653428184e-06,7169392638865.872,11.050337107557862,17.811059562784443,79224215699585.56,0.0006559801676063,0.0003914791542277
762,762,0.03,2144,2,500000.0,2.05814131396956,,25905.6,1.6288267448487352,2144.0,0.1921648209092381,0.0089576380698179,0.0096538223330504,-0.0001922149781296,1.092407690395921e-05,7226982348724.312,11.167726185592503,18.18990278644137,80707237143770.73,0.0006625513009443,0.0003985277734183
763,763,0.03,2148,2,500000.0,2.06073846590942,,25841.8,1.629767540431215,2148.0,0.1916640729545178,0.0092734145164075,0.0095909944262592,-0.0001815508058579,9.430290219761882e-07,7213590231581.736,11.222661273667924,18.28926142046899,80950954202114.3,0.0006626280895472,0.0004017638866253
764,764,0.03,2152,2,500000.0,2.0633407928715,,25827.7,1.6339259359452225,2152.0,0.1927912748939433,0.0089659845162235,0.0097080845332442,-0.0001827285612995,5.059889888959897e-06,7214384722438.041,11.177440825313022,18.26343993524163,80639813071912.28,0.0006640097749906,0.0004039585559972
765,765,0.03,2156,2,500000.0,2.06593479278044,,25969.4,1.6480185548121793,2156.0,0.1959719872246296,0.0089462316149226,0.0097266471899483,-0.0001889793342366,3.363784811596315e-06,7258393449787.369,11.01241395819219,18.149018876576,79934002775120.34,0.0006693810721778,0.0004066905570757
766,766,0.03,2160,2,500000.0,2.0685337389747,,26060.7,1.658929524581859,2160.0,0.1907753721903645,0.0087863468996281,0.0095989516958756,-0.0001772397945872,-1.0823928407673832e-05,7287905876811.85,11.33667781990602,18.805628346832385,82615715324353.08,0.0006734341283609,0.0004086133920625
767,767,0.03,2164,2,500000.0,2.07113757726197,,26091.2,1.6658877185018806,2164.0,0.1950271660619819,0.0088794440188921,0.0096443641077508,-0.0001801892700334,1.3553059810635676e-05,7299853479971.51,11.113514060822263,18.51619310795977,81137219029694.16,0.0006758544818269,0.0004095928273789
768,768,0.03,2168,2,500000.0,2.07373261653831,,26140.3,1.6738603891518729,2168.0,0.1919056302240733,0.009221066658435,0.0095967768658511,-0.0001946069586959,-1.9719457149511046e-06,7316079587764.439,11.323411107417463,18.95396440888709,82843654714437.97,0.000678681198724,0.0004108139928913
769,769,0.03,2172,2,500000.0,2.07633916158625,,26144.1,1.6789682655912013,2172.0,0.1934207320380664,0.0087161270490407,0.0097318253194301,-0.0001926240487145,3.3855103507260937e-06,7319638093633.153,11.237597978883496,18.867677695226025,82255618064192.16,0.0006803100662793,0.0004113565937558
770,770,0.03,2176,2,500000.0,2.08169409330203,,26144.8,1.684166081118833,2176.0,0.1939869501358771,0.0091069118880932,0.009756136894748,-0.0001858663553791,-1.903235888917366e-06,7323916716870.572,11.240834122947655,18.933974045478774,82337989455501.4,0.0006819805947135,0.0004119721177019
771,771,0.03,2180,2,500000.0,2.08431552800331,,26142.6,1.6893521661617208,2180.0,0.1957371746032549,0.0090036166930829,0.0096227339649928,-0.0001848492436278,5.907664526034065e-06,7328242618023.88,11.169027735964992,18.86874326110794,81850742127242.84,0.0006836617929373,0.0004125914262884
772,772,0.03,2184,2,500000.0,2.08693452270082,,26159.4,1.6956484234730549,2184.0,0.1942697093425976,0.0089147770335583,0.0096292883758541,-0.0002078291092283,4.515325350513525e-06,7337145187979.32,11.267464309009483,19.10469759120315,82666865405972.36,0.0006858062673415,0.0004134623184751
773,773,0.03,2188,2,500000.0,2.08955792453638,,26279.7,1.7084756126819165,2188.0,0.1997030764465307,0.0088338018538679,0.0096484915025727,-0.0002049940243422,7.647729312292954e-06,7373552265560.604,10.96356230757234,18.73077320466349,80839512237545.78,0.0006905347937809,0.0004158860911417
774,774,0.03,2192,2,500000.0,2.09217863907272,,26148.4,1.7048200781346412,2192.0,0.1928322919928632,0.0089778154280896,0.0097110197213815,-0.000193223835302,7.816005602551334e-06,7338719594189.615,11.38248293520332,19.40333447932471,83525313176649.03,0.0006885961582075,0.0004142892398209
775,775,0.03,2196,2,500000.0,2.09479650912681,,26305.9,1.7198755518225872,2196.0,0.1976293647926013,0.0089355501897704,0.0096108457102303,-0.0001751745709764,1.0219789923123175e-05,7384764569254.229,11.127202875862512,19.137595172859267,82172593606261.33,0.0006942525577059,0.0004172560553074
776,776,0.03,2200,2,500000.0,2.09741847379187,,26330.8,1.7260072591098194,2200.0,0.2005073253456884,0.0090138110597447,0.0097061250696001,-0.0001836933924925,-4.88259872117154e-06,7392489090767.357,10.982562847383798,18.95572975660076,81187390547521.08,0.0006963212895071,0.0004180610022601
777,777,0.03,2204,2,500000.0,2.10289476177627,,26362.1,1.7328438847354994,2204.0,0.2017478397675403,0.0091183430439925,0.00969831218206,-0.0001677435429262,3.988453958155864e-06,7402978859667.917,10.933577314066955,18.94653028987619,80942527157557.9,0.0006986467250138,0.0004190106080039
778,778,0.03,2208,2,500000.0,2.10553041825287,,26406.8,1.7407198566944042,2208.0,0.2041242634312311,0.0089942844269102,0.0096747379282546,-0.0001995681436563,5.427185953953437e-06,7417169089976.808,10.84246472974112,18.871940499602196,80412924114821.92,0.0007013309949954,0.0004201714574284
779,779,0.03,2212,2,500000.0,2.10816995675061,,26343.4,1.741521100121848,2212.0,0.201643708615893,0.0087084709061792,0.0096336186227767,-0.0001864523153073,-2.46955471056556e-07,7401117066515.834,10.987447863871813,19.13525086330081,81320996757678.5,0.0007011230824393,0.0004195359196945
780,780,0.03,2216,2,500000.0,2.11081331072047,,26532.9,1.7588711288357852,2216.0,0.2009104307558118,0.0090580615058298,0.0095572238653155,-0.0001701382425125,4.734615178842788e-06,7455642104339.102,11.039940253355534,19.41910796238501,82315251287851.3,0.0007075749706579,0.0004228184393268
781,781,0.03,2220,2,500000.0,2.11345312535308,,26441.7,1.757688738098206,2220.0,0.1989432077169112,0.0090340139885147,0.0096192799422807,-0.0001899328767266,-9.257704820553978e-07,7431666018631.693,11.167764457838286,19.62854124647098,82991237193987.58,0.0007065866914831,0.0004216500248865
782,782,0.03,2224,2,500000.0,2.1160965544645,,26548.7,1.7697207121371143,2224.0,0.2014635475139584,0.0088363871682161,0.009637369043283,-0.000181641522741,3.27305355061961e-06,7463336128282.722,11.04602387605389,19.548219392091603,82439523384687.9,0.0007109471748508,0.0004234718777111
783,783,0.03,2228,2,500000.0,2.11873617584526,,26551.5,1.7747638483595007,2228.0,0.1992425121090036,0.0091551033806634,0.0097280647737177,-0.0001805279488725,-1.6778502375973968e-07,7464766561927.203,11.196067121029586,19.86754608680634,83564128170306.45,0.000712438195221,0.0004235780362345
784,784,0.03,2232,2,500000.0,2.12433937210387,,26536.8,1.77874245546858,2232.0,0.2063540160532283,0.0090376107911773,0.0096909781020585,-0.0001869581139009,1.1154871284061692e-05,7461618678410.419,10.828034472439022,19.26070531898224,80796429030877.98,0.0007134910190433,0.0004232337046928
785,785,0.03,2236,2,500000.0,2.12699896312527,,26641.7,1.7908780866486247,2236.0,0.2032673966087258,0.008806780466186,0.0095955563282868,-0.0001752195773798,-1.3575600097033393e-07,7492974933523.013,11.012367330667356,19.72183075693571,82515490365646.78,0.000717847321715,0.0004246548248907
786,786,0.03,2240,2,500000.0,2.1296543824546,,26454.0,1.783435920366173,2240.0,0.1981670346919145,0.0090073031406434,0.009572909849861,-0.000181044875322,9.634631836625464e-06,7442614492283.797,11.313324367808796,20.17625645312331,84199323879951.08,0.000714376621731,0.0004214462585594
787,787,0.03,2244,2,500000.0,2.13231297181552,,26628.6,1.800155141927407,2244.0,0.1990502720114363,0.0086896932749641,0.0096352879391817,-0.0001869111172198,3.162740736889486e-07,7492984087691.221,11.305104157336276,20.349799759408,84704213672210.1,0.000720556676861,0.0004236603522325
788,788,0.03,2248,2,500000.0,2.13497465690059,,26612.8,1.8038858791811412,2248.0,0.1996507252447827,0.0087148665905996,0.0095880579676421,-0.0001808510364869,-2.914006242064773e-07,7489069865081.239,11.267729877414125,20.32439611033807,84379407917424.34,0.0007215299540349,0.0004228031471458
789,789,0.03,2252,2,500000.0,2.13763178087011,,26648.5,1.810996281108329,2252.0,0.2072598618381106,0.0090213738398271,0.0096368404941248,-0.0002055154469546,-1.3066736823550216e-05,7499069914986.435,10.874802133014487,19.693679690929127,81548638407608.02,0.0007238169813189,0.0004228215457671
790,790,0.03,2256,2,500000.0,2.14029939748533,,26704.0,1.8193614945864565,2256.0,0.2047126435785685,0.0091193428897362,0.0096329095435455,-0.0001814870763926,7.306720633368194e-06,7513619456835.3955,11.036403810872754,20.08032476519933,82927949890282.56,0.000726519163984,0.0004231847281283
791,791,0.03,2260,2,500000.0,2.1429622327596,,26684.0,1.8226344210591403,2260.0,0.2035947718376973,0.0093683908089911,0.0096458703227037,-0.0001892732693812,2.4921206258241715e-06,7506742912798.982,11.109994194232408,20.25062237688116,83404666482203.19,0.0007271555552327,0.0004223416607759
792,792,0.03,2264,2,500000.0,2.1487071089915,,26678.1,1.8271941672609664,2264.0,0.2076641548246697,0.0089656457186908,0.0095739015781135,-0.0001898953002379,-1.329731560478088e-06,7505183630100.761,10.91808084506538,19.94635391867445,81929469562087.78,0.0007283638513159,0.000422167476299
793,793,0.03,2268,2,500000.0,2.15138114921377,,26637.3,1.829559074493252,2268.0,0.2050161268595729,0.0090908100775221,0.0097094362806351,-0.0001855770354566,7.479119282328666e-06,7495177666907.979,11.089836764931714,20.290097538602208,83122697731330.78,0.0007287554044283,0.0004215183336111
794,794,0.03,2272,2,500000.0,2.15405772683046,,26638.1,1.834544517789953,2272.0,0.204670870366408,0.0088413097161463,0.0096467924731259,-0.0001952097632752,6.503226123747874e-08,7495828061428.097,11.13122190573298,20.41979922725153,83433954625834.19,0.0007301750221468,0.0004215620233094
795,795,0.03,2276,2,500000.0,2.1567367606925,,26833.5,1.852755966296017,2276.0,0.2063612665655455,0.0092873553254045,0.0096376378633233,-0.0001836206103062,1.2499081506907204e-05,7550269015680.963,11.035755683806746,20.447132018498618,83325246361205.11,0.0007368378955496,0.0004247250363776
796,796,0.03,2280,2,500000.0,2.1594103182928,,26786.4,1.8541332747796777,2280.0,0.2063532341847348,0.0090220293603219,0.0096985133148191,-0.0001975108168246,3.42424757874747e-06,7535897092155.573,11.066216138311896,20.517516314596925,83390926443407.05,0.0007367974985829,0.0004240177065907
797,797,0.03,2284,2,500000.0,2.16209398331161,,26800.4,1.8596719698732105,2284.0,0.2082391042092239,0.0092001215670311,0.0097221867785427,-0.000196864351884,2.4537284263677376e-06,7538364069925.986,10.972985625768851,20.403589152061635,82707964551360.97,0.0007383943784755,0.0004243207744985
798,798,0.03,2288,2,500000.0,2.16477985579773,,26798.5,1.86454875854032,2288.0,0.20349753010114,0.0089607726281539,0.0096261264773338,-0.000192991982214,2.6775677930024047e-06,7538035681899.732,11.248175326247608,20.971785245451024,84785160360787.45,0.0007397228287146,0.0004244666702272
799,799,0.03,2292,2,500000.0,2.17064802790797,,26746.6,1.866291420933931,2292.0,0.2099314785361911,0.00904844418773,0.0096246022691337,-0.0001953825115026,-6.319472975752983e-06,7524965236989.721,10.92799603603753,20.39374610218328,82228439111683.9,0.0007397699874368,0.0004239259406122
800,800,0.03,2296,2,500000.0,2.17335195265406,,26806.6,1.875984922548312,2296.0,0.2095613948879417,0.0091719430767626,0.0097027079865171,-0.0001804020193113,9.464759575821228e-06,7543817020045.38,10.968246918366146,20.57634903876455,82742782323736.34,0.0007429275263216,0.0004252150657422
801,801,0.03,2300,2,500000.0,2.17604981157174,,26864.0,1.8854557165696797,2300.0,0.2075354919069013,0.0088594240055129,0.0096188743909133,-0.000201521960425,5.193001652835699e-06,7561558935208.006,11.090846849021812,20.911136003225195,83863432007947.53,0.0007459866965007,0.0004264429769964
802,802,0.03,2304,2,500000.0,2.17874950360458,,26880.6,1.8917497507058745,2304.0,0.2080548472950794,0.0090628695562503,0.0096880397184717,-0.0001866386953798,1.0538202515304929e-05,7566392963232.706,11.09808960659507,20.99530543697916,83974495706953.33,0.0007478252680656,0.0004269534936723
